miliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
3800,13.319813386969884,38.987330266165145,1.285129518382389,3.0247603814750423,5.527752222104357,14.748974906147849,1.3766852621272394,0.11738262756797824,0.32925110588626416,2.280091185108023,0.6036028458860776,1.4577957742060397,35.98942654809279,0.07979809847572604,0.5004568081931672,0.6486851071373954,0.9103811840712253,1.0115064165443877,0.4015710198745552
3900,12.800482534289792,41.78334155843845,1.306949231986435,3.159594001653246,5.526788540085011,15.746500933411637,1.2649319567796249,0.11710732544600157,0.35008265220931517,2.4475948581353615,0.6054579089718559,1.5233722618091738,35.763474357321584,0.08174973134247121,0.5354128210349773,0.7194409464037109,1.0235617076364936,1.1044828205124224,0.41746002949817473
4000,11.420128674121225,43.55589710636242,1.3290965334921307,3.3191855194327875,5.636451328120779,15.880696219775407,1.176217056454595,0.11659894402674714,0.36597719138202084,2.639987092525803,0.6290112591111852,1.6231388258852197,35.61925565909447,0.08821980937452308,0.5670554516420887,0.8091868488764746,1.0930084640023914,1.1769472768832754,0.47195540666645736
4100,10.76820105049214,47.19589226274864,1.3437980442178494,3.4403267772973236,5.622247906507474,16.676055522369417,1.1192984712254426,0.11501723880667251,0.37319645843392,2.701922657618533,0.6288140345004042,1.6650680937638227,35.420763607854575,0.09121458657952593,0.5997279708738535,0.8619419046542356,1.211858148081758,1.2999990945731312,0.4877315051193253
4200,10.748402729721084,50.13642219227728,1.3440867176193219,3.5322654423491904,5.538672749399901,17.200681586661847,1.0579595241430184,0.11508542653776904,0.3942860169778213,2.9342975482544777,0.6303255614580745,1.7143395485278898,35.02467482662575,0.09623108984820171,0.6310613100768225,0.9483385353725948,1.3336681875119263,1.3425126100308507,0.5378575444367747
4300,9.213209074150528,52.79520075073764,1.3706356331104657,3.6298244393513333,5.639964007600544,17.71595265610003,0.9374574523483152,0.1129945661381053,0.4054291422374635,3.0768451247164355,0.6584398821502512,1.7377756016910042,34.758744461072446,0.0992595646457104,0.6939504981551081,1.004925611339657,1.4070522661192064,1.4710790513525673,0.578006977526317
4400,9.268772881210092,56.563604283784784,1.3758930089025627,3.7407853015194665,5.527092081586655,18.29850986724802,0.8778256146610284,0.11170259773522977,0.4327761747530529,3.2183239690968763,0.6453365638346137,1.8286324626002692,34.60997271256138,0.10558847140416963,0.7236223681166291,1.0661691368958508,1.5410285052534793,1.5322326930696677,0.6127911307431388
4500,8.861668967219403,59.254951199090925,1.3648278160686502,3.85878707755017,5.554826174901544,18.68244946274747,0.8106967848545676,0.1088122075949248,0.44062225763206914,3.324900845148733,0.6463350781876507,1.8430158147155542,34.2154520722594,0.1086539736292317,0.7815619488255983,1.1773839621606346,1.7284543499800258,1.6569454464632327,0.661679819111194
4600,7.821331177949677,61.015073885622435,1.3859305049927348,4.05850364265566,5.482638465706218,19.3722954829168,0.7076383522177566,0.10792331150794959,0.4556139241778645,3.4426979751584392,0.6550782823622594,1.9373271407538082,33.91159568546604,0.113991629133642,0.8314473960733647,1.2693181385183807,1.8524896953331065,1.760090320343414,0.7016375106268675
4700,7.386362083117067,64.65704418363897,1.3898995628821342,4.141501146844745,5.350332339723141,19.84800493804647,0.6742689058460348,0.1072575785117646,0.46576939511185067,3.7083079719833907,0.6559974926623547,1.9572754045579763,33.64849893869798,0.11868997773423991,0.8983363739099898,1.333820102719586,1.9904535815808237,1.8242984902242922,0.7390894397199655
4800,6.494206054800721,67.74729224560465,1.3666912139826166,4.183812992930694,5.334027501893837,19.997307213180978,0.5996841719935659,0.10195758775810755,0.4917983521794378,3.8059134324174493,0.6657058591449833,2.041607320535166,33.32456680637023,0.12102431098618144,0.9469315442203537,1.4587116260442383,2.20583607776432,1.935536180915329,0.7872873814195254
4900,6.846177849192029,71.65836739777032,1.349661512838471,4.310356003937114,5.287887347550786,20.116958943997385,0.6026538185844638,0.10047467459477284,0.5060481182217687,3.9392569747366015,0.6450676942358324,2.035499979149861,32.90722120168218,0.12639547360448553,1.0124630749470755,1.5293893880334746,2.332865318878301,2.0708290403763034,0.8532296214295293
5000,5.797844592963312,75.67095142573736,1.361423094477327,4.449501992839187,5.077074847719584,20.756106374108352,0.5658438643189476,0.09695211157927934,0.5090629757510771,4.128423449831631,0.6463078227819339,2.0706763562447157,32.679792745364715,0.12955464676663206,1.0610970544640674,1.639965801061751,2.5532193879997442,2.1423485699531106,0.8966592077493643
