miliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
1000,32.54945165442526,6.203103242077985,0.42357298812818217,0.5836491166902503,2.029467247607445,3.279239912869495,3.4062616778542054,0.04413417682228419,0.06412340699800953,0.17453337592558704,0.09592353558278803,0.3059568973421294,38.42706242682944,0.00862047246270371,-0.0007265483054754284,0.003211992025058172,-0.006022562100053905,0.023118667223016955,0.007048339289034298
1100,31.792539679675713,7.794294686097123,0.44184297073061685,0.6143591198663801,2.0529607143251725,3.7223416197372,3.3632189194455835,0.04554323311758166,0.07153004407399736,0.31474028117457353,0.10736287756405492,0.3632068755928347,38.39434849801902,0.008061116613218525,0.016594174160482082,0.02291907952486081,0.027386553364057292,0.04496850591974632,-0.005009803225593915
1200,31.854434039789734,7.842382048636933,0.47800869598305584,0.6997753513588578,2.2105450155989455,3.9517128110758284,3.268638783393151,0.04822550202030576,0.0649249415845174,0.3184220106924416,0.1248538037249692,0.35207651555944103,38.35848485149765,0.009992668507795215,0.012960990397038701,0.016512672425789528,0.04235123393448912,0.03529113756897838,0.01685289399467313
1300,30.994143757414264,7.547041689102876,0.48612236334068204,0.6586672280634398,2.234555874435222,3.6753596722324584,3.2310095206449563,0.04888579192058417,0.07952886618782952,0.35650896992422065,0.12847897444191397,0.37401756771090544,38.36354106174651,0.013512179970255174,0.023219327957761934,0.03301970643653121,0.032677243071231904,0.07892451594543146,-0.005878392459586552
1400,30.318054263528126,7.385928211631912,0.5258665735833242,0.8160503388135452,2.4202061875017593,4.079871333225052,3.1469923940949194,0.05139715940719564,0.08102880056921612,0.3763393414621628,0.14762173748835955,0.44759878430596794,38.42642246704266,0.015103435322653024,0.03580561801786035,0.02928831615839291,0.006124180436668611,0.07154371747462547,-0.005741798775451971
1500,29.825607535739557,9.098861715826015,0.5257550712633738,0.7829010680836749,2.5746807545362485,4.620866933960041,3.170564993445643,0.053506920929743525,0.08145615398759966,0.43926439181503757,0.1582646027137864,0.446348075920684,38.29849506340966,0.016763948528482526,0.05265282275511777,0.02951262557541301,-0.005857217647875029,0.09214454903336401,0.015111387529003277
1600,29.177872271865155,8.614538713769937,0.5722483010906889,0.9201618581555762,2.7159170453390216,4.70057025701722,3.117808188606654,0.05831563677332818,0.09349086734184625,0.42157124632693277,0.18901921378878234,0.461709155323674,38.26881071918705,0.01810586339549694,0.055508159016046804,0.06646329741114818,0.013475362366626617,0.1383840028091387,0.01409162021454222
1700,29.072404857247786,10.10583333349867,0.5949279100285716,0.9915746469418769,2.72220560603247,5.3624374846511795,3.035516980635901,0.060755861839989,0.09144905024374789,0.5841509457951848,0.19824976013367618,0.509334588708756,38.237679407926876,0.020085568469416677,0.05127905329816783,0.04473440154374258,0.0632584160521659,0.129493915658542,0.0063318315608668595
1800,28.701258879216983,10.425640329632714,0.640125230753826,1.01803875777616,2.8410520841885294,5.326846125910681,2.9371622515518454,0.06279678126968626,0.10847720211522219,0.6297108609911558,0.2259267627066025,0.5146166059520533,38.28335407498679,0.020908555439102857,0.0533803087402754,0.08137303866246288,0.031110830087536685,0.1764334265609153,0.019374605184805806
1900,27.616904682602126,10.806608666256674,0.6507133170774253,1.0168362642892899,2.998748126154721,5.589890766909768,2.902364398147655,0.0662040420684887,0.11864304297606056,0.6737086672400079,0.23502591313550047,0.5824692662439297,38.13415553997821,0.02221429859997031,0.06786357413224144,0.0870090896775265,0.07226521384712788,0.20295319323853273,0.034831985518355445
2000,27.548104968395734,11.655541364017314,0.7194416369884552,1.145178443823719,3.2471725079546907,6.060140198525755,2.862652720483382,0.06974368997986419,0.12238795176692999,0.7513998859178697,0.2553765837641436,0.5794612121487489,38.13607078310095,0.02454605494116878,0.08461280396114469,0.07889347179413829,0.07394380879404762,0.20749309360922719,0.0390249103530816
2100,26.670629838926217,13.123560964825502,0.7267008237327377,1.2463394543118194,3.396085622854464,6.698628714892025,2.7931080344874997,0.07368300538681793,0.1206093081326175,0.7638175905500746,0.28598998521293095,0.6688273178282352,38.05318520109731,0.026274352661535157,0.08510975063784088,0.11864020063361622,0.06190657164431776,0.20563513631735128,0.04236380873044309
2200,25.735496106902133,14.788087871971547,0.7658840444210171,1.3206889196528429,3.5661164270068393,6.697050618279819,2.6682322186328604,0.07684848327496652,0.1344656239800467,0.8344057624300166,0.2949793760315176,0.6707384960360161,38.04498885279552,0.029763007142806358,0.09692679876643699,0.1369999222966138,0.13333357407135626,0.2673087448814728,0.06492039468084912
2300,24.988065426593806,14.388862698858954,0.7988713196410576,1.4265509228237931,3.659646502087572,7.038294050075852,2.6238469375137496,0.07810135857036322,0.13911983795409863,0.8200948796981115,0.31797705128713,0.7373676016583367,37.95023755060984,0.031105089167947225,0.11950988138357771,0.13828906252389825,0.1262961191697484,0.2848395048067113,0.076397941897029
2400,24.978256048213794,15.001000854827202,0.8330586565797663,1.3875250341769498,3.822977657398465,7.414880589186505,2.542477966101152,0.08138782856926434,0.14753231281488322,0.8966243971767793,0.33015334592112316,0.7593133769050574,37.84092647637097,0.03427067736132207,0.12642157628519204,0.1470992794557714,0.17937930557291354,0.29575920865345295,0.06168242486667766
2500,24.048981060047467,16.335307378251606,0.8960485419787522,1.4921611535472608,4.049301865544409,8.247211861295918,2.4641976756363158,0.08644050412125534,0.16927360752568432,1.0044684971891469,0.35422632174179414,0.8311775753750279,37.78751167651022,0.03727422948057665,0.16999947778001662,0.16468229206674534,0.1870054577796171,0.3580356581236787,0.07970089531281464
2600,23.19254450547103,17.691860152075797,0.9379909845340688,1.5724851675216622,4.096415336083673,8.863530728036604,2.4251321509468613,0.09001849046954086,0.18059837730460818,1.1144208410314593,0.38995585637426583,0.8227827473619832,37.679172068414935,0.03986716712715976,0.1643494201426837,0.22647493855916656,0.2074679514108613,0.3695511420709146,0.09656026946741303
2700,22.020091004829197,18.649555652131042,0.9624043081130077,1.75662326434623,4.369605609357236,8.893323396281819,2.3164365030824,0.0933598504476387,0.18955238468487587,1.2242417586644294,0.398774945149029,0.8649143952080621,37.681535625917235,0.03987054064500182,0.17832853617670508,0.21805769935972058,0.20354253642113737,0.4372434318433469,0.12891111987020204
2800,21.707901303327787,21.784600983506238,1.005610623532973,1.7862882269446025,4.518659064420442,9.409713264347953,2.209388229080219,0.0965021704203238,0.19159686678003282,1.3098457090930602,0.419139917959317,0.9354034241671597,37.48847911419722,0.04391944858594701,0.2155552701160901,0.2620885133939627,0.26503795604343316,0.4936690545973217,0.12625439873916605
2900,21.249743938159742,22.147011576823658,1.0318538604585759,1.980719330473374,4.563315394879577,9.799704395835576,2.144224513483374,0.09873024592364123,0.20974823348409766,1.2912384659492002,0.44806980568527954,0.9939685168670613,37.41370771881768,0.04630868509098169,0.23302893260351923,0.3012080034093531,0.32360773073685956,0.5137711431764198,0.15465361824956328
3000,19.564544097202553,23.580221470885302,1.0711260442150157,1.995040945456625,4.739364514376367,10.648173188351075,2.0618019851136,0.09998444957232258,0.21197317006839322,1.4617572162334986,0.4520814144260578,1.0381009838238058,37.327646186755196,0.049931353513406086,0.2540974023902797,0.32670857469164694,0.38215914822053976,0.5841563216767036,0.17382782240661748
3100,19.325078925338445,25.34009306125352,1.091670588339859,2.215552625279379,4.927345834688778,11.066176126777098,2.0077019449845936,0.1041695392709367,0.23150449529736897,1.4763727155764446,0.47247820542809593,1.090198027204318,37.24547613359716,0.05257134200532566,0.2652577880727384,0.3699499580668876,0.38364895989641706,0.5793702210640856,0.19159055887801102
3200,18.29962316918782,26.966562508030748,1.1530046362181678,2.268019064451807,4.918896576825107,11.827002535933985,1.9231436301247122,0.10594428194455395,0.2475748125363559,1.6540577651999369,0.5008040463215849,1.1415279692835596,36.99830359481238,0.055925218605109024,0.2891027655433425,0.38234375446685587,0.4340949414539013,0.6584002120917011,0.23179408872708965
3300,17.601308863169542,29.80807249065944,1.1676190763822163,2.4131850151854404,5.095290499098572,11.98431793591666,1.8051582261813781,0.11057130792350804,0.26063498740995816,1.7074490435089853,0.5078010562418628,1.2009200644961964,36.80099249717969,0.05948781421656897,0.31678045094666,0.4229852323192619,0.5337151598383079,0.7443340703716246,0.24665433945268309
3400,17.07732330152563,31.44453943394086,1.208671741247358,2.5351052865148884,5.259258470170596,12.377152596991191,1.6854729446710817,0.11073025746691471,0.2799984281692695,1.8242081943976798,0.5358721750029155,1.2390600411031414,36.781748854729514,0.06304645259553698,0.3450834245428943,0.4813001051158117,0.5777074696899324,0.7822263399828733,0.27068077511442995
3500,16.153615450246214,32.821364099903164,1.2234274195221002,2.69836468474949,5.2431096748510555,13.21212489788509,1.672807931926986,0.11318887257569467,0.2906472961417934,2.0276836747733715,0.5634157019393441,1.2920078416924778,36.63326737791213,0.06918992547958357,0.3807020965494093,0.5241466385919714,0.6638201652561917,0.840715586649857,0.3033687118891794
3600,14.638944308026058,35.342215521768594,1.2413728659718681,2.7321709370275253,5.360305568478597,13.82982029905474,1.5470806399599073,0.11527972224023768,0.3075956083250855,2.0987075280571013,0.5646190259654079,1.3981398308748898,36.39107560958218,0.07088836226165603,0.4170575696912499,0.5407561605547084,0.7369054337731721,0.8857123039757127,0.32296135565059786
3700,13.881651607974774,36.71146679899361,1.2927832312939702,2.917977771643857,5.464363397500437,14.260120972177564,1.4754629183648966,0.11613305607860333,0.31705059132480023,2.1788675628950895,0.5734591469054405,1.4398617247314323,36.23132912744092,0.07630239145143904,0.46361344870855986,0.6365877745716442,0.823416046589096,0.9521061389221215,0.35962046215339594
3800,13.549093106328247,38.881484514542514,1.293891694356439,2.967771976896758,5.590474782337413,14.818216890974059,1.3918841937606523,0.11561989946620728,0.33084544538020344,2.3084115576251967,0.5986214215886128,1.4777477345019387,35.92678971073334,0.07825521107471235,0.4997524696974812,0.6596537338128848,0.9099643550386065,1.0110816068317041,0.39086822938158106
3900,12.518210343445825,42.29119016525233,1.3302456633672128,3.1143371384363308,5.5364917153279185,15.715814587061582,1.2860826710003048,0.1152649297940357,0.34892747272277935,2.5252139570042154,0.6232719480645978,1.5613476010098764,35.7699530698641,0.08380558998733964,0.5330745624672328,0.7399440430829299,0.9559149985774376,1.1360645298172336,0.4308807504889135
4000,11.358238927623269,44.437211056168884,1.3410823426891623,3.28381326185955,5.584615945833562,16.066122241430413,1.1655034416181804,0.1170571294404611,0.3624742850017476,2.5806311074763983,0.6312173347423455,1.5920276615649698,35.52438293058746,0.08597783864322571,0.565900771129907,0.769578130920737,1.0855803676164992,1.16975324536096,0.47535232556064794
4100,10.664525608514854,47.76943625486658,1.3279007202926965,3.3890569369369294,5.5103474325988335,16.82497765221219,1.0737316997802635,0.11552444533288547,0.3798874157806477,2.7453676682395205,0.6259437750906521,1.657638456448116,35.41421021831804,0.09036505363799249,0.6049220763321621,0.8336233826098133,1.228642851124686,1.2601601632933894,0.48686408658588237
4200,10.654088183219722,50.20337135344189,1.3615634981266893,3.5178054458209282,5.571460779726139,17.215046860149943,0.9857977631847405,0.11567013180262536,0.39736284839267866,2.913922617333018,0.6404637198168028,1.6998069864319616,35.127132887574156,0.09430517750132342,0.6381052173342844,0.9429665604022579,1.3040827555532688,1.3248415041634856,0.5336581267418758
4300,10.149543128726803,52.15209762471284,1.3621454898485905,3.6800144504892933,5.60939215704268,17.855432374339905,1.000562917609506,0.11343641394310128,0.41339993349028364,3.103446861606152,0.6475372482277895,1.7849096671435263,34.832715786641224,0.09938646233119695,0.6931751971033254,0.9996501433640902,1.4287034564666932,1.427809754861691,0.5816889253802319
4400,8.777567747269575,56.48044602298087,1.3719831733134786,3.7673459907171702,5.470053222438513,18.211579004955347,0.923825229571974,0.11069354643472863,0.4212135337334319,3.1357145817242333,0.6608481896694708,1.8308870960093144,34.58118066561821,0.10646952635569881,0.7219244702100562,1.059091878344548,1.6018239061484647,1.5433011554903329,0.623135918514252
4500,8.2086586948725,59.265983222563186,1.374981898063078,3.8876731418675234,5.511127971840873,18.715752522506953,0.8548819962326235,0.11168822326803647,0.4444462790426392,3.343160036386001,0.6670605264469199,1.8834895438328505,34.339168053102185,0.10984481027815679,0.7816897149458116,1.1691799928275757,1.7411132365001778,1.6381992108409074,0.6640576816359594
4600,7.750111017199217,62.441977105930924,1.3533288278863638,3.991182664876874,5.459737137467062,19.397161462702748,0.7553193261303707,0.10964584536164065,0.4536436715262561,3.5477883461561666,0.6676915262157543,1.9047940163738053,33.921874125189944,0.11156218563849113,0.8413724513187577,1.2621189489334597,1.860466023417616,1.7289301390650649,0.7142577652805391
4700,7.008713614303375,65.69927995564571,1.385676040282889,4.058609301709227,5.402977888925883,19.807306334240206,0.6486063721695045,0.10534298861017809,0.4692794936280353,3.704338047653503,0.6473855023530488,1.9689189844793986,33.63152427862519,0.11638427565659668,0.8755364926394918,1.335377779421761,2.0268038806438966,1.852325481471617,0.7601888073501548
4800,6.6772845692408875,68.12058661229489,1.386292491705148,4.2693208400173575,5.301775128264145,20.2057674963145,0.6554931808760749,0.10274781139110603,0.48073823667599674,3.8351030007342763,0.6561233559349338,2.0202841558887923,33.27831052500827,0.11933793500542741,0.9492832969458306,1.4200405142338672,2.224169058604935,1.9348729730258698,0.8029652250558336
4900,6.73626429971862,72.22819458951501,1.3743836944258023,4.381231460038272,5.212081504852312,20.271272367179133,0.5361227307978316,0.09930440734272251,0.4982579441154155,3.9588392898151414,0.6623572496419563,2.060280320133171,33.040950525846924,0.12371051176364528,1.005064662343855,1.5412260932056279,2.3335869118113437,2.0694299811373935,0.8479734166469988
5000,6.215859375581526,74.86197256928729,1.3622086182856632,4.417710711773243,5.11728818735175,20.46172137208516,0.5293942490045724,0.09810693946912269,0.5094936994214295,4.1837283145755295,0.656653697982535,2.113650499304503,32.671166646527006,0.1269734815020077,1.0446203441548738,1.6483779821662787,2.566121654902351,2.185089309225538,0.8861868743847742
