milliseconds,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP
2000,276258.23540530534,6001.284072912297,0.4173850156816657,0.0008766358429749936,21441.810832502484,-3.813111700190249e-10,-2.1664677744780393e-07,5976101.357429947,-8.013926940921781e-11,1.0000000000017502,-5.202756045659941e-13,2.0760698603171246,100.0,10900.500713657888,88.23329404567176
2100,276459.382261817,5999.490750818036,0.20874756570759478,0.0008726913490158748,25074.734769948067,-4.773544469020382e-10,-2.220044117904929e-07,5974589.295553859,-8.782350224944606e-11,1.0000000000014897,-6.376955711826821e-12,1.970740496656317,100.0,10882.874619874081,105.35849050723395
2200,274456.5045354798,5998.783279073568,0.8934690409165753,0.0008748367409913515,24832.779865070188,-6.160965402183844e-10,-2.2442735902134383e-07,5975246.079321625,-9.668526717501052e-11,1.0000000000034994,-4.100623506765518e-12,2.169024167849175,100.0,10904.466607354208,100.41859028009885
2300,272086.29717721173,5999.629525024039,1.3024753248918486,0.0008750420668968188,27349.186821080908,-5.901186258701324e-10,-2.2425782245896704e-07,5973983.560803819,-8.98847971081916e-11,1.0000000000070792,-5.5635338530144594e-12,2.21786510395578,100.0,10882.058458405432,124.03939416447068
2400,273816.9142281165,5999.790499200975,-0.6189642178584138,0.0008687241427614425,27464.06449105729,-6.654925916209813e-10,-2.3782388372230364e-07,5973864.447821889,-9.732458129875687e-11,1.0000000000118705,-1.3596709100670183e-11,2.386987777850391,100.0,10895.888602364526,102.6797144116065
2500,271445.2304678282,6001.097033763738,-1.0474266537793446,0.0008681059943562234,28792.959792472742,-7.016444861049675e-10,-2.5324648301550374e-07,5970542.157614842,-1.0009072072412097e-10,1.0000000000202032,-2.0581004818175294e-11,2.396387142645044,100.0,10890.695590172598,125.38359931498022
2600,268842.8356494677,6000.285985292436,0.9089969861613103,0.0008763350415960376,29140.583337514072,-8.746933823957709e-10,-2.6899622900157174e-07,5970335.344023371,-1.0887220004910066e-10,1.0000000000159235,-2.1187404109720924e-11,2.5608470450617387,100.0,10887.342783683918,135.54577092276818
2700,270717.081187384,6000.020905587114,-0.26449692069846314,0.0008967379937255258,30886.991931827895,-8.378594164197023e-10,-2.8578324236557356e-07,5968109.400023119,-1.0900955727939125e-10,1.0000000000173934,-2.8757651736270636e-11,2.611579395832513,100.0,10862.956052708618,139.45380850406065
2800,267539.2445420623,5999.110645435097,-1.1207078432024136,0.0008928339142031764,31468.53599320634,-1.0321126276238761e-09,-2.830920704476679e-07,5967407.037317811,-1.1612322384490658e-10,1.000000000025407,-3.0879483701938004e-11,2.8000047413269575,100.0,10860.755131214428,121.94334939288261
2900,267151.16608410235,5998.639844881565,-0.916986628511237,0.0008848838098536385,31776.70694590804,-1.1016890770415401e-09,-2.8613348378135837e-07,5968524.295033635,-1.2427707917578072e-10,1.0000000000264813,-3.719668050968076e-11,2.7740660507181385,100.0,10859.96888360864,142.3735013709196
3000,265464.68962854776,5998.696095482535,1.3080476802821555,0.0008956910740854831,32072.077326703293,-1.1206823454674595e-09,-3.112233181003917e-07,5965517.972486834,-1.326178389315036e-10,1.0000000000377893,-3.8887128997582175e-11,3.1005072436914407,100.0,10867.264234929757,146.48041253609188
3100,266505.87892685353,5999.329426927975,1.1664272009781056,0.0009119405697797239,33323.434196583155,-1.2771443382195532e-09,-3.013156979229727e-07,5964620.134633495,-1.2983161045838787e-10,1.0000000000371276,-4.61053222328582e-11,3.0466521647401787,100.0,10846.484224397032,155.2522754589004
3200,262856.7286621147,6001.047115535332,-1.1913412453014414,0.0009147659059347129,36929.4122405838,-1.2691056894874706e-09,-3.0438139971452716e-07,5964633.752055472,-1.416663014483268e-10,1.0000000000530413,-5.478371799325641e-11,3.071225265245671,100.0,10848.110727872387,154.87291203922297
3300,262942.30334665027,5999.871417805084,-1.3717870037578745,0.000909428466530944,37442.0235025456,-1.3883917922714782e-09,-3.24413093281163e-07,5963332.521071631,-1.4276553503796227e-10,1.0000000000540576,-5.6002730952103406e-11,3.177744030624432,100.0,10863.344490460999,150.11388073114105
3400,262978.561988455,5999.6009457716145,-0.5918303308137791,0.000905162093527782,36914.40962490615,-1.3634614895708347e-09,-3.190313242585202e-07,5962919.682795427,-1.4915525686732186e-10,1.000000000061469,-6.181518164070222e-11,3.496201229440331,100.0,10844.323050403093,161.8086966352746
3500,262338.6700541632,6000.7237226756515,0.30240804895802714,0.0009124165553150804,38569.903308584944,-1.4569535256395435e-09,-3.365964103502091e-07,5962050.432868239,-1.4746610397687752e-10,1.00000000006372,-6.31640485148579e-11,3.452755194070268,100.0,10841.223551694711,164.2850840815123
3600,260347.24179979938,5999.358492242054,-0.7982490390232353,0.0009140595743394069,41024.682842843045,-1.4887775207938601e-09,-3.539958097529128e-07,5960226.469212184,-1.5539586721164993e-10,1.0000000000761482,-7.613515655868097e-11,3.471770810710934,100.0,10830.03420637576,158.60263119893548
3700,260144.81097047302,5999.790003125646,0.39446024749863884,0.0009147176096775736,40479.04179995585,-1.552474609051195e-09,-3.592841028598706e-07,5960664.248353516,-1.575449762547564e-10,1.000000000077838,-8.352358337083311e-11,3.848604131873998,100.0,10833.882190408567,166.23261236195768
3800,257614.73612140372,5998.956190664489,1.156049278538415,0.0009166453120669932,42124.316021227816,-1.672459756325575e-09,-3.347814989920631e-07,5957239.368092922,-1.6755766647201906e-10,1.0000000000872546,-8.370609804472106e-11,3.7716251314829767,100.0,10842.167840597807,180.11056783168846
3900,256040.126018551,5999.282413431803,-0.8473160032079976,0.0009370347784319735,41586.519230706086,-1.8349017696336655e-09,-3.63585604375885e-07,5958598.656490908,-1.6913695208892998e-10,1.000000000099022,-9.32229640440558e-11,3.8622887711020093,100.0,10815.756340397771,158.32366222845363
4000,254425.3235868464,6000.778910048011,-1.171528647008982,0.0009362667116354599,44266.143723922876,-1.900889305310405e-09,-3.6370429674868705e-07,5956397.907852887,-1.6808008163503177e-10,1.000000000104258,-1.0385392223893877e-10,3.8896456430426745,100.0,10836.427703785024,170.47792110622706
4100,255630.35791464217,6001.12831240036,-0.8574639080582278,0.0009436435739094158,44879.49163915003,-1.8447391087600922e-09,-3.7649634962472545e-07,5955779.266325263,-1.721790954005439e-10,1.0000000001134126,-1.1032861799903692e-10,4.059119400044697,100.0,10819.700267627759,181.31725921516542
4200,252797.39959820415,5999.255687783941,-0.6729127278072292,0.0009438200895555839,47463.297505942326,-2.0157651652800145e-09,-3.7556211605903704e-07,5954039.241989881,-1.8428836261810106e-10,1.000000000119294,-1.2146270105787247e-10,4.090070320592241,100.0,10823.694729002982,194.0075848961398
4300,251775.7070396108,6000.372843593692,-1.2056717739160692,0.0009283185795887886,46130.16599791463,-2.0998510335140326e-09,-3.788699089568053e-07,5952467.204810778,-1.8743635083242458e-10,1.0000000001321734,-1.3426272967873186e-10,4.373598807004248,100.0,10823.06039539181,176.19685253426854
4400,251575.6949898775,6001.0481523552435,1.2884132082352728,0.0009571692712566081,46694.06972372113,-2.197535025789345e-09,-3.7348576965558603e-07,5952786.9198140735,-1.9485673647038503e-10,1.000000000136728,-1.4398010744985757e-10,4.500863381271103,100.0,10819.420368127778,199.4322178636463
4500,251654.04209388356,5999.046312403236,-0.9020395935810718,0.0009545020123295328,48724.501441248605,-2.1499051996569874e-09,-3.855545962953814e-07,5950649.84780777,-2.024287358793048e-10,1.000000000144813,-1.4580034618480578e-10,4.414501179675357,100.0,10797.570721158523,196.03937678378986
4600,250629.52900523617,6000.354342886254,-0.9679045417244315,0.0009651245411339929,50066.29661652601,-2.304169805375121e-09,-4.031608937152388e-07,5951544.044112406,-1.997496326382663e-10,1.0000000001638427,-1.5906717804192375e-10,4.722354459557848,100.0,10803.800349389334,185.93531182705416
4700,247675.55204209298,5998.9035473015665,0.38377485715881904,0.0009481897330822804,51608.87894744906,-2.3466069640902726e-09,-3.8659354602304456e-07,5947796.381357496,-2.0530962686993884e-10,1.0000000001672449,-1.666615096022209e-10,4.624194876133776,100.0,10807.298111036751,209.13672931470657
4800,248062.89930817825,5999.104610122577,-0.09825519752535175,0.0009463690242872722,53194.01947648304,-2.454759803560796e-09,-4.01967885317003e-07,5949849.530578747,-2.0604413844418375e-10,1.0000000001802007,-1.815845153969847e-10,4.729219555547589,100.0,10804.472322997412,200.95350647225325
4900,246027.7064101477,6000.222546617525,-1.0816827825120596,0.0009697395780814063,52671.27153403468,-2.439086400484043e-09,-3.9389372407245895e-07,5947554.664825708,-2.177878614911271e-10,1.000000000187108,-1.8804254958708885e-10,4.763175714388208,100.0,10791.414477061906,201.4788617323474
5000,244966.12875833982,6000.224828887383,-0.49827193164929706,0.0009779581928995712,53029.19919230165,-2.4272774140850726e-09,-4.151542267147261e-07,5946365.702355988,-2.2339269681864245e-10,1.0000000001985672,-1.995907355586222e-10,5.0204268314899965,100.0,10784.92832180725,196.85476729754768
