milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
1500,9876426.130637689,36725.65192992139,960.1473015872938,8511.594819527454,567.1359716369916,15333.941211230567,7.190486172749114,1190.9847436445104
1600,9873432.353101233,37277.29788644176,985.5733162335938,8499.032440202205,625.5005058307748,18625.172026588814,8.871477369121124,1270.8835475280673
1700,9870530.374812357,37894.48617126191,998.4093646695284,8676.110012476869,696.1593121495056,18950.954387849797,9.480760352998516,1349.0325936248078
1800,9870785.379092712,38415.220549357735,1006.4521907600372,8962.376807705201,679.1361119613977,21122.578335497685,9.355598505143789,1515.660273416862
1900,9869358.786367077,38897.01581140553,1019.4304724876499,8995.351440628017,721.6773265077244,22884.213051172694,11.101601142512807,1611.2281826931135
2000,9866234.052187333,39501.16040536838,1019.3322397054267,9079.804427387384,810.8809899074357,22299.102218277563,11.805662866291515,1599.5030978222676
2100,9863519.892366016,39496.62346515762,1043.433822645258,9393.788227499843,811.5258740959882,25645.65231239571,12.648637205300206,1744.415444709574
2200,9860058.711346623,40082.091892850265,1050.6644851156957,9319.135406156407,848.3984590661872,25975.427255275532,12.843204640081634,1891.784292362373
2300,9857937.821706781,40998.040582914226,1055.058515574895,9657.685854999752,890.4865256115868,27662.297494973445,14.171805128449835,2023.2843246723428
2400,9856079.01054854,41420.28712333517,1069.7830915953177,9727.289448574023,970.3562675369061,30990.15081683834,14.917496938881927,2026.8702982650539
2500,9853103.325087814,41963.34365876868,1095.3182703027765,9901.14369820366,986.0282437540637,30790.612706454045,16.030675895717742,2182.9905965051744
2600,9850202.702713752,42488.41094901039,1109.2066057169754,10036.594281169619,1029.9982992820119,32180.699872392364,17.521025422818738,2311.0836896338947
2700,9850405.559640076,42865.022662281444,1121.0076338308536,10135.224064490005,1049.0287429602763,34941.48139022819,19.52594720330708,2376.8973573270123
2800,9845911.339487525,43641.85919898068,1126.8042110349236,10171.765951507614,1112.8761110288046,36209.834086195864,20.273465031694524,2391.3917986734214
2900,9843049.173588501,44304.13306962078,1152.5663344108632,10491.8475309943,1163.1699039962614,38872.61163591215,21.898532199138618,2549.4802559531076
3000,9842458.700756308,44726.32317000805,1167.111587737317,10467.55328417047,1174.621816341661,39489.43436174391,22.38792664767186,2645.1366320524558
3100,9838724.194902975,45191.05607886813,1189.5631078027468,10761.729103249056,1237.3271347395726,42847.739152681585,24.604614626081744,2816.217443629946
3200,9837170.493367495,46029.9978726643,1192.96526431802,10682.9677844875,1275.8520662646692,43846.55000183706,25.5073445995231,2890.3587841114127
3300,9834856.298272843,46475.23852867006,1207.27917305539,11067.455774478227,1334.2934447289108,45763.713759775914,27.12896389957487,2975.8681061007424
3400,9830723.350327203,47476.43430101387,1225.232933538037,10996.727642621752,1342.9951625123235,47156.34768903102,27.585532326463138,3057.205398195421
3500,9829072.360426836,48312.36101394981,1246.1377219041885,11153.483746414398,1391.3209484615213,48212.37178678637,30.353650380131846,3178.3486297140817
3600,9826191.57964549,48492.50033485066,1264.7369748632648,11531.335618737387,1415.0975892344904,50077.7106655323,31.611494647520118,3341.631073862437
3700,9823182.724914389,49353.25748705288,1276.9822796644132,11614.68083156765,1471.1820727908507,52934.276973796164,32.78193721963235,3428.549023726896
3800,9821208.295246968,49832.2711413104,1287.5462704373172,11653.997747404555,1510.2607263186587,54432.49483927281,34.37659528951392,3571.7217427981454
3900,9817702.613238746,50344.068422830016,1306.648371269301,11846.107591947015,1563.1167432349998,58139.40698969942,35.82766249345206,3678.215237914373
4000,9814221.217042504,51677.384718823014,1320.8207544947034,12095.449729987387,1615.62047666206,59032.309282621216,37.464610248620055,3699.5285203420217
4100,9812172.159034984,51997.76821784107,1356.1456505760862,12296.897031505661,1646.528890285004,61509.31331223472,38.5911392445405,3946.8306936742674
4200,9809397.968563665,52608.32492285645,1358.3034012107255,12295.45062735082,1713.195966453278,63879.81926343282,40.381584967805196,4058.1242391608384
4300,9804750.230597122,53489.36992066381,1391.048811809949,12680.979559062343,1765.0902219809057,64892.48962295928,42.36484812713513,4165.862956449993
4400,9801787.294216499,54469.55712340477,1408.9651680113986,12624.447696550871,1807.5520418382268,66857.99191143323,44.08694462673894,4214.908573250143
4500,9800402.85086321,54815.024230513394,1418.0802337552998,12918.15996597993,1796.7604722110698,69862.07045444343,47.05851218557508,4349.201955661652
4600,9794904.01928901,55530.15083111736,1443.9692710516154,13181.479525780504,1889.2055343587645,70974.71067717469,49.04752821803048,4565.184371533016
4700,9792649.947398158,56072.45534279203,1456.1823111193494,13318.253470220354,1891.845855690169,72958.75103944729,49.77767484479828,4580.823994669778
4800,9790079.723170528,57019.95459986267,1482.5897471353758,13325.545821674781,1974.7709304693583,75274.84976116692,52.70831388088665,4851.389300292606
4900,9785046.78614744,57711.87655044059,1486.3910109222995,13548.644426627949,1978.7416913073384,77472.85978725583,53.97096723421844,4903.855459275735
5000,9781299.07556259,58949.661040454754,1510.0075116720977,13878.700996298203,2047.493730015963,80075.08087458968,56.40227208243553,5088.876970668709
