milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
2600,9852153.554288616,42341.776297411954,1116.9409760523215,9849.335915333873,998.70653331084,32773.459601621325,17.55825274147356,2264.8621839246193
2700,9849076.72638037,43356.488668364225,1127.300851751486,10119.825701241516,1096.8362003368893,35956.650563071766,19.67452291944239,2271.050604951728
2800,9846279.46010234,43534.078756120456,1132.5895675545287,10277.533967524416,1132.3778096599945,35766.591254153696,19.64817443724503,2450.6827943292487
2900,9845354.755372593,44243.847592629245,1146.101089686649,10288.53703786053,1155.4057885587706,37219.956704476026,21.67117716069757,2609.764578035774
3000,9840063.656691499,45003.4386752895,1156.1113311607803,10596.773604648199,1184.2752070889128,38895.903079325675,22.51200778177999,2634.600892647805
3100,9838139.3201174,45819.66908351729,1184.3454378087956,10731.057740218579,1208.5599890759304,40748.74599433543,24.51265756636901,2812.388701075162
3200,9837119.695441052,46215.82607590615,1199.6424635492567,10954.111700923986,1281.9578447420417,43847.41386461868,25.819696085012602,2868.385987300211
3300,9833594.55890902,46894.3320464887,1216.8800290732727,10843.402832005177,1309.402621675907,45228.17846140357,27.71452434673992,2972.9517944409113
3400,9829456.479977326,47595.26746980991,1230.033482482866,11210.526509237812,1332.6209021601146,46755.53427656636,28.23169652852303,3122.423621875383
3500,9829022.08940204,48189.77235465017,1249.3768365656138,11267.249538695112,1390.5147931476295,50174.972517428054,29.677248911420556,3198.7947494616783
3600,9825247.526819108,48483.83071809264,1255.3973251244258,11318.146066665222,1449.1442666584796,50615.85915104273,31.960233676963192,3292.990323096545
3700,9822506.275117848,49158.528182806105,1267.1722065655429,11582.675462601925,1483.9182430545434,52204.521781778174,33.3227728678864,3355.4931803559325
3800,9820321.642527264,49960.76597173353,1283.5647610442381,11834.021542983088,1527.3551184194948,54318.03480461478,34.995193707378014,3574.3282893962887
3900,9815341.818360582,50999.30763281894,1314.0403178579866,11980.729852697028,1587.023281736445,58073.2619823246,35.73879752252369,3587.965881869302
4000,9812455.490701625,51111.418730773956,1318.89590468111,12006.512929260534,1634.6512388268345,59206.43003200216,38.38636165895105,3814.837040275162
4100,9810263.480692787,51700.84772069762,1344.9763393932903,12282.581751509977,1667.8917830124383,61427.58689545828,39.28208475954108,3819.3156709565283
4200,9808104.783363892,52421.419158275916,1354.0378310555363,12499.090393989356,1691.7086214248923,62969.76916100485,40.390267543503036,3997.020190953316
4300,9805417.010671653,53449.2379912088,1388.9406589803405,12640.541613739555,1723.5476111447917,65812.74306363506,42.98877301231372,4130.387924989875
4400,9800298.097350135,54241.928922579194,1405.643930552755,12831.478761571194,1756.3586292879322,67244.92489345442,44.89250855586475,4270.1226149200465
4500,9798411.321110217,54734.79360480169,1426.0628124398766,12972.493167575643,1805.4704321611016,69102.44904522882,47.05959289816301,4431.761228170035
4600,9796774.862595377,55682.3007471105,1438.3399792242328,13102.354225451945,1891.3545397953933,71276.85232600856,48.38631814441187,4508.9355110780025
4700,9792416.215806555,56072.12521052179,1456.4092311781756,13362.392584491421,1938.3085938369888,75045.17995823912,50.67482087579299,4650.379244127555
4800,9788791.324031694,57159.17781726105,1487.217047167226,13503.425575430343,1940.5815632703507,75945.56302323886,52.807111345905454,4813.965166874978
4900,9786642.124066835,58165.1347576002,1487.0971101992811,13592.7579053109,1980.5919353231868,77411.46693705997,55.17684393243468,4914.652120504851
5000,9781802.226888007,58921.00655469559,1520.7513009373897,13715.671637667265,2039.0083717570137,81115.2764837158,56.410279364744504,5071.726485690776
