milliseconds,c,cer,nIR,rIR,n,a,V
3400,0.10024427941925898,99.99824820886211,0.01176228649623285,0.24056496714053432,0.008089087753658087,0.4599993650681836,-59.93679779500424
3500,0.10023851455098877,99.99824349796947,0.011919134617357576,0.23950566554966907,0.008037680516522849,0.45999933223532696,-59.93720461854531
3600,0.10024684069794536,99.99824125857998,0.0118411124658197,0.23935628575716214,0.007996836760401107,0.45999928492385334,-59.933267106475974
3700,0.10025501463441068,99.99821025923255,0.012018263431308462,0.23771114977994995,0.008014580555069106,0.45999926909128247,-59.93550995124443
3800,0.10026050671916467,99.99813328168716,0.012003992052126307,0.23791977351888682,0.007842388189160937,0.45999924882673754,-59.930785339862354
3900,0.10026596921589187,99.99806699817935,0.01214552674403902,0.23685568692049197,0.007823808026797134,0.4599992251174614,-59.92761095065507
4000,0.100268133795384,99.99806588003443,0.01217278334842383,0.23565912435513126,0.007802294053408198,0.45999923805673004,-59.92730450708818
4100,0.1002925977580044,99.99803305909737,0.012477410622377077,0.23386724772679063,0.007761960457323632,0.45999918730699463,-59.9251592321842
4200,0.10029462900489479,99.99793746003775,0.012431290250733014,0.23464517956743092,0.007681922442022248,0.4599991769226254,-59.9228261699981
4300,0.10030488587454514,99.99794189051937,0.012646427261081967,0.23324178497389228,0.0076228825198175676,0.45999917613582875,-59.919397774005716
4400,0.10030617580784586,99.99781998217081,0.01271674965698974,0.2303428950198249,0.00768843531319094,0.4599991473538927,-59.91519314651333
4500,0.10031200012021979,99.99779539396803,0.012858564082117985,0.2314317772399124,0.007592035184381717,0.4599991340618929,-59.91389839741671
4600,0.1003255536964505,99.99769752084374,0.013104623232940512,0.22902299701100548,0.007584862807089523,0.4599990987505938,-59.912354787741954
4700,0.10032297648266764,99.99764909156463,0.013050968064066385,0.2292502729795317,0.0075345171499014586,0.4599990793911566,-59.91191139118658
4800,0.10033749696587457,99.99760108754403,0.013084988956255171,0.22823381817670224,0.007508806854779362,0.4599990729171124,-59.90911781489691
4900,0.1003358286753245,99.99765063095,0.013268848320395108,0.22831997479473592,0.007325889611131131,0.4599990438272506,-59.90500223367704
5000,0.10035732679505482,99.99748327412992,0.013297095356178793,0.2287228920068774,0.007315869076202229,0.4599990215127005,-59.902917393189654
