miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
2900,54.76468356412706,8.416293770683547,8.966376848523897,81.7417266466502,26.902268644503717,66.12045916227255,11.639228282026911,8.469764166723179,27.579902277587475,9461.015589109704,31.62049723728754,10.5330220002446,28.968006436155676,9.786584770918616,41.156069666041645,327.4420746720628,146.88363019372412,44.76927050446814,0.0,506.9464025072324
3000,68.16080997931765,8.035378416066715,8.305638762186682,77.59938929825576,24.202188873212936,61.601642631298546,10.76196393287918,8.152891689982846,28.89388153737316,9792.30552271814,31.254993803443437,9.690683408073674,32.47117697982619,10.395838615430867,38.42264509248609,313.26667005239113,32.549331240080775,50.25516449539479,0.0,432.58688348279134
3100,50.15997456879867,6.061988828588463,7.80565513898958,3.127184534581887,19.898165844159497,48.8188144792557,9.11233014662548,8.293085398621269,28.73725959226052,9583.979933821445,29.1125680881138,10.336520939717296,23.653575544848124,10.06953341555216,25.288098557605537,301.18155740292497,-118.72328290789613,48.35277587302473,0.0,455.22394225219466
3200,45.161306732921645,5.3504352733149085,7.352542172072298,33.10216136203772,20.506439411471252,48.02359479112599,7.497073026569925,6.025323577117577,29.297276615070817,9770.901540987541,27.16068424454028,7.906080574420926,29.163375733344566,7.192528517165433,32.00058395385175,279.9569582215745,-118.96259562840052,49.1180964416991,0.0,374.27806511539353
3300,44.642103138348205,5.764576891094683,6.575956198457998,45.01153793325801,21.07416857053192,45.186481524858536,7.322992719689794,6.5610983224412305,29.569306077675847,9953.530679105907,25.430026487824286,8.639981130582974,29.14387184052567,9.553169846065442,29.898416069890633,262.5065240551271,82.21849833521797,34.75070676700574,0.0,305.0338315732288
3400,48.59782581800188,6.046853594996915,7.433251668793836,79.34321658717028,18.319688208392982,39.004995648135456,7.807332282297401,4.78394463902098,30.9361066449488,9986.011349293794,23.573325654166716,6.212963310693742,21.682085207182237,6.4245521969390795,27.455969264787775,252.31817204337858,100.36732125024874,42.15158271002061,0.0,342.70159677741526
3500,48.074819877097745,5.149719228654639,6.914463030336023,-40.88884212796819,21.574253621353016,32.68460063972218,7.717234340833091,6.284156354133993,30.91782420221743,10033.550946508978,23.633717494510947,7.14559472533099,17.939465846956473,6.061029815599143,18.717219301767663,241.53214295470863,126.93374549953268,33.70019148344045,0.0,264.73786448512476
3600,39.833136823825285,4.243621235731826,5.994101846959267,67.73522935753043,15.951793700864602,40.97234589565226,6.812701795358458,4.025084156811076,31.00022888026948,10013.930113657963,21.70237899275497,4.901562138056421,22.633187641527886,5.509917177937536,26.99269952660585,228.45870363998102,-88.93897489281113,35.03121890084035,0.0,263.91555552023993
3700,25.733413646537024,5.423349784227474,4.990381140465888,-19.352612019477615,11.20991651246364,36.939369742211206,5.054451733568969,5.158744547660329,32.16986566379698,9919.64375287112,20.5687224597841,7.333451208603057,15.409632349717118,4.416849667141175,25.60385478628821,222.1136497457638,-9.47332235785812,27.35880010789912,0.0,265.84816896695895
3800,30.829583667777285,2.745688898664423,3.311256105555146,7.107474280751137,11.905471181558225,33.521674493047726,4.7497264574995715,4.171839191896339,31.965631508618596,10200.23412081532,19.548662618483547,6.1998160958214665,21.46613748012975,5.600705179585623,13.359861341903386,206.1747749904026,-196.0908391246664,18.27208550108533,0.0,199.00218208713068
3900,24.854075593882243,4.696620538421339,3.916356504375398,-50.908060965544955,15.215820247258442,33.80793641894762,5.565592375901334,4.211407015418832,32.45874902693984,10242.966286062638,17.77679147751586,4.435056032625247,18.83374452074917,5.205172776389479,17.97518692827259,190.94981766731127,37.650715918402405,25.259985047603596,0.0,234.5859450956691
4000,35.89880562201859,3.844663703015001,3.2529105580550395,58.35218236691677,10.768052116726572,22.081450630908876,4.178437606552212,3.2726484625000447,32.51567379292831,10212.679993334017,17.55536049302489,3.555680766801358,12.217849529618306,3.7461096742244457,13.74916579250689,188.71270117415926,138.63273460993938,15.97237484859776,0.0,163.61946674873582
4100,28.065953049223346,2.6666600144696235,4.295906528062105,47.53864311087262,14.071530582869835,19.086644203631934,3.3916454100325413,4.585804770330744,33.48130869161412,10224.189201575142,17.352966062789175,4.309313971047936,12.644914908514172,2.7977020309148557,18.444525932796417,177.35674968365,223.10846797591498,26.836736148011077,0.0,235.0495966788449
4200,18.368797355868146,3.8863700185500307,2.8287482790529173,-56.71274466354819,6.332930096637567,22.708613643636873,3.0908391206190022,2.7810332515575444,33.71671320377694,10274.668383439239,16.08476031878289,5.663469080697139,8.729425120592756,4.290292573773536,8.372915560315029,165.78324415682522,57.5307229968998,20.039719341657793,0.0,201.29472761792525
4300,20.461536343760294,3.5501462348241493,1.719981153030438,-3.2079241560332585,8.56592918547225,16.832502095404237,4.435567354002307,3.817325409140743,33.97151231682785,10136.094763580173,14.04671503498652,4.818126617637687,13.066309736566293,3.6330067348279993,7.637774432571452,152.6752738667941,-6.115140230487935,24.956177786841877,0.0,151.92100399164963
4400,30.666082335126696,2.709448272521114,2.833024390049816,-43.0310507735175,4.715726586906776,13.592559154126668,2.3821181623403165,4.267669827683324,33.89628216840447,10156.368474148894,13.167547157790944,4.256128035684434,10.388360882442425,1.9005735607574819,8.742019684766323,150.84567715975928,-135.50701994621647,10.149507718460692,0.0,129.98655463751282
4500,29.772281779647948,2.3946432511369626,3.8242313485686195,-52.99379700783761,8.971720993197062,18.151647998206585,2.20174225652633,1.9044557122534869,34.15788876014073,10247.40921958539,11.800851457988598,1.834321969810294,9.79201914912713,4.046334493851573,11.150154848207718,142.0188168456086,209.02549152247323,19.55024141225281,0.0,129.48843376037397
4600,25.558248804542696,2.9037797147233477,1.338271680176436,-49.44716223204321,9.13039887431103,12.797676039182655,3.1960051993710827,3.815513251290466,33.849563529277276,10462.111750160115,12.489226641426605,4.02095482330057,12.198096514188727,3.768879713469757,10.154641773609331,126.85275328614549,-53.45034878546627,12.74298420263324,0.0,125.0859900133541
4700,18.260102649729063,2.228131012834083,1.4274568880572156,-62.0985395165515,9.551515794091653,16.32616808277732,2.257016677662512,1.5922036336029377,34.595981080900685,10317.650918634403,11.635191983665097,1.934180215412184,8.603031783707678,1.3881108992168396,10.125416875954663,117.52560282171582,6.1534736197674365,17.352056759558042,0.0,142.55794884721263
4800,18.186222626040756,3.0850631281248857,0.8632183497083254,-34.65971603437258,8.117153310747108,8.918225104090908,2.5174391474846485,2.837565287765353,34.18193197911653,10251.029437693214,11.034410603795616,3.8290130993263967,11.714228979877166,3.8381903545689826,7.0253394622536,121.80169264400593,94.14558636406022,18.19298602802308,0.0,67.27209118028618
4900,20.533068672231572,2.211330896197338,1.8931778071737448,-22.496575573248254,7.32351207216264,8.958604410028922,2.662337397212814,1.410893887320439,34.888054060993696,10481.39770866707,10.68577233515385,1.9601340519514037,2.9017830124071766,1.4889541833107764,2.1406977691313873,108.85985238123618,-186.33933515509645,7.307196119518076,0.0,159.5437426153287
5000,13.071870963206965,2.0228795100335537,2.260008073277148,-61.174832277908905,6.67989240702475,18.128527254390455,1.3972606407648738,1.602462019111107,35.064755075951446,10313.141923018804,10.208777033774938,2.665527624066036,9.016179690110352,0.6019715896360278,11.218849266454932,109.81568496718718,-80.35016733161335,4.339471361360498,0.0,53.99345454063319
