milliseconds,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn
3100,6.99295255769366,0.6187983450504652,7.0607161358835135,30.47899613446906,5.15251818008721,3.1842210865869314,7.563944918475513,1.4805221281560283,4.69410598718818,0.6227046749827584,0.09232970097606129,0.15693070374037496,4.816803297467999,14.766161260627609,7.658602325528029,36.22238067012382,4.1644714211326495,0.126243767811261,0.6615834996374389
3200,6.918728004740691,0.6218184419989622,7.015748551045159,31.417237214893937,5.208652223319877,3.2757804546327827,7.519973748090006,1.4767370157380397,4.762704796821108,0.6512806944058063,0.08915848473040969,0.15726188285855847,4.7435959622161645,14.731987530617827,7.550573211857183,36.3014433614724,4.295962407631041,0.127470624382473,0.6233258160692446
3300,6.890603655484455,0.6173996383897175,7.030674792351982,31.203569158704987,5.173486344429393,3.3218874902089284,7.577846326045478,1.471897982280291,4.755904754563923,0.668816849265869,0.0871332117630721,0.14744229828724867,4.66964730123408,14.742863710247033,7.500728362781826,36.298375518850015,4.1465329227820416,0.12613635090904066,0.6352660255978665
3400,6.836226370756671,0.5929304160680994,6.911043026165769,32.498686844075365,5.183126025891371,3.343318243447668,7.727008558673296,1.4855212542366316,4.842093969078952,0.6583856537413056,0.08720627148732776,0.15603709450054207,4.499064582892295,14.62535996916838,7.4979361368114965,36.13464504363881,3.9860038711544985,0.12588724222505215,0.6084995454000416
3500,6.781170623698739,0.5766511058938806,6.878113209646827,32.45896158382542,5.243195612618974,3.4414330142106495,7.7462799881474025,1.4694738308843367,4.843397901727168,0.6595779788452854,0.08622491384691627,0.14828423692103343,4.361506852453974,14.597547983967694,7.356033760828842,36.21249603427396,3.987922088017103,0.12378628903755046,0.6083708921872593
3600,6.741583780552727,0.5862792644418997,6.8674577515273825,32.3320447038014,5.220306425736255,3.457462709904848,7.7351206417444445,1.4782892663538303,4.867214694749931,0.6726573568741308,0.0865173956517323,0.14144332312869023,4.192571108069384,14.63282291515423,7.401345477738843,36.05696367318916,3.992634004362722,0.1270772904349758,0.6092708581914071
3700,6.691643250518075,0.56671893700118,6.814337348601174,33.10919068930752,5.249892875728385,3.4864408342972872,7.9049742777632535,1.4730127735686105,4.916740123676319,0.7015000535076544,0.0818674839900617,0.135079926134205,4.316531114078903,14.566249321660196,7.257975372539138,36.05560893344344,3.793163208021241,0.12458631480590925,0.6018408095521146
3800,6.639226603192863,0.552603102057604,6.7059650454039454,32.88739665544702,5.227564691459947,3.5319576160413284,7.940865303734466,1.4732368219784837,4.979236047674424,0.6812718454779624,0.07846683284443004,0.1331117749749818,4.219285088517396,14.502312247328478,7.173892273344717,35.752496196186904,3.759023729601534,0.12575365191935223,0.5820400714914745
3900,6.568788487340538,0.5500647001795321,6.701413165425081,33.49219261361298,5.26684392810069,3.5803385129890732,7.9776682560065915,1.475027968502789,4.9662961223183775,0.6784436671846933,0.0809168838338202,0.12371618145315179,4.160733352621339,14.443631999678676,7.192467547710428,35.6118102781293,3.83605639091117,0.1280686603927756,0.5752748434736679
4000,6.508962188198764,0.5399221461214613,6.64712082012369,34.20989771489776,5.215605754552335,3.6081817306773223,8.029388764210731,1.4613224323208547,5.049049017231161,0.6885756573147318,0.07819867557520463,0.13133839399160674,3.9032050418288002,14.421723567281314,6.989580357516496,35.46889210547209,3.814024682643013,0.13052246174454113,0.5594386467732112
4100,6.433205302402663,0.516705690402876,6.591121636921447,34.21442884767867,5.253842282625752,3.6135588678737487,8.00471425195914,1.464225925864352,5.072161683422048,0.7154823846514096,0.07758241669460254,0.12481130864935636,3.9088913517440065,14.368527376357711,6.957437914896972,35.285128101144856,3.6162353632865845,0.13078935168704006,0.5547336154329425
4200,6.334038599767881,0.49504179825880307,6.4544732920498795,34.28803097662141,5.243824910205874,3.696338399294264,8.079760734786536,1.467218907394828,5.094734534511347,0.7264049563565131,0.07256210082380912,0.13021097118415803,3.914986639948384,14.204147213290033,6.93287258834352,35.1253231275711,3.541788045943323,0.13349298741106866,0.5579022089843817
4300,6.245313041698398,0.4986406327447446,6.449098176396914,35.29551980576892,5.220513167701415,3.7240351556845974,8.218118117344542,1.4455432074847008,5.113823610487897,0.7258743161026276,0.07613864527041785,0.11722819083980744,3.670188873436801,14.21904206998992,6.738107883545535,35.07996534099493,3.6254983814563495,0.1357696847045931,0.5528540173253947
4400,6.189406726093364,0.47946610179138005,6.348906925263419,35.64650897328371,5.211980569240555,3.7074235456734304,8.246881308976317,1.4400403306169607,5.120434651531898,0.7044344823526076,0.07207406498496442,0.11478671857363039,3.6182419171818747,14.13759459389579,6.791372593154818,34.92645356692054,3.5216311894579917,0.13558219236496316,0.5115842048763203
4500,6.11011075144097,0.478289496302778,6.258846532460796,35.75628650402168,5.211473877324814,3.7491561277395746,8.295527131887033,1.434419839449378,5.176327927914748,0.7379054644572187,0.06920002744257638,0.10941765672372605,3.7388770873766237,14.019686687756787,6.685026607814525,34.760982279542475,3.5474603174245143,0.1383945336720201,0.5071046779141593
4600,6.032343788966746,0.4617499204554039,6.188479146348897,35.58743520144441,5.239475687410385,3.7878599507465607,8.247791887887736,1.439553982885146,5.159849923053893,0.7363208605654423,0.06824073210129784,0.11327271306121328,3.4992986023309514,13.875635478868316,6.596220569716089,34.40808112829679,3.303768990564129,0.1401550648643599,0.5249382977305228
4700,5.967129232435269,0.44280626492789155,6.142530801693735,36.2803154838441,5.199505430763296,3.78856019092468,8.312999095155392,1.4102265485153413,5.259286551482996,0.722717595277563,0.06762067887313755,0.11176036507353254,3.6167486597463823,13.791668153493205,6.527299439360325,34.115386316868694,3.344409453853802,0.14433856378740575,0.4955215963460635
4800,5.9135411533885405,0.4555619509728003,6.067131955251954,37.184652395716874,5.185316833429301,3.8914103821560677,8.465365455050565,1.4051459646292372,5.210611776533653,0.7526119255998457,0.06909812603795719,0.1009086623665382,3.343249272631906,13.669315239760746,6.324386489431694,33.96093974284453,3.320447333152916,0.14740813877996917,0.5031515837570582
4900,5.794615875274212,0.4411413718086594,6.012884753262865,37.27591503676158,5.199370795305859,3.8693673735899816,8.50807486321445,1.3940745694862025,5.269222906213706,0.7518580573000603,0.06353585723950445,0.10408476422263739,3.3732622700482966,13.566622120165388,6.344134162586935,33.628974695460286,3.3419881159889213,0.1538180334079605,0.4845944841592235
5000,5.77759770238354,0.4212601303473874,5.872744252962539,36.944499699181485,5.175403125427006,3.9526742846488587,8.468121638566801,1.394317245612191,5.287622102100648,0.7394492871543517,0.06540048893143485,0.10849917202384261,3.364527772492707,13.434734908175225,6.265818591717441,33.34901888313911,3.1820838073953137,0.1553289867094708,0.4836262981177844
