miliseconds,p100,p52,NIK,IkBd,IkBd_NIK,p100_NIK,RelB,RelB_p52
1300,23.661625233589113,0.01818061360167396,9.264854669962538,0.0018884706391202686,3.889146664059817e-05,0.8444442986273206,1.023392814122456,2.2314405269295272e-05
1400,26.026492523414333,0.028796366927841648,9.036688239835026,0.0049946994368356866,5.600024430493245e-05,0.8725223095255599,1.142597406557684,3.0817734437907444e-06
1500,27.910543988351098,0.029713978283583832,9.0215375846822,0.00956581222548704,7.530016845309217e-05,1.015447395887213,1.1986481967185307,7.545851371742171e-06
1600,29.171577833105037,0.030918483455270825,8.963645329289932,0.007427826639984754,0.00023695567051617263,1.1599937196098808,1.2521655448662419,1.9452654452003047e-05
1700,31.695649359285632,0.04453705920787049,8.847048989035835,0.006987412850493592,0.00012989133129776898,1.229183534920953,1.3771188236086824,2.7135815416816788e-05
1800,33.57546785380454,0.04992287143490947,8.533279678618737,0.011923566535201451,0.00012744035850584628,1.4448870468246793,1.4643428101161766,6.379472581860869e-06
1900,34.80807602938592,0.05901620635131286,8.560488707457706,0.01303022476585078,0.0003692900326931797,1.551365829707428,1.5696243522212754,4.979975279163856e-05
2000,36.86885110665172,0.059316527934082215,8.405222837580862,0.01417499350518902,0.00039187162172865187,1.709057907493138,1.5540731920095314,8.872242307512057e-06
2100,38.53751680523742,0.07515226865564645,8.085791231946324,0.01749124183634803,0.0003492286948023748,1.892318037015445,1.7099246202126963,8.314842552195533e-05
2200,41.031569699626175,0.07925485051839706,8.069961576576494,0.02008701511583223,0.0005169337612250367,2.0814685954871415,1.7572969147104631,7.875923560659097e-05
2300,43.26979079307808,0.08255878585536064,7.870588692568062,0.023375919639086324,0.0005242760415004583,2.162894846194677,1.8576615159493752,5.2263057984251384e-05
2400,43.61053207317359,0.09574917804200779,7.7356045459619365,0.025466603483564398,0.000582131168200242,2.1976138388019937,1.9607164174053715,5.4909030351480964e-05
2500,47.38585224553026,0.10629900047145256,7.490302230835452,0.028261381669015123,0.0006560385307112493,2.357300324500091,1.9529958696706042,0.00010611255994041924
2600,47.74283427324346,0.12332322731005914,7.277731244302714,0.0317973992251448,0.0008198781582682855,2.5338578379389824,2.0370659457319067,0.00013698518876835493
2700,49.61449436640665,0.13305867840017285,7.250646870161161,0.037968094281793194,0.0009117672248638178,2.866868739934257,2.163003270246475,0.0001379350047840183
2800,50.6397110283084,0.15474128462605005,7.012240160922045,0.04266386589335365,0.0011826373019397968,2.8912538000772625,2.2144466858931877,0.0001813284291644746
2900,53.200790636957386,0.16014766004957395,6.973281244779057,0.04542521711064029,0.0011483380900726915,3.093213907512554,2.336780817403321,0.00019137534431580496
3000,55.04150698197455,0.18693110464549673,6.810048613688905,0.04830191653632859,0.0013798805586883083,3.2878039616903827,2.3632576097204714,0.0002590376683623329
3100,56.77909746339823,0.1851718171221483,6.520318087638976,0.05129076806926219,0.0015307590553651053,3.3753357043075796,2.422875641574813,0.0003359361943816855
3200,59.11047604624774,0.20532303804342028,6.402988146940131,0.05612175159026622,0.001669633054163394,3.519777253122621,2.5419940945728086,0.00037082839544547706
3300,59.88801640797268,0.23338279137964846,6.145102220226799,0.06220774235522859,0.0018184447069681928,3.8960898140577283,2.5923750137981973,0.0003993228909862176
3400,61.79421722108014,0.2549330852821931,6.003451079380501,0.06956695000481376,0.002187158209135969,3.9955182570830248,2.6740883033933804,0.0004810904973854407
3500,64.02814528981658,0.27385475545328886,5.963899938040681,0.07652619428234216,0.002352147388295316,4.169538559198996,2.794173607240892,0.0005071263935499949
3600,64.50872544666659,0.2831606650627316,5.6935766369671645,0.08548182177132675,0.0024778502202605864,4.394824975417006,2.795362438394471,0.0005968806781650522
3700,66.83147245202915,0.3057963656907929,5.579144767510449,0.08804845988418376,0.002767126970554523,4.36559584568044,2.8845873971061438,0.0006660669931227153
3800,68.69420819628438,0.326777114290785,5.471272532109999,0.09876836175792073,0.0029689591965193166,4.524829051618552,2.9867429378292707,0.0007534703844728997
3900,71.28524972761878,0.3453514719501335,5.243417167104812,0.10314369444611937,0.0031926830356366434,4.870020744228381,3.082938570093589,0.0008803112773281004
4000,72.4905450655198,0.36824756486654336,5.057407171147077,0.1095120555795382,0.003517722522618223,4.915232126068639,3.196758094157089,0.001001054152707062
4100,73.7847298231034,0.40801742645141775,4.808528854167437,0.12262602339218981,0.0037118644615683153,5.033899082013258,3.217174042979476,0.0011294082821919696
4200,76.11624045492866,0.4203049327945042,4.705247120540049,0.13037520328902535,0.004035085933920055,5.1677220299254545,3.3328860464989347,0.001216810767727323
4300,77.9307756419331,0.4553953111278966,4.571116082314595,0.13937887615054861,0.004346143010310149,5.422940395202264,3.3450464706044762,0.0013754395912347695
4400,78.70431052274995,0.48313929147672147,4.4997406251749,0.14531526403087933,0.004690307818856944,5.666681185132021,3.4972988403344485,0.001534586291124013
4500,82.22060408914824,0.5137460347870136,4.19722924675806,0.156851400812334,0.00503364149334383,5.649381237169557,3.5511276869761392,0.0016869182009610641
4600,83.09161929427026,0.5345352263294648,4.179647247339574,0.168294663385948,0.00530828672138596,5.921300972244708,3.5609188010629484,0.0018737788066480712
4700,83.79412383422424,0.5539864540311872,4.018847009912673,0.1769850692006924,0.005622965053123182,5.990402901155295,3.7233725448333836,0.002065004734779847
4800,86.36920222838282,0.5868392647047379,3.872250902956735,0.19080476466183122,0.006037106354309691,6.059197345736554,3.759089413367188,0.002255686054429012
4900,88.3805463992174,0.6277890212484485,3.779429887804346,0.20371300767512682,0.00621303808277162,6.28415994041809,3.8334040512439125,0.0025065790012256746
5000,91.61847534397988,0.64200241347242,3.6468267530172085,0.21501799628752347,0.006604229492658795,6.298320453776344,3.8766798864212033,0.002701515044499273
