miliseconds,p100,p52,NIK,IkBd,IkBd_NIK,p100_NIK,RelB,RelB_p52
4100,75.43097065550279,0.3969382687808473,4.7869993041294805,0.12018826320401799,0.00368614753446989,5.101722210801017,3.1885605654064775,0.0011276498616876727
4200,76.33601734507978,0.4312657186200195,4.709696553693856,0.1269390319486989,0.004044059514534033,5.329448331687392,3.3283146799376797,0.0012225841714229597
4300,78.58753579952412,0.4437432312889089,4.530393664537834,0.14125613431696768,0.004331570501478648,5.440081863322351,3.331141996721221,0.0014118600491139946
4400,79.51937439949234,0.4815154445206347,4.4647686659464645,0.14737272286982142,0.004573262807459336,5.6059862321839695,3.459758570018524,0.0015479322257021132
4500,81.33361008033339,0.5015635926752379,4.227671947613763,0.15548637461344064,0.0048849791685163565,5.622196233622595,3.5417492032096702,0.0017031263433772079
4600,82.70176079420557,0.5293783900034602,4.225449781992873,0.16985495672325202,0.00518453726215213,5.871697415602315,3.568004573448876,0.0018888739342699968
4700,85.63627411537726,0.5609298284116532,4.036557984508381,0.18231029714851218,0.005528967598011238,5.9468926882437,3.6738069834972222,0.0020877407507631524
4800,87.16007161433944,0.5934894102223993,3.848464677763118,0.19162444671999376,0.005922373241440855,6.14333229635443,3.757650503053528,0.0022450352096062094
4900,89.30976212650067,0.6239742436956355,3.8148629939312646,0.2047911126515318,0.0062299749752531275,6.31106094859531,3.843000992086323,0.002508917664405423
5000,90.325548968503,0.6588074732151803,3.5918688662982245,0.2181180379050992,0.006536679422472816,6.385544353076958,3.910207473262118,0.002707117845374828
