milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
4100,500.0000003280722,0.04065553617035241,476.78056062184584,80.64149917667086,95.45960237428943,99.99986237932025,200.0,100.00000000000058,10.0,18.874541103965253,4.507022980895085,0.00013661176090486274,4.968349395506726e-07,1.2319331963379145e-08,2.006573940690067e-10,2.2823902628495602e-12,2.2530474004332846e-14,3.395577192461224e-16,3.9899750424877266e-18,-1.827107229961135e-20,1.0099269101972081e-15,4.887217507001374e-18,5.101124345963125e-20,1.7956433441533104e-22,4.204725840639516e-24,0.0,0.0,0.0,0.0,0.0,0.03965578825884719,3.280749333742357e-07,-3.91354556202671e-10,-5.433185712698026e-13,-5.362047614466151e-13
4200,500.0000003459083,0.04313612848611898,474.9648974888212,79.93467323295596,95.49209456930737,99.99985197358227,200.0,100.00000000000058,10.0,19.42337339687652,4.590315807521358,0.00015277533924323855,5.66900296266756e-07,1.509022516392898e-08,2.546313978540154e-10,3.700673788355225e-12,5.715385065117145e-14,3.7945051868084356e-16,5.794085416706412e-18,2.9052044461599054e-20,1.177147525588315e-15,1.1506551471974772e-17,5.102387876748967e-20,9.684990481564287e-22,5.1950674023506756e-24,0.0,0.0,0.0,0.0,0.0,0.042367683018607084,3.421620862987171e-07,-4.257532549362611e-10,-5.779554456560879e-13,-6.101071397758149e-13
4300,500.0000003592612,0.04217986538274982,475.0483239080942,79.29857852808524,95.37678899339916,99.99984886069115,200.0,100.00000000000065,10.0,20.25234133449396,4.858227844033048,0.00016069193253336246,6.752155744015541e-07,1.7621846333758832e-08,3.38687115872682e-10,4.975513837529956e-12,5.242622318950119e-14,7.657049656863548e-16,3.635378944455549e-18,5.0082883417455906e-20,1.3462151664051493e-15,1.3549448843095337e-17,2.0228083887475808e-19,1.879820442160432e-21,1.1069506902298176e-23,0.0,0.0,0.0,0.0,0.0,0.04437190079070428,3.622666213094124e-07,-4.3609548107446207e-10,-6.510668708130065e-13,-6.515646321649296e-13
4400,500.00000038116696,0.0435561723457516,474.6133633470111,79.88967412941507,95.20167058799417,99.99983900091819,200.0,100.00000000000067,10.0,19.747706351605153,4.982077388110252,0.0001651291331037231,7.058392794984523e-07,2.0064935159664728e-08,4.021909303859788e-10,7.580585691790357e-12,1.0639051728973217e-13,9.442786251032878e-16,9.42055797166104e-18,7.685426928496302e-20,2.178821019466252e-15,2.6120122517524717e-17,2.919340977318632e-19,1.920805726812386e-21,1.2797353661750338e-23,0.0,0.0,0.0,0.0,0.0,0.04373704236569524,3.711266698137818e-07,-4.5485105388635587e-10,-6.811621254391905e-13,-6.934871619404748e-13
4500,500.00000040883475,0.04605937549993767,473.67511109730236,79.0319026357505,94.76678018425467,99.99982595293316,200.0,100.00000000000072,10.0,20.22800427594853,5.268505083486353,0.00016777077827236805,7.890144072797576e-07,2.3183614393188962e-08,5.015908898347243e-10,9.46367716985101e-12,1.2887428465672306e-13,1.7886054510252006e-15,1.9315626070438606e-17,1.92519105782537e-19,3.2703089885590614e-15,3.832875996798635e-17,3.641514637945016e-19,3.991691957701837e-21,2.918695373483455e-23,0.0,0.0,0.0,0.0,0.0,0.044723841438275264,4.030608018067403e-07,-4.999375371322162e-10,-7.511588035985232e-13,-7.127025803573208e-13
4600,500.0000004079294,0.045697894659112163,473.8833042951701,78.75651417475606,94.54783523021808,99.99982032363488,200.0,100.0000000000008,10.0,20.525064183993916,5.135244587241554,0.00017567883104847057,8.568830693511384e-07,2.9565357943917292e-08,6.711119957382261e-10,1.2587380090689027e-11,1.8665226166746895e-13,2.533021130672933e-15,2.949205194155878e-17,2.629766494549528e-19,4.166261510965266e-15,5.35797034190582e-17,6.203705504808932e-19,6.1184207110033636e-21,5.643860370523123e-23,0.0,0.0,0.0,0.0,0.0,0.04592832267244627,4.352615774921345e-07,-4.944392833175204e-10,-8.119629908018967e-13,-7.678872273372974e-13
4700,500.00000042638203,0.04554199993819423,473.8312031158301,78.79129100676964,94.66940984366555,99.99981244261484,200.0,100.00000000000081,10.0,21.495032553855037,5.664023736729146,0.0001798922634941064,9.998091750701492e-07,3.42607180858784e-08,8.424435094894879e-10,1.6463956256259184e-11,2.557775531322966e-13,3.682023441307511e-15,4.4864148317087244e-17,4.699616752067708e-19,5.307266624098746e-15,7.83168247904242e-17,9.333307442744702e-19,9.68640563719589e-21,8.740186307342552e-23,0.0,0.0,0.0,0.0,0.0,0.04591318402009045,4.289160107314223e-07,-5.296599886121431e-10,-8.181599856195061e-13,-8.65122619382467e-13
4800,500.00000046175876,0.04802125805447671,472.51807441873376,78.55764117739352,94.21609190406903,99.99980376697243,200.0,100.00000000000088,10.0,20.974898431133166,5.6739417703706,0.00019923579331763004,1.0571936947303152e-06,3.8492997449593007e-08,1.0108350616533987e-09,2.1270555086153764e-11,3.6714151425835607e-13,5.654645267307569e-15,6.953975615817387e-17,7.947970412388924e-19,7.56947453562709e-15,1.0962673644844266e-16,1.3952853635509894e-18,1.5259069845100644e-20,1.6358504332734388e-22,0.0,0.0,0.0,0.0,0.0,0.04727813742517478,4.4981671716281174e-07,-5.663975962976076e-10,-9.248439404582608e-13,-8.933486667767883e-13
4900,500.00000047184847,0.048032254049251884,472.0473101727144,78.22250635078582,93.9080033975827,99.9998035429426,200.0,100.00000000000091,10.0,22.20438252838312,6.067600422825663,0.00020202334400234672,1.200503249591719e-06,4.5154676720657086e-08,1.2515636974498395e-09,2.836795112537664e-11,5.059805472313027e-13,8.088007753586022e-15,1.0941781204397677e-16,1.363690684289572e-18,9.834438044915553e-15,1.5121241471588312e-16,2.074477262897154e-18,2.531559609496021e-20,2.8029663513208787e-22,0.0,0.0,0.0,0.0,0.0,0.04966001797613315,4.805808571786496e-07,-5.625570569064222e-10,-9.392990442724505e-13,-9.481361636803995e-13
5000,500.0000004980967,0.050382296238280784,471.51753575363534,77.37503173944208,93.74570100281102,99.99978957551203,200.0,100.00000000000102,10.0,22.69130600823293,6.273582040705246,0.00020656160360604749,1.2897336540667962e-06,5.269135255922413e-08,1.569279255382904e-09,3.585985815856117e-11,7.009380664532327e-13,1.159391541427512e-14,1.6835169064574552e-16,2.249455354205549e-18,1.335771160092454e-14,2.11513723935576e-16,3.064312899971978e-18,3.88044351255632e-20,4.594129372390476e-22,0.0,0.0,0.0,0.0,0.0,0.04995663286269555,4.848755451222301e-07,-6.142103386561282e-10,-1.0210439083845528e-12,-1.0078783359060201e-12
