milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
4100,500.00000034101856,0.040953362484023106,475.79665543374546,80.65171147873205,95.75114908103524,99.99985697859088,200.0,100.00000000000055,10.0,19.940753692069862,4.208230913266916,0.00014307662786490821,5.277201203483965e-07,1.225778897945746e-08,2.358704640047039e-10,2.78109100711706e-12,2.6169777558467953e-14,2.038415390829383e-16,1.0594317849983903e-18,-2.2203137068151506e-20,6.842435447350966e-16,6.144257844867413e-18,1.0427898332619582e-19,-1.5742126424994367e-22,1.0375470925160435e-23,0.0,0.0,0.0,0.0,0.0,0.040105935251536266,3.3272311476893635e-07,-3.9968982956957947e-10,-5.885002740811658e-13,-5.840855660524925e-13
4200,500.0000003667397,0.04248413301117223,476.1970002946736,80.16382705042709,95.51922978861931,99.9998568939276,200.0,100.0000000000006,10.0,19.717182982779793,4.411431373991071,0.00015164863989948336,6.036148183743798e-07,1.4408561040858182e-08,2.7680607753028665e-10,4.278854424925125e-12,3.61919662079396e-14,4.200751706884972e-16,6.471089533991851e-18,-1.1438199712873107e-21,9.084211401066128e-16,1.209107259636079e-17,9.41150181542851e-20,7.380381648221616e-22,-1.214729608405586e-24,0.0,0.0,0.0,0.0,0.0,0.04233654153239808,3.500397393678963e-07,-4.4180784936531526e-10,-5.80447224430781e-13,-6.043661284763351e-13
4300,500.00000037677347,0.04137772650447613,474.5599584132471,80.19560748814462,95.24137378237822,99.99984688814392,200.0,100.00000000000065,10.0,20.202798742790485,4.6741453627896075,0.00015231197746551649,6.775511776328112e-07,1.8260270672700136e-08,3.0696989617923325e-10,5.706337417945311e-12,6.185355358029073e-14,7.211734024481343e-16,5.430061716478662e-18,7.677656152542238e-20,1.4744174824945092e-15,1.3402372410817388e-17,1.745315976054592e-19,1.736216512848151e-21,2.943185551114085e-24,0.0,0.0,0.0,0.0,0.0,0.04395011575767946,3.593932529007625e-07,-4.5887976519541243e-10,-6.248356823315701e-13,-6.392184730889484e-13
4400,500.0000003967453,0.04310276857697298,474.20404829831523,80.19408766772793,95.06128161541518,99.9998321380193,200.0,100.0000000000007,10.0,20.065800039991217,5.094106477294862,0.0001638659744381958,7.126593004117063e-07,2.057743016904288e-08,4.4407427349600673e-10,6.896122655007522e-12,9.131425729840162e-14,9.711571797661953e-16,9.990859061889008e-18,7.105291228482956e-20,2.203149482491586e-15,2.8227013252218883e-17,2.427519640860964e-19,2.099628137661572e-21,2.022639927625803e-23,0.0,0.0,0.0,0.0,0.0,0.04450719677273472,3.776979157606949e-07,-4.647659388607939e-10,-6.946306416628834e-13,-6.67234137917134e-13
4500,500.0000003949825,0.04542059414204494,474.31448841202433,79.74089831522073,94.94619278121259,99.99982955144343,200.0,100.0000000000007,10.0,20.213955948357988,4.9487156292064896,0.00016708717289817728,8.053751084039026e-07,2.479217235389187e-08,5.26724787404769e-10,8.808153185329013e-12,1.4224721634908213e-13,1.801041358660131e-15,1.8784005179230625e-17,1.448679924770789e-19,3.1425282034673436e-15,3.6886918720062686e-17,3.7775577543371857e-19,3.816954069020382e-21,3.700638482907517e-23,0.0,0.0,0.0,0.0,0.0,0.04624959035734709,3.99951803460048e-07,-4.958834560216182e-10,-7.408307221064964e-13,-7.18879062664966e-13
4600,500.0000004100712,0.044534028850193905,473.2825208585068,79.20004887536224,94.76774692737214,99.99981623270286,200.0,100.00000000000075,10.0,21.317257856765718,5.13599430891865,0.00017811336477556607,8.775448262165966e-07,2.888533460980277e-08,6.724347473920605e-10,1.1737588504717351e-11,1.8402681499856215e-13,2.6118149938628574e-15,2.684358732408012e-17,2.9166493477608412e-19,4.005650030044004e-15,5.568607983509665e-17,5.834771049139314e-19,5.405815084200589e-21,5.418908919958349e-23,0.0,0.0,0.0,0.0,0.0,0.045245940348094815,4.3342704435833433e-07,-5.021151523792776e-10,-8.064390653063868e-13,-7.821599261170654e-13
4700,500.0000004366795,0.04613106225213237,473.15370619423146,78.9197239757478,94.46462322531943,99.99981845134643,200.0,100.00000000000085,10.0,21.214091075019404,5.602909113724728,0.0001843564365980335,9.553640805420822e-07,3.311671185881513e-08,8.196447784034752e-10,1.574613543006346e-11,2.5644851240655937e-13,3.7067700848844706e-15,4.526642021063827e-17,5.093063458230805e-19,5.4016132415986014e-15,7.89653658590612e-17,9.111674707641505e-19,9.466075656559177e-21,1.0014117976850408e-22,0.0,0.0,0.0,0.0,0.0,0.04828474714861941,4.511883362952545e-07,-5.255122519871502e-10,-8.681966488379018e-13,-8.555934773888088e-13
4800,500.0000004656225,0.04674990590681445,472.19773496482514,78.85406256763108,94.14460070505334,99.9998039259491,200.0,100.0000000000009,10.0,21.336511298108793,5.66294053855745,0.00019842725722605086,1.0672380105684118e-06,3.8855104200766085e-08,1.0535172194261229e-09,2.1737895862616274e-11,3.697783493332115e-13,5.360794960653824e-15,7.270876347703568e-17,7.982680434065517e-19,7.285328668897215e-15,1.101757336302032e-16,1.3546213354734359e-18,1.5386168876412285e-20,1.6218941895922554e-22,0.0,0.0,0.0,0.0,0.0,0.04913802520151744,4.722319929324845e-07,-5.475127401278599e-10,-8.795967378442685e-13,-8.970300012756353e-13
4900,500.0000004661152,0.047722087258586045,471.48172005419616,78.68943644477086,94.08652769980841,99.99979417797253,200.0,100.00000000000094,10.0,21.55612837892929,6.09888972568329,0.00020248106644401402,1.2166646296433095e-06,4.508344960084317e-08,1.2813380778611944e-09,2.826569782123639e-11,5.107734032947032e-13,7.946970445978114e-15,1.0998400341863069e-16,1.3801723706858223e-18,9.91142272216122e-15,1.5169711611144711e-16,2.032347612626481e-18,2.4309803856463984e-20,2.6971034314995337e-22,0.0,0.0,0.0,0.0,0.0,0.048300984622952285,4.694620215993141e-07,-5.74542648742864e-10,-9.26114771804547e-13,-9.298917339369221e-13
5000,500.0000005090031,0.0495216903011219,471.01470647845537,78.06073628170175,93.98323209935374,99.99978937752797,200.0,100.000000000001,10.0,22.293726565833943,5.9925754205403186,0.0002049215155110454,1.3261705562406489e-06,5.340863668044561e-08,1.5341646411209701e-09,3.573921237085873e-11,7.00225340341491e-13,1.1731720473533938e-14,1.6992478712666584e-16,2.2512479495788044e-18,1.3105637241166822e-14,2.1260307961007442e-16,3.021860322849667e-18,3.932977091258674e-20,4.590448158061458e-22,0.0,0.0,0.0,0.0,0.0,0.04858686001801774,4.996840476508515e-07,-5.90567961123276e-10,-9.907974290786183e-13,-1.0083764607767683e-12
