milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
4100,500.0000003210835,0.040916256980658955,476.8450106842993,80.92694212172252,95.49117841019958,99.9998574177722,200.0,100.00000000000054,10.0,19.735584616269094,4.3777827551963355,0.00013784788160665448,5.295799618841655e-07,1.3107379251713025e-08,2.1497632180403727e-10,2.2123974627423473e-12,2.2489587381126067e-14,2.1265456392343204e-16,2.7104691370199674e-18,3.619260858234501e-20,6.1155802600746095e-16,6.8493973585260184e-18,8.015781399549801e-20,1.3748754984194032e-22,-4.235848382682734e-24,0.0,0.0,0.0,0.0,0.0,0.04043609945968526,3.430121830752274e-07,-4.196895851028382e-10,-5.429457398314958e-13,-5.487317682989376e-13
4200,500.0000003498283,0.040756170273282884,475.4593426052869,80.72357709524526,95.2793160209439,99.99985625055494,200.0,100.00000000000058,10.0,20.06233557668638,4.368436405385437,0.00014365949442299644,5.682692973866968e-07,1.4771427911004514e-08,2.453361551277804e-10,3.741127508839593e-12,5.119293737733797e-14,4.256709702109803e-16,3.076063083113956e-18,-2.570082114068154e-21,1.0396916140977353e-15,1.536768750666737e-17,5.702630653851266e-20,3.5389793911426343e-22,8.023900582258404e-24,0.0,0.0,0.0,0.0,0.0,0.042448303811290077,3.510855498184596e-07,-4.329505186531783e-10,-6.283113364822902e-13,-5.890807461768727e-13
4300,500.0000003835965,0.04362477216053626,474.95748531367144,80.0500496451317,95.10248353848208,99.9998391337787,200.0,100.00000000000067,10.0,19.775632608507138,4.546526711815162,0.00015848008751315196,6.272789060023183e-07,1.6863761141156702e-08,3.0875602917444074e-10,5.850686772410459e-12,6.534564919460947e-14,6.7465538771606865e-16,7.753861735756138e-18,4.3034907718572233e-20,1.4019936731978519e-15,2.0183504328548012e-17,1.6666019834934925e-19,1.3502470281047808e-21,1.4212141988980577e-23,0.0,0.0,0.0,0.0,0.0,0.04441640144520954,3.779089513572578e-07,-4.428173750794002e-10,-6.659758993750733e-13,-6.590787774363379e-13
4400,500.00000037294524,0.04524652187256423,475.300233313064,78.99469073488936,95.24688189098573,99.99984131788804,200.0,100.00000000000067,10.0,20.687805499979383,4.947847095906161,0.00015848359533642898,7.241466705375566e-07,2.139316473061512e-08,4.112177335891665e-10,6.689318729641593e-12,8.507026141244414e-14,1.1330540882911628e-15,9.594224584928362e-18,8.827703249831352e-20,2.429653083957773e-15,2.726058521687047e-17,2.966297424886998e-19,1.5071869475462688e-21,2.1743685564723873e-23,0.0,0.0,0.0,0.0,0.0,0.04326869673685291,3.998772009237905e-07,-4.562271598959101e-10,-7.069079595940274e-13,-7.135394639310453e-13
4500,500.00000039358855,0.04577451243943525,474.0202648088995,79.15113165805174,94.8656367706287,99.99983090003751,200.0,100.00000000000072,10.0,20.357646587903098,5.14567818872696,0.00016874137302523798,8.200159861043167e-07,2.5374629354973566e-08,5.486673517320609e-10,9.718162320157033e-12,1.4619455286142113e-13,1.7880333986578484e-15,1.7754915173950083e-17,1.7131682093522662e-19,3.2384219037756843e-15,3.9456797888598e-17,3.985362375053088e-19,3.539154624358779e-21,3.3169574666644327e-23,0.0,0.0,0.0,0.0,0.0,0.046420748749498586,4.069614603951803e-07,-4.949702878958218e-10,-7.139983863706998e-13,-7.460092315525368e-13
4600,500.0000004141575,0.04569083000970982,474.38296064203547,79.08458163267807,94.600252082432,99.99982282353274,200.0,100.00000000000078,10.0,21.45709464151255,5.456047920063281,0.00017610762631521925,8.974666063512439e-07,2.8012408644311166e-08,6.862852507701854e-10,1.2502382572665687e-11,1.8844706789588204e-13,2.52058742492907e-15,3.0391408290862176e-17,3.1536638913733235e-19,3.9825310343722705e-15,5.487215871444389e-17,6.55213489732733e-19,5.586437226898686e-21,5.224766172615964e-23,0.0,0.0,0.0,0.0,0.0,0.04713388575154029,4.213854870092351e-07,-5.144489979770248e-10,-7.948373364479468e-13,-8.090473263187902e-13
4700,500.0000004296203,0.04632513511020979,472.8281729127355,78.67227178165399,94.42670753436134,99.9998115411335,200.0,100.00000000000081,10.0,21.510132794013447,5.3977873102790435,0.00018362000100161175,9.691466743617941e-07,3.239621050012084e-08,8.565554627839039e-10,1.5847900254205338e-11,2.653839479432625e-13,3.908270412364619e-15,4.4485847561335247e-17,4.623630274693677e-19,5.5964778831994315e-15,7.549243017136423e-17,8.945150226552146e-19,1.0033075642142957e-20,9.684389617431629e-23,0.0,0.0,0.0,0.0,0.0,0.04675267967146458,4.3173420883643173e-07,-5.465935900497661e-10,-8.220339829163052e-13,-8.344306546287983e-13
4800,500.0000004652234,0.048789354505038025,472.92470556407267,78.35587552685438,94.1433449548124,99.99980927020628,200.0,100.00000000000088,10.0,22.157518554597523,5.794899292237411,0.0001910219237785388,1.1043381907655151e-06,4.004562097475099e-08,1.0016522028482062e-09,2.1162707655193216e-11,3.872962468572602e-13,5.399059916681881e-15,7.090180079215773e-17,8.33174787968213e-19,7.449495946491716e-15,1.1136064591458456e-16,1.4228785822681901e-18,1.5767910585106857e-20,1.6504749293742684e-22,0.0,0.0,0.0,0.0,0.0,0.047150887164701054,4.446089359455223e-07,-5.530746074792142e-10,-8.775473207526694e-13,-8.860485020111739e-13
4900,500.0000004754143,0.048620681304477886,471.4973317759034,78.59743081178652,94.25548884586797,99.99979473784857,200.0,100.00000000000092,10.0,22.43921451516019,6.031118160676546,0.00019907376496176046,1.1743536806885379e-06,4.5522198444011686e-08,1.2689789371521122e-09,2.797616815155132e-11,5.115450886050677e-13,8.139290106454576e-15,1.119925624915891e-16,1.3407234731105829e-18,9.80617091756764e-15,1.557649729784233e-16,2.102722736204758e-18,2.454022263453468e-20,2.7272766921333577e-22,0.0,0.0,0.0,0.0,0.0,0.0501829551289882,4.6593085822044327e-07,-5.692739275664712e-10,-9.613997144482272e-13,-9.316838673272044e-13
5000,500.00000048863643,0.04846181259458887,472.3141994471075,77.81095966040512,93.88557389631585,99.99979481247095,200.0,100.00000000000097,10.0,22.507776498912868,6.260485247252068,0.00021557380863886834,1.2867532528146159e-06,5.3128848719686556e-08,1.5763781882975602e-09,3.581841200542306e-11,7.039838132207265e-13,1.1878127735902483e-14,1.6861346098348966e-16,2.265029555542032e-18,1.294576123878504e-14,2.1515478376290772e-16,3.1061897273222817e-18,3.9732613886694784e-20,4.497792029155946e-22,0.0,0.0,0.0,0.0,0.0,0.048533086990593666,5.019953536864591e-07,-6.121418105300769e-10,-1.0256029805582467e-12,-1.001298572592728e-12
