milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
1100,0.9954987462967816,0.015134604851388513,4.500053842926555e-05,0.5878472300957672,0.25,0.2484290275447655,0.0797705230087231,0.48110761518265,0.990095735297734,0.013191299220591932,0.9380300022685161,0.3578524173195719,0.026473607261985322
1200,0.9943499476001102,0.017509466522455365,4.5450384467322155e-05,0.5833112112302488,0.25,0.24836425155156483,0.07837195034040782,0.4810156734955293,0.9901036794917462,0.012003319580186834,0.9379621982113537,0.2694045761365461,0.026665176962876697
1300,0.9945063135352779,0.01877560554505499,4.5566969858781106e-05,0.5817212587728847,0.25,0.24840921189051804,0.07795063615251707,0.48074229873242075,0.9901067030863128,0.009856707991940026,0.93758647168695,0.2050845947219395,0.026698452488553685
1400,0.9946247557938379,0.02047393789710277,4.498878407680589e-05,0.5799263804398607,0.25,0.24840042393814354,0.07741356537424443,0.48077618422578744,0.9901366294724433,0.007389218168151877,0.9372180200051574,0.17316133286810234,0.026903264048433365
1500,0.9944827285623883,0.02206612971559768,4.5616838444682015e-05,0.582568816524531,0.25,0.24836927054597302,0.07780684954220671,0.4810286628636426,0.9901311472650902,0.004610265192249876,0.9370749576153566,0.11454785868103359,0.026903030489572148
1600,0.9927574243920123,0.02484103080006044,4.442488474098087e-05,0.5800935130649135,0.25,0.24830450057662837,0.07771255594678599,0.48103187231370387,0.990139144059007,0.001821042495857906,0.9371637751193236,0.06007107192988599,0.027038988960251333
1700,0.9938487231381401,0.025102225785820102,4.48143980918403e-05,0.5755700912889667,0.25,0.24833104743286438,0.0780588603414815,0.48125321952103584,0.9901593453840281,-0.0003135965391650902,0.9368755630706639,0.01976599453105286,0.027134274378817012
1800,0.9928848329239133,0.02620523735344809,4.385917393886561e-05,0.574946947679588,0.25,0.2483459663166896,0.0794302267079241,0.48152977430295213,0.9901475457247533,-0.0005342593332946488,0.9370965604909643,0.021980378183679733,0.027155719115094252
1900,0.991175485297566,0.026629457555346566,4.376524802908372e-05,0.5740886712383751,0.25,0.24827532402698166,0.07977529362596926,0.48158625666699273,0.9901627581915208,-0.0004385275765968872,0.9366408135073828,-0.02452011139353287,0.02723457810455831
2000,0.9905509784976863,0.02712590837958886,4.384607457651203e-05,0.5651354348736196,0.25,0.24824126501090715,0.08107688279210144,0.48186512562476524,0.9901785846591761,0.00039285367436914947,0.9365041742414882,-0.005089590143319604,0.027225139365945852
2100,0.9914420635540115,0.030371348080536424,4.337154273234187e-05,0.5655641268114008,0.25,0.24826588328801028,0.08175459791373021,0.48186370773515913,0.9901756767523233,-0.0006932692127601456,0.9364529224781605,-0.02039645019657268,0.02730801753452768
2200,0.9905351217208546,0.032505639930346886,4.339406892354067e-05,0.5633294201320501,0.25,0.2482564140254897,0.08216645303066399,0.4821449346111601,0.9901885368032523,0.00043524167460769843,0.9366403228881849,0.03324723445042472,0.027313253650862523
2300,0.9891405920454998,0.03246771512076396,4.2858182750388466e-05,0.5604393899085548,0.25,0.24819195414570192,0.08276601170680618,0.48213867273559147,0.9902018740966584,-0.0006169399969934893,0.9363958498258476,0.027672666064502405,0.027282676522327798
2400,0.9889002892210301,0.035047296064758315,4.2504729630033154e-05,0.5563236060248905,0.25,0.24815014197304894,0.08304604929611346,0.4822451830086192,0.9902053792044946,0.00024026788061685486,0.9364568655861052,-0.020639166446695754,0.027295244843946968
2500,0.9873518790929031,0.036692580839874665,4.3065519106129205e-05,0.5522412672033586,0.25,0.24815019837508648,0.08344107304587588,0.4823785077241467,0.9902194303724374,0.0007338819643071277,0.9364622506814183,-0.0059767814845027595,0.02740738425758721
2600,0.9870935807905891,0.036980554130853736,4.254772219696509e-05,0.546215300328418,0.25,0.24811634409028774,0.08464649458846389,0.4825124810831873,0.9902254674416836,0.00028957458469476354,0.9364397122882082,-0.014132355387436946,0.02739076728355647
2700,0.9870120350757633,0.038576377807755004,4.2180394688796815e-05,0.5397399797305155,0.25,0.24812673025374035,0.08518222584656432,0.48267088354146537,0.9902346016919202,0.00012885698185534667,0.9360454461044015,-0.02254605856786347,0.02730966934590404
2800,0.9871270476259738,0.03951294558616007,4.2226032485936425e-05,0.5365086329808293,0.25,0.2480800059164103,0.08529247612708649,0.4827460123949824,0.990239261191972,0.00010537836428864013,0.9361753442026912,-0.0008961826801103822,0.027382399435524965
2900,0.9847968500477051,0.040804207307153686,4.2547139410597335e-05,0.5322260879323687,0.25,0.24802808544981766,0.08588696419817765,0.482981974003292,0.9902520803129862,-0.00048545837145571593,0.9360314337066904,0.022341517482982187,0.027377612387185234
3000,0.9852470438869833,0.0411216324154486,4.229545977986355e-05,0.5273896449322395,0.25,0.24798128881369055,0.08666343577831512,0.48299547877840837,0.9902594217580962,-0.0006684676695618171,0.9362487110814389,0.007972027999826062,0.02731497225478996
3100,0.9839085932956035,0.04142786101384775,4.242174309261464e-05,0.5309970051209912,0.25,0.24795965780195287,0.08715385925117178,0.4831932474753746,0.990269851921305,0.0002818464819771922,0.9361685188226123,0.015220332855084171,0.027384105042439866
3200,0.9836157017504445,0.04350598470779861,4.146010657350966e-05,0.5194076809305351,0.25,0.24796589765471136,0.08749034844746939,0.4832162085690879,0.9902931948177877,-0.0006066639554531309,0.9358860096735475,0.023173426547546578,0.027280460628225506
3300,0.9826144867490489,0.043721032310746,4.2049483678418576e-05,0.52338993399295,0.25,0.24793923357936307,0.088525764461522,0.4834822172296583,0.99030081000835,-0.00012624168546844966,0.9357261011556378,-0.010775218139879385,0.027351864545710026
3400,0.9808963726776688,0.04610722010328269,4.2194183773192535e-05,0.5181956483628376,0.25,0.24787421649436933,0.08863530654812823,0.48349089289094493,0.9902939401168273,0.0006626771977944301,0.935969084236783,-0.008741110967662273,0.027292171583647308
3500,0.9797220129077651,0.0467980822472916,4.1618735531022076e-05,0.5050601443276989,0.25,0.2478131306822584,0.08929587954649092,0.4834788450666245,0.9902957657129269,0.0002947485435933591,0.9358784697567009,0.03326624852750416,0.02724272651593892
3600,0.9791942765727544,0.04877979395158175,4.1547206834622225e-05,0.5036470726215446,0.25,0.24777452451012125,0.08894628610155644,0.48371923923735405,0.9903231537969861,-0.0005063282249187475,0.9355062356123335,0.020765506305518634,0.02724072944809982
3700,0.9783645651847346,0.04928363794895392,4.11939319061291e-05,0.5023958971247012,0.25,0.24777328383562142,0.08929032535674733,0.4836578383848648,0.9903155296167994,-0.000411591279583538,0.9356480416655963,0.014540047156002569,0.027260564023029232
3800,0.9785966285360688,0.05173578186767838,4.137184719253083e-05,0.49512692694978266,0.25,0.24770592020716298,0.0906084742222112,0.4838558133514889,0.9903288967566339,-0.0005877176335007937,0.9355658357268279,-0.023366610118956053,0.027208625026173425
3900,0.9772780043659716,0.05441318272634632,4.1570288209329276e-05,0.4939693479088096,0.25,0.24769090007763672,0.0905980343745471,0.48404671504844626,0.9903347160813384,-0.00013007492116061934,0.9355331082595683,-0.020429048401502642,0.027227004683354785
4000,0.9765955553360912,0.053230564172216235,4.051694297012289e-05,0.48333580109262964,0.25,0.24756777289897436,0.09065310668416166,0.48406152082487125,0.9903388771027952,-6.934979070091446e-06,0.9354608833655258,0.021297051724999957,0.027206349829500587
4100,0.9751189910659537,0.05514949826580209,4.069920439895371e-05,0.47705559558433136,0.25,0.2475192876862948,0.09195303009876105,0.4840476686439129,0.9903586202381722,-0.0002775044483056938,0.9356158747216095,-0.019641326580310366,0.027200213293358012
4200,0.9741219406056808,0.0571673015170014,4.107823707878963e-05,0.4734252707811849,0.25,0.2474560056723895,0.09153037917101604,0.48424464232148706,0.9903588539673769,0.0007325058165758979,0.935365762594778,-0.021401790781317046,0.027178211885130258
4300,0.9729814349946436,0.056509864225868636,4.01794957977703e-05,0.47442548264481715,0.25,0.24741837334384303,0.09265139976211266,0.48428139286042043,0.9903873623135696,-0.0001272278340057184,0.9354392345875499,-0.004634480215387028,0.027134895197551925
4400,0.970678075538393,0.061093269989885686,4.054225272284956e-05,0.4684141039669688,0.25,0.2473435073084647,0.09252917657696368,0.4844202758544852,0.9903903944738028,0.0006513361184089104,0.9353415977900816,0.025439694967602348,0.02713244131306361
4500,0.9705653212792833,0.05988673716194504,4.035512485704935e-05,0.45938311600601384,0.25,0.24731464029510697,0.09300781586228217,0.4843464042117191,0.9903893558315809,-0.000492328055745484,0.935340963718699,0.013173276918014946,0.02715332769434955
4600,0.970066154760982,0.06079511357041474,4.082370324794621e-05,0.45432484261182626,0.25,0.24726738047898048,0.0931008561013671,0.4845503077641528,0.990406276739949,-0.00010902744256002786,0.9353228463164562,0.03203610828457687,0.02713426823216887
4700,0.9684507049314268,0.06321585714898399,4.0603248667438085e-05,0.45087054247273084,0.25,0.24720649454268936,0.09392148133525922,0.4845088977686971,0.9904057158968657,-0.0006895280115987532,0.9352076052696681,-0.002198086112747864,0.027100641801342678
4800,0.966693658008224,0.06280171117948229,4.028669980685633e-05,0.44404976478882063,0.25,0.24709888927368626,0.09428063651417254,0.48467209292536334,0.9904110733712125,0.000402304422153115,0.935033854458308,0.023621902105731316,0.02712873718956448
4900,0.9659951810131808,0.06562206487412767,4.0276726757794406e-05,0.44630110107268284,0.25,0.24701597670346642,0.09459710816163663,0.48462780914197656,0.9904306686734773,0.000521439972749102,0.9349593937618281,0.00880243128943513,0.027072349940549023
5000,0.9643329281065274,0.06657469348942206,3.994934995238641e-05,0.4418144494146818,0.25,0.24697593405639467,0.09494038930519211,0.48460810336754717,0.9904391403032297,0.00023975048814841692,0.9351270898858387,-0.014070918767394719,0.02707155272571225
