milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
3100,0.004834660157415038,0.056732990350354805,0.5539919375606686,0.04755859020291313,0.5671721232586591,1.2521363813911948,0.7913288011711657
3200,0.004723573542906942,0.05630685651446102,0.5531409206792549,0.046609224140653355,0.5667348290057819,1.2553718573611246,0.815702876654171
3300,0.004552477227570535,0.05505523847318278,0.5639853266489043,0.04650144871408813,0.551042279740133,1.2539239730432814,0.8175751607819418
3400,0.0045860738696593285,0.05498846009276566,0.5705415550192242,0.04461092438973245,0.5489938097982082,1.2490704852893604,0.8484285515954315
3500,0.0044227627886940495,0.052268952597874375,0.5720546709088737,0.044016875903932294,0.5329756034574906,1.251060191129015,0.855381828611589
3600,0.0042920015582258155,0.05239621404926325,0.5674807560321332,0.04217862263622391,0.5234676840049578,1.2496173624718516,0.8504749634558477
3700,0.004174348079023888,0.05179566050534379,0.5618279039638785,0.042636651168905346,0.5118972604076336,1.2483935823389711,0.8850188810285109
3800,0.004105826384188834,0.049719499493158244,0.5663373393922838,0.04130194957171897,0.5027722198592499,1.246463281273617,0.8801515889070658
3900,0.004081030432534114,0.04923289174819629,0.5721314497013978,0.04034128558106423,0.48845949681178713,1.2440649492207634,0.906689726200948
4000,0.003930961047639152,0.04900776558645964,0.5658287526064528,0.03975707439926143,0.4844098150942856,1.239802942398853,0.9076825207609818
4100,0.003809254545918313,0.04783639444373125,0.5718593683132384,0.03710769822603472,0.46906402005808345,1.2369181578990753,0.9067411009106915
4200,0.0036727920062230106,0.04671329540535295,0.5669859635197251,0.03696278979417728,0.4609564109784622,1.2349957357503125,0.9366681086865439
4300,0.00373708284298686,0.04669091353664229,0.5697517020121219,0.03721373406016645,0.46111169300590554,1.2370888353600418,0.9259434041931907
4400,0.0036104540170845975,0.04444943788515648,0.570062151328362,0.03515068347779198,0.4534725289281127,1.2314306560518569,0.9449314264674319
4500,0.0034473072721840615,0.043975313345738364,0.5677309205324341,0.03470678640290803,0.4344884459663227,1.2291373597108988,0.9618661911806128
4600,0.0034603383909690335,0.04371738523678361,0.5549297248617082,0.03454388846162488,0.43536462638201023,1.2225660448802047,0.9699452393270867
4700,0.0032317827025564027,0.04169447204986207,0.5567099148192753,0.032280009463631,0.42292938563126575,1.2227641343165316,0.9747325499088544
4800,0.0033155234398872723,0.04107002676506125,0.5534180509972163,0.03283151217654454,0.42021227256979016,1.2204636449035393,0.9655121861197244
4900,0.003076630271715932,0.04153311642651979,0.5591092982708815,0.03078641383868894,0.40586986886023635,1.2164685626002998,0.9804351372631354
5000,0.0030537149521863236,0.039623143795068254,0.5538912062016783,0.030185907559123565,0.40468113150019125,1.2109325537735938,0.9968452078164612
