miliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
1900,0.030010608621817172,4.016913016541576e-06,4.799978455379451,0.3521891756040675,0.19120212024909197,0.20278497998594364,6.5750269952292895,1.9081251463572966,5.705894591334314e-09,0.0014082108820766108,3.278781980744076,0.05052151612940247,0.21045388376328894,5.720944846167858,0.863244918231894,0.004723229991570341,0.0014169689976098613,0.00014169699971743621,0.001,0.0010962219952384482,0.0010268479998753362,0.001,0.001,0.011515593006151867,0.011552813023011735,0.00015749199937958996,0.001029611999289666,0.004290763873842083,0.00022050156163116454,0.003457269996565483,0.0009997138987508627,0.002290891989490453,0.004647401009904321,0.0001438160002618248,0.0009997139026243235,0.000987492995683449,0.00597716801506227,0.00029909951812485264,0.006990900518608852,0.005943377667911242,0.001346621082181108,0.00729,0.0011638507026212328,0.006126149309494295,0.09647746287980238,0.0035225284919992304,0.003
2000,0.030010438290650174,4.142967082637798e-06,4.799976639665843,0.3521951518896818,0.19120390974070411,0.20278477566828093,6.575026582458124,1.9081251593759174,5.7058906578036416e-09,0.001408218554746673,3.2787881311307996,0.050520328529578815,0.21045388326944806,5.72094345027123,0.8632443039278429,0.004723229991924032,0.001416968997541418,0.00014169699971289566,0.001,0.0010962219924608193,0.001026847999057348,0.001,0.001,0.01151559300609216,0.01155281302305957,0.00015749199935917704,0.0010296119978819582,0.004290762987925701,0.00022050237805302695,0.0034572699955562605,0.0009997138966768818,0.0022908919890147535,0.004647401010111209,0.0001438160002738632,0.000999713895310745,0.0009874929955276076,0.005977168016503786,0.00029909960951382276,0.006990900398107249,0.005943379131511051,0.0013466216096099503,0.00729,0.00116385053894653,0.006126148910157465,0.09647746138976132,0.0035225268027670098,0.003
2100,0.03001173126086524,4.246978040669301e-06,4.799976404815197,0.3522126291579506,0.1912051916558532,0.20278450216029145,6.575024210284983,1.9081249714689859,5.70588037974817e-09,0.0014082249662576503,3.278789911914448,0.05051956364893814,0.21045387657647738,5.720942766211951,0.8632436367399423,0.004723229992032508,0.0014169689975512757,0.00014169699970823687,0.001,0.001096221992948507,0.0010268479987079208,0.001,0.001,0.011515593005989762,0.011552813023885193,0.00015749199934009744,0.0010296119973992061,0.004290762691994919,0.0002205035461786435,0.003457269990991344,0.000999713893991359,0.002290891988725469,0.0046474010104478655,0.0001438160002915061,0.0009997138871354412,0.0009874929954150824,0.00597716801706872,0.00029909970614946127,0.006990900251597045,0.005943379883512842,0.00134662016302327,0.00729,0.0011638524788705363,0.006126148284718475,0.09647746156640412,0.0035225279708135933,0.003
2200,0.03001215218359703,4.558979901968579e-06,4.799975125017878,0.3522230778689755,0.1912067721391711,0.2027841368645528,6.5750243053309925,1.908124934191765,5.705876427868609e-09,0.001408228832815901,3.278790536482145,0.050519623541828894,0.21045383946989132,5.720940664508751,0.8632427802061164,0.004723229991980074,0.001416968997678029,0.00014169699971771044,0.001,0.0010962219902382216,0.0010268479981936289,0.001,0.001,0.01151559300583717,0.011552813025430847,0.00015749199931638512,0.001029611996508967,0.004290761246425799,0.00022050361745283166,0.0034572699909652892,0.0009997138892155377,0.00229089198852398,0.00464740101036163,0.00014381600030400002,0.0009997138828614863,0.000987492995201914,0.005977168017356395,0.0002990999073474749,0.006990900070145325,0.005943382497764823,0.0013466173669874385,0.00729,0.0011638534956256523,0.006126146684159301,0.09647746065727383,0.003522527809926848,0.003
2300,0.030012297656467745,4.836049795603e-06,4.799973055769827,0.35224760667134863,0.19120864908366877,0.20278373599196106,6.575021117667557,1.9081247038026516,5.705875970146518e-09,0.0014082426710147102,3.278796271401961,0.05051878684189266,0.21045383991081335,5.720940468269094,0.8632422233886902,0.004723229992200151,0.00141696899768571,0.00014169699971818456,0.001,0.0010962219881603627,0.0010268479980376209,0.001,0.001,0.011515593005772908,0.011552813027736832,0.00015749199930293071,0.001029611995709619,0.00429076096811218,0.00022050534349652817,0.003457269988963376,0.0009997138813621865,0.0022908919883476942,0.004647401010735183,0.0001438160003119939,0.0009997138839445896,0.0009874929950529528,0.005977168018402156,0.0002991001166296901,0.006990900038139336,0.005943383005485842,0.001346615840164408,0.00729,0.0011638540238471558,0.006126146038335652,0.09647746007443656,0.0035225282117998147,0.003
2400,0.03001334161515399,5.028564900072599e-06,4.799972536201698,0.352250274077602,0.19121116835413432,0.20278387978140008,6.57502022719056,1.9081247013635347,5.705871726892061e-09,0.0014082447137928088,3.2787953187059604,0.050518275973344226,0.21045383530640382,5.720938287029075,0.8632406712231833,0.004723229992329381,0.0014169689976712022,0.0001416969997163193,0.001,0.0010962219872283116,0.0010268479975025645,0.001,0.001,0.011515593005536477,0.011552813028421689,0.00015749199926641392,0.0010296119955114967,0.00429076067248073,0.000220505988227651,0.003457269984334535,0.0009997138738948794,0.002290891987962929,0.004647401010621412,0.00014381600032527315,0.0009997138751348196,0.0009874929950729912,0.005977168019085279,0.00029910019079176125,0.006990899856842532,0.005943384029525115,0.0013466162128578608,0.00729,0.0011638542340134605,0.006126144377681905,0.09647746163151065,0.0035225282119536704,0.003
2500,0.03001361016653733,5.312283614052083e-06,4.79997186002198,0.35226045856460914,0.1912112712198616,0.20278324712787693,6.5750186633144825,1.90812464134829,5.70586335479826e-09,0.0014082513192044085,3.278799302625821,0.05051713249203346,0.21045381018519768,5.720936484740885,0.8632410213798297,0.004723229992826921,0.0014169689977792657,0.0001416969997298022,0.001,0.001096221985847714,0.0010268479969658408,0.001,0.001,0.011515593005349819,0.011552813029457175,0.0001574919992495858,0.0010296119941711037,0.004290759016891921,0.00022050624708486996,0.003457269982766507,0.000999713871786792,0.002290891987590321,0.004647401010770661,0.000143816000335018,0.0009997138694100992,0.0009874929949317936,0.005977168019296387,0.00029910030832748405,0.006990899719075632,0.005943384166676674,0.0013466163732992068,0.00729,0.0011638564848320552,0.006126143741316573,0.09647746304816868,0.0035225264455842308,0.003
2600,0.03001384335091509,5.598179090227228e-06,4.7999702745115185,0.35228538456961317,0.1912139597849103,0.20278325892033391,6.575018596869861,1.9081247757931272,5.7058580199693495e-09,0.0014082631448110608,3.2788073502571735,0.05051690655144279,0.21045378422575142,5.720936638325132,0.8632395856814595,0.004723229992937486,0.0014169689978244225,0.00014169699972858553,0.001,0.001096221981673826,0.001026847996425586,0.001,0.001,0.011515593005275864,0.01155281302983531,0.00015749199924663756,0.0010296119940789103,0.004290758466169797,0.00022050772400375446,0.003457269980858214,0.000999713866686477,0.00229089198720407,0.004647401010893571,0.00014381600034881736,0.0009997138645770577,0.000987492994762777,0.0059771680201789,0.00029910037119538075,0.006990899633787805,0.005943385341731391,0.0013466129962748537,0.00729,0.0011638561470628823,0.006126143027342014,0.09647746071094343,0.0035225293356461627,0.003
2700,0.030014773959640008,5.6462332031888524e-06,4.799969184694543,0.3522816237715124,0.19121468624314147,0.20278339666233144,6.575016446577633,1.9081246417375348,5.705852192565723e-09,0.00140827099361617,3.2788059148019584,0.05051629466125554,0.21045378915950425,5.720935554014956,0.8632386882517247,0.004723229993015771,0.0014169689979388125,0.00014169699974196854,0.001,0.0010962219819773667,0.0010268479960785957,0.001,0.001,0.011515593005117269,0.011552813031712548,0.00015749199923259836,0.0010296119929217272,0.004290757943031114,0.00022050729990341771,0.0034572699791466984,0.0009997138596122784,0.0022908919869182045,0.0046474010111248664,0.00014381600035615177,0.0009997138617107812,0.0009874929947920226,0.005977168021572503,0.0002991004837024907,0.0069908995345443915,0.00594338515962353,0.0013466139972152119,0.00729,0.001163857522954485,0.006126142108100756,0.09647746079115951,0.0035225298086644726,0.003
2800,0.030014834242118094,5.874768969103892e-06,4.7999688654125,0.35229522794077933,0.19121782532346981,0.20278334265888065,6.5750157051434135,1.908124503053397,5.70584947300376e-09,0.0014082780812832794,3.2788113186107646,0.05051558782115532,0.21045377501039472,5.720933882801123,0.8632388099602736,0.004723229993423691,0.0014169689980830743,0.00014169699974318398,0.001,0.0010962219788113487,0.001026847995087703,0.001,0.001,0.01151559300486888,0.011552813032867865,0.00015749199920595973,0.001029611992300064,0.004290758003295362,0.00022050889233545123,0.003457269975145829,0.0009997138549508744,0.002290891986729487,0.00464740101113365,0.00014381600036488172,0.00099971385649781,0.0009874929945387454,0.0059771680214469845,0.0002991005993621901,0.006990899458502244,0.005943386105991585,0.0013466130266145846,0.00729,0.0011638591202235392,0.006126142092355173,0.09647746193356863,0.0035225280395109236,0.003
2900,0.030015771160339166,6.027781575218099e-06,4.7999669458274,0.35231635649711107,0.19121915697283817,0.20278312063706277,6.575013719999769,1.9081244495378,5.70584271432622e-09,0.0014082844671492,3.2788154075174307,0.05051445356177668,0.2104537494363403,5.720933359774867,0.8632382426685045,0.004723229993918651,0.0014169689982256976,0.00014169699976072857,0.001,0.0010962219759156156,0.0010268479947249003,0.001,0.001,0.011515593004655282,0.011552813034160152,0.0001574919992156767,0.001029611991707209,0.004290756372657301,0.00022050972319487,0.0034572699732347096,0.000999713852889905,0.0022908919864207075,0.0046474010109845915,0.00014381600038170623,0.0009997138461209458,0.0009874929946261828,0.005977168022640757,0.0002991007441420254,0.006990899225336183,0.005943387821553361,0.0013466112636997423,0.00729,0.0011638598637448057,0.006126140251805575,0.09647745960131206,0.0035225306643630054,0.003
3000,0.03001608555533529,6.214207991554598e-06,4.7999653872611425,0.3523215746416254,0.19122057858100525,0.20278289277429226,6.5750118814479475,1.90812444855016,5.705836537524365e-09,0.0014082864063853064,3.2788231337089613,0.050514641542116594,0.2104537547114407,5.720930967140751,0.8632370746500811,0.00472322999431613,0.0014169689982819493,0.00014169699977092658,0.001,0.0010962219747881299,0.0010268479945271432,0.001,0.001,0.011515593004418593,0.011552813035876333,0.0001574919992039521,0.0010296119904418621,0.004290755727289647,0.00022050961841309325,0.003457269970102765,0.0009997138432339678,0.002290891986532117,0.004647401011068495,0.00014381600037814875,0.0009997138429249034,0.0009874929945210681,0.005977168023247437,0.00029910081238585044,0.006990899185402038,0.005943387039264719,0.0013466130624059439,0.00729,0.0011638593198735226,0.006126139476726479,0.0964774587024211,0.0035225279928775993,0.003
3100,0.030017127048344656,6.382153379611069e-06,4.799964411196388,0.35234705042134346,0.19122202585331693,0.20278299454558588,6.575010698332484,1.9081241344525146,5.70582806140993e-09,0.0014082954393556625,3.2788269005620694,0.05051405435043796,0.2104537554642648,5.7209297631833875,0.863236044565765,0.0047232299949361905,0.0014169689984810361,0.00014169699977924067,0.001,0.0010962219732784247,0.0010268479935041932,0.001,0.001,0.011515593004352252,0.011552813036589437,0.00015749199917398913,0.0010296119895396674,0.00429075608917989,0.00022051026167375925,0.003457269966396826,0.0009997138436784892,0.002290891986048367,0.004647401011212856,0.000143816000397084,0.0009997138365800454,0.000987492994451812,0.0059771680235858795,0.00029910091417979567,0.0069908990927558205,0.005943390419920312,0.0013466099803010685,0.00729,0.0011638608013135059,0.0061261387569180314,0.09647746035070545,0.0035225304686509946,0.003
