miliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
1000,0.030005113473587773,2.224618729439128e-06,4.799987953555135,0.3520771630252763,0.1911881791369684,0.20278959825849568,6.575042088096227,1.9081262829183643,5.705922785002809e-09,0.0014081531620257694,3.2787734522708676,0.050526806916382554,0.21045402199699922,5.720957660587532,0.8632560898033795,0.004723229993234289,0.0014169689980582216,0.00014169699978618702,0.001,0.0010962220049117754,0.0010268480022522686,0.001,0.001,0.01151559300586828,0.011552813011402006,0.00015749199964888854,0.0010296120030584505,0.004290775226184034,0.000220490302265412,0.0034572700099611245,0.0009997139477509458,0.002290891994074703,0.004647401006890632,0.00014381600015038625,0.000999713947113573,0.0009874929974020318,0.005977168007693522,0.0002990984223035519,0.0069909016412188,0.005943351936068283,0.001346647327797674,0.00729,0.0011638381907618507,0.0061261621337303845,0.0964774621922866,0.0035225263395775165,0.003
1100,0.03000558539696588,2.4172130054420516e-06,4.799986889643288,0.3520810737649118,0.19119068685811297,0.20278871626208356,6.575040607631571,1.9081261606268047,5.705915327054416e-09,0.001408154640102502,3.2787753173467786,0.05052601902617882,0.21045402519026385,5.720956693944328,0.8632540739671724,0.004723229992964031,0.0014169689978801607,0.00014169699977035363,0.001,0.0010962220041768156,0.0010268480019367896,0.001,0.001,0.011515593006095427,0.01155281301285497,0.00015749199961029764,0.001029612002561903,0.0042907741052379605,0.00022049166370042487,0.003457270010725268,0.0009997139400493753,0.002290891993136021,0.004647401007320806,0.00014381600016053048,0.0009997139445626637,0.0009874929972283116,0.005977168008835531,0.00029909848495494705,0.006990901530105079,0.00594335805214118,0.0013466426883221529,0.00729,0.001163840076701067,0.00612615936554633,0.09647746036616771,0.0035225311021053088,0.003
1200,0.03000619918974143,2.3929746612207915e-06,4.799987096360298,0.35209822804878815,0.19119133359101653,0.20278778129400507,6.5750382128266,1.908125739876475,5.7059173801657815e-09,0.0014081663536660363,3.2787757652644656,0.05052605956039958,0.21045400856131405,5.720955195478686,0.863253350649966,0.004723229992968651,0.0014169689978042813,0.00014169699975104014,0.001,0.0010962220055290648,0.0010268480020675977,0.001,0.001,0.011515593006127858,0.01155281301458719,0.0001574919995673171,0.0010296120025375375,0.004290772458807114,0.00022049401035876542,0.0034572700079030507,0.0009997139378471098,0.0022908919926372118,0.004647401007871435,0.00014381600017434237,0.0009997139404388043,0.0009874929970501325,0.005977168009573953,0.00029909857715546933,0.006990901370557369,0.005943360548935905,0.0013466378096219608,0.00729,0.001163840753544235,0.006126159256593825,0.09647746166060688,0.003522529605746005,0.003
1300,0.030007193984701943,2.7177966341393495e-06,4.799984742346636,0.3521031002980054,0.19119206657844853,0.20278728460780254,6.575037292833725,1.9081255072268932,5.705918320919318e-09,0.0014081722820975203,3.2787735588845117,0.05052497214458042,0.21045397575916722,5.720953493098042,0.863251990955119,0.004723229992431003,0.0014169689977150046,0.00014169699974842816,0.001,0.0010962220032517192,0.0010268480017677512,0.001,0.001,0.011515593006321085,0.011552813015671862,0.00015749199955354112,0.001029612002411958,0.004290770862820793,0.00022049510476139362,0.003457270006957747,0.0009997139290919132,0.0022908919923172446,0.0046474010082533405,0.00014381600019496317,0.0009997139309655305,0.0009874929967240399,0.00597716801036028,0.000299098753511833,0.006990901317290222,0.005943364221242104,0.001346636131852808,0.00729,0.001163843576161706,0.00612615636038485,0.09647745871813238,0.003522529138350596,0.003
1400,0.030007880686088933,3.06395031296906e-06,4.79998457385411,0.3521242210387336,0.19119549083518245,0.20278649476853927,6.575035508543117,1.9081256135126121,5.705908693487451e-09,0.001408179290118861,3.278775497469722,0.05052421492740282,0.2104539445205093,5.720952289552577,0.8632503754263134,0.004723229992024855,0.0014169689976625815,0.000141696999739461,0.001,0.0010962220011316727,0.0010268480012656056,0.001,0.001,0.011515593006341118,0.011552813016469208,0.00015749199952214813,0.0010296120021232751,0.004290769285154822,0.000220496489721119,0.0034572700070881375,0.000999713930027565,0.0022908919920023463,0.004647401008704474,0.0001438160002079072,0.0009997139245501254,0.0009874929966280509,0.005977168011430848,0.00029909885865852696,0.006990901069434696,0.005943366804630166,0.0013466335082186142,0.00729,0.0011638440621705285,0.006126155108536695,0.09647746319124469,0.0035225312585961885,0.003
1500,0.03000784401725693,3.2330356932083663e-06,4.799983143113759,0.35214310673363564,0.19119604247890845,0.20278637677938785,6.575034057522642,1.9081253459133347,5.7059064043408005e-09,0.0014081826679991308,3.278778608250165,0.05052349386306579,0.21045395088939747,5.720950210955449,0.8632495132214555,0.00472322999212609,0.0014169689975599275,0.00014169699973642303,0.001,0.0010962220002621351,0.0010268480009051344,0.001,0.001,0.011515593006402322,0.011552813018014363,0.00015749199949175016,0.001029612001362155,0.004290769020072351,0.0002204971359202562,0.0034572700039378528,0.0009997139245934785,0.002290891991534187,0.004647401009073646,0.00014381600022433328,0.0009997139249874267,0.0009874929963022317,0.005977168011761901,0.00029909904054967217,0.0069909009678403595,0.005943371273985559,0.0013466311443802142,0.00729,0.0011638453884429236,0.006126154566899508,0.09647746017577324,0.003522531260199276,0.003
1600,0.030008296676092283,3.2882099686351056e-06,4.799981805852541,0.35215502761821293,0.1911981390124617,0.20278562376304235,6.575032313306455,1.90812532600559,5.705901229651448e-09,0.0014081942882611935,3.2787796536786438,0.05052318042987468,0.21045393336403828,5.720948365932001,0.8632477869229904,0.00472322999212545,0.00141696899763971,0.00014169699972973988,0.001,0.0010962219994724886,0.0010268480009254016,0.001,0.001,0.011515593006422981,0.011552813018736976,0.00015749199945902886,0.0010296120006599307,0.004290768077759293,0.00022049811274623242,0.003457270003108511,0.000999713915620468,0.00229089199098583,0.004647401009189337,0.00014381600022710597,0.0009997139186961146,0.0009874929962679344,0.0059771680124554106,0.0002990991983509455,0.006990900826070418,0.0059433735979209,0.0013466264268582513,0.00729,0.0011638467893703862,0.006126152341053608,0.09647746340185105,0.0035225263966796047,0.003
1700,0.030009283022392245,3.6423065220209293e-06,4.799980318386928,0.35215988013849914,0.19119937232672843,0.20278540069486325,6.575030363166352,1.9081252934036643,5.705902683283941e-09,0.0014081962262440738,3.278777284780254,0.050522397444435485,0.21045392933957066,5.720948334794465,0.8632479783535926,0.004723229991817944,0.0014169689976172555,0.00014169699971721184,0.001,0.0010962219975329617,0.0010268480006670351,0.001,0.001,0.0115155930063829,0.011552813020652256,0.000157491999433763,0.0010296120003251339,0.004290766733672867,0.00022049943776990263,0.0034572700012939005,0.000999713913178329,0.0022908919905669416,0.004647401009632353,0.0001438160002385366,0.0009997139090600125,0.0009874929960614883,0.0059771680140052715,0.0002990993163512693,0.006990900752083357,0.005943375588565444,0.0013466247216569033,0.00729,0.0011638473682206339,0.006126152578965942,0.09647745857004962,0.0035225298475721704,0.003
1800,0.03000983179623108,3.6218719697551725e-06,4.799979008374216,0.3521808737630163,0.1912005431027971,0.20278525618608612,6.575028842547168,1.908125371953664,5.7058957446297935e-09,0.0014082074049917342,3.278783531988508,0.050521326182666325,0.21045390070130607,5.720946560089452,0.8632458154865715,0.004723229991682493,0.001416968997480856,0.00014169699972032125,0.001,0.0010962219957878219,0.0010268480001956793,0.001,0.001,0.011515593006366063,0.011552813020746365,0.00015749199940398578,0.00102961199913171,0.004290764884212812,0.0002205004365493357,0.003457269999696051,0.000999713905967671,0.0022908919897980397,0.004647401009653438,0.00014381600024864166,0.0009997139056221517,0.0009874929958653459,0.005977168014457488,0.00029909945383667505,0.006990900532831686,0.005943374936504431,0.001346624858990262,0.00729,0.0011638483474696452,0.006126150615185454,0.09647746016964098,0.0035225308602798043,0.003
1900,0.03000986294121,3.831026991633866e-06,4.799977775468702,0.35218648572816674,0.19120331466143484,0.2027847267547622,6.575027844852413,1.9081250659489766,5.705892107052573e-09,0.0014082100715767294,3.2787821668853105,0.05052095638108098,0.2104538904743805,5.7209457584033245,0.8632448243618571,0.004723229991894255,0.0014169689975187172,0.00014169699971890108,0.001,0.0010962219943785397,0.0010268479994594802,0.001,0.001,0.011515593006292927,0.011552813021835952,0.00015749199937284102,0.0010296119991029444,0.004290764777424975,0.00022050204482581152,0.0034572699976066195,0.000999713902466624,0.0022908919897576363,0.004647401009820839,0.00014381600026040181,0.000999713903804725,0.0009874929957732444,0.005977168014748168,0.000299099551894132,0.006990900532914946,0.005943377932817352,0.0013466221672940278,0.00729,0.0011638499644841622,0.006126150586121524,0.09647745925000165,0.0035225267143948868,0.003
2000,0.030010994974558804,4.33941605379242e-06,4.799977303354998,0.3521985541281553,0.19120319921779205,0.202784750802751,6.575026722195267,1.9081250165922703,5.705885384966988e-09,0.0014082236941182014,3.2787869975075825,0.050520888479672114,0.21045388650670366,5.720943380598488,0.8632452192808159,0.00472322999197618,0.0014169689976075886,0.0001416969997092165,0.001,0.001096221992440857,0.0010268479995525868,0.001,0.001,0.011515593006032904,0.011552813023607446,0.00015749199936036402,0.0010296119984288183,0.004290763101552825,0.00022050275106738073,0.0034572699937492502,0.0009997138957493013,0.0022908919890059234,0.0046474010100421405,0.00014381600027202994,0.0009997138938201056,0.0009874929954908037,0.005977168016123448,0.0002990996679740146,0.006990900365792559,0.005943380653485539,0.0013466213924763937,0.00729,0.0011638513065491188,0.006126149279297274,0.09647746124539132,0.0035225287524437696,0.003
2100,0.030011653035055808,4.334074998872211e-06,4.7999754784252735,0.35220672482841187,0.19120498975293304,0.2027844397434691,6.575025250640109,1.9081251635993048,5.7058878032051766e-09,0.0014082257321737929,3.2787870134504806,0.05051935250267371,0.2104538517391923,5.720942313091018,0.8632438760849855,0.004723229991810036,0.0014169689975730483,0.00014169699971486405,0.001,0.0010962219929540641,0.0010268479987245763,0.001,0.001,0.011515593006050113,0.011552813024188072,0.00015749199934910076,0.0010296119972442975,0.004290762367479145,0.00022050289167451425,0.003457269990754009,0.0009997138899561259,0.0022908919890134794,0.004647401010283429,0.00014381600028949855,0.0009997138878142491,0.0009874929954788619,0.005977168017264984,0.00029909974025453854,0.006990900249267935,0.005943381424242201,0.0013466194121849794,0.00729,0.001163852118277384,0.0061261482544239295,0.09647746190112996,0.0035225294520717485,0.003
2200,0.030011625153929647,4.756469056253893e-06,4.799975228115508,0.3522312125052244,0.191206967141986,0.20278377444053908,6.575023473223867,1.9081250999914865,5.705882371403346e-09,0.0014082298308088872,3.2787933134430016,0.05051880104993653,0.21045385806814346,5.720941584733645,0.8632426757815082,0.004723229992141086,0.0014169689975741734,0.00014169699971672048,0.001,0.0010962219905306077,0.0010268479980438795,0.001,0.001,0.011515593005830679,0.011552813025744301,0.00015749199931639607,0.0010296119970172731,0.004290761950683437,0.00022050476857970056,0.0034572699904772057,0.0009997138853869317,0.0022908919884580907,0.004647401010494463,0.00014381600030099808,0.0009997138875538845,0.000987492995321165,0.0059771680170822615,0.00029909986651053015,0.006990900077570317,0.005943381716677701,0.0013466192526546794,0.00729,0.0011638527885081407,0.006126147195024354,0.09647745837108453,0.0035225311027351526,0.003
2300,0.030012697208680578,4.865165173199985e-06,4.799973861853071,0.3522354092869994,0.19120919974967238,0.20278401053048845,6.575021946901359,1.9081247703702253,5.70587154678837e-09,0.0014082397429108825,3.2787954133417254,0.050518742424936446,0.2104538471581196,5.720940661508252,0.8632426868175376,0.004723229992097489,0.001416968997716574,0.00014169699971572608,0.001,0.0010962219875686313,0.0010268479975968252,0.001,0.001,0.011515593005796848,0.011552813027701246,0.00015749199930717575,0.0010296119963234096,0.004290760617449865,0.00022050538577942047,0.0034572699886844874,0.000999713884825801,0.0022908919882993345,0.004647401010670499,0.00014381600030806865,0.0009997138824296863,0.000987492995099381,0.005977168017726015,0.00029910006222613175,0.006990899907535422,0.005943381998565384,0.001346618051129296,0.00729,0.00116385452935052,0.0061261465449162274,0.09647745816852897,0.0035225314480392352,0.003
2400,0.03001267350841812,5.176309329886139e-06,4.799973482026461,0.35224477266436494,0.19121136501616637,0.20278355317018493,6.5750208782180755,1.9081247328578415,5.70586963974277e-09,0.0014082442880914855,3.2787979425774054,0.05051838521846451,0.21045382961366513,5.720938265173853,0.8632419370790227,0.004723229992405496,0.0014169689976527003,0.00014169699972246483,0.001,0.0010962219866859956,0.001026847997331257,0.001,0.001,0.01151559300553962,0.011552813028988853,0.0001574919992694775,0.0010296119952425136,0.004290759967297481,0.00022050600749282204,0.003457269986445146,0.0009997138764749915,0.0022908919877087514,0.00464740101073819,0.00014381600032584502,0.0009997138754879486,0.0009874929949813883,0.005977168018955858,0.00029910023422966665,0.00699089982741931,0.005943385441268465,0.0013466157978305115,0.00729,0.0011638549356927138,0.006126145135507721,0.09647745825546002,0.0035225284486221195,0.003
2500,0.030013856175291023,5.204524309619145e-06,4.799970807703034,0.35226747247573925,0.19121200809046407,0.20278331241750328,6.575018640075113,1.908124783722273,5.705867727501765e-09,0.0014082523843392456,3.2788017290813727,0.050517319794634336,0.21045381550983333,5.72093789654891,0.8632402232686398,0.004723229992856472,0.0014169689977971932,0.00014169699972782789,0.001,0.0010962219839422379,0.0010268479966409052,0.001,0.001,0.011515593005328074,0.011552813029290506,0.00015749199925847956,0.0010296119941467124,0.004290759211652869,0.00022050651532742757,0.003457269983809745,0.0009997138744237632,0.002290891987523338,0.004647401010817398,0.0001438160003274846,0.0009997138681824525,0.0009874929949303761,0.005977168019374404,0.00029910022042581725,0.006990899781533722,0.005943385630164598,0.0013466156002661263,0.00729,0.0011638554611101888,0.006126143650248261,0.09647746092829705,0.0035225297400310104,0.003
2600,0.030013752328746812,5.394482470119222e-06,4.79997107017023,0.35227934322498217,0.19121329881524413,0.202783586904553,6.5750186229351275,1.9081244838939095,5.705861181448879e-09,0.0014082564560984447,3.2788019078684525,0.05051714321501342,0.2104537920277522,5.720937097478135,0.8632401693627273,0.00472322999276253,0.0014169689978620005,0.00014169699973754489,0.001,0.0010962219832749904,0.0010268479966273971,0.001,0.001,0.011515593005228374,0.011552813030442805,0.00015749199925215978,0.0010296119937674788,0.004290758555851668,0.00022050665255810738,0.003457269981356688,0.0009997138653606375,0.002290891987429233,0.004647401010813114,0.00014381600034616107,0.0009997138686636314,0.0009874929948226288,0.005977168020799006,0.0002991003228596892,0.00699089962774228,0.005943386121162234,0.0013466155657469328,0.00729,0.0011638567393265275,0.006126144073089641,0.09647746349359544,0.0035225306759428506,0.003
2700,0.030014612718315663,5.52123842488863e-06,4.799968978462772,0.35228320392771845,0.1912146870711739,0.20278328230877535,6.575015887560257,1.9081244554145549,5.705849353915354e-09,0.0014082699725438189,3.2788064237235814,0.050516531679431785,0.21045379971260522,5.720934805503774,0.8632384977955221,0.004723229993380945,0.001416968998016622,0.00014169699974169836,0.001,0.0010962219815650143,0.0010268479956691311,0.001,0.001,0.011515593005088144,0.011552813031582433,0.00015749199922458808,0.0010296119924975173,0.004290757770297542,0.00022050830419882684,0.0034572699782993905,0.0009997138574422474,0.0022908919872946507,0.004647401011124221,0.00014381600035987715,0.000999713863317845,0.000987492994713139,0.005977168020684638,0.0002991004993181153,0.00699089956660077,0.005943386424491787,0.001346612868302835,0.00729,0.001163858234180526,0.006126142398816643,0.09647746352689311,0.0035225281619114808,0.003
2800,0.030014920232267227,5.803065505540567e-06,4.799968387872877,0.3523098656318706,0.19121837561664082,0.20278326507619823,6.57501468697526,1.9081244670517512,5.705844751011113e-09,0.0014082708506918849,3.2788103422077524,0.05051572299528471,0.21045377277195962,5.720932924242272,0.8632382050856117,0.004723229993381825,0.0014169689981070824,0.00014169699974976417,0.001,0.0010962219800005493,0.0010268479953889434,0.001,0.001,0.011515593004990195,0.011552813031993325,0.0001574919992176451,0.0010296119915552768,0.004290757744886443,0.0002205090061266414,0.0034572699769336,0.0009997138543095766,0.0022908919867011403,0.004647401011137333,0.00014381600036303543,0.0009997138528411002,0.0009874929947082257,0.005977168021630711,0.0002991006919135068,0.00699089939445239,0.005943385851980945,0.0013466137176767392,0.00729,0.0011638586142810158,0.006126141803535531,0.09647746153648834,0.003522528326815424,0.003
2900,0.030015271475027867,6.2158331775741505e-06,4.799967823982451,0.35231130606212085,0.19121895446213932,0.20278293218567575,6.575014011772105,1.9081245483580451,5.705843336031248e-09,0.0014082832375981226,3.278814766214261,0.050515081066812254,0.21045375032408284,5.720932586884788,0.8632374419350821,0.004723229993948746,0.0014169689982141726,0.00014169699976269304,0.001,0.001096221977080944,0.001026847994631794,0.001,0.001,0.011515593004704236,0.01155281303334473,0.0001574919992080031,0.00102961199113259,0.004290757104871012,0.00022050890122099067,0.0034572699736696365,0.0009997138478770526,0.0022908919865654623,0.004647401011232566,0.0001438160003740033,0.000999713846466001,0.0009874929945149075,0.0059771680222122465,0.0002991007458256583,0.0069908992614226015,0.0059433891567078284,0.0013466124468052762,0.00729,0.001163859462812468,0.006126140470376815,0.09647745925075131,0.0035225317532434288,0.003
3000,0.03001594607934289,6.359399822474988e-06,4.79996655336708,0.35232691806184485,0.19122076212487124,0.20278290415534211,6.5750128311191585,1.9081242337172497,5.7058326092866165e-09,0.001408286017017188,3.2788211600184947,0.05051448913643636,0.21045374652524249,5.720930826170001,0.8632369817669779,0.00472322999435073,0.0014169689982396851,0.00014169699976208886,0.001,0.0010962219757627472,0.0010268479940955155,0.001,0.001,0.011515593004476953,0.011552813035612976,0.0001574919991950754,0.0010296119904778527,0.00429075574797193,0.00022050924626740138,0.003457269970465167,0.000999713844839115,0.0022908919865590885,0.004647401011163647,0.00014381600038168024,0.0009997138428498305,0.0009874929945065446,0.005977168023224202,0.0002991008980651417,0.00699089909372571,0.0059433875741399435,0.0013466126964478329,0.00729,0.0011638596826846022,0.006126140099179482,0.09647745897527592,0.003522528261143827,0.003
3100,0.030016468928656816,6.622931725041095e-06,4.799964212624441,0.3523382847167901,0.19122267880035604,0.20278281608899315,6.575011706982254,1.9081244147184144,5.705827674120686e-09,0.001408300587979737,3.2788250128531904,0.05051381144617634,0.21045375018710724,5.7209301988634955,0.8632367518973346,0.004723229994816737,0.0014169689984050388,0.0001416969997738013,0.001,0.0010962219720989435,0.0010268479938165306,0.001,0.001,0.01151559300425135,0.011552813035813958,0.0001574919991727618,0.0010296119894457785,0.004290755105560155,0.00022051024146281764,0.003457269967518461,0.0009997138437552238,0.0022908919860569897,0.004647401011256508,0.00014381600039499695,0.0009997138411254791,0.0009874929943415245,0.0059771680238768716,0.0002991009193440838,0.006990899003254467,0.005943388210736376,0.001346612342569622,0.00729,0.0011638606238074689,0.006126138730272323,0.09647746178479634,0.003522528237840576,0.003
