milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1000,2.0174985096816115e-05,-2.1980304887764208e-05,2.806074473047596e-06,0.0002841242328969624,-3.028805024689288e-05,-1.886382944627002e-06,-3.904246200300805e-05,0.0,0.0,3.65611211617816e-20,-1.9656934981451177e-22,3.389099620831163e-21,8.197531878191895e-06,0.0,-3.043200337900238e-20,1.0794894612154203e-20,-7.4414689296651784e-06,0.0,-7.231156875388808e-06,-5.375115149921675e-06,0.0,0.0,-0.00012920969908631884,2.3113405855730073e-05,0.0,2.4394870066092757e-06,1.4210805987435545e-05,-2.86966738436583e-22,-8.400518082078468e-22,1.2705337496027453e-21,0.0,0.0,0.0,0.0,-4.778858684909461e-22,-8.956990057946027e-06,-5.2041159516154923e-23,0.0,0.0,0.0,-8.126331807914345e-22,-2.5843207202536443e-05,2e-06,2.87858611139625e-06,-6.9391772781422e-22,-0.0004258066846519455,-3.543003721136668e-07,0.0,0.0,0.0,2.3082405924884267e-07,3.036613537813498e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.855643600953683e-09,0.0,0.0,-1.7268442663510114e-09,1.4595820736985114e-09,0.0,0.0,0.0,0.0,0.0,0.0
1100,-1.730688303429592e-05,-3.0205321638236427e-05,-1.966567156022828e-05,-0.00019540215286858596,2.609711483914544e-05,-9.601584612241545e-07,2.9222265713751348e-05,0.0,0.0,6.276188286499141e-20,4.5488077764050716e-21,3.017980962925015e-22,1.439140735926864e-06,0.0,-3.083338361107285e-20,-2.0731674795894358e-20,2.806101308433594e-05,0.0,-7.245965664863207e-06,6.587221541026629e-06,0.0,0.0,0.0004332229910663632,1.8759463543130937e-05,0.0,-1.0745931476460328e-07,2.0777078854741365e-05,5.548525499058272e-22,-7.342504459663061e-22,-2.8918131179107343e-21,0.0,0.0,0.0,0.0,2.8734456120287556e-22,8.169235646980082e-07,-6.791495720286084e-23,0.0,0.0,0.0,2.234215145751846e-22,2.9754003664501537e-06,2e-06,2.8257009587140714e-06,4.577479468063869e-22,0.00012839784152245552,-3.502556705662634e-07,0.0,0.0,0.0,3.4828729242400646e-07,4.234104489118525e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.344953188910068e-08,0.0,0.0,-3.208697624216809e-09,-4.699971460040269e-10,0.0,0.0,0.0,0.0,0.0,0.0
1200,8.151101935049396e-05,2.255321441743195e-05,1.0784801601164028e-05,-0.00016608055636673928,-1.371595070467785e-05,-2.126924372139667e-06,-0.0001572961494214781,0.0,0.0,1.0018185051686762e-19,7.59361657979177e-22,1.3198924138812253e-21,9.469259553822693e-06,0.0,-2.747350749953043e-20,-1.724381257941077e-20,-1.7742294825360286e-05,0.0,-1.216745709692614e-06,6.191545432686674e-06,0.0,0.0,-0.00031180427246852246,1.985689571691258e-05,0.0,-2.741918665779119e-06,-2.241653835843603e-05,-3.081974231826561e-22,-2.0777058554143488e-21,6.466895031236803e-21,0.0,0.0,0.0,0.0,-2.540724278436076e-22,-7.961291500396767e-06,1.5158694843490415e-24,0.0,0.0,0.0,1.5821345497032509e-21,1.8526125769355622e-05,2e-06,2.47537688655878e-06,1.7169472907441106e-22,-0.000978264221820211,2.5530394144381045e-07,0.0,0.0,0.0,2.045219012738379e-07,-7.225117149579669e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4415625291225706e-08,0.0,0.0,-5.4082636095314574e-09,-5.555403260719964e-10,0.0,0.0,0.0,0.0,0.0,0.0
1300,1.765697659585138e-05,-3.790322241763039e-05,2.7402415667492125e-05,8.100422929546883e-05,-3.255988913640931e-06,-1.0937336504325415e-06,-0.0001207511881521221,0.0,0.0,-8.169988551828701e-20,1.0085402289301687e-20,2.255949045836834e-22,1.9123583460465297e-07,0.0,-1.3050509550438033e-20,-3.620484185595219e-21,1.4767051772044415e-05,0.0,1.1697598602516969e-05,-7.515550693737902e-07,0.0,0.0,0.0002869281374166705,-2.3290251545467746e-05,0.0,2.2266406053150067e-06,-1.1492272148109976e-05,-8.029476510330308e-22,2.070589422114216e-21,-6.86780756664541e-21,0.0,0.0,0.0,0.0,-4.212980950094111e-22,3.1656069652699587e-06,-1.1475906225028653e-23,0.0,0.0,0.0,1.1186729087353918e-21,2.3879114399745532e-05,2e-06,-1.7662227600893566e-06,-5.824983306114883e-22,-0.00043572593681562934,-3.1869316828613917e-07,0.0,0.0,0.0,4.21103134814134e-07,-3.959196811508003e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5151901330159895e-09,0.0,0.0,-1.8208353054135257e-09,2.451507068291338e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,4.083098209295972e-05,5.528056861541266e-05,-1.9946764078837658e-05,6.870371710049558e-05,7.238631274636708e-06,-3.2031136072212655e-07,-0.00014326655277645747,0.0,0.0,4.144605941320965e-20,-5.340784870077438e-21,1.3100752064721966e-21,-7.43714882073604e-06,0.0,2.6557959186769824e-20,5.822204345208109e-21,-3.3480881104931005e-05,0.0,-3.5115780176495876e-06,-7.244706043602895e-06,0.0,0.0,0.000387589540751414,9.41302545437631e-08,0.0,-1.2655505006282374e-06,3.9666638271907356e-06,-1.3576795670578459e-21,7.108132131404397e-22,2.931639361250721e-22,0.0,0.0,0.0,0.0,-7.785688937210827e-23,3.0750216382459624e-06,4.280473341387286e-24,0.0,0.0,0.0,1.4457089868789632e-21,-1.82335975399136e-05,2e-06,1.7572641215431403e-06,-2.2323523897696562e-22,-0.0011777623908599442,-6.251735068635483e-07,0.0,0.0,0.0,4.549679701650789e-07,-1.6457581646025412e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9540339682463976e-09,0.0,0.0,-5.040229662943134e-09,1.323658516920073e-10,0.0,0.0,0.0,0.0,0.0,0.0
1500,3.280415860200441e-05,-3.263867212278435e-05,8.118834097668515e-06,0.00018935898410702982,-3.074344848043912e-05,-1.333568926356362e-06,0.00015005758103117176,0.0,0.0,1.710143489885047e-20,6.808760863763458e-21,-1.2893078805266566e-21,-7.45452867723856e-07,0.0,3.111309313356913e-20,-2.330548780038152e-20,1.916575566366631e-05,0.0,-6.995122854133053e-06,-5.806516211462608e-06,0.0,0.0,0.0003613864691941745,1.3700807226833731e-05,0.0,9.325482249936727e-07,1.6168094439759017e-05,-1.880028246937341e-22,-6.12057667133716e-22,-1.7322849550750163e-21,0.0,0.0,0.0,0.0,6.257088726727637e-22,6.481150492375175e-06,9.110158423100946e-23,0.0,0.0,0.0,-1.4862231397598106e-21,-1.0611633083182517e-05,2e-06,-1.6691182067989092e-06,1.2501672521946347e-21,0.0005277568652166171,-4.2417710638682673e-07,0.0,0.0,0.0,3.511977112493404e-07,5.750442673413977e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.180934957095335e-09,0.0,0.0,-3.72687749431787e-09,1.0921623695748965e-09,0.0,0.0,0.0,0.0,0.0,0.0
1600,3.679464990555112e-05,2.749800659051134e-05,-1.6778571881791164e-05,-0.00029958865993959206,-3.2077871838259354e-05,-3.350347740985219e-06,0.0001404708370461121,0.0,0.0,6.210723800039548e-20,-6.70927211335793e-21,-8.830763508222616e-23,-3.2950374989775096e-06,0.0,1.8427000363031444e-20,2.8538757795806126e-20,5.792020921660789e-06,0.0,-6.357372414293096e-06,-1.6473454281736938e-06,0.0,0.0,0.000208022186074926,-1.392725834441008e-05,0.0,-5.176033716956773e-06,2.3988438563331618e-05,-1.5946532331589057e-22,2.1745125077251315e-21,-1.4862295111268719e-21,0.0,0.0,0.0,0.0,3.9767542002957025e-22,2.888153850356277e-07,-8.931186281563759e-23,0.0,0.0,0.0,-8.55877190635641e-22,8.988905305974799e-06,2e-06,2.129538438597404e-06,8.732271957054814e-22,0.00011262030212560043,2.0983426745566501e-07,0.0,0.0,0.0,-1.409203064477779e-07,7.319093486680164e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3034304195043185e-08,0.0,0.0,-2.476825429339873e-10,1.831087097751011e-09,0.0,0.0,0.0,0.0,0.0,0.0
1700,4.987745033955428e-05,4.581159279766594e-05,1.2728567138839852e-05,0.0003168632592605078,2.2958379911481014e-05,-7.163252862884838e-07,-6.855148634265188e-05,0.0,0.0,4.635078031390577e-20,-1.1918899635236679e-20,-1.751226222420931e-21,7.520204094876524e-06,0.0,7.448885009558376e-21,-9.669308164820333e-21,2.846505799772278e-05,0.0,-5.381547534739463e-06,3.1555539923981407e-07,0.0,0.0,-0.00023799306680028908,-2.7439461459225188e-05,0.0,-4.752120982637762e-06,-1.595932320458659e-06,-1.3241182163131729e-21,1.825601135352472e-21,5.856743238079086e-21,0.0,0.0,0.0,0.0,-1.8263547814510518e-22,-3.311408192780723e-07,7.466786610919898e-23,0.0,0.0,0.0,-6.300543135834632e-22,-9.380235575114801e-06,2e-06,4.86063846968769e-07,-7.425502802437232e-22,0.0005418431202558035,1.386601105154938e-07,0.0,0.0,0.0,3.7764903509122777e-07,5.753209869035959e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5125676603937104e-08,0.0,0.0,3.0464906749607376e-09,1.1579972288569634e-09,0.0,0.0,0.0,0.0,0.0,0.0
1800,9.10619284692661e-05,1.3679988651141679e-05,1.7520801259703083e-05,0.00025164853237737443,-8.851541054472587e-07,-2.3163777478849095e-06,0.00014203151548818557,0.0,0.0,6.53806897882193e-20,1.092847013006235e-20,3.558559689708037e-21,-9.092287146205012e-06,0.0,3.204942332249448e-20,-1.3196589041315405e-20,-2.0075263064275553e-05,0.0,-4.2648584325719205e-06,-5.169701840447e-06,0.0,0.0,-3.915195183997596e-05,1.4021534274554045e-05,0.0,-1.8783829663253796e-06,-1.720189649044829e-05,3.413525047244922e-22,-8.375537559767502e-22,-5.8536948993626906e-21,0.0,0.0,0.0,0.0,4.981639606796495e-22,3.148293413073244e-06,-4.5484659598505147e-23,0.0,0.0,0.0,-1.0592779188414625e-21,-1.3239606967413343e-05,2e-06,1.4645947287475763e-06,2.1476467481628463e-23,0.0009376380702258588,-2.3860792898381706e-07,0.0,0.0,0.0,-4.880967379966214e-07,9.585928799120174e-07,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.312637470697406e-08,0.0,0.0,4.8735240821718706e-09,-2.8936039647263134e-09,0.0,0.0,0.0,0.0,0.0,0.0
1900,8.855761566514187e-05,1.58465594671256e-05,-3.379720463725142e-05,-0.0003632605732315274,-1.5872717024069032e-05,-3.1652469844940044e-06,-0.00014167250470170713,0.0,0.0,-7.534717046205784e-21,-4.0652659107756945e-21,-1.6276032936506975e-21,3.6241154019627495e-06,0.0,8.009413459136729e-21,2.7059671867182083e-20,8.673291159166052e-06,0.0,1.4249832642514468e-05,2.548881868865348e-06,0.0,0.0,-0.00029086493805010927,-1.6115172522969088e-06,0.0,-1.8830011303309337e-06,-1.898307522629991e-05,-8.247926152132175e-22,-1.9912690831971368e-21,-2.6593805540450455e-21,0.0,0.0,0.0,0.0,-4.780042911579909e-22,8.421270533350568e-06,-1.1911375575953918e-22,0.0,0.0,0.0,1.3529365511686297e-21,8.75922022140566e-06,2e-06,2.555589759998797e-06,-1.1821196700460114e-21,-0.0004076608509138004,2.60823246473362e-07,0.0,0.0,0.0,-3.7207842275494673e-07,-6.6547289541267405e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.975553933059608e-08,0.0,0.0,3.4255767780840386e-09,1.797970132230921e-09,0.0,0.0,0.0,0.0,0.0,0.0
2000,9.4713772628959e-05,-3.391379150942549e-05,2.097722935060381e-05,-0.0003277035704282183,-5.796743408130716e-06,-2.8398686502599143e-06,-2.472388030602439e-06,0.0,0.0,-1.549247482770756e-20,1.1866998366622163e-20,5.805826127665958e-22,9.538067545633787e-06,0.0,2.733127059730863e-21,-2.7070264466296766e-20,2.8340895690470608e-05,0.0,-2.289350918210681e-06,6.3609128080505385e-06,0.0,0.0,-0.00033623344778886726,7.182456836108536e-06,0.0,-4.817288752271132e-06,1.7569357708992204e-06,-7.114282458514909e-22,-1.2957954384192682e-21,-7.864304727419149e-21,0.0,0.0,0.0,0.0,2.421081994870694e-22,-1.171327656779606e-06,-8.447844362744444e-23,0.0,0.0,0.0,1.7778604488168688e-21,-2.0803211776877868e-05,2e-06,-3.2712288984955076e-06,-2.929921079825014e-22,-0.00010540160582015881,2.565134620944852e-07,0.0,0.0,0.0,-9.251147567427684e-08,-4.559470340888722e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654239002697165e-08,0.0,0.0,2.1351224388373225e-09,-1.6047574945977504e-09,0.0,0.0,0.0,0.0,0.0,0.0
