milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1000,-7.407450802729834e-06,-5.016477183095213e-05,3.3857255639413424e-05,0.00010475616601855802,-6.80821904721792e-06,-2.33992530366915e-06,-0.00013573280862206713,0.0,0.0,6.128526769756355e-20,6.179556172597039e-21,1.7727339122693545e-21,2.3419585952022554e-06,0.0,-1.7546354152488722e-20,1.2684455862997541e-21,6.20253790777571e-06,0.0,-4.3805996306082965e-06,-4.9590404277641945e-06,0.0,0.0,-0.00012774981212645745,3.454253169369879e-06,0.0,3.911926502092813e-06,-6.699199290509823e-06,-4.228117414392058e-22,-1.1008431278674737e-21,-6.658378939065911e-21,0.0,0.0,0.0,0.0,-1.0771969377331166e-22,6.520183212158482e-06,-2.800127668596142e-23,0.0,0.0,0.0,-1.8187692841004546e-21,1.3999021174532684e-05,2e-06,-1.066353978786165e-06,1.0427488983373675e-21,0.0009121417568577321,-4.5665918930064813e-07,0.0,0.0,0.0,-8.993411772573061e-08,5.32269458187818e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01354104848697e-09,0.0,0.0,2.956890834826173e-09,2.4819397860946552e-09,0.0,0.0,0.0,0.0,0.0,0.0
1100,2.809568472152186e-05,-5.606272359424365e-05,-1.5587666625752746e-05,0.0001585462400837038,-1.615764662274423e-05,-8.45470215452791e-07,-9.262622124161915e-05,0.0,0.0,-6.069202803624779e-20,2.5574215529097634e-21,-1.9419095883967098e-21,8.887230023759187e-06,0.0,2.3466699627557774e-20,1.1522904569314702e-20,-3.206172968280766e-05,0.0,-6.488019364561227e-06,-2.471891472208989e-06,0.0,0.0,0.0003105929968907546,1.5410154605743372e-05,0.0,-4.42425367094662e-06,-1.5112424935402773e-05,-1.1372984536286878e-21,6.937194839549127e-22,5.110246829638323e-21,0.0,0.0,0.0,0.0,-2.266673844838932e-22,-5.400793247728609e-07,6.745690938537521e-23,0.0,0.0,0.0,1.6549822263536546e-21,1.3882775908243728e-05,2e-06,1.6086176361174157e-06,9.860309158706157e-22,-0.0008001982292288772,-7.366944040758518e-07,0.0,0.0,0.0,-4.180192162601164e-07,6.325967838250998e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2432915078281838e-08,0.0,0.0,-5.402849618651664e-10,1.5335287863413024e-09,0.0,0.0,0.0,0.0,0.0,0.0
1200,4.477908551966246e-05,-5.964649620998419e-05,-1.235800479525014e-05,-0.00014176041055981276,-3.6706154830315693e-06,-1.1219200469206394e-06,-0.00012206479374752489,0.0,0.0,8.879978399696654e-20,7.823426289327813e-21,-3.3321082172061956e-21,2.138121111213464e-06,0.0,4.251804674206501e-21,1.0768880860969195e-20,-3.171139804982665e-05,0.0,-1.08078552368139e-05,4.033492429289746e-06,0.0,0.0,-0.00018640515267438177,-1.9608975087485882e-06,0.0,-3.6655854008802507e-06,-2.1224543833102014e-05,1.1868291186859083e-21,8.926351459202902e-22,-9.602510768661722e-22,0.0,0.0,0.0,0.0,-7.12577219752578e-22,7.363229558626874e-06,3.930051349088798e-23,0.0,0.0,0.0,-1.739642580930769e-21,1.5623897431954338e-05,2e-06,-2.146630716378489e-06,3.1803787201531472e-22,-0.0011264856791396755,6.801254446315522e-07,0.0,0.0,0.0,-2.016255568698174e-07,4.66243776954957e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.505090782551234e-08,0.0,0.0,4.088293264806762e-09,-2.0715225449729296e-09,0.0,0.0,0.0,0.0,0.0,0.0
1300,1.085995087635838e-05,1.3197701242991987e-05,2.035177555798535e-06,-5.778123024050534e-05,-1.4734602900511043e-05,-1.6238825016737217e-06,-7.123366520493175e-05,0.0,0.0,-3.320988873934689e-20,-5.4961981243321586e-21,-1.0689505130686914e-21,1.110332123807594e-05,0.0,-2.148026746608879e-20,-2.106888992970765e-20,-2.6359746514848333e-05,0.0,4.682752455487865e-07,3.983451110910624e-06,0.0,0.0,3.132575556539505e-05,2.4841646607918933e-05,0.0,-4.446338532027624e-06,1.906094021169443e-05,-1.1022083265180137e-21,2.0098554651049036e-21,-4.955059616871267e-21,0.0,0.0,0.0,0.0,-2.263719193235434e-22,5.7840368841074194e-06,5.2294846277438204e-23,0.0,0.0,0.0,9.16118370866798e-22,1.0818307484049023e-05,2e-06,2.335030090640036e-06,-1.0542385867244328e-21,0.0007795898565110056,-6.089814843958851e-07,0.0,0.0,0.0,4.2213327006513835e-07,-5.447948367439777e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.386000256275317e-08,0.0,0.0,1.7556552597711587e-09,-2.4930961729596234e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,2.2713658019795157e-05,-4.5999770791859055e-05,-1.3030695519168425e-05,0.0003058710950260558,2.1313919762787278e-06,-1.2895527222684975e-06,4.953067706342853e-05,0.0,0.0,-7.366031920584701e-20,-6.5267765478212934e-21,-1.9612738657307158e-21,-1.6604850730271912e-06,0.0,2.2758576537520202e-20,9.59434972933198e-21,3.109167289479893e-05,0.0,-3.0429325713688606e-06,-5.577301693190955e-06,0.0,0.0,-0.0004779591507417581,-2.6109021280140878e-05,0.0,-2.6734335832281814e-06,-2.494716573196498e-05,2.2627275718030303e-22,1.6443619610125236e-21,7.845552552257333e-21,0.0,0.0,0.0,0.0,1.0149646504880471e-22,-6.457010244551785e-06,7.082002958155015e-23,0.0,0.0,0.0,-6.261782197904661e-23,1.4132515921736656e-05,2e-06,-2.3505883458620843e-06,6.078416295999989e-22,0.0010971356647517564,-1.8881717673577974e-07,0.0,0.0,0.0,-3.499411194099474e-07,-6.474089977250635e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.569461158950588e-08,0.0,0.0,-3.3795737377937007e-09,-1.2739190803314597e-09,0.0,0.0,0.0,0.0,0.0,0.0
1500,9.588478007405152e-05,3.691677261773762e-05,2.9305011353293446e-05,2.5195796632296152e-05,2.1849122441845068e-05,-1.6087026912001158e-06,-0.0001523224288579289,0.0,0.0,-3.2497641696107435e-20,1.558349658984671e-22,1.798328057920674e-21,-3.7531546641673997e-06,0.0,2.488934831655902e-20,2.1524869809632094e-20,6.056392336146545e-06,0.0,-9.624277985665695e-06,5.316606532674667e-06,0.0,0.0,0.00033876745429058347,-1.2685173922271387e-06,0.0,-4.285441449222472e-06,1.4927316450135886e-06,1.5308790945375601e-22,1.4385181001962546e-21,-5.7583326575713396e-21,0.0,0.0,0.0,0.0,-4.41998215436512e-22,-6.374368286231323e-07,4.013380509551954e-23,0.0,0.0,0.0,-3.814909168055331e-22,7.229611015788741e-06,2e-06,9.93748840124787e-07,3.2697889119765705e-22,-0.00010879358661905867,-6.69822021012298e-07,0.0,0.0,0.0,5.222994329578926e-08,6.585723515242536e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1336695695621672e-08,0.0,0.0,5.261475526069521e-09,2.6213818535807347e-09,0.0,0.0,0.0,0.0,0.0,0.0
1600,6.0263817234254514e-05,-7.706259641699713e-06,-1.806145826896714e-06,-0.0002657031023663323,1.3521725028917357e-05,-7.867208096078478e-07,-3.973658994318443e-05,0.0,0.0,-4.5809460621445743e-20,6.5014892836750334e-21,-3.1245400497736906e-21,-1.4510694524677294e-06,0.0,4.513123789751838e-21,-2.567957391955607e-20,-7.049374135402376e-07,0.0,-2.4468376208346274e-06,1.3364369871101628e-07,0.0,0.0,-1.151346049726954e-05,2.6139310157060386e-05,0.0,2.2322935945201626e-06,-2.0702568118332204e-07,3.2100133536573744e-22,7.58878421686623e-22,-2.5857044180459053e-21,0.0,0.0,0.0,0.0,-1.5003097544609446e-22,8.337757483892515e-06,-2.6273434675666154e-23,0.0,0.0,0.0,1.6064194741845332e-21,1.5646580132057944e-05,2e-06,-2.0388142284188453e-06,-8.964300049432343e-22,0.00027214797576339926,-4.818676104819862e-07,0.0,0.0,0.0,4.1167613358207717e-07,3.065040604769265e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233437563270541e-09,0.0,0.0,-1.8725139625081717e-09,4.263067068130315e-10,0.0,0.0,0.0,0.0,0.0,0.0
1700,2.4918625155901703e-05,1.8123921809577288e-05,2.2068582229563914e-05,0.00010223756425170061,-3.7808212733948053e-07,-2.0471521080225696e-06,8.904573710838977e-05,0.0,0.0,7.034087645831088e-20,8.98704945756622e-21,-4.199377715579187e-21,8.943956181237767e-06,0.0,2.4498859333770797e-20,-1.9073194649908202e-20,2.7721382668449846e-06,0.0,-1.272869540345413e-05,-4.905718542118683e-07,0.0,0.0,-0.0004164889673568371,-2.4115010757293953e-05,0.0,3.4498949613718094e-06,-1.385531158102473e-05,8.411850879204932e-22,-4.226316354184288e-22,-2.992972185303161e-21,0.0,0.0,0.0,0.0,5.919947907089396e-22,-2.206212339228389e-06,-8.769140552254939e-23,0.0,0.0,0.0,4.814121570900978e-22,-8.569353174453531e-06,2e-06,-7.94949408441251e-07,-2.5907920350437003e-22,-0.0008593098401480106,2.5602403185838186e-07,0.0,0.0,0.0,8.883285293597956e-08,2.123685216992979e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.032780616449771e-10,0.0,0.0,8.176418665342967e-10,1.2135172429562462e-09,0.0,0.0,0.0,0.0,0.0,0.0
1800,6.226187467670202e-05,3.4545492940822095e-05,-2.825148190719979e-05,0.0001671358426604688,-2.967917723609816e-05,-3.090974573210184e-06,8.887241749228559e-05,0.0,0.0,9.639536079512884e-20,-5.608687522881503e-22,-6.673544404899524e-22,1.09780190964022e-05,0.0,-2.0031024867087617e-20,-2.5304661271970524e-20,1.5476063806057333e-05,0.0,1.8854317817786962e-07,-5.276088441014996e-07,0.0,0.0,-7.983448974223527e-05,-1.956853131355116e-05,0.0,-5.570257678301113e-06,2.4118520841690674e-05,-1.1226747594590974e-21,-2.056015313522808e-21,-4.995863430571725e-21,0.0,0.0,0.0,0.0,-6.390568526747274e-22,5.818352848162035e-06,-1.1585013140512855e-22,0.0,0.0,0.0,-1.9496039654130744e-22,1.2895009571777128e-05,2e-06,3.1720712970686364e-06,5.935364089994924e-22,0.0007232846410962355,3.8094988994449907e-07,0.0,0.0,0.0,-4.1677286845067454e-07,6.832855669844877e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.517300082378407e-09,0.0,0.0,3.845589767022356e-10,-2.277331953427817e-09,0.0,0.0,0.0,0.0,0.0,0.0
1900,2.438970926840933e-05,-5.443580739795633e-05,-2.9817050310454813e-05,0.0002498205975647567,-4.995005325400621e-06,-3.2678366628146544e-06,2.9752220028665097e-05,0.0,0.0,-3.3650852928996946e-20,7.329612833600776e-21,-3.6160679536689534e-22,2.815934263056099e-06,0.0,-2.050263044642908e-20,1.8733829155252136e-20,-2.8671215026395846e-05,0.0,-9.534799770766829e-06,-7.227178667845882e-06,0.0,0.0,-0.0003374275175182534,-4.983777845864323e-06,0.0,-4.01818019986617e-06,-1.4617815323314948e-05,5.768251057662281e-22,7.998102722027229e-22,-3.857476744306962e-21,0.0,0.0,0.0,0.0,4.026632614055529e-22,4.043777538365887e-06,-4.2646495789625395e-23,0.0,0.0,0.0,2.4469512673572323e-22,-1.4283086961060174e-05,2e-06,-2.834887384566434e-06,1.2469748044379625e-22,0.0008733100014849306,1.8599734041566997e-07,0.0,0.0,0.0,3.332617171211255e-07,2.2642300133946083e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.365666894714317e-09,0.0,0.0,3.3948371938289867e-09,2.1111427838272098e-09,0.0,0.0,0.0,0.0,0.0,0.0
2000,8.724806597168438e-05,2.6624591849337773e-05,-2.302035953848982e-05,3.958780941417373e-05,-1.4399640530884181e-05,-3.5441037312116568e-06,2.036752626007991e-05,0.0,0.0,7.109888009080219e-20,-1.0883955091568475e-20,1.1456760677245552e-21,-1.1748747263008772e-05,0.0,-5.856713266994887e-21,-1.0805545949092471e-20,3.434404601893637e-05,0.0,-1.0657506428969544e-05,-4.675797441472899e-06,0.0,0.0,0.00038810050526323967,-2.2543314066093913e-05,0.0,2.0806181843796583e-06,9.20979257093502e-06,5.355903410738273e-22,-2.0459682559486874e-21,6.642348582610443e-21,0.0,0.0,0.0,0.0,-1.963431914318591e-22,7.69932731875268e-06,5.69067341320986e-23,0.0,0.0,0.0,-9.20432332967154e-22,-6.430616513097413e-07,2e-06,-3.332357794815664e-07,-6.914168813768451e-22,-0.0005953102758095801,-2.1325286289454756e-07,0.0,0.0,0.0,-4.980118174246128e-07,-2.5564145473438112e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1274118845585775e-08,0.0,0.0,2.1409164990022512e-09,2.0304194921132183e-09,0.0,0.0,0.0,0.0,0.0,0.0
