milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
3000,22.01568676555777,0.0007431997003983642,0.00017733426713541093,2.5605949596100492,0.07598229395621944,15433394.350386685,0.02435267860808587,0.31311808338446095,0.9170124839362631,1.833108783619086,2.5880113700781484,3.0673173393869715,3.206543036232633,2.584326712753866,2.043020962539392
3100,23.562250795839407,-0.00011641386171419577,-5.711848059573907e-06,2.5692936215450293,0.023519439709979908,16709845.129974922,0.06630815105469416,0.29918099122038105,0.8535098123978978,1.8315065662218266,2.781195940174571,3.460099013390457,3.6624317092974468,3.4710385859690254,2.6794348894031534
3200,24.921671432682462,-0.0002398394325296288,9.915439385781506e-05,2.6694319500689154,0.044194605554513156,16984691.21354703,0.04504374672548726,0.26785643973912976,0.8175521313303287,1.734124612113485,2.937953955491868,3.7293661459345264,4.113741610678692,3.5626363673260633,2.634582251523787
3300,25.2636353543568,0.03909010856606776,-0.00012291783571934592,2.610754398335991,0.014338174841400066,18221781.65862631,0.03340665504693083,0.23189990964880902,0.8329157357987789,1.7820918482184764,2.7950578953537457,3.7574252860845254,4.502418612083744,3.580141573285583,3.7607840292441606
3400,26.094314796781084,0.0329431504206943,-0.00018381431748720065,2.588144393445915,0.05910781723743992,18098519.256175373,0.057442426728387744,0.2228951110028229,0.7926858095992506,1.7318156941508378,3.0604646481978452,4.08165259648753,4.756990706114568,4.832008615053944,4.214115875234481
3500,26.939012767076445,0.0013051468222888066,0.00013383013058688873,2.61616928395762,0.03929562732516537,17538354.279504385,0.03783838442559771,0.2220024617589081,0.7636753183280072,1.6912050744083513,2.932854832772357,4.1358264056583245,4.756507238593736,4.561026995075532,4.76464290778282
3600,26.860720021927516,0.01519231989716696,1.1894589579871239e-05,2.5358556713564826,0.007073751866748718,17544158.44265125,0.02340537738414137,0.21258393245583285,0.6998822510274572,1.7412697834003261,2.99071004260005,4.264672650778981,5.452588371923431,5.455639516029569,4.750041465863749
3700,28.24041966058658,0.016077485257408673,0.00010348785366673858,2.5464627217132896,0.03672137818969974,18857820.48234389,0.04148928712165735,0.16806866468924328,0.6978327902133551,1.7220383000889519,3.1395323655325704,4.408861915713368,5.67211267507,6.191237604870292,5.819027920701559
3800,29.395753438326068,0.03414542346214529,-8.036320704285045e-05,2.657503785289745,0.013549542055285574,18244721.83395315,0.042859225805476305,0.15708060772095295,0.6201115938093229,1.6394880529357496,3.156665011340312,4.8534268709192645,5.732961938940866,6.1024773870010405,6.273251330746882
3900,29.713194445381813,0.03943114777012273,-0.00020317785612772283,2.540439840999085,0.030755337592709764,19838314.22649059,0.01028796904863739,0.15622319971319484,0.6049275791344367,1.6396722509876633,3.090745305625828,4.752328761437973,6.149371698970121,7.400404079895607,7.263055410184019
4000,30.22794801638448,0.008149593523444774,1.3931155827111996e-05,2.567306309906048,0.029801474938520367,20363009.97612792,0.028026671181448436,0.12621262719890414,0.5899414402444175,1.5949331274477008,3.159959236210146,5.2100989790006045,6.524993741144854,7.391487082104638,7.285649130160852
4100,30.285652671771867,-0.010178515274271757,-2.543822405555875e-05,2.5547549035263417,0.038160646049193246,20608948.98179219,0.0035901658566470113,0.15111644531295496,0.5358914691346336,1.4954758575389404,3.168606869221599,5.041363159145726,6.683174022688498,8.32346942843036,8.767394415033753
4200,31.675322141827277,-0.009035188953620725,0.0002080727488175745,2.441343626478209,0.029278155261547992,20097247.58661598,0.03328058022749797,0.10372528452549942,0.5388533573722025,1.4434084028059695,3.2327527417587594,5.409059213200738,7.276951791314207,8.768941524783704,9.429983167795383
4300,30.9871835622294,0.03857635645715228,-0.0001233977699600656,2.4476692957383817,-0.0004197191385875987,20980655.625202887,-0.000770202850829585,0.12858653460588515,0.47632752088467245,1.4990367783986283,3.1918690252854276,5.481683001767879,7.3462761828071,9.114848092340067,10.541622465785158
4400,31.51173814014003,-0.008395146527273765,1.0263543582869589e-05,2.435635031254185,0.02403846397867624,21332062.000205185,0.0014163645989750586,0.12843343373089341,0.44625911971962834,1.3783403732738693,3.0041069476271796,5.515275530526662,7.838720969968346,9.761239870071716,10.883291736778851
4500,32.15411418846849,-0.008627602159065561,-8.136357379685698e-05,2.359977989279915,0.0036694730637756353,20537631.064810157,0.03502958570232417,0.10071167690007626,0.45054442342965223,1.3005975447232037,3.067297987162394,5.5028617311626125,7.893056983886541,10.177544790379951,12.174643726029265
4600,34.343810354588605,-0.008143729832467183,-4.271464166511989e-05,2.3041727234692817,0.0015382735191284223,20506961.09468156,0.0009497685801960615,0.10533716599741699,0.41054445723454475,1.334991875437859,2.936961443427095,5.628835604664046,8.225351095390725,10.890041313887153,13.278899041146664
4700,33.40165461196201,0.021854384896434563,9.657076351702755e-05,2.356589187695034,-0.0030123500577766225,20879237.30777372,0.027710915582195263,0.09904816432799578,0.4036992243534219,1.2857815456706174,2.9379230753048637,5.715150884528166,8.740932401203192,11.3784272920011,13.653592956075569
4800,35.10006657109022,-0.00868032583243731,-0.0001853763267154193,2.327181600419376,0.0020069289833213357,22382237.539705686,0.015450298004831265,0.08049631575775136,0.3584755466186551,1.1847983324693572,2.900849302329425,5.531231235058134,9.233587320241064,12.120344980920624,14.972957634330808
4900,35.92190559254652,0.01578261802850407,0.0001114546441887827,2.3064901977092993,0.016380690889223497,22613115.84397366,0.026839828825030904,0.06156616809708791,0.37603912018117247,1.109911573225288,2.791726194201984,5.575464429327693,9.026174475577964,12.545846891843931,15.691271846139568
5000,36.66773058289397,-0.007196799343440443,-7.497607148803811e-05,2.176099260454083,0.02932256447657659,21715540.609190103,0.025362670820947314,0.08127596999677203,0.3534967947970847,1.1420955681780263,2.8525007239639235,5.792342322770006,9.119358237947328,13.790426521385754,17.06935819075087
