milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
1000,0.7709946163279813,0.7896914083514681,0.7945489776395327,0.7849043279007578,0.8478145863328337,0.8617375160661734,0.84559489501823,0.9519564017556719,1.0178714392684491,0.977890169498493,0.930277593534488,0.9771988459858357,0.9120391760880177,1.0018843811600817,1.0637567444799507,1.0976535378654106,1.117831055022317,1.1064891636800012,0.9917136183330458,1.1443876510129904,1.2917590551727787,1.1670842719916539,1.1999816836065138,1.2016417211226957,1.220495124342077,1.206578263021276,1.294407155107527,1.4085882897513622,1.4464498313167613,1.2190185515036351,1.2983240282411717,1.2332148180353397,1.3062734732819379,1.3549149901683657,1.4202305317213124,1.2341296004961846,1.3077033359247507,1.232540616094989,1.3054125518828368,1.2266807669384987,1.3012633669053801,1.2276009163292378,1.3023396993957495,1.2257006317734926,1.3026483094430417,1.3766120489333982,1.4104293475670304,1.4394942993618638,1.4827981458420474,1.3631766209269665,1.1870479108031107,1.184503913811179
1100,0.7945297518023393,0.814713147639047,0.7981608632936066,0.7916117857665318,0.844995309371995,0.8651128738852544,0.8408151460538572,0.9525239486984886,1.0214228049971672,0.9746232423010072,0.9287667750898476,0.9744015776120671,0.908640596423135,1.0038759708911933,1.0697733917168526,1.102558077612817,1.130386820087003,1.1186120744005075,0.9933711953346059,1.154394706983702,1.29089090510697,1.1674798733807294,1.204979444392428,1.20664530343691,1.2203534037655799,1.209290756793868,1.2941168703149242,1.3915611554187537,1.4313798172066117,1.2247199361068843,1.2990506173865208,1.2376912778212872,1.3032440002202863,1.3505370292134482,1.4072288632022503,1.2389235573032467,1.3042080485905356,1.2371465480802488,1.3031337167465922,1.231235036586425,1.2992771324114725,1.2301470505544907,1.2991556240313589,1.2306547232059863,1.2995231997586099,1.3762896291586302,1.4165102013894901,1.416764323164555,1.465172249427112,1.3456312522215064,1.1987841448318532,1.1913812583070647
1200,0.7877769642953603,0.8243839852015652,0.8006038733503907,0.7965959505786953,0.8545049574866501,0.8735906281742072,0.852653697895084,0.953335684168425,1.0299482094523362,0.9718914307967389,0.9310924282595763,0.9728514785839896,0.908883691382083,1.0043009699406293,1.0776768634650375,1.1085097319007997,1.1309554977002263,1.1200302107391285,0.9958554004921796,1.1580400698487034,1.2806251153132546,1.1771787012771653,1.208851778741237,1.210089858647896,1.2214246445974706,1.2136205396478876,1.2917856217510375,1.390099697011701,1.4115301453098987,1.2260184702249528,1.2952875283938097,1.2413772517877877,1.3021583472309237,1.3427934990369905,1.3979420814398347,1.242168924785222,1.3050685214435553,1.2418618546796907,1.3022973567114973,1.2331880970221785,1.297356495258719,1.2336089387292954,1.3009363611605982,1.23448502436957,1.2993860297632804,1.3699086799884828,1.3824492810168778,1.4166642473782727,1.4082631096710057,1.3600293344322272,1.2072488746623589,1.209176275801281
1300,0.8063964451116317,0.8256116381986403,0.8065255635717038,0.8103685572511318,0.8554403007137724,0.8783140811819276,0.8502151669369362,0.9506623665163443,1.0318063823709673,0.9716717891342963,0.9304864033991173,0.971690898253261,0.9037203007009369,1.0078063846758443,1.0805962275296097,1.1125244831645893,1.1400833743350778,1.128385426992306,0.997245064998038,1.1666815474221057,1.2840128896122527,1.1787340691576116,1.2149117482777725,1.218741083252734,1.223954161175762,1.2184713149497395,1.2888213333926732,1.3823121512193515,1.4067884098258947,1.22931820284829,1.293830409180788,1.2456629359266198,1.30341179388142,1.3384291362717282,1.3926413815536542,1.2466301682205985,1.3007327974276102,1.2441510578463966,1.3022890480821037,1.237264999019087,1.2987786828399117,1.2377259133339138,1.2973136709179618,1.2363693704801102,1.2990574112961943,1.3509953232657306,1.3653500510661014,1.3764947011475026,1.4059954173259153,1.3224853217795047,1.2124088215454738,1.2073210546307482
1400,0.8075836949531103,0.8366032541211613,0.8129077987031632,0.8058107006359954,0.8607017751347766,0.8937866324957995,0.8558560950736095,0.9523963971661884,1.036561229529741,0.9691861715476771,0.9352437787259215,0.9683487275428347,0.9052332827724027,1.0075105019402681,1.088487907013616,1.1163614193280869,1.14146506011607,1.1284405088868408,0.999796665006856,1.1670556103324508,1.272895804044494,1.1835810419350017,1.2157764595171365,1.222620711882931,1.2268163801580838,1.2184470849991111,1.28481718627778,1.378477827658257,1.396900180178829,1.2320522668369833,1.2929103995668898,1.248705707470897,1.3004543693807047,1.3271227035358808,1.3857028525585198,1.2475956916263702,1.2982274930082152,1.2451537949892912,1.298659322487389,1.238345005804164,1.2977726749892515,1.2382106570515319,1.2946821022624846,1.2369891712750478,1.2945895855505412,1.3508405991005745,1.3618412376392641,1.3913268911372854,1.3831868297950756,1.326074285895217,1.2147673058324246,1.2230668390070756
1500,0.8093037467968129,0.8427046648378735,0.8152239425179537,0.8102784516400227,0.8624615642441604,0.8946035646669293,0.8639489311670028,0.9552739553017819,1.0447535513233261,0.9679980893184563,0.9331603710316957,0.9669052923864756,0.9073268137184602,1.0112856293347383,1.0874661954024223,1.1277441594260578,1.1442806407169546,1.1320555626194448,1.004913276933128,1.169464242502801,1.2764815478533256,1.1852046027635101,1.2136463250917744,1.2246657320735823,1.2275930048704249,1.2213490728793968,1.2870068151992156,1.370818661330467,1.3977515673794292,1.234293103483777,1.2919174861926908,1.2485894362934158,1.296744327110799,1.322519941066421,1.3775380196042812,1.248805057658926,1.2999261827827069,1.2492215738472234,1.2971962014880956,1.239619377749712,1.2936859041891187,1.24069424993243,1.2960155666500905,1.239012555566016,1.2938343741181022,1.3402682791470466,1.3458450123832018,1.3534279354886785,1.3585918769791565,1.3384764231961226,1.2193667078997352,1.2230669290124994
1600,0.82645443784758,0.8495100307795205,0.8206685072601602,0.8210787878582249,0.8666265292294741,0.9022188678902155,0.8664503949544219,0.9539458141363258,1.0472943489838638,0.9652563025345593,0.9377426576855351,0.9659747418605482,0.9091986513951025,1.0112253602221768,1.0929629843907063,1.1270008964865936,1.1504843163273935,1.1397571362171321,1.0056421004471927,1.1723262430614494,1.273326549761345,1.1845839385713417,1.2219630038159819,1.2225630428732233,1.2276266878804072,1.224708081964957,1.2807647987836461,1.3588014576523055,1.379951294728829,1.2360771657902734,1.288187083026279,1.250749872846164,1.2946758958136122,1.3251136588627914,1.362891604236842,1.2525122469812793,1.2984801184199126,1.2495810801134561,1.2972731606511774,1.2418319533681668,1.2926164820989956,1.242982257038201,1.2929756170980733,1.2432950546413954,1.293873226381655,1.3241140616391922,1.34077001552363,1.3625753017019595,1.344710225246302,1.3356570636486667,1.2278248578140751,1.2224218893330017
1700,0.821110179914625,0.8509210930202272,0.8200196073232989,0.8306109349716148,0.8711381957395863,0.901415210895828,0.866707622583129,0.9569747541945837,1.0534043815851564,0.9661243317789772,0.9388541323239799,0.9643396381640112,0.907416075037272,1.0172889956360813,1.1020815409147098,1.1330827206277445,1.153200154734735,1.1433531883485022,1.0051565506467945,1.175132470851578,1.272980546972398,1.1925891453882986,1.2231084600828568,1.2294914206182588,1.2279202016385815,1.2278986502321394,1.280158221505799,1.34837154140178,1.3696559485325412,1.2395128429145934,1.2870812745788685,1.251826416866494,1.296634957407121,1.315593773254964,1.3520075912014347,1.2527232417627965,1.2948298761466135,1.2507616142523577,1.2936015664897405,1.242288600480837,1.2886373993343794,1.2417598972766366,1.2907658178494272,1.2420313620751522,1.291541951582489,1.3193134290967556,1.323472161575591,1.3270392215844493,1.347660539862569,1.3128878066291056,1.232080673235536,1.2363984663583387
1800,0.8202565036602188,0.8588245824017622,0.8218605577453709,0.8341537813355451,0.8750092705588088,0.9157963524745611,0.8764820465793479,0.9594948210358902,1.053656181312802,0.9644220460806968,0.9420621990573342,0.9640838043955475,0.9107223728952675,1.0184346568028757,1.0976402315818914,1.1346954848169133,1.1574953120844964,1.1490711537660765,1.0104199287174664,1.1716909589134337,1.265557041349186,1.1935615155728974,1.2246410578483031,1.227755963739247,1.2291159357816095,1.2260597330542362,1.2787224215241983,1.34322887364119,1.3659579107081097,1.2377866313667638,1.285851779315446,1.2529798289819398,1.291325410363125,1.3100864165551407,1.3490234084916084,1.256601772421145,1.294983311280167,1.250616960923721,1.2927876199339259,1.2438744851648498,1.289512592622676,1.2445416226809562,1.285718137677695,1.2437511491101052,1.2858725538975624,1.3242861364844274,1.3230724744930928,1.3234171136530164,1.3545254369258681,1.3035623298140422,1.2308328479308015,1.2407323197855422
1900,0.8400619394463964,0.8518478927030819,0.8375315606554574,0.8372987697396209,0.8801333717960904,0.9167713953549947,0.8765104536649335,0.9587585472881378,1.0567306303160087,0.9641911504420951,0.9408506656155113,0.9637872091266634,0.912893178102625,1.020182163998892,1.1077453050096295,1.1363112970873919,1.1536237157555163,1.1511869925120783,1.0111309159569222,1.1795285764823578,1.2665894819432209,1.1942673224546028,1.2232762124746939,1.2268398844914363,1.2315450089126294,1.227408425148475,1.275705665984965,1.3442880695563189,1.3636022706514752,1.2377564221435087,1.2852078050111297,1.2550100403045839,1.292992930199056,1.3042705148538507,1.3352849343476783,1.2544737489929882,1.290196391108338,1.2522487052020583,1.2922150021952876,1.2431039906174581,1.2850756944666357,1.2455885570108174,1.2843727718688214,1.2435286448086853,1.2840143841421845,1.305558193965282,1.3193387731456692,1.312459678477677,1.3235406051615124,1.2943334569142553,1.2362978179902742,1.2406820360841435
2000,0.8335069399497645,0.8553974112654407,0.8324070924798633,0.8483580802855228,0.8831667939959927,0.9154401545011784,0.8816728651475255,0.9600080841168245,1.0600029810817972,0.963232864623806,0.9460097062197337,0.9625009851081703,0.9104707738578236,1.0216150705859497,1.1057664959819744,1.1382627374044745,1.1556238324830828,1.1466606620048723,1.0122500649831156,1.1740896827279885,1.2601285989113058,1.1919790216263026,1.2233765795424487,1.2314024535370993,1.232901130667128,1.231642230352603,1.2772700715411522,1.3411810222014964,1.3538469422015624,1.2388986102917192,1.2800025670010882,1.2547556482191007,1.2879591645834325,1.3044998399293104,1.3372658596773948,1.257896017758744,1.2911997276920701,1.253352443443196,1.2866887242267249,1.2446199047245854,1.2838419366519405,1.2458834258817557,1.284615403691122,1.243652574909581,1.28237541213266,1.3067641073355671,1.3006638339964696,1.303278503493144,1.3168337564382129,1.3165398351933184,1.2369017440712935,1.2379380105617392
2100,0.8364539675571674,0.8722951172762945,0.8365267018984995,0.8488969435051992,0.8814341351673209,0.9289099927428941,0.8847248823344306,0.9644014340125863,1.0646380888086058,0.9631836243973102,0.9470537386570564,0.9642295241984153,0.91181290214704,1.0228706123645033,1.109627935507824,1.1474278111105332,1.1634058912350065,1.1535047480972669,1.0162077177107334,1.1829652622325195,1.2637092004355606,1.194731549945472,1.2262863304658789,1.2312428621558311,1.2335342858675498,1.2329255243460717,1.2759143636452517,1.3365221654678814,1.3424707686349522,1.240855980881238,1.280329754707912,1.2573419224610245,1.2894868825936598,1.2933343827153096,1.330051748251895,1.2565231294170445,1.2853590628383589,1.2547354925591507,1.2848057025575184,1.2445522131179712,1.2803450302941444,1.2447960094766342,1.2835773476609995,1.246841622334476,1.2820532742805437,1.2991759331532997,1.3027182010201683,1.3144175612660258,1.3198790939480722,1.2954169493019314,1.2394291157307205,1.2413063040357062
2200,0.8482583797403236,0.874611873873958,0.8486650071157168,0.8512725252332461,0.8896119247531012,0.9244894462244164,0.8880552154376952,0.966249990289715,1.0662359155481929,0.963741817431713,0.9475704086573856,0.9630386364526724,0.9165771730473691,1.0246279865690038,1.1109155046611536,1.1500105481970775,1.163311371178383,1.1545391319654712,1.0209043115655054,1.1785173733842553,1.258764115944321,1.2004896044401667,1.2285956457155154,1.235481532377019,1.2272212485381808,1.2303167494775176,1.2735173940420563,1.329961150091969,1.3331897905848418,1.2408824012077546,1.275540275153706,1.2570976888987118,1.283714154394074,1.2881166743540613,1.3166780662851993,1.2576610381614743,1.2853723180443692,1.2554436868482084,1.2859046004768129,1.2465754045699626,1.2791411410021907,1.2462112811828052,1.280087496343318,1.245738894668425,1.278307641766843,1.2948219422610336,1.3051028446126889,1.3032678227997119,1.3267044022152128,1.311204739606645,1.249643110151653,1.2416211442579659
2300,0.8513462434976615,0.876274396878019,0.8554968808860616,0.8531079206385817,0.8885766891445946,0.9314686534614914,0.8880055384797287,0.9676605256187073,1.0660464182154124,0.9626938685730535,0.9518185409529946,0.9637377757654769,0.9157163544307568,1.0305019509889526,1.1091727767426378,1.1507267890105028,1.1649080777151661,1.1594445234578112,1.0192191972293592,1.1787716731697335,1.2619256460160977,1.1985817758309918,1.2233304734580355,1.2300924230555308,1.2306944403283369,1.2329544091117286,1.2720032382786153,1.3199965761413415,1.3293695086982378,1.2424625821307345,1.2738674265943006,1.2571297278673366,1.2828420612387432,1.2878376584940487,1.3235803544531621,1.25850121979009,1.2831955147762986,1.2524295974260027,1.2826462883983565,1.2444717345537273,1.278353157759588,1.2463105228319398,1.2808114319104469,1.2441129492333016,1.2799313860042243,1.295295430600016,1.2888388615596589,1.3064569762719758,1.2947250625451174,1.3049861608884963,1.249766799649516,1.240150124625152
2400,0.8466265123900372,0.8743500686955634,0.854767654693487,0.8659252175241257,0.8912145775902851,0.9418381583617315,0.8979392463766599,0.9682790612866591,1.068481093053436,0.9642777233113645,0.9525499712702097,0.9635571591617099,0.9182049690218025,1.0311408819729464,1.1157256651326555,1.1521661250572437,1.1675037587491832,1.1584790929180273,1.0211463330550634,1.181510131594433,1.2565494053216082,1.2017104117392021,1.2292069739486136,1.2361738822872175,1.2297345100955532,1.2343957028737993,1.2708533781848974,1.3128417078625434,1.3350665400093595,1.2420796055833745,1.2753993052399626,1.2556674809909134,1.2812289271886894,1.2809120607528646,1.3066600227283152,1.2577050387275912,1.2823505868614693,1.255634700068149,1.2817669558439135,1.244937355704439,1.2757402689912645,1.2455276182646224,1.2791301818448186,1.2455482038189523,1.2761449330336398,1.2972528448866025,1.2951723869515746,1.285748150097108,1.2944625706185613,1.2808360968437067,1.2421154453378562,1.2525396252697236
2500,0.8535122322014308,0.881919262104175,0.8582231486271111,0.8729892681375644,0.894470493065364,0.9372985735924969,0.8969668991454128,0.9728679928735045,1.0720044380559959,0.9648054364531036,0.9542674038409705,0.963775336558533,0.923775129769121,1.03535652957509,1.1205523373611581,1.148006858683726,1.165137267413091,1.1578452608791985,1.027735935670888,1.183831595341045,1.252685109720974,1.1999276960017053,1.2261061355618754,1.2278445290831173,1.230820199791011,1.2314156065609143,1.2674964420685035,1.3131523338174231,1.3292537461904899,1.2415119632164417,1.2726899591637417,1.2589869596298775,1.2815143206425683,1.2787222026293725,1.3158458610632466,1.2582156584780058,1.2829310743425946,1.2548000516856417,1.2788538952654191,1.2458828984884145,1.2756554808968472,1.2460093763024271,1.2752046720941097,1.2467450027734956,1.2763499794932192,1.2952097197151733,1.2812642300689256,1.2955471587771628,1.3095080841154731,1.3036696109534422,1.2447477565475944,1.244842429001344
2600,0.8598866332626933,0.890405178931684,0.8612551588293262,0.8672299275292897,0.8985062786984147,0.941106333718411,0.9040827027004482,0.9720195385141693,1.0756807763629093,0.964248009880362,0.9569574768686054,0.9648889192987357,0.9254904454906794,1.0345938000759767,1.1168472460179557,1.1544771068287716,1.1687702098381711,1.163651286187777,1.0264877170232432,1.1850711831017358,1.2506055835743342,1.1957566475893,1.2291631886138878,1.2296551299972358,1.2263763962607372,1.234261773746752,1.266013398369313,1.301921726643001,1.327193230945621,1.2422189185985186,1.2716501073834385,1.2566457315607886,1.2811049919577173,1.276732871709709,1.300308410074141,1.2580915482496182,1.2779715220218337,1.2536596619954978,1.2796549121233713,1.245829917135142,1.273467254942941,1.2438869721271362,1.2734068558523566,1.242968647533101,1.2736563107921877,1.2780062910297327,1.279113359444292,1.2914820428755285,1.2763022833487883,1.294118718488804,1.246242944849931,1.246300221971707
2700,0.8789076040577519,0.8887681323210658,0.8693194079992124,0.8748364208635249,0.9101549594023519,0.9507093338997509,0.9089333889731335,0.9736362185032585,1.0752746108304414,0.9656496177839575,0.9629012038818603,0.9669412646575233,0.9278904299093643,1.0377948359268105,1.1217477773515852,1.15767746853523,1.1730102361695316,1.1627788770983252,1.0325504234193739,1.182771920908897,1.2533848083591776,1.1974836108301081,1.2259261203689653,1.232314952053937,1.2278451050727495,1.2325648622023053,1.2628181023222413,1.3021365862000704,1.3059551679379027,1.2396825382078756,1.2709056187259575,1.257807190562454,1.279533661749952,1.2732272522100994,1.3070379304578377,1.2575408139397244,1.276638994611297,1.2530584130786577,1.2762557293214565,1.2444700040917418,1.2711367671123988,1.2455067441106624,1.269558072824492,1.245477590482934,1.2713978813563975,1.275952300157777,1.2718459225118868,1.283796843961651,1.299418651813024,1.289678321418695,1.2487445356190314,1.2519443296117794
2800,0.878262236417103,0.893352835366725,0.8723564371832147,0.8832641056193543,0.9059446292589706,0.950943939388142,0.9149208328796307,0.9762512942599747,1.0822425999013536,0.9662937808145317,0.963089811527125,0.9660059970457681,0.9302885012866917,1.0381689462457104,1.1209854531095118,1.158268604832409,1.1686242999116585,1.16557495005639,1.0296907538194437,1.1819304400922188,1.251416406720509,1.200372745454446,1.226477532409087,1.2298041989702633,1.2293940419454934,1.2341281650331284,1.264427091009554,1.3024936263985676,1.3117892308119317,1.2403015897609921,1.2665779656971383,1.2562941084868247,1.2768137155940407,1.2757345455489117,1.2927414189923503,1.2574843171488617,1.2757974193781076,1.2526819047047177,1.2728459272565003,1.2417187246901074,1.2713176372725727,1.2434571258166505,1.2712118477452223,1.2435288746903503,1.270123136484361,1.2719717277868354,1.2731293290079289,1.2740354779340126,1.2908335834896825,1.2825377156797042,1.2446243394790026,1.2431097934029844
