milliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
2300,0.18554813655982635,0.0032826763331419303,1.260395602698622e-05,-1.6796093216700272e-06,0.032984987195341334,0.00023213456979176547,0.001706668849641772,0.002312085261926245,0.05755041097463667
2400,0.1844353676681219,0.0031905095251657384,9.349059296176442e-06,1.5086614115404792e-06,0.033046622379249734,0.00023610456495330904,0.0016200595062225037,0.0023109244055561063,0.06641954571031318
2500,0.185313820492558,0.003444612792127045,1.5242797577875195e-05,3.089336548654062e-06,0.03548288012484446,0.0002486457337930008,0.001757623857058424,0.0023659593542265907,0.0741171777560241
2600,0.1968196787423858,0.003546819834831201,1.1019678544311766e-05,6.206787350430028e-06,0.03574385701857042,0.00027041825366036823,0.001729086625146761,0.002546747315637833,0.0811111650214795
2700,0.1983309447836565,0.0034420854520183937,1.7125625344361705e-05,-3.281984482084929e-07,0.03627959916947649,0.00026682353736410896,0.001886220983922066,0.002618588851694305,0.08220897291105848
2800,0.20431654317945294,0.003458576482630374,1.5184719483638417e-05,6.717506146947355e-06,0.03740074742405875,0.0002663001916740964,0.0019277462756901816,0.0029748686288727046,0.08259308378461394
2900,0.19571648073938439,0.0035792553400445606,9.583464203539404e-06,-5.160096218285874e-07,0.0389430681806971,0.0002908723704547933,0.0018667704246699082,0.0027981602216180603,0.0922529842321117
3000,0.200806388633375,0.003582530043807887,1.4430513146657677e-05,-1.954008412741625e-06,0.03910966859429673,0.0002922233897960938,0.0019544298074920447,0.00295758901905278,0.0984239998877705
3100,0.214431381128403,0.003700166156788686,1.5212171633686738e-05,1.3399350571090865e-06,0.03986023250363582,0.0002897910738818351,0.0020833671404353184,0.003041433667369458,0.1071644852571794
3200,0.2155175810540686,0.003775777438393694,1.3905365156539476e-05,1.852668384950729e-07,0.04335087459607037,0.00029396255526066437,0.00213559437479168,0.003399574275516315,0.11220805848207747
3300,0.21653641111915234,0.003726549643870287,1.4085922860824321e-05,3.4312984754036656e-06,0.04240151769325383,0.00031115213486119787,0.002040351608809673,0.0034502062776820197,0.11817300170573986
3400,0.21822169222616192,0.0037394839918537147,1.3798953991593247e-05,1.722710580370417e-06,0.04307332841968688,0.0003097597045706809,0.002166638939458567,0.0033773407770453625,0.118354910195602
3500,0.21400448307155018,0.003954441737135872,1.782038361460656e-05,1.1747891151398678e-06,0.045271964278426766,0.00031290029163280755,0.002223272060918996,0.003736988408072854,0.12687791935112847
3600,0.22261097493124246,0.003847287343559543,1.0682832505211757e-05,-1.2028066156439266e-06,0.044257250927063715,0.00032143347791314144,0.0022311681731190603,0.0037461984652773406,0.1367150386118837
3700,0.22260956841926954,0.004045508288065928,1.4161906717435938e-05,-7.491905114402322e-07,0.046245184841497484,0.0003218891761933505,0.00223191763525439,0.003709919792441305,0.13873356295576256
3800,0.2284034579459081,0.003939715569974234,1.1342167657583076e-05,-2.4688642105689408e-06,0.04676527133351002,0.00031541023007246777,0.002228773002330526,0.0037640708276568797,0.13768903757116982
3900,0.2289096128227561,0.004119830131009251,1.1896393579258729e-05,-3.0145346742393926e-06,0.04665056197971399,0.00033388931609072356,0.002248719942826398,0.003848007522220939,0.14243016956183743
4000,0.22941326895235617,0.003957227730172441,1.6369062284541594e-05,6.391809944028705e-06,0.04875792367421778,0.0003432372546331342,0.0022719574907634063,0.004030820153539719,0.15303789230212392
4100,0.22956807462743822,0.004171425985283079,1.8843696521038778e-05,3.551405577925168e-06,0.048892184004839405,0.0003464375389388327,0.0024253058013197753,0.004115441779329284,0.16584890858598733
4200,0.23634460363459778,0.0040075310016273345,1.4790564112541134e-05,4.480488387982165e-06,0.04781528825689825,0.00033769341325817895,0.002433932115469592,0.004141063901697842,0.1690598511299416
4300,0.232625674165692,0.00413453458937649,1.8549487787860974e-05,6.044544025210044e-06,0.04761109962093423,0.0003364532142051519,0.002333945214628315,0.00421380802488184,0.1741535893616462
4400,0.23937810896560507,0.004068514836749956,1.6990097790623342e-05,2.4976956198252385e-07,0.050434340083413895,0.0003400179065414414,0.0024388761282845427,0.004593414007730496,0.17039586610796972
4500,0.23631982658466533,0.004159907900031822,1.8845159766680225e-05,-2.2973899533889356e-06,0.05001496926896418,0.0003556519735483344,0.002416094372563268,0.004665166069729607,0.18507070291804611
4600,0.23518470344044728,0.004211633740465707,1.94717561710232e-05,-1.4379182489755587e-06,0.049617386268043774,0.0003480207868223096,0.0025422541367373127,0.004456600436165359,0.1904818729289119
4700,0.23837603861317286,0.004222565061145653,1.433656273777388e-05,-1.6738189128589701e-06,0.04972308887269158,0.00035321056560723966,0.0025206333000405714,0.0047554493071321445,0.19343543910379418
4800,0.2383036295777786,0.004333696962350903,1.5652568556723632e-05,6.271543557192927e-06,0.05047682386541914,0.00035170899597411064,0.002467702795801668,0.004758229912071761,0.20326703441759367
4900,0.24660470949272578,0.0042903537648266155,1.7348843366459457e-05,6.531282396291682e-06,0.05202696370469094,0.0003540667647876768,0.0024914399785995094,0.004682362974263024,0.19969592012704004
5000,0.24995456438562486,0.004240843337066079,1.5430901620656688e-05,-8.320842262789354e-07,0.052213443550027966,0.0003648069063080882,0.00245988327226254,0.004743663088173877,0.21765769965457293
