milliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
3000,0.2026812205038316,0.0037335580608819654,1.4953377247994828e-05,-9.69363329604961e-07,0.039797867263217476,0.0002955187852847503,0.0019614738467084204,0.0030247763594161412,0.09918151906690356
3100,0.21120407462302507,0.0036499596380479204,1.0562003223150098e-05,1.8314429051546888e-06,0.0426547482442158,0.0002837858548156194,0.002103161043482739,0.003325991495060548,0.0972388286800438
3200,0.21695576267521308,0.0037177689069586932,1.6851227372526296e-05,-2.7036502578362095e-06,0.04263019532026851,0.00030354786707379946,0.00204226950346898,0.003170121963672945,0.10835843424940653
3300,0.20636952217066737,0.0037559578385964226,1.590013825201727e-05,4.598906473581269e-06,0.04140696635712177,0.00031330986403604736,0.0021121366097950384,0.0034860671470091937,0.11581160901445561
3400,0.21647724283628605,0.003915202414593043,1.940379265328127e-05,3.208344327065161e-06,0.0440131655791314,0.00031045871648035844,0.002189568911655226,0.0036165976484342542,0.11920564088945605
3500,0.22289915643950972,0.003766840841922403,1.3402598707717907e-05,2.2704190572600064e-06,0.04348766877698382,0.0003158349169942073,0.0022482859048358473,0.0036907815217735954,0.12300826453711768
3600,0.22494322832620658,0.003967737430910897,1.3137761921392707e-05,1.324493421120915e-06,0.043279710228436796,0.00031021759507453674,0.002198168126763475,0.003636539982571307,0.12465157565923672
3700,0.22586852502513757,0.0038655990317110218,1.6804689663972012e-05,-2.4294913322162218e-06,0.04543167705828224,0.00032907085876181507,0.0022841728488554452,0.0036684551974080415,0.14135908811780684
3800,0.22135836044776355,0.0040416728905722545,1.5231319942366786e-05,4.923540097293458e-07,0.04509297318988184,0.00033674194665395325,0.00231319813829062,0.003995358589794034,0.14816714010630658
3900,0.23315324662199483,0.004084448057578319,1.127563727805899e-05,-1.1147456933681764e-06,0.04726363635881567,0.0003366221715951017,0.002334861178581272,0.004144471583368828,0.14604754035852613
4000,0.22408106603989916,0.004145441124364471,1.672119488501754e-05,5.958846711337036e-06,0.04566852442252561,0.00033122570294888767,0.002399073821990962,0.004017661757472344,0.15524708077849936
4100,0.2261047104203698,0.004193301740398771,1.1366895285699808e-05,2.752405162368738e-06,0.049273556561262845,0.00033122514411464967,0.002288524805388847,0.004317909206865829,0.1560558421145097
4200,0.2298368816280324,0.004046441335270756,2.0971640725269857e-05,5.434123213368223e-06,0.047661958770199776,0.000343587020921952,0.0023276302669738413,0.004228355492766342,0.16866271707304223
4300,0.22760867552001368,0.004162646947150689,1.7664700591555204e-05,5.996222615490612e-06,0.05015060988032007,0.0003385613263294218,0.002444868296303824,0.004497327307454433,0.17497402399025636
4400,0.23846511751153474,0.004144208996041764,2.0238046169214324e-05,-1.0070236390156508e-06,0.049815028538645695,0.0003584966965950139,0.002473952625898832,0.004554341500279976,0.17952650046345234
4500,0.23376999782698268,0.004218971154960021,1.891272733508e-05,5.954192701215046e-06,0.05066506046116502,0.0003445228223800383,0.002464160001948437,0.004494326655583393,0.17940507307713477
4600,0.23914081907462248,0.004316462680792634,1.891406227484818e-05,6.639872028854138e-07,0.04971393439929379,0.00035420806655813694,0.0024814561464798395,0.004494691069956826,0.19105036958499177
4700,0.23810285404070647,0.004222682218572406,1.8299083736752472e-05,4.227351300966374e-06,0.05132123859835698,0.00035126806421066794,0.002463198866669603,0.004545872633979167,0.1885739271575941
4800,0.24374694326780424,0.004312574181902598,1.2909764327979432e-05,4.237512599340382e-06,0.04936737007059104,0.00036723162306188803,0.002578855395770666,0.004600754492161051,0.2043685630487449
4900,0.24417121987568244,0.004165934236645497,2.089467489666526e-05,6.940990747617717e-06,0.04973786861913857,0.00036004358482467745,0.0024552776022902525,0.004789725765946151,0.20966321336523785
5000,0.24401433404751605,0.0043594220786621046,1.4820765312430337e-05,4.1575291493041214e-06,0.0525122317570781,0.0003535314999030296,0.002585967733625023,0.004804871423167131,0.21051574506374632
