milliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
3000,0.2031255772123609,0.003640204676368665,9.82786631786236e-06,5.37700162454067e-07,0.03893227274095989,0.00029557623842966645,0.0019941299904738465,0.0031178306908973864,0.10257525875799568
3100,0.21191514235855854,0.003640752752649863,1.3345037332643961e-05,-5.331840552362687e-07,0.041487941327598074,0.0002972182783005194,0.0020935147782689765,0.0031696679222351708,0.10057568589908139
3200,0.21423126486096528,0.003782489518609763,1.221152512046666e-05,6.35470444526493e-06,0.04247333316993811,0.0003069097061535337,0.0020419101608084526,0.003420683774151747,0.11446519935554346
3300,0.2151497673876684,0.003725767479854509,1.6499300462797613e-05,3.89942810019937e-06,0.042254408786289104,0.00029506048604570464,0.00218221719828932,0.0033974125492245667,0.1093879273550593
3400,0.21901844277656743,0.0037884499334357594,1.9379011689196186e-05,4.123772200422289e-06,0.04195090027175459,0.00030276293449428186,0.002214456825330683,0.0033619187543300288,0.12098623095870323
3500,0.21481349959442683,0.0038523290728485187,1.8725774676790294e-05,1.8009513623384195e-06,0.04374036082677511,0.0003090082300921934,0.0021325084986098973,0.0037420187539740322,0.1278804362984837
3600,0.22521926406332518,0.003853178514971834,1.4925672655318209e-05,4.816948676968599e-06,0.043640795610180624,0.00032731373194170844,0.00226531875404208,0.003756586054335888,0.1240789382405799
3700,0.2214587400598151,0.0038435517970556,1.2094463592728443e-05,-1.0768966028925499e-07,0.04458140955111828,0.0003326851950383006,0.002175622914873374,0.003697085512538761,0.1396125576852202
3800,0.22900718840297177,0.0040756207410109204,1.1235932415950626e-05,-2.8505653345810113e-06,0.046593968514860355,0.00032723812046367895,0.0022014373212619343,0.004043768067896149,0.1447032337220103
3900,0.23017834635828138,0.004079945549154027,1.7207178860778893e-05,-7.433529883909835e-07,0.04556304655687674,0.0003285496316358823,0.0022831276891164824,0.0038374256709212567,0.1492672917159494
4000,0.23122343552994495,0.004153904335277234,1.0942436168052301e-05,-2.178777471705992e-06,0.04633093499524359,0.0003369820906509006,0.0022900675396893473,0.004005606094755835,0.1471770281689256
4100,0.23301094656181748,0.00419290692715395,1.1952629572051013e-05,-2.9981259948876475e-06,0.0478929636404528,0.0003451813027599748,0.0023064366457853946,0.004129467426258668,0.1636916419607584
4200,0.23251311765242128,0.00401269082716703,1.1453507995138285e-05,-1.0145160143382157e-07,0.04954683552662414,0.0003501071980066647,0.0024152856293131685,0.004337521924234446,0.1636251576893035
4300,0.2280968371157765,0.004097888945497674,1.4852753068919836e-05,-9.825881590326578e-07,0.049250277632789025,0.00033962477318096306,0.0024150311131134776,0.004453088925187572,0.17000984863871327
4400,0.2343296640031207,0.004076491070336288,1.7927573399171975e-05,6.7784117958287174e-06,0.04980641907602311,0.0003560460623721066,0.0023773889918000768,0.004492858646664863,0.1781611529560472
4500,0.24311369847334305,0.004289864962024065,1.7274011194103398e-05,1.4401981774330069e-06,0.05045432886922686,0.00035754831612744926,0.002521502531128268,0.0043572448701913605,0.18928651903737304
4600,0.23430902711611123,0.004099205285782936,1.996886557328212e-05,5.873917092691789e-06,0.04880764670034676,0.0003594707633583498,0.002525301201440468,0.004689746664445535,0.1860366227705884
4700,0.24480166153952276,0.004154569140034248,1.2131895489830703e-05,1.6704795828587302e-06,0.04978693377057673,0.00034516212405554615,0.0024786218064602058,0.004758062698427547,0.1935114252646646
4800,0.2455398754800215,0.004276211894669175,2.164245108674458e-05,-8.712613881193937e-07,0.05179894827773204,0.00035868028106076207,0.002456438573538608,0.0049044843533360746,0.20578693679305246
4900,0.23629443712398074,0.004371812079893314,2.1380874352853878e-05,6.711027778222203e-06,0.05100461938495144,0.0003568054248669921,0.002535699805327959,0.004978093966191633,0.2053024775962927
5000,0.23946849599123304,0.0042741478851723545,2.0822507242580802e-05,5.245560914599664e-06,0.05234868693779922,0.0003560999718756735,0.0025833465852611545,0.004895750196127439,0.21489638517819773
