milliseconds,CycE,CycA,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p
2900,0.008427464615385507,0.004203691458568702,0.0001887600852505851,8.019552178110504e-05,0.00871943502350854,0.0023004752623916043,0.0015556345228609845,0.022712082031548404,0.9906380048788351,0.00718492186235842,1.6489907287971678e-05
3000,0.008680308489359492,0.004284639446431766,0.0001934926534289397,8.378103133478076e-05,0.00885036889640759,0.0023811252544819706,0.001562444533410938,0.023884050989495344,0.9904120519190949,0.007526637017902205,1.7481342332912703e-05
3100,0.00921100176012477,0.004306550792607529,0.00023813940176568274,8.791108160745433e-05,0.009223299054088628,0.0026264764490656497,0.001582819559021955,0.023778186034928463,0.9899541536675571,0.007610190999697804,1.962210022037317e-05
3200,0.009452781526793779,0.004451921621119505,0.0002605544039984768,9.66274486776699e-05,0.009542525253377105,0.0027424396798513082,0.0015552342872692578,0.0248792440078508,0.9893889110263167,0.007951987075573845,2.1575694831513726e-05
3300,0.00977283634997204,0.004422378529403416,0.000269404936070849,0.00010334607300711765,0.009630974041401794,0.002903685507712774,0.001563119445477359,0.02574759505708412,0.9886026635414833,0.008103924294582758,2.4686593388322267e-05
3400,0.009681539145660762,0.004548036901116193,0.0002932613697887224,0.00010902644103121827,0.009832467300159945,0.0029409757951682574,0.0015848419681344927,0.02605054197829329,0.9884832311636542,0.008661033372218959,2.4913607673661706e-05
3500,0.010221686311721016,0.004551277436046694,0.0003269221748163145,0.00011652738888685722,0.01010592870179911,0.0031638284581256768,0.0015814011801876153,0.02765558687980435,0.9876865978838903,0.009068827469844231,2.7168048444758392e-05
3600,0.010549752225870932,0.004673917174142853,0.0003441376349553544,0.0001283549858609015,0.010443603328929392,0.0033630309178317567,0.0015738666912958087,0.027819002344375572,0.9876297398487536,0.009015096527256012,3.120544134388794e-05
3700,0.0106196854385912,0.004658472461447709,0.00037340480654654334,0.00013582165628487342,0.010613694148943479,0.003386280152003942,0.0015778826030359325,0.02885949137526605,0.9869309494514418,0.009600135831118883,3.3834868020248535e-05
3800,0.010821864643842173,0.0046934601779039875,0.00041505200718397364,0.00014745426363108714,0.01070867955027938,0.003538714402911667,0.001581714768167783,0.029211092320872302,0.986319686190592,0.009673646677304129,3.651979510531628e-05
3900,0.011405625202577322,0.004721487429129993,0.0004510043111534929,0.0001508097735317122,0.010704364795184466,0.0037913295145685236,0.0016113146642471067,0.030442675376726326,0.9859916978687803,0.01006767856278832,3.77464968756151e-05
4000,0.011498043303444882,0.004885093497141264,0.0004747241847712353,0.00015810439527951634,0.011174560158201367,0.0039904341512842865,0.0015944878115579538,0.03115477556724909,0.9858853441011113,0.010447522124801713,4.2206581350066294e-05
4100,0.011674836418216206,0.004836384265811111,0.0005085307554952034,0.0001650019463738693,0.011047666979035507,0.004090250589254126,0.001598678972243861,0.03132249797643458,0.9851131258582536,0.010622473613344624,4.3491891800474384e-05
4200,0.011973274068402187,0.004915112940913097,0.0005395251177282696,0.00017637343961397428,0.011237091669041273,0.004323070731562038,0.0016051461886049207,0.03258106530635043,0.984558455945753,0.01075049706398837,4.792135872555172e-05
4300,0.012113183093372313,0.005010489491433159,0.000592230833322145,0.00018741425785023886,0.011483069213336484,0.004460331326428832,0.0016073252730500274,0.03325560513925963,0.9845174270511009,0.011076101018979845,4.97983689985887e-05
4400,0.01243066762982238,0.005063620424775955,0.0006324150872868069,0.00019443669400396894,0.011615557860091715,0.004714113327778662,0.0016209764054858963,0.034603771831377715,0.9835866975912189,0.011303249919687647,5.491089978737793e-05
4500,0.012939366589882836,0.005035386093878403,0.0006655255102474741,0.00020547473109454344,0.011855391951280625,0.004807293975073025,0.0016332618608252607,0.03531808374128819,0.9835731261927777,0.011897210432514044,5.714212422697489e-05
4600,0.012908753858916629,0.005043797950884998,0.0007059199289041508,0.00020976847985973047,0.012056555834127364,0.00491154354863414,0.0016335749783869193,0.035724649738797284,0.9826929620443295,0.012204844155150088,6.0075146841741616e-05
4700,0.013124870541857948,0.005092405261063716,0.0007631260452842411,0.00022465753114757174,0.012094572290772312,0.005245055273029765,0.0016383945639264132,0.03646776879279425,0.9825985326748063,0.012295747351514374,6.59542860936318e-05
4800,0.013572287746254005,0.005063420643931189,0.0008166947391830808,0.00023378524191963222,0.012196320666544476,0.005348467828174247,0.0016238794409056793,0.03677439819136031,0.9817386683962785,0.012577335838120728,6.810128893516989e-05
4900,0.013834144374848803,0.0050862505514777485,0.0008602873117546562,0.00024182574755334375,0.01258683368556503,0.005475022295141734,0.0016289771080495701,0.037228409231928127,0.9814799694776889,0.012940054210492305,7.296380739839716e-05
5000,0.01413246976757479,0.005218173911849047,0.0009151469832895486,0.00024656850269186075,0.01262821505478329,0.00563570427628454,0.0016333645520801177,0.03794424537468315,0.9810283844981239,0.01315903353403342,7.62408617115205e-05
