miliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
2400,1.405770202372969e+18,0.0,0.0,0.0,601630809069612.1,0.0,0.0,4979295294335582.0,0.0,11373968367800.748,1.2170655275992836e+16,6060423685747921.0,194850041596.76505,6060355217649209.0,255254586322.6137,1208771396600228.8,3392595761882.0283,5721579542591745.0,8.666202086984914e+16,6054940705025030.0,3.03030303030303e+16,1075559114520573.8,5715131251614.978,108952854845.38342,5802350323382.526,257685799614.12094,2515654269116392.5,6060606060606.061,0.0,0.0,6073853257760646.0,0.0,9408289461440.879,0.0,606060606060606.0,967406670923.674,24329199211.91719,968729441783965.2,121186866219085.5,6045177873092550.0,15147246241794.617,12488576490.591757,40494869557326.14,510557360422670.06,851916391167574.0,85805895149.90425,1125690180518.9001,1943111545232.148,24546103549.865025,1615062081844.1318,1706998222652.9043,54565697.07534601,3655139263.885042,4017874075.6186967,2368311208.792914,18744795227.898132,38054012368.8675,38854680.31226729,237114660.05065677,626469711.7026603,1933086.8771895515,61020145.20303254,92594000.20356618,29053.296946582097,861970.4246771696,827301.3557939007,131273804533.25774,500447701571.0276,991303931988.4117,586721652.6896336,2002367879.0937552,3913682953.681213,144024186.3304556,1729128593.929722,1957442246.1128578,679867.4863332843,7045551.309930134,7326467.249779421,7177706.760340289,7331933.831069603,39240239.417355575,296154.3685545873,130121.8670399335,1440928.1205007518,8043.740152582131,59896.184870052,79362.74808755993,361.9061706373645,1619.6253202243624,2519.284300173181,47302621848221.95,51369185967.73093,180434425590265.62,183482223873.42834,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2500,1.405745361060775e+18,0.0,0.0,0.0,601414885451591.4,0.0,0.0,4944893365236001.0,0.0,11046526925982.684,1.217065488887713e+16,6060420824502784.0,177132634500.92462,6060368989321072.0,229990538778.5126,1208751731778327.8,3341753276538.968,5719298762709468.0,8.827004272818605e+16,6054720120171293.0,3.03030303030303e+16,1090919195064386.6,5978178109090.315,109362080859.98431,5798677460895.681,262287525619.46722,2515311740943275.5,6060606060606.061,0.0,0.0,6075434533655817.0,0.0,9365151158609.56,0.0,606060606060606.0,1044834351385.2144,25095172321.069786,968666376600915.8,121185999496051.38,6045019512452384.0,15895284738966.748,12852782974.215572,39208552886547.96,523785268748262.5,846645613331827.4,88184316299.86464,1269259882869.107,2169580635619.4316,25040575209.36916,1638514183821.6672,2173004267482.3352,57093076.88095616,4189441995.3288593,4336775386.831938,2381451276.177426,18913009405.072968,41565032420.63613,42480360.24305956,279025402.23290294,540807854.3869221,1867641.0639321418,81018367.91907418,80540909.79725602,32855.168424715965,927677.6663077606,1571191.091854476,128095699442.70198,498942770600.6686,1019784059448.3805,610287568.0571755,2061034193.8617668,4227678824.64229,153831142.6809771,1854761217.1839552,2098533290.054941,728311.1297632824,8236556.592237389,8291612.561261718,7446729.715730069,7528408.19142432,46124127.592069834,305414.687821011,138605.94144349272,1727062.933099766,8901.170236936261,64691.61349110634,107131.54221240744,389.3332636539138,1823.3707779182641,3714.060297821055,56138672214834.67,56080846678.73383,196313899394213.72,204174546661.27167,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2600,1.4057351208975286e+18,0.0,0.0,0.0,601356041388291.2,0.0,0.0,4923903998039597.0,0.0,10880715332847.104,1.2170927320832912e+16,6060439301437918.0,169438338989.51593,6060383414177471.0,223434003371.48764,1208873280732836.0,3273231216448.4395,5717311284803696.0,8.79851188100415e+16,6054672788364380.0,3.03030303030303e+16,1138468386379274.2,6109751834605.018,109320095559.08028,5800746694211.056,263066529713.366,2515044631232268.0,6060606060606.061,0.0,0.0,6076543114573382.0,0.0,9227741016700.025,0.0,606060606060606.0,1068097736521.9861,27063188042.453262,968634388619016.6,121186199525866.84,6044412325217038.0,16311188794596.975,13673715626.038023,39377689424411.97,524588488757150.94,950909662375294.4,90012114527.50479,1339761739546.267,2498090275052.9805,26923843291.817837,1811030512577.209,2084700936840.0378,58980929.435205005,4669718590.492188,5019316436.525178,2620018897.310306,21846874365.320213,47128825251.855804,42125126.10336054,314260923.1541208,698299874.3272899,2050462.778401531,85342060.98321934,137911680.27910197,41499.41166915603,1307417.6079297399,1799516.7948884068,125209363069.03067,500798278461.5497,1054021880665.7924,626202166.3166282,2106981410.5798893,4638522185.500415,155591092.06398737,1981702402.0701752,2340188330.7231975,828284.1246165709,8840252.617889792,11138537.770528428,7830577.208310272,7765984.74546042,49214730.145004384,325551.5200110499,141984.28836085275,1910856.3597346046,10326.689773155065,72269.03568454932,118981.8056142523,422.1224366246001,2143.3103527285584,4619.293086875223,57321229744262.375,62298406771.92951,218668354747297.28,211200377188.4559,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2700,1.405681603969838e+18,0.0,0.0,0.0,601147978960799.0,0.0,0.0,4910053235091149.0,0.0,11095165419921.361,1.2170900919934278e+16,6060452716849082.0,154440362758.38403,6060414060121851.0,206591601865.72278,1208924957745122.0,3265505094579.4346,5713745748352640.0,8.905143848602811e+16,6054282362333539.0,3.03030303030303e+16,1157644016457669.8,6183264303507.388,109294988269.46263,5800586649282.256,262935633716.3823,2514922298376217.0,6060606060606.061,0.0,0.0,6076914365132894.0,0.0,9094670764956.643,0.0,606060606060606.0,1103546557488.79,27974793854.00213,968581501431259.5,121185055141887.4,6044070154648059.0,16468645013749.908,15559214733.137396,38254918933591.38,542580357497561.3,966770936334004.2,90551556013.61517,1358687141706.2158,2726239710135.1562,27688197160.882175,1970247984591.3037,2511780278597.6094,65292037.12490782,4857782705.213689,6632702323.315631,2755175972.9460716,22231159402.304165,48739574099.34619,49134115.293232314,310765092.26233673,956809875.5957682,2546171.7269454016,96435036.192247,131431938.27880688,42858.28781431327,1541508.360459268,2005452.5898493836,121817903375.45197,495161871330.3134,1095559149178.5953,621530911.5211768,2143499699.4693987,5061661860.656593,160851910.57585,2053553751.0807621,2700572818.792131,835216.7552081925,9558476.311435338,12134460.21529365,8171652.035422654,7998096.181374967,59546058.61791462,360960.7579881185,158181.14624779628,1992589.896094931,11649.58774403782,86015.89007520913,143657.29887339164,492.9473750572225,2727.914637172765,5250.5849354427355,63825141515796.58,63811089284.14798,235295951697664.12,247483683689.2206,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2800,1.4056312572893975e+18,0.0,0.0,0.0,601024535824865.0,0.0,0.0,4920776794079976.0,0.0,11196860816978.717,1.2170583878033962e+16,6060452882279520.0,147173313066.07907,6060424726231134.0,192721975591.84164,1208921162140740.0,3169894018289.749,5711806070661701.0,8.956620027115675e+16,6054131199956458.0,3.03030303030303e+16,1164905315877787.5,6400753825741.045,109785790942.77536,5802446010166.436,260767550483.77,2514028620690216.5,6060606060606.061,0.0,0.0,6078012452153685.0,0.0,9007122083311.7,0.0,606060606060606.0,1154928523668.4482,28604433876.98419,968546634707798.0,121184093225533.6,6043597071299632.0,17536256402590.322,15707104648.033718,37635814722472.12,538577984222321.4,1004454221626094.0,93135396145.35147,1410875211798.6692,2707370510763.3916,28130261624.848164,2045883803731.7688,2856972913480.2124,66824031.309243195,5546084887.521966,8283987270.3015585,2814377490.9951143,24271392042.775753,58455570337.95504,53530841.75921542,359204134.05091685,902191688.2720398,2767724.040792926,104191033.48793054,147929273.6186615,52068.55920329481,2040892.0183493623,2624255.8340392853,119346015919.95598,488674189203.75665,1135297961046.7812,646447857.4895227,2271008021.657298,5234623598.286674,166461843.7425455,2223986875.849702,2902154001.882991,901263.6928227678,10335635.818566902,12944417.561882012,8401211.404542627,8112823.685392713,63859508.564239085,376183.7319818475,164293.16731947628,2319779.680402666,12552.969396264783,89164.34019224817,159916.23085698546,577.4558441749904,3118.1073693716103,5477.034130497841,63412873662335.83,68032215561.785675,232697826555135.75,260800362697.5019,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2900,1.4056047123510172e+18,0.0,0.0,0.0,600927123515047.9,0.0,0.0,4904224647182025.0,0.0,10944907708316.602,1.217037967854325e+16,6060458984827787.0,149052173542.50302,6060424988784700.0,167186597757.74323,1209035854203985.5,3107720762521.025,5707807080817605.0,9.030394279400218e+16,6054147533189894.0,3.03030303030303e+16,1184177027539880.0,6437905702386.294,108821906933.77815,5800328150815.872,260482587868.0585,2513805028807323.5,6060606060606.061,0.0,0.0,6079271078215213.0,0.0,8912681636037.393,0.0,606060606060606.0,1164746983587.0203,28962870111.23729,968540630633051.4,121182664428613.33,6042631396051419.0,18152508732905.473,16739245457.561375,37139135772511.86,561843658923218.44,1071090006200846.5,93724227960.01973,1496787051952.053,3165760791765.0527,27923700411.46731,2185845426397.051,3247292202064.801,71778814.7506934,5811995570.911206,8980344494.096073,2940746641.613801,26466914846.21296,62179197023.919525,55295284.2818392,379786906.87890536,1156759827.9566455,2822974.6619318146,125944891.68412086,175584468.52331373,54205.10696889813,2105335.160544236,3234357.021855508,118273851372.44394,474861885382.20776,1167727281791.6252,648891643.0960214,2311358536.8774223,5780789788.768275,169458570.31199902,2322066241.3946767,3002816738.23712,971421.3955780648,10906140.079549393,15330889.538026363,8879635.10319826,8255086.289958534,70355818.49446642,419729.6920346005,165548.2181939151,2673034.582212401,13296.99089719605,101057.24803107136,189185.22148594953,652.1632187999936,3307.0200500591377,6914.543190387021,69754497264285.29,74739780030.74625,266658081809873.34,282068586564.477,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3000,1.4055696825512271e+18,0.0,0.0,0.0,600903345379075.2,0.0,0.0,4870335519836980.0,0.0,11416368787070.354,1.2170828650819486e+16,6060474902302015.0,125007461551.19098,6060437372923793.0,162049158003.72302,1209054964306811.0,3074597776199.1006,5705162522059176.0,9.109101465024725e+16,6054009627105196.0,3.03030303030303e+16,1191597569776996.8,6813820931018.376,110167269272.568,5796457361550.172,263027371057.28183,2513193588606954.5,6060606060606.061,0.0,0.0,6080140628808610.0,0.0,8984749235909.068,0.0,606060606060606.0,1236811583635.5986,29969084470.927086,968455187838515.1,121181852040889.2,6042114630858839.0,18137196351041.598,17325282878.350048,36572791498089.58,568606849811831.6,1118649055906193.2,95731399047.16055,1646940025350.4773,3281261896360.3374,28931433892.267056,2264020200327.699,3297207253029.9736,75040680.26132877,6134091923.925959,9369162437.760891,3118206631.3653817,27181633860.015694,69934648669.1614,59107320.08410878,441879109.5011449,1338010618.3070345,3060454.5308019216,136351577.80269143,222928750.50054213,61319.28746341322,2525243.1617135014,3916660.600543212,114584867757.22975,465917953637.5623,1194552687532.1433,652023419.7167349,2288972602.5426416,5972678874.651348,180909283.91025293,2303710948.97327,3275458763.1822734,1024253.6360215009,12186140.513015961,16105252.177996147,8905788.316657996,8411557.804860631,76526731.84966077,435136.3116011503,176179.89864697226,2822789.1233459082,14720.11478676788,110603.7461908877,199822.49158595336,762.6749353473831,3870.47839660164,7876.384673726137,75852961622600.6,82098447280.74094,275910977726576.12,305332753921.91956,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3100,1.4055258286822177e+18,0.0,0.0,0.0,600891855939534.1,0.0,0.0,4870070604642541.0,0.0,11349975696282.178,1.2170776425320858e+16,6060487864354836.0,115524711241.6458,6060453548615485.0,162508025474.8377,1209140253578585.2,2975156579098.0347,5702431255297698.0,9.191917195491733e+16,6053746003272192.0,3.03030303030303e+16,1191607252335807.8,6757863743814.543,109944095267.66058,5796961712728.225,263520851126.6979,2513049372793983.0,6060606060606.061,0.0,0.0,6081907374928732.0,0.0,8888947250630.791,0.0,606060606060606.0,1253315084218.1094,31770328707.15086,968435652334615.4,121181305725322.06,6041896763656737.0,19385814655975.83,18289664423.88933,35874401296750.24,576394414566718.4,1202844178418601.5,95363642567.6087,1640172976758.783,3596719597955.377,30037371136.15891,2387616694113.5254,3590958368729.06,78408945.09629032,6757233351.173298,11103248630.298468,3252196164.9890337,29034995325.541485,79229593286.28665,65832477.42325403,490089857.58992463,1458886403.9552758,3468695.5577261583,149089703.48000932,272002537.5647771,70078.56202337275,2858712.0379250245,4970697.520822199,112086557074.0453,465245816105.34717,1252255367366.5476,656494862.9331772,2330815672.793621,6432257375.359756,184416305.32830653,2465685845.123812,3590007331.6219115,1089106.8174679212,12918718.370482929,19359920.84182695,9219786.530261198,8770395.376230162,76608396.13066135,453143.72084580763,184645.7110658043,3280293.360151806,15244.48976848489,113870.92530114634,227373.5286524034,814.7519625896872,4451.623119021238,9445.248009152387,78814366212224.45,85532160408.27533,309147301089121.94,305983183991.8838,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3200,1.405522682976173e+18,0.0,0.0,0.0,600791094783024.6,0.0,0.0,4856545113190253.0,0.0,11478069522749.967,1.2170692479722276e+16,6060492463510922.0,125201950894.09244,6060458313727973.0,144244303615.22296,1209231435927945.0,2944669671496.6475,5701056080988567.0,9.36436177981007e+16,6053582618968545.0,3.03030303030303e+16,1201645743038689.2,6989522842199.201,109501723501.25201,5800198974417.316,263282901567.60202,2512440789267783.0,6060606060606.061,0.0,0.0,6082856705164090.0,0.0,8991270679472.314,0.0,606060606060606.0,1273960128292.0842,32540120906.655643,968379075314205.1,121179498501188.03,6041140287337513.0,19932904391120.633,19489405088.589172,35173183026199.77,581330332701537.9,1284477033012289.5,97766163424.5139,1785671835703.5063,3974259347160.3433,30584256995.02628,2504568933178.165,3880593392817.656,85285976.82164435,7557963952.125464,11978827447.07466,3311391709.9734373,31541304560.861725,93312027091.11559,66972607.867422,505185987.36010677,1597286751.5339446,3826685.565973101,168990739.9990757,310711836.69349873,81781.42291354216,2983512.4852594277,5858520.877858526,110066636028.93257,446654158402.60394,1244155430464.682,662462139.4990857,2317522844.721971,6608771142.784932,185128758.5024739,2532353029.6942196,3783862091.7037873,1158011.01242301,14156990.604879308,20373779.00029274,9274189.272224497,8663549.724121606,87812333.3921823,475792.77796409786,186067.18591354418,3671103.239454563,16363.878250097314,127337.53015373486,263504.78731460357,928.2436620281222,4678.4042731724085,10748.05907010187,88562338780198.53,91939414914.64395,314233895958236.0,344604854529.8659,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3300,1.405445007599168e+18,0.0,0.0,0.0,600567223698863.8,0.0,0.0,4850371984118881.0,0.0,11460288818761.186,1.2170738187723142e+16,6060504707829032.0,115126142167.10197,6060462866327652.0,141193092760.60306,1209287095686058.0,2867264896715.2666,5697587293729811.0,9.396796819805818e+16,6053303614477459.0,3.03030303030303e+16,1205695839783667.5,7089557179489.076,109037077322.46979,5798037954574.085,260017753331.0407,2512092899971377.5,6060606060606.061,0.0,0.0,6083401533620570.0,0.0,8891797684045.416,0.0,606060606060606.0,1335029479197.0012,32928394414.99617,968366772773792.2,121178615949891.3,6040553324227644.0,20176333583293.08,20751347200.33366,34565896305287.11,584584931481453.5,1340079619775270.5,98244381264.5736,1778426446768.854,4308744415773.0703,31132631939.776367,2711464935019.589,4498035200036.483,84775980.78074473,8064240715.393912,13418999494.316666,3422067632.951144,33097138570.166676,98684862979.2489,74476420.77387656,564366631.2366658,1832421036.512166,3925754.910904746,186332909.15073293,343005390.4765237,92342.58535266103,3322177.6725081285,6804665.898314989,107744272056.67917,445399694330.5213,1300426077297.9822,660249012.2760787,2377710789.799242,7018939659.382228,192146952.84366274,2607437008.0123706,3965835975.167046,1226901.204633881,14815358.897189882,22014416.56122934,9454295.866359048,8762785.482940817,88866200.23978709,503459.34404566593,190566.68701606034,3836824.6577694193,17679.234362280953,133624.40279156063,308149.9942580042,994.7980279079472,5321.463589689244,13378.88984733526,93106500225647.12,100442009767.47662,330298213459776.6,358979767024.216,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3400,1.4054183917625377e+18,0.0,0.0,0.0,600577686344161.8,0.0,0.0,4810372153544423.0,0.0,11140039439951.572,1.2170560872605066e+16,6060500686785768.0,102678255177.07056,6060473348425241.0,119741621427.92741,1209367939660894.8,2740371584903.8096,5694215358304715.0,9.463059755495754e+16,6053361900148528.0,3.03030303030303e+16,1247383618967749.5,7500820414820.18,108868459253.48058,5801230472389.586,262009877773.93604,2511201560119016.0,6060606060606.061,0.0,0.0,6084093819969342.0,0.0,8782628498307.135,0.0,606060606060606.0,1349872360435.0498,34118694401.105045,968351344613814.0,121177522162630.69,6039681449107270.0,21160854113988.81,22357753475.965584,34744865183606.95,592821219008306.1,1332446505311359.8,100899551277.62663,1916990351150.6155,4430424854939.522,31750286874.496483,2741353570633.405,4827675647552.027,90878980.00422373,8591268838.951271,14953510864.295622,3651997717.951704,35112051504.16218,107353662466.59477,76829381.13022129,611287492.9318128,2062276738.9074771,4396862.837574456,207820240.99980912,377717190.4830102,93378.75050459262,3995489.285835095,6864502.095803026,104827379519.33386,429013929217.8574,1290873462609.1545,659429556.9955956,2374253828.279974,7243945292.254648,191863911.36413974,2583985265.7303824,4279391078.1989875,1225763.4972806156,15179262.813887767,23630967.74463348,9824974.492350599,9001661.79402954,96245316.76106821,522203.0621981018,200655.1482917608,4342378.920796482,18462.388727965666,145354.7253906549,324947.51208231447,1027.4530297595488,5592.695716271983,13844.139761739403,96456495389783.98,105182645089.64648,354325645496037.44,375537817524.09467,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3500,1.405376076895438e+18,0.0,0.0,0.0,600380620512753.9,0.0,0.0,4832704873132585.0,0.0,11415040364586.887,1.217044209975207e+16,6060510284496609.0,104167902153.85182,6060479239511267.0,130276632536.40404,1209422665475004.8,2739778416645.3647,5690109839532597.0,9.454449946925309e+16,6053101526156714.0,3.03030303030303e+16,1252637351083539.5,7435511911793.223,108895410420.89938,5799318016591.25,259706615840.33508,2511135417912878.0,6060606060606.061,0.0,0.0,6085506877121857.0,0.0,8768375808948.436,0.0,606060606060606.0,1412919676035.9534,34418955559.637634,968322468292029.1,121176962937721.55,6039200029191299.0,21456038406651.926,23387214634.91456,33381006052137.555,591128939091135.4,1454632114005459.2,100563667908.76692,1971190468667.9873,4868806730398.3125,31855383298.994747,2867185245107.787,5184437543507.292,95308543.7006106,9338939604.982805,17067477226.095263,3687675069.096893,37177508675.1714,115755491377.1622,82121123.79926841,642183749.7971154,2188263310.847434,4505630.8411940625,229389270.7002576,418854052.9225951,104535.13417692887,4551099.8619494075,8423200.986324444,99290541410.51654,427546673542.5083,1288462840382.3276,649628507.2772229,2349736514.1670156,7567626476.493655,192213401.72927016,2697206712.871404,4412028114.335842,1298128.8466692339,15935213.842798047,25420616.786849998,9898167.268946687,8924302.117389575,103029364.41143905,526216.723726933,204861.7794353234,4646797.263747184,20696.73895632339,154695.39596570368,359588.9481430576,1179.5935126888014,6042.179939212312,15710.787405183524,99281785701489.27,110732712874.41457,369924442858042.3,395699404953.73834,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3600,1.405365688373583e+18,0.0,0.0,0.0,600312699955597.8,0.0,0.0,4815882901334572.0,0.0,11264215553810.309,1.2170283460302548e+16,6060503471539725.0,90650884530.45296,6060484110196572.0,129939001872.69696,1209518756249033.8,2612635729772.0713,5688002375459825.0,9.617976206657118e+16,6052896189393170.0,3.03030303030303e+16,1257228479500053.2,7574407129179.533,109900316022.77827,5801348135026.405,263942101690.8967,2510507031893946.5,6060606060606.061,0.0,0.0,6086487896145153.0,0.0,8897761894191.9,0.0,606060606060606.0,1429685559600.1719,35372831682.05401,968241168267597.2,121176653898307.38,6038265231372547.0,21872059775792.688,24196216880.084797,33591211872272.38,593877374146378.1,1489685814347559.2,101654243381.10474,2068068227987.7524,5102364446088.696,32801864274.885876,3021661844943.203,5580695829163.773,99436079.81637114,10129520005.460434,19664028735.664154,3857937587.5527296,37894377900.029335,123315106084.52756,86709767.50876445,684271993.8272145,2414926337.8873897,4716862.620786002,242888281.023609,489963570.96762234,117162.34708993945,4968743.78050077,9908266.513900515,98790609267.7875,410683013127.7802,1340853016696.5095,645663370.2905837,2389343934.8498487,7840472019.259342,197935632.22643393,2767457801.329757,4563191826.043729,1328661.6435268894,16840982.858289383,28234958.82370929,10201206.611142194,8914513.578086121,104557707.24370848,549188.6990503679,209378.4072847734,4908156.852851341,21472.90389343561,164854.88555766697,380478.7874722819,1214.1328222431785,6544.93683000808,17187.155650938996,109934618210224.73,116001439754.11441,399933705222065.44,439433614480.0168,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,1.4052888628672353e+18,0.0,0.0,0.0,600387372890038.1,0.0,0.0,4803906565553128.0,0.0,11020045506269.857,1.2170707989754896e+16,6060517119944407.0,92150234709.63167,6060510667629021.0,106220204379.54378,1209523248511945.2,2605935431473.046,5684446786321288.0,9.649741872079691e+16,6052764282306744.0,3.03030303030303e+16,1266678342319742.0,7898604150002.761,110377012077.72719,5801408241206.489,262641649422.74966,2510023400022488.0,6060606060606.061,0.0,0.0,6087760678584928.0,0.0,8970073470094.156,0.0,606060606060606.0,1489536845699.9841,36539565173.99132,968222895833941.1,121175762389741.78,6037832509534173.0,22263257306825.59,25411425850.522255,33016727984046.617,611104984965138.1,1554408259075370.5,103104076708.08238,2094085503736.252,5545400991310.68,32347440946.923477,3217611547082.8296,5924300810444.033,101016399.51348509,10486242835.42145,20741245344.689503,4070704133.269413,40524672442.975,134197095161.45163,89118750.91000985,753139664.951865,2701207200.208373,5076940.405833694,269304778.82676834,533000882.34890765,123793.80884106949,5671291.367678621,10980438.361145113,95607569808.20703,394513752470.4795,1319670187976.9048,639609326.9583836,2373228075.2732487,8277384131.004379,197162195.42286026,2782106156.2596307,4779994239.698272,1386418.1490435675,17465609.85109948,29536308.05486933,9986209.867745224,9036349.158705698,112113811.42877139,581734.1303429814,210764.57205960123,5373166.845892717,22239.11590418179,170386.1205204427,423672.63008066535,1335.9220639986386,7138.953591794437,20617.018135459188,112555641663764.97,120715073173.279,424516675486612.8,455549658217.6617,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
