miliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
2400,1.4058126653475433e+18,0.0,0.0,0.0,601491022833774.9,0.0,0.0,4978858947271654.0,0.0,10877887564721.807,1.2170904880354224e+16,6060423631455715.0,180825859933.5145,6060356892830192.0,244166004505.5749,1208720015838569.2,3362670403280.5728,5723526863593165.0,8.74813438206627e+16,6054879249207284.0,3.03030303030303e+16,1091893761563692.6,5587646411184.491,109961425778.4146,5803304946136.062,257858344613.19006,2516195005827076.0,6060606060606.061,0.0,0.0,6074075211838682.0,0.0,9322751032082.662,0.0,606060606060606.0,1001520726010.3613,24181337445.1175,968695281364290.1,121187144870011.2,6046002662874201.0,14577066409930.188,12553052097.637686,40422052652156.51,511799086397091.9,808315961889718.8,84896257011.34674,1195637163638.2473,1761564768471.8887,25250433381.137295,1640293546499.8816,1744719167824.0469,52335493.51812922,3642288955.9426517,4645180788.266919,2347995073.81804,18487477774.13909,41279357502.24146,37562945.72436688,247445618.97676387,476205662.1460836,1919640.200660383,58226060.77673116,97640494.82747349,31570.63131686995,839405.7163491197,1487097.3192356168,130440942404.33653,508063294458.2253,971993654151.624,605504128.8064766,1984165163.9346225,3922834685.859723,140495669.66264787,1777968025.024785,1880724595.016123,712335.5943981727,6936004.622307484,7081587.042884369,6978207.615317482,7201670.772656305,42230823.82413779,288771.9512476164,127104.15753688509,1457898.5280086931,8233.557630321968,55644.44568417372,93273.97381704059,378.1581830859197,1872.6335730592582,2544.563316362205,51679119964303.96,51759794245.77847,174634161388318.25,175081086399.19287,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2500,1.4057820269488172e+18,0.0,0.0,0.0,601489991308541.9,0.0,0.0,4963393738873320.0,0.0,11396020422205.97,1.2170326308088678e+16,6060430995125218.0,186026810119.67303,6060370332469807.0,236294384078.41043,1208764775256204.0,3366146732053.3643,5721929024709082.0,8.81921606919041e+16,6054640652536535.0,3.03030303030303e+16,1101320546642152.6,5755838285396.548,110127537610.73499,5802133014129.159,258602609668.60373,2515230594636997.0,6060606060606.061,0.0,0.0,6075708476774297.0,0.0,9259982408609.188,0.0,606060606060606.0,1028674228209.7269,25275844248.59265,968654751000274.4,121187117749030.98,6045444955326815.0,15994886486499.646,13485978755.059372,39051337417921.86,523619039005522.2,852283839879771.8,87981187070.60219,1198839889280.2937,2212704354420.746,25056046125.30864,1723264990024.6008,1887149359746.5913,58821662.21953719,4063569794.778873,4252381526.4160857,2405985572.780673,19903462728.35195,40251168699.448975,38912769.6997167,261719164.64214912,565643566.2264245,2007926.5268742386,66663029.52272268,112021280.53478798,35344.974892525854,1374022.2054054122,1218997.6245351385,128165033298.49263,508940955019.2285,1000024757305.1871,615343681.3833474,2113446036.6413488,4177118398.8191543,150007422.53255266,1910913191.3928976,2243127835.4338512,741999.920189397,7772203.49501323,9085873.375103818,7311474.08986339,7529237.152769886,49036039.54828565,311404.1349746531,137409.3561978178,1602373.973506141,9215.410039953418,70997.28404311635,102175.64094549482,400.7821790811825,2100.5760543365077,4032.0459833941554,53837251210997.52,52776953259.5838,202219536508293.3,202217598543.82916,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2600,1.4057299653609682e+18,0.0,0.0,0.0,601268016888353.1,0.0,0.0,4937210368288936.0,0.0,10933092881703.646,1.2170804527902086e+16,6060432842003388.0,166649260391.8896,6060386150959659.0,227924503832.99524,1208851836563344.0,3259455164219.8013,5716862836697850.0,8.845793213605587e+16,6054603764097896.0,3.03030303030303e+16,1116917677831405.5,5907181201744.952,110041623283.51378,5801065865018.312,259252006532.7389,2514969062140719.0,6060606060606.061,0.0,0.0,6075921792121301.0,0.0,9227035357958.373,0.0,606060606060606.0,1069599684178.7054,26753605337.386253,968627719016096.2,121185452364120.06,6044376884211151.0,15856383822009.947,14125230735.659466,38465711210296.67,533046934867503.0,948922961177985.9,88493796542.0154,1310320847726.8955,2311668100108.958,26720343140.50385,1743496347503.3325,2437686477944.7485,59766000.974894434,4567518775.551729,5315551745.427045,2500698186.464438,20924545962.434856,47515142446.469185,44353740.00617341,292245372.61988777,825269289.4403317,2276172.039178671,77541353.93617532,130703382.94309661,37447.94315264553,1559870.1258618499,2309549.9599641566,126159670463.7328,496945243066.9258,1069465674813.3373,629054241.9400014,2093692684.1293614,4647792897.881356,155774472.65360543,1986662846.0983794,2407301218.2503405,799782.8711139914,8874599.005534159,10669062.687741434,7874042.056752257,7650693.460788295,53217985.77096653,334682.83060001774,146724.97400688496,1916541.5231973662,9976.744385505175,74197.79793061412,120536.98437108262,481.45575308340744,2308.3578083777784,4772.177924827003,60169700819365.68,57464134114.20334,199892040624717.88,213646891534.62204,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2700,1.4056939255011904e+18,0.0,0.0,0.0,601229820617992.9,0.0,0.0,4929401705313577.0,0.0,11098906861850.35,1.2170877396653096e+16,6060446629298147.0,155193114625.97256,6060409307326414.0,198162792595.01584,1208863721559127.8,3228802516130.439,5715263328688077.0,8.884260282431946e+16,6054359912777661.0,3.03030303030303e+16,1144350472726435.8,6234614744006.324,109570041355.3001,5799170263755.067,258144446113.24774,2514381082054309.0,6060606060606.061,0.0,0.0,6077764195268617.0,0.0,9082923634675.355,0.0,606060606060606.0,1109941977616.7888,28283990339.17326,968620615721711.0,121185243083413.53,6043712647630453.0,16426770537924.496,14737853735.893513,38667259473762.72,531201325521109.4,978721311232039.8,91203238693.7373,1339047928579.7134,2552917385092.45,26953710493.718822,1936345586373.4749,2697664479002.0747,66327616.67824297,4660568473.330581,6180765093.568311,2760847458.8245296,22328914559.07355,52414661177.684525,46743666.34082875,351549105.17599356,943395141.6913483,2572538.005541851,94997292.3609479,153209661.7920605,43782.52654523777,1613609.3397322074,2779969.320273234,124561621181.63199,498306357523.30975,1084055861176.2556,626372484.030403,2159799614.0546494,4949691395.563473,160317878.36019996,2057449788.9423018,2559395088.486271,875935.13664929,9590295.569895813,11432517.412991447,8240418.766728675,8054078.041631096,57958694.20982593,358526.66458327114,154236.2258536038,2162870.23557319,11121.472776333607,87596.15979494779,133621.19097935734,524.4734497756089,2478.9477294830526,4349.673801350039,62398704785958.11,63333571743.13628,223276286086533.12,239855780928.7962,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2800,1.4056704410480837e+18,0.0,0.0,0.0,601139611697509.0,0.0,0.0,4904421462472402.0,0.0,11176581966023.576,1.2170580094894252e+16,6060459426590408.0,158983949047.41177,6060426061712417.0,188394399255.43842,1208956691090730.0,3188648852018.1387,5712231774822035.0,8.970238439138472e+16,6054148656184408.0,3.03030303030303e+16,1172713696983590.8,6415000703937.77,109737272789.64163,5801671232335.283,263309296379.04114,2514388046286526.0,6060606060606.061,0.0,0.0,6078309002812555.0,0.0,9085236177305.809,0.0,606060606060606.0,1128455292748.4053,29193099060.831352,968537569583269.2,121183488769576.84,6043458815708862.0,17593859831136.19,16289609902.22913,37624045177579.414,538752760295419.94,1003503296014181.2,93671592977.22554,1408638470193.3025,2918155566755.2207,28009250500.563835,2035300689954.9333,2968824582659.674,68062086.4570596,5208792297.333325,7013644939.070732,2878911754.143384,23676172340.332962,56637579000.77437,51198158.739910044,363097635.749963,1001632727.5530512,2569536.2331641847,104916702.79638852,144480031.97361073,48180.860286771036,1699655.8687102967,3042683.49308416,119265996482.89719,487769748187.9188,1137345286069.5764,643692861.4396874,2229033366.7663665,5171730705.617619,168426862.49786225,2152461900.321423,2965745541.9252195,925394.4767957118,10339962.891966123,12945786.126689622,8415155.135545578,8045537.63935444,60429308.16140213,382128.69648058387,163168.25579329138,2308657.1079051355,12519.782405039328,95529.82481429086,171576.1123200283,593.3879338961146,2902.7794390665044,6136.829388567564,64725168977204.74,68554602938.17581,249646599495462.66,243313179082.9786,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2900,1.4056242548823352e+18,0.0,0.0,0.0,600935913688040.6,0.0,0.0,4889177485578907.0,0.0,11544964861471.943,1.2170870642752662e+16,6060459310546016.0,150022705600.37637,6060424967320254.0,192367979147.21442,1208988376271459.8,3090333553492.5503,5709054282850814.0,9.149324967196846e+16,6054170039941824.0,3.03030303030303e+16,1162434582721877.5,6486514439043.967,109213852394.61792,5797752194833.555,259303130925.4685,2513980498606036.5,6060606060606.061,0.0,0.0,6079389691146000.0,0.0,9022469611739.197,0.0,606060606060606.0,1196394253557.1174,29142277178.536453,968520387227520.9,121183104112024.47,6042226557290311.0,17732103167386.45,17514520328.320076,37261812384870.67,553851864940230.3,1089685138839774.8,94567571387.28482,1542961572664.9082,3159856033239.1704,28023198739.71206,2202418628800.3433,3119406507608.288,70894202.92339793,5940472708.4069,8126770121.338987,2983042118.6922183,25513485685.400467,66503302324.7634,56101132.345134586,410867053.35575324,1055160564.371326,2858562.8925822875,122018551.82089101,168842269.83857796,54612.46047201441,2219331.465004236,3457854.7852375554,118336547877.36034,477821806455.8595,1152796972240.7405,651503144.6392105,2271673202.669216,5796315099.297459,176621678.77773753,2232576462.3157,3061479608.774937,947399.1845996409,11157442.554318905,14689818.189860143,8669470.953521159,8331419.485573605,66193569.42937519,407303.26309589826,166870.431472436,2466766.814277664,12884.202377149284,104550.89072095854,179997.4615024668,636.9147703762484,3556.1819808348932,6771.409533597455,72709354731261.33,78277319206.49368,261798804731670.8,265607909892.6185,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3000,1.405596285231326e+18,0.0,0.0,0.0,600921883422834.6,0.0,0.0,4887855792307826.0,0.0,11297888192393.602,1.2170446038369754e+16,6060471472180480.0,133128477898.59515,6060439293664808.0,171082334498.42108,1209041894660868.8,3053931831722.343,5704178793478187.0,9.201618494865218e+16,6053865418990364.0,3.03030303030303e+16,1198675113344483.5,6812527272587.638,108943029750.75624,5801106504621.522,263332988277.72443,2513157018662290.5,6060606060606.061,0.0,0.0,6079980355094259.0,0.0,8888988596362.105,0.0,606060606060606.0,1223995560578.8843,29901014053.859207,968501750105101.8,121181305554228.39,6042314453049237.0,18529879678114.29,17279125711.686733,36576279017520.01,557866660512487.8,1144885521478970.2,94477152561.24217,1611777442734.2185,3481853788728.667,29482843892.706642,2370801205690.281,3335879727679.785,77524838.07317187,6134246378.413279,10308926752.053967,3161693576.7209187,26964367305.67266,73072053407.10333,58361966.256021746,445739929.0231697,1187447011.6456108,3240097.3802212575,134469890.9878758,212613701.67480153,66368.80151950697,2482137.793207586,4335335.853134292,114111103101.9443,476586838119.74115,1180651830048.5295,657987278.3985362,2335865235.3204203,5875136126.490995,174100859.52215886,2360195967.4156117,3416466098.465512,1020363.7655743313,12255449.176249847,17325638.944164462,8834803.925891137,8558837.01257806,75259661.23618464,430377.90380619135,172399.09251064528,2883120.410204913,15005.036965162102,105850.32753838775,211571.08003623397,701.4828706236796,3826.7735375731877,7754.196446270633,75281432931621.72,78891109330.5544,285223734496393.2,280720623055.51917,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3100,1.4055213588314583e+18,0.0,0.0,0.0,600750182216787.0,0.0,0.0,4867555289107459.0,0.0,10881799069071.686,1.217088174879155e+16,6060480754965198.0,122899502157.775,6060458083544446.0,146940172868.14532,1209131414561216.0,2957345838566.1533,5704729804065800.0,9.291772042791179e+16,6053585868202037.0,3.03030303030303e+16,1210024786205778.2,6826275467682.874,108856708029.25214,5800005728744.521,262333634906.98215,2512743862575213.5,6060606060606.061,0.0,0.0,6080985057249221.0,0.0,8873414728045.027,0.0,606060606060606.0,1253272993506.9983,31953252538.885067,968448712538289.8,121180995426855.08,6041098548160667.0,19075910274268.797,18681052957.55142,35569455963358.61,576991738818392.4,1203459108148485.8,96143906996.83617,1637668276763.8237,3522288480788.7466,29255300493.35548,2492909049811.9116,3715257326335.058,79091912.33501796,6703463700.179054,11539177251.15518,3244615334.8097796,29957282268.402138,76697059808.30142,63444426.05840661,481400119.5201713,1344299937.7782497,3292017.525176624,147330574.34152004,236188122.85344502,68843.03914947066,2959648.055749712,4702229.093994272,110832390924.0396,468093572227.9447,1223576523031.9548,657294972.626873,2340034097.3576565,6440169694.396547,179540464.39921215,2489113850.936628,3464650606.0015736,1110199.4145616598,13106496.866856787,17807461.37209425,9070383.396817522,8737273.065724911,81877132.76729913,456534.5730802981,181659.28281561562,3084372.3400979606,15984.117832793017,120595.29783291639,238232.6984873429,779.7629874429683,4084.3133566055444,9028.934600034036,81409756016345.66,86036500076.36981,308827308092294.5,321485315908.1148,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3200,1.4054940064292882e+18,0.0,0.0,0.0,600628589402631.2,0.0,0.0,4862114645530083.0,0.0,11071257475952.7,1.217063328485733e+16,6060494960796149.0,116675805299.53871,6060457134266775.0,138371827276.8394,1209170617960747.0,2889275834140.684,5698985078556331.0,9.331848075113784e+16,6053616861750045.0,3.03030303030303e+16,1203616835414027.5,7163935822144.215,109759644141.60205,5797999985540.269,258827689566.98108,2512671844067924.5,6060606060606.061,0.0,0.0,6082968497714138.0,0.0,8966533567487.172,0.0,606060606060606.0,1269188201250.45,32084463145.712826,968431872805897.1,121180487106107.81,6040466215221058.0,19800554707907.16,19235235319.18546,35048382170814.035,571584099462614.6,1221447664402819.8,96661899710.1564,1787323009550.717,3834416223276.7793,29862964904.005417,2587471961131.4204,3878721278877.626,81780640.41469699,7358512285.477993,11663239323.389404,3364486430.733767,30493918363.386894,89253005816.63005,69021753.50708133,499167261.3549616,1672722471.8412168,3786040.0423751776,160005554.65430927,275001845.3212517,75990.89216730984,3203615.63452577,5971017.569065457,109161853033.685,451973660591.38434,1260425418924.917,647240970.5406091,2354131909.738724,6586026567.556173,186166647.30472058,2537456433.390296,3886838209.0744214,1140904.6019963739,14132201.340915719,20992024.37789094,9579530.97187536,8847874.027054086,85662754.22220652,476103.9314248603,185173.52511521458,3388183.059690118,16555.05246559331,124255.87968791643,279128.8904894714,917.0449929148896,4499.58009769726,11534.866987029294,88833153429177.78,92376518689.36716,313624044993575.44,335509508643.3993,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3300,1.405479750876386e+18,0.0,0.0,0.0,600594393594189.1,0.0,0.0,4848414281066086.0,0.0,11165631622335.904,1.217053053760184e+16,6060502621692440.0,114702200038.54459,6060477308975354.0,136659602207.04077,1209237343082118.8,2805737409230.136,5696291858526441.0,9.410747022725811e+16,6053322238006656.0,3.03030303030303e+16,1240054142889958.0,7171902948131.6,109387509429.74754,5800793901542.9375,260815453914.26263,2512126938360457.0,6060606060606.061,0.0,0.0,6083761991450497.0,0.0,8900179808119.074,0.0,606060606060606.0,1302777435654.1985,33182294186.626286,968364593857116.8,121179308208513.66,6040249337806029.0,20696880420903.418,20706033962.775658,34719482166877.504,585799350165076.4,1288524443909664.8,98819066620.62729,1848844212231.5579,4121503980378.7793,30526348119.24331,2645532312273.0483,4238465490478.25,87417065.15411702,8223304146.041542,13270098067.177122,3495835951.2332883,33516525212.37164,97672983009.81062,72670955.45318377,570423606.1310779,1806539868.1183064,4119005.9045342514,187533489.76677284,326955906.2176501,90012.72610821923,3385323.2955874642,6286549.139415874,105970442476.87892,437639132956.08124,1294756328325.917,646807489.9620459,2357589788.6951737,7116941266.856201,187887219.72433576,2581739838.9232926,3943156142.5306673,1224638.7943451619,14907440.125524482,22301282.808594786,9517089.708986882,8893394.59673759,92048785.07808329,496503.2644673038,188551.17684187723,3713415.294106165,17919.594146819687,139236.7231562539,302692.7798807892,1001.3581952934866,5124.984029683123,12579.068969342447,89443616283188.56,97250704465.69368,330026923771278.94,359046284804.66473,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3400,1.405441874807539e+18,0.0,0.0,0.0,600513081867069.6,0.0,0.0,4809067937205823.0,0.0,11560899233537.879,1.217059462051911e+16,6060509389925463.0,97745619750.92583,6060472653907457.0,135792675728.6855,1209309456889405.0,2748680715118.3857,5693122864801743.0,9.481085898993976e+16,6053239285231015.0,3.03030303030303e+16,1252807303193439.8,7299563842787.84,108967305158.21674,5799529216592.918,260055814045.69638,2511698932151444.0,6060606060606.061,0.0,0.0,6083912908407194.0,0.0,8923216679043.701,0.0,606060606060606.0,1388552310271.062,33806839621.008747,968357887202002.4,121178393165758.31,6039332386006765.0,21285067040347.203,21288182345.22697,34668405142232.27,583486065267775.0,1333106787673770.2,100025785077.94493,1861505572096.9841,4497611131316.066,31866646003.85973,2745394014691.2896,4538915951076.0625,88602193.45890309,8886180147.654297,14972271345.10094,3575791852.0008326,34721367107.29327,107103154179.26347,78702305.43353687,590545565.3180962,1997661859.0166934,4249411.175533787,198016531.3231485,395728642.08275366,94431.56158857234,4163337.9481605412,7357568.092732458,102744275299.07704,427734112835.4926,1294730032933.799,663191461.9866848,2387621437.851634,7216017665.702288,194062863.9925167,2638376722.422124,4184627166.3615446,1274714.008247554,14997901.58001618,24651394.350099046,9586758.427876519,8844417.315154357,97334037.71204993,529953.6281902634,196218.40012358388,4185113.0983645967,19307.219071612675,148560.91644360448,325987.7940195607,1035.183694858384,5797.692932765923,14743.78541188868,94042258460033.03,106452585816.49625,348270346915620.06,395537680183.1586,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3500,1.4054068858711688e+18,0.0,0.0,0.0,600486147074706.4,0.0,0.0,4826510206240944.0,0.0,11540471018436.08,1.2170361387108626e+16,6060511793329192.0,91656585565.89096,6060487622271008.0,110065359254.7566,1209441778417374.2,2680172246540.421,5691847595951996.0,9.513369870873099e+16,6053044318851581.0,3.03030303030303e+16,1229008334503407.2,7459439192734.332,109666651789.28017,5799132084068.218,264296085760.01114,2511114948733081.5,6060606060606.061,0.0,0.0,6084899043189576.0,0.0,8937302909295.922,0.0,606060606060606.0,1376034197136.3857,34964549695.413925,968320274266616.5,121177270453633.31,6039202644304712.0,21413502352664.477,23191845406.622967,34007134410914.266,593790774329167.5,1400726332970835.2,99934783052.22531,1923109332555.7908,5016622236881.464,31377006675.442863,2957816216599.711,4975716021677.611,93350744.45852312,9501673375.587152,16793348282.848722,3690495180.9989557,36229026648.02501,119361457119.02873,82696264.61186247,658556783.8944911,2341922320.4481263,4657830.7615688965,216712250.0762613,404772213.20954716,102971.86420051112,4403789.9597079605,8703854.815516142,99369572068.28789,423327443002.39575,1288670699606.4565,648478264.8554883,2351213336.981116,7641165818.520515,194609802.75637946,2668241861.018159,4586094296.332232,1332204.9798714174,16413424.067736408,26178679.51874423,10021856.71749935,8996489.949854491,104315377.79347499,537256.2156581063,201107.40748325892,4536022.457652497,20085.207026630564,149806.9163566248,367034.1669944084,1122.8942835381329,6124.661602766577,16665.786318748556,103544126719591.0,107157718604.61678,383240830773743.8,420510867772.6542,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3600,1.405323395067241e+18,0.0,0.0,0.0,600394387259936.5,0.0,0.0,4820365766411856.0,0.0,11317427485070.729,1.217085737291267e+16,6060522945097189.0,94160567169.70609,6060480478098321.0,119112279276.66273,1209514809199304.8,2623907007106.9175,5689169559156701.0,9.57622407405381e+16,6052959837055999.0,3.03030303030303e+16,1251883526346473.0,7541300322118.847,109826852319.68579,5797350106323.044,263481379937.80698,2510389194031869.0,6060606060606.061,0.0,0.0,6086705099896166.0,0.0,8865477628555.586,0.0,606060606060606.0,1416859181890.1565,36404983957.74564,968254422425911.5,121176145811244.02,6038792449221974.0,21876097015400.8,23809439580.74406,33292910835444.656,605633990313746.1,1477438481558603.0,100957611221.85663,2029188383480.4055,5329466518565.964,32354966950.20229,3063609603144.8164,5524927151369.194,99236550.1577646,10158071971.116222,18576736099.26292,3835208332.7105618,37301991356.07816,121663845182.11545,84830775.95889829,681004396.6096985,2556129499.4734726,4996293.111837247,238244796.0286611,479758399.50358105,113717.03448923945,4850035.9675763175,10455792.18054411,96290705106.40637,414871606240.2958,1301059098106.7605,659377400.945881,2393640076.479052,7933416909.452197,196127371.34778142,2770069497.580334,4793412874.990451,1373062.978403658,16619485.313497309,28238241.911199536,10060210.967614437,8825826.775773479,105191651.45067318,559447.938112495,205482.75247393464,4957252.319870805,21095.425090663928,158475.79942104337,391170.7534372081,1205.8490421887639,6482.863832434745,18203.786404308044,107699265819794.83,116249495206.64749,397097454062482.2,442699644842.9132,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,1.4052971428218924e+18,0.0,0.0,0.0,600382609044220.4,0.0,0.0,4804380674158712.0,0.0,11354783378052.63,1.2170313914110036e+16,6060516169425238.0,93458811012.50049,6060503415426710.0,116030257954.92139,1209586122856110.8,2556272188678.588,5684317428659829.0,9.700175789152902e+16,6052718815504152.0,3.03030303030303e+16,1283048430180518.8,7717102181835.745,109832973116.60193,5798560880169.574,260540191785.76083,2510251845212887.5,6060606060606.061,0.0,0.0,6087787773159072.0,0.0,8802484943260.82,0.0,606060606060606.0,1466068991790.412,36937824156.53015,968219849723663.8,121175668755321.75,6037663760161629.0,22955546599391.055,24643695352.20178,32745235620648.184,603699554210033.2,1508161844042760.0,100871648602.98865,2153229266157.641,5651789372867.841,32358339677.803886,3154149546470.4795,6001483912727.483,102045072.6661497,11036102976.695766,21566372553.736477,3917910393.510459,40584181611.899666,137660037829.8991,90136494.9800748,745413658.4830366,2814218437.3379726,5141124.170838198,259624139.46074015,512378773.7630667,128423.8314243348,5356168.76533842,11119868.782489529,95365535285.63545,403893532842.3373,1344942049438.3792,648671980.5772225,2390658809.8789816,8200240835.713086,199894296.24222007,2824275916.9885087,4972755405.875086,1432244.2451960305,17563254.417949826,30160031.69026056,10005179.886422472,8749977.093988372,115006956.23114549,567696.7741063361,209215.54764532426,5210593.764206935,22689.618420806124,171832.60439578808,418824.18894218304,1313.344696046878,6918.541843508744,20182.650376934085,113207666973483.3,125645402575.64459,418347202818706.56,467369596932.3307,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
