miliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3800,1.40525886084699e+18,0.0,0.0,0.0,600219850436103.6,0.0,0.0,4772246100191331.0,0.0,11226126675076.371,1.21703956545007e+16,6060521752785656.0,73570119420.03894,6060495421442888.0,110854316043.76614,1209614418942532.5,2474725818911.4634,5685014278546496.0,9.719032225994886e+16,6052655364010436.0,3.03030303030303e+16,1267293057395256.5,8091138361013.486,110150340209.35948,5796415172343.757,262091674980.64148,2509509708608844.0,6060606060606.061,0.0,0.0,6088628483707501.0,0.0,8939193315164.896,0.0,606060606060606.0,1523641396058.8896,37494431824.52277,968189119048571.8,121173616694405.34,6037533182841657.0,22749211734510.99,26092158714.171455,32450245256063.0,613526544593563.0,1604024171064390.0,104137823379.78955,2208213102458.6787,6009749223927.186,33186178553.45867,3201662982817.2935,6280304822392.386,107504936.58584927,11457243495.334278,23288828156.956337,4052196612.9450583,40805754865.326256,148299522921.63574,96985897.16088092,793448297.0271014,3042809619.290133,5503757.122819546,291045259.3434066,609420093.0582399,135934.03042646876,6001961.639589173,12386086.923546433,90852820302.2891,380085755895.38776,1339784571446.5195,656579806.6943158,2345704883.221767,8544853565.035416,199344235.1638158,2756686268.371382,4980326614.671785,1467434.023143537,18029187.64647577,31504148.664033294,10268877.128177775,8880207.349120704,119025008.3687008,579042.047456858,213106.5021341986,5654995.311442934,23335.35233607088,182071.19558998398,445003.08607304876,1446.3959094692186,7443.97540067097,22429.01568785258,120415216596357.4,126548822618.64304,452280354188768.3,495422528320.0367,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,1.4052105786842442e+18,0.0,0.0,0.0,600122370841390.4,0.0,0.0,4760288994834547.0,0.0,10923529500190.162,1.2170493961889656e+16,6060522931681372.0,80809351036.74309,6060518818030994.0,83823022145.14255,1209665144996106.0,2416690789309.1826,5682294305532179.0,9.73268118129064e+16,6052439260104524.0,3.03030303030303e+16,1264362064946454.2,8232770681070.413,109044512907.72314,5798928325610.367,259343455704.82187,2509633674277697.0,6060606060606.061,0.0,0.0,6089588814074328.0,0.0,8903077693250.842,0.0,606060606060606.0,1531596554531.7273,38504319798.962166,968125369103392.2,121172672252345.19,6037018418992507.0,24147293532815.418,27412772835.648373,32153904685015.12,615861204523826.6,1621925300011159.8,103621953637.10547,2286151604538.2925,6211797280257.476,33109722895.50715,3444187154104.706,6519986028407.944,111498256.66406494,11964164691.750391,25301091134.932346,4190372349.8683033,43180801372.215775,156999205490.37646,99376510.18088691,819400917.6417764,3441855410.76411,5679218.587807667,305185666.44569504,635620021.9553517,145259.77533725905,6599275.795576381,14043331.334088257,88555761448.49623,380520712935.3842,1337894445916.9846,634921521.5569426,2364406124.397352,8709712835.857622,197442358.45713633,2841492769.8658442,5328353304.69523,1519058.5736643947,19298658.80068917,34843104.84023607,10388527.529949266,8774150.072923984,121178325.32655175,591551.7020552198,212386.18641393248,6119355.221523809,25030.777131511717,190647.2221388145,482958.54332678235,1548.9465625911275,7835.010672673614,24940.83194547629,122800803978103.9,136796766873.18887,469299229259507.9,517308369331.47235,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,1.4051992053534595e+18,0.0,0.0,0.0,600143181469952.9,0.0,0.0,4771620259365393.0,0.0,11269777419907.92,1.2170620005115722e+16,6060525122862847.0,66570807749.269165,6060512628977746.0,80983129595.1827,1209786671739853.8,2365745293944.4067,5681415058945298.0,9.88236148367124e+16,6052364196443646.0,3.03030303030303e+16,1299362740003268.2,8230452213044.752,110104973208.7551,5796754214903.955,261528259130.89978,2509010436506511.0,6060606060606.061,0.0,0.0,6090311660383095.0,0.0,8940641205756.99,0.0,606060606060606.0,1561043759342.013,39631979622.97824,968133687570926.1,121172766530398.2,6036191682274429.0,24657219970857.4,27420360448.861824,31130494237206.055,619208182297525.8,1687901139866772.5,102544028633.84962,2296522884578.5674,6673507096243.968,34281106416.29881,3544833921931.3604,7264616390768.856,114347449.95727661,13123394896.704079,26981884936.838028,4289017094.4290323,44646613652.46181,170499321415.0111,103447971.58673769,858278397.2455307,3619133139.0930448,6194775.675781053,330319851.4497727,714437490.990613,162129.06250057445,7107114.035069662,15982842.48606263,85502046438.01474,368308270365.08105,1355869350613.6362,629970061.7307824,2323100231.8663607,8905231728.96534,200983053.15157878,2827128386.1835756,5472396466.128912,1553535.6490398129,19172475.72580175,37324076.82603467,10511856.48400089,8752022.074265253,126454317.64938062,614090.5854292416,221419.17400695957,6174854.842370544,25703.608609277424,197133.46951833906,533220.418490704,1602.7384229382674,8655.82506290399,26182.111477756596,131368437544968.98,142444703464.48087,505727879085133.56,537610723797.43677,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,1.4051509466529882e+18,0.0,0.0,0.0,600022645185919.5,0.0,0.0,4771612343720241.0,0.0,11119238436697.174,1.2170546274074618e+16,6060537891224886.0,62522513328.75598,6060516009651326.0,88176599882.8198,1209796577878811.2,2290153310475.9937,5679547661726353.0,9.880353294553491e+16,6052247875950238.0,3.03030303030303e+16,1298803570779668.2,8281552961687.788,110062482480.39087,5799143977219.699,260153973331.4943,2508504003823630.0,6060606060606.061,0.0,0.0,6090424929293146.0,0.0,9082139430237.74,0.0,606060606060606.0,1635151455614.7107,40370527371.29217,968102003681619.5,121171603420914.77,6035715510543467.0,25143512307924.598,29272884144.550117,30519358235369.49,618058830843708.1,1744556591874541.0,103215298643.40225,2355255812688.5737,7133858506930.962,34796508763.729416,3670343724816.201,7461347286886.75,118785600.93037707,13473025343.481241,29417393482.79896,4390983486.124147,47042982583.2931,180472047268.0558,110163896.8385504,936729180.3198231,3900752606.176262,6370615.650144593,355825281.93745965,784091856.8842561,172330.00415276203,7773380.300433679,17982852.128285673,84717044666.78346,347870669467.2331,1321058078063.49,619244247.4875218,2300290525.768156,9378739370.555706,199307285.05436516,2854796376.5108957,5505770198.237028,1549515.1829933743,20250209.792169284,38196024.52664632,10265068.338073995,8858252.305492068,132619132.01422021,637851.3836989893,222005.9186038807,6603332.692758364,26963.596094997047,202179.07430504405,552402.7404004402,1715.9593097366624,9011.526001194952,29589.853284414326,139632182805013.1,148590307214.54,533393863014978.8,579070415489.9819,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,1.405096239958833e+18,0.0,0.0,0.0,600025260668104.9,0.0,0.0,4759956658610171.0,0.0,10977138884829.322,1.217064226769099e+16,6060547478994004.0,74850524132.53374,6060536935364414.0,88320899230.20894,1209872903499731.0,2210553751435.181,5673717524362726.0,9.969620358378029e+16,6052107778333590.0,3.03030303030303e+16,1308899493097521.2,8621001488208.169,109027126320.28322,5799331135219.959,260742847901.4172,2507917793700039.5,6060606060606.061,0.0,0.0,6092190180143283.0,0.0,8973069311389.625,0.0,606060606060606.0,1665357645723.1665,40733978691.16937,968028652704423.2,121171123249587.9,6035204183472465.0,25742302183234.3,29730052518.847755,30580262441949.645,626335903971694.6,1807306138698726.5,106442023284.26479,2499770038890.07,7297259719362.734,34760181447.18144,3768582629973.146,7873255574812.892,118492256.57029435,14274114553.5977,31910353036.169804,4548506204.050206,48414032969.26844,190795488151.1752,117159728.94902271,996405023.1881145,4332486624.4377575,6747675.934633783,374595380.91870165,879932523.3332243,185439.65879344192,8604467.672053086,19924327.674090765,81245536055.63881,333359100894.8272,1353515701380.2217,626388721.6168636,2287499649.8363056,9347183279.261866,199836446.4820492,2883978508.373217,5883002971.482512,1602564.840444096,20595236.96620364,41354049.44773496,10417885.44596695,8784484.65870351,135871382.28235546,630226.822215534,223663.12749364102,6962070.4570240015,27462.93688518492,211217.60083777976,601787.4084526169,1811.1226169098186,9644.387603471389,30624.73036573473,146646867870081.56,159638845558.57397,541209429986793.3,602551853561.9385,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,1.4050468716788035e+18,0.0,0.0,0.0,599960874395423.1,0.0,0.0,4738836880594788.0,0.0,11455422413797.762,1.2170336485122144e+16,6060550950487667.0,51921188244.50386,6060529411240529.0,73493926755.38098,1209927938837628.2,2175278480965.7634,5674931350744153.0,1.0038935651253589e+17,6052028343712600.0,3.03030303030303e+16,1301247701258378.0,8720998229462.106,109493923941.62744,5798302696125.45,261163396474.80795,2507480054766777.5,6060606060606.061,0.0,0.0,6092128685476219.0,0.0,9209446864062.89,0.0,606060606060606.0,1677483099550.7993,42904971755.02926,968019679136110.9,121170171624642.8,6034512982282830.0,25567921487461.086,30859107818.870926,29685868192161.27,637871234663119.8,1838295738652926.8,105202734514.39362,2564098555377.0967,7826272444387.555,35494582711.13295,3890523992251.329,8311839868445.24,125149630.04598218,14839976717.570908,35269381444.36386,4639467430.312826,49886819162.10787,206266452732.36563,119006588.84008612,1039975534.1786983,4556625144.740014,7275644.015933425,396810088.77412623,942822399.2639488,194111.6350718991,9436893.013308275,22217050.47608535,79309796646.309,323327686879.6972,1346911155309.6704,609688064.7145249,2239956598.204576,9694407301.121471,198048700.52757177,2886814329.028526,5912763427.103506,1630958.1833779127,21164712.679987382,41909086.951862074,10475803.1057719,8427812.81478234,142593399.6591688,656092.1531670229,224727.9621506864,7415236.153253856,28002.817421106927,216628.41588225134,634975.1786024957,1920.910646323712,10123.661022915521,33224.63036893183,150181334854731.7,164911289704.33035,579929258271630.6,639254428737.5348,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,1.4050151751147712e+18,0.0,0.0,0.0,599884909523580.9,0.0,0.0,4760056251620610.0,0.0,11563443269521.248,1.2170618770230268e+16,6060546455207286.0,60198343230.960945,6060537480259802.0,80462132358.6553,1210054214495535.8,2050671520560.3457,5671621577895373.0,1.0110077954823762e+17,6051940223190032.0,3.03030303030303e+16,1304022876689548.2,8645194218231.499,109226101115.6238,5796667748268.707,259763200809.94888,2507505179728554.5,6060606060606.061,0.0,0.0,6093076863556223.0,0.0,9177395830929.545,0.0,606060606060606.0,1707088938684.1953,43700551886.82152,967970130684658.8,121168311976122.97,6034091716929841.0,26098859319453.78,32017178454.110367,29687744763424.41,630482018392616.2,1933491267002885.5,104905006969.19489,2621424065310.951,8310717948306.687,35826721841.260315,3906424597131.298,8893777180304.365,129257797.30783616,16081098627.18212,37921691047.952934,4730186027.93514,52571202013.55646,221269877387.24966,124448297.90724961,1096371474.371881,5103112769.319535,7432413.207772545,423327716.2602005,1067876804.2831173,207222.05348672363,10103258.946723834,24797375.77215269,74519299709.52232,310966877647.37573,1339027737840.6824,605174049.1561512,2186622818.32061,9711644726.080343,200395013.16566777,2907515600.446536,6080499974.052489,1642111.3910377994,21887811.362982843,44674460.88549583,10496178.32424532,8429719.199492065,144727458.36506966,668003.0352090528,229104.94663493295,7816076.926919849,29051.26939232868,225958.94766168194,675390.4354089263,2002.7601571397938,10499.961310775429,36499.26010148532,156747012520921.97,170681955574.26025,609549011443697.5,653999821700.1095,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,1.4049631955746345e+18,0.0,0.0,0.0,599846147959589.9,0.0,0.0,4727508284729185.0,0.0,10983180692670.518,1.2170914542582304e+16,6060551708250239.0,53512635301.282104,6060529164263904.0,53443747488.49951,1210098080571556.0,2034660554948.0613,5668431965982811.0,1.010107859347193e+17,6051824473731752.0,3.03030303030303e+16,1328694476106023.8,9030257474960.527,110588595436.92886,5795537014417.679,264278677278.53568,2507239332934233.0,6060606060606.061,0.0,0.0,6094954231319693.0,0.0,9189988406681.771,0.0,606060606060606.0,1750138991302.6987,43799557498.128235,967918770698239.4,121167318381363.19,6033813917364029.0,27168742885178.625,32720074662.206257,29337626681998.656,630211255330552.6,1991945721087351.5,107354155770.56563,2651331930193.91,8567849036578.924,35943105184.96351,4119701893528.3716,9526743808161.525,132494986.51863676,16609947397.197008,39836688181.61684,4963663058.049458,55192712457.32616,227613133877.5334,131693563.8010989,1131102087.5717137,5353558240.091481,8054785.658018585,448121274.1158785,1134993217.5057845,220237.29162365446,11100947.416110191,27257960.389313586,72686046604.12161,310961654721.74316,1334555758572.486,607305697.0743605,2205149724.0499616,10026236001.78164,196438211.62001848,2892178620.059271,6096790527.009473,1655006.7809918632,22036608.097102802,47458884.1016535,10513817.122892005,8493629.655001855,148531544.572426,676210.0340640792,227835.84917918808,7957063.221398069,29728.254251191018,231671.85057133215,713661.6985646747,2048.548811629415,10894.915980435106,38252.407232641155,162649557942000.34,180516365285.6796,630024730993259.4,687408024854.9381,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4600,1.4048966163812255e+18,0.0,0.0,0.0,599702793864607.1,0.0,0.0,4719871355680085.0,0.0,11091731856552.861,1.217078608410175e+16,6060554105203141.0,41766051325.01693,6060530035522238.0,65943653592.64041,1210201057937385.8,1930000390388.485,5667964494884929.0,1.0102571645541224e+17,6051639554348089.0,3.03030303030303e+16,1328633194536899.0,9005070688468.926,109957461344.93869,5796077987941.347,260341822424.66232,2506643489169112.0,6060606060606.061,0.0,0.0,6095143049167956.0,0.0,9328368934591.586,0.0,606060606060606.0,1809150185768.9495,44695850260.66449,967881652811120.8,121167509852245.92,6033226892575431.0,27641814548275.13,34565228180.070366,29162083873627.496,633965724962068.2,2010455959279066.0,105772516571.88863,2776629704337.2397,8933262408482.197,36294450440.10786,4130651895955.9155,9922252271413.56,133849177.12390238,17805309568.291553,43471368246.455284,4932948879.215812,56301367165.03931,248221411827.48743,137028372.2092526,1174746463.2154577,5870885548.775244,8442152.336675508,483872533.5977778,1235438999.4806416,234108.07325002848,11701887.179244064,30532411.990674958,71086194504.94536,293834352941.6844,1311026449775.0837,586370188.4937499,2162958799.3146334,10064588593.612825,201377223.2948101,2848625173.245479,6395460731.160878,1707054.0823645997,22976456.224623296,48242040.37383946,10371855.339081425,8113345.217357424,148676176.2068593,664336.2702722518,226751.4719030427,8400049.58572982,30235.3295987095,233719.21474808536,746171.3330052479,2169.2776459239362,11231.31730604696,41241.944471285715,173743572882159.94,186955765502.73895,647076855568900.1,707553237926.7356,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4700,1.4048913434893898e+18,0.0,0.0,0.0,599719201852352.8,0.0,0.0,4710975664976027.0,0.0,11309392459668.285,1.2170782032978932e+16,6060552621886921.0,45110320860.39019,6060554493427170.0,72008143378.31084,1210226336618343.0,1887898169693.4297,5664821170991045.0,1.0173414309403109e+17,6051548053744659.0,3.03030303030303e+16,1321658421013487.5,9173306180182.684,110408790746.36845,5795424027593.594,265112544812.3691,2506473834754628.0,6060606060606.061,0.0,0.0,6095832763280852.0,0.0,9379604302046.963,0.0,606060606060606.0,1841208418676.8044,45937042976.92793,967851718454703.9,121166046020787.75,6032413360240851.0,27985478232311.582,36030442878.74361,28710523011019.453,646773569223943.9,2056450034454360.8,106047563993.20988,2835706175567.3896,9507807541243.695,35977216125.37817,4354457572749.243,10576416311626.996,137121200.1406528,18556171760.91701,47432097160.14853,5100733874.370177,58133106455.4994,260713317298.2002,138203265.60603482,1247298659.9704165,6260024093.749387,8747387.16769069,506749398.2915884,1366822403.4243894,254503.5330630362,12624947.675123472,33897304.35135037,66784632583.42689,289902283676.3983,1308122585306.0059,590678771.698094,2083927445.600767,10286841220.946472,197696814.05220345,2904149031.040414,6318620158.232755,1723434.5042764223,22862117.828126915,50119955.18285714,10073416.17873616,7985136.326646945,155522485.41436476,672483.6220726119,225181.8748521293,8635325.284097532,31188.19424097035,240876.27317595156,774566.7561418805,2191.2458439954103,11843.026219592974,43602.97116971467,181062004198540.88,197149485417.09543,680387178547018.0,751938122146.9255,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,1.4048036167196823e+18,0.0,0.0,0.0,599754752662046.8,0.0,0.0,4711902400990686.0,0.0,11172426427914.105,1.217038918854735e+16,6060558865233424.0,36882143952.55406,6060539180059262.0,63061369236.40604,1210307544523104.2,1838248774908.615,5664272683723226.0,1.0246141648673902e+17,6051422569973887.0,3.03030303030303e+16,1343423782305698.2,9240615075384.113,110453849630.24408,5800131524931.231,263442552972.06943,2505635738687647.5,6060606060606.061,0.0,0.0,6097237623593590.0,0.0,9447708624820.725,0.0,606060606060606.0,1858532730009.271,47112418709.67308,967821922310492.2,121164796442775.23,6031853852136976.0,28354414045804.402,36435019649.105515,28197566144975.95,646549979327371.0,2154967241391631.5,106171954377.44467,2839418063420.689,9926167440271.643,36434164570.12511,4385628808287.384,10924567828192.623,141263291.46235728,19199599522.399868,50365669916.950195,5297387061.662639,60367320309.60803,272100446280.33957,146813528.40196982,1311135489.116826,6648184830.167236,9027569.297313808,545876963.8178948,1459729494.1813345,269222.9806390901,13623168.642925374,37186676.2421095,66328075844.88292,267435006503.40253,1271589741891.9604,575351726.5383897,2062566102.8518696,10143042383.132069,193757481.2961897,2893449060.9651523,6540150278.096186,1781651.2829417516,23169862.14206724,52158614.81479066,10144963.642851258,7982545.0321762385,159625275.40372473,693473.0342481452,228799.0363503833,9048029.107829992,32331.05399580185,245576.5275159989,800232.2593430157,2301.6785546254687,12083.23484621927,46246.00624941163,185607246094168.4,209071696903.8674,701659764720045.5,783387940186.1648,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,1.404777108985888e+18,0.0,0.0,0.0,599648702928744.9,0.0,0.0,4719178090202616.0,0.0,11223063453366.715,1.2170561402949486e+16,6060557574641505.0,47406478917.54412,6060561312681450.0,57148605221.46296,1210339595254451.5,1759444842716.442,5658296253838280.0,1.036140588063276e+17,6051286980600407.0,3.03030303030303e+16,1329998521994149.5,9413992969980.824,109712785814.4829,5797044056250.772,264863261920.57693,2505606961401974.5,6060606060606.061,0.0,0.0,6097433954710393.0,0.0,9558422103201.557,0.0,606060606060606.0,1907008858627.6353,47177568637.17154,967818851927846.5,121164978285590.75,6031147628276526.0,29456576399702.81,37000507516.048546,28001011227973.125,651848402035134.5,2230812075257639.2,107356208564.06198,2973510677250.2026,10547038371355.523,37037870821.11295,4564250764686.3125,11406219678594.465,144419009.55397487,20204027193.234116,54482751937.71464,5248652354.352716,61231172166.03124,285087258829.1602,147934144.16620418,1364990387.044083,7285123925.983834,9483113.98888145,560373172.5050269,1583878356.0887678,277816.53485617536,14308756.902164368,40621213.20859141,64928532879.216965,259324378756.07388,1281623414988.0254,558385927.6077098,2052045069.410314,10492313957.882868,190233937.03983867,2860980022.8167396,6614871844.545068,1790657.408737042,23525781.276860394,54681988.480075724,10180807.064013816,7965804.780230135,157568928.91431156,696369.7431384623,223947.2662567472,9328047.159077061,33282.659792376544,243292.0176359951,843099.5601000123,2366.267420710813,12740.336484024787,50362.59384614333,191556627135269.34,216464979783.8163,734789940658006.8,804599255425.2667,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,1.404746956588339e+18,0.0,0.0,0.0,599670610508992.1,0.0,0.0,4699127795328316.0,0.0,11456438753180.084,1.217070562678459e+16,6060560638769527.0,36044908075.08486,6060565995850920.0,58170120655.99179,1210435765203566.0,1747446586693.174,5660804505045712.0,1.0348687019153234e+17,6050969646700725.0,3.03030303030303e+16,1352601045185982.0,9509462878754.918,110534799529.89288,5796897068157.366,262074560293.16577,2505358617267110.5,6060606060606.061,0.0,0.0,6098474680130072.0,0.0,9601357644033.047,0.0,606060606060606.0,1948633772130.8274,48999635481.47116,967749896316393.1,121164088441472.72,6030625702310479.0,29596545491158.094,38774932814.91883,27199566146130.617,642263570389649.8,2227303005319234.0,109121130025.38696,2966023406032.7456,10908304567219.596,36500133706.849144,4627255745931.148,11934929539850.656,144919653.70000356,20985964816.96858,58052638939.5271,5483817290.413983,63578268674.20225,302804705221.8637,152163234.8500641,1401976570.5878315,7748246520.20169,9799442.933449592,603802743.3012326,1692308164.631623,298052.5807438688,15413629.217855474,43689423.71633105,59587265698.94289,246998686834.42343,1268654695843.1558,541538584.247153,2046236804.5679657,10432123219.07629,190550402.43763068,2763707062.369528,6733767671.087044,1758395.3533095864,23813522.203287847,56278467.58841035,9788636.8807378,7577362.063262303,158979965.20487475,704676.9556178204,227117.2061992128,9728151.579986494,33095.7412387244,251213.77325244952,886838.0741560493,2465.9289739714454,12880.603342736222,52855.80700332364,203160144839570.94,223112752997.28122,766210575086645.2,854075808130.0424,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
