milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
2400,1.4057964733330724e+18,0.0,0.0,0.0,601574024911034.0,0.0,0.0,4955168509305711.0,0.0,11269783742648.943,1.2170670763510744e+16,6060409707662575.0,193425759355.94064,6060371350224519.0,246209802379.72595,1208733404919895.0,3393079128927.1367,5724037887352432.0,8.646605380294056e+16,6055034345850000.0,3.03030303030303e+16,1103734875692731.9,5676233030518.553,109827454234.76111,5798710965689.936,261242694883.36197,2516131616507856.5,6060606060606.061,0.0,0.0,6074253342824034.0,0.0,9431283741916.355,0.0,606060606060606.0,1005084387550.0518,24552389676.768158,968712113595972.5,121187806831971.39,6045569507335123.0,15222748956023.438,12427446958.308878,40055423364364.22,499714885281002.7,804952517724903.1,85741618400.03625,1184828603050.6116,1944224884239.5588,24364688564.29986,1628438044773.9265,1814068948387.381,55226893.70154698,3463326139.9140034,4364613996.201602,2380678524.312748,17917044966.31511,38675347670.58264,36122825.1898754,245567078.82052734,511655780.1331034,1770897.8012226454,59255915.08052878,68068974.70983426,29333.603269064377,1086985.4523894505,1329487.9263292172,129434172775.55753,512699795499.49805,995615708804.1796,595107171.8680159,1989835443.4827,3769324935.902794,144766196.29401016,1754191704.5369866,1909295093.602786,672191.9676305577,7321844.118247278,7424745.7803248,7259139.840558762,7172802.427416841,43158031.85227675,278646.48148472095,127867.06043997656,1267645.8511126693,8120.005283985153,61558.27546049008,77663.42539642917,351.9195822197267,1951.77232771328,2851.8921672476363,52265854459307.164,53089260477.764015,176355496486303.34,180445771863.54034,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2500,1.4057478739736236e+18,0.0,0.0,0.0,601408038805160.0,0.0,0.0,4939162768125225.0,0.0,11100065233757.107,1.2170535427623346e+16,6060436763405072.0,183058741486.378,6060364866166090.0,233066116265.6747,1208774095292192.2,3356992708960.242,5720817066740663.0,8.766045256695578e+16,6054658137666109.0,3.03030303030303e+16,1118065103424262.0,5987817874903.925,108931160746.35199,5798001480470.997,262832994376.23224,2515255584632125.5,6060606060606.061,0.0,0.0,6075588361302679.0,0.0,9326555016248.154,0.0,606060606060606.0,1007994528701.4603,25360668089.446026,968655837090162.5,121186273884151.03,6044703863019536.0,15890707534844.11,12684152285.151295,39130614204162.15,518595931316113.3,892121652579600.2,88573305301.09178,1279174710494.7578,2209281299646.3335,25127099621.272644,1761583539765.874,2051033512661.224,56730359.61121401,3901903214.7744493,4867810724.564439,2385432392.4275484,19006208858.032043,43497608514.09744,40693813.247157924,264917549.8387459,597411788.4163692,1894292.2419752365,79133792.00333068,122532017.79064326,30459.661928481037,1360533.0445704781,992547.904293213,127679242717.22931,502735064080.6162,1042723428158.1466,599448981.2893102,2072309367.6081028,4190712511.4381657,154251427.49991766,1885797017.0742505,2290168134.6532865,740370.6034434827,7686435.311191694,8351401.612340124,7371682.549360001,7408070.285859167,46177610.97180196,299195.16353999265,140226.6704269511,1678307.488958752,8695.518530684712,69514.63379233082,117630.30905659421,426.74595727697294,2028.0217834728473,4233.49679508759,51089509930217.11,53507573685.99085,184559838969751.66,194267035207.85324,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2600,1.4057298614618578e+18,0.0,0.0,0.0,601345857876648.5,0.0,0.0,4917703442709229.0,0.0,11189530081969.22,1.2170892563293102e+16,6060432318806093.0,176310539096.0393,6060377624367760.0,230530913417.74258,1208814855450162.2,3272946564388.1216,5715930930357789.0,8.863164883471662e+16,6054559697393504.0,3.03030303030303e+16,1117505109531758.2,6153479583361.517,109530938322.44743,5800734735851.598,261841376892.55316,2515239273504975.5,6060606060606.061,0.0,0.0,6076678854864472.0,0.0,9251579620074.914,0.0,606060606060606.0,1044608278605.4216,27198243656.96636,968647437435889.6,121185883180029.08,6044674656622006.0,16061496445819.54,13822776195.446611,39219835221642.34,523180885823612.56,889177627050328.0,88747012784.19083,1343358297874.6267,2515733199439.603,26958655441.187042,1852187829941.9055,2164873875128.3552,60531668.4488106,4462564375.307175,5787398946.765984,2574068224.6446886,21061942948.87889,45015461130.35354,42721596.27199378,285394406.76132876,707185502.728182,2249593.9958246294,85121673.29859981,125560610.90961982,35755.41341223834,1429409.6544306725,1413091.5827430638,125873614307.16513,503806360231.8558,1081421517392.6167,612395578.5876036,2148160278.3702607,4530345195.654978,157105190.60213417,2006297526.9916608,2344019452.4887533,801430.4660589875,9159698.653118992,11119720.4032636,7756752.390301701,7801635.315477725,54037568.04227551,338999.0576389488,143877.6513632216,1863999.9583592748,10326.098360212456,75568.9963219521,133665.84104502777,485.2181461897426,2403.974619556806,3523.521989344388,60547579134391.36,61167157888.81757,204247647282355.5,210784160121.25778,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2700,1.4056866885187835e+18,0.0,0.0,0.0,601148148391601.6,0.0,0.0,4912173426592051.0,0.0,11091040642936.914,1.2170723695505936e+16,6060439756140645.0,163137844116.19745,6060395593411997.0,195419087623.97723,1208895418556720.8,3240609882234.1587,5714574380981981.0,8.997821770781202e+16,6054349107489418.0,3.03030303030303e+16,1146211158595722.0,6268956918211.403,109843007399.12265,5799736608610.552,263306109953.5035,2514670389808765.0,6060606060606.061,0.0,0.0,6077037803724084.0,0.0,9033542925529.977,0.0,606060606060606.0,1131356881328.2324,27200226925.74965,968608696182022.1,121184253187927.16,6043784550300977.0,16600022208661.389,15477954705.141098,38024756677348.91,544218728684661.0,944800567554860.5,91038008875.21545,1340726676613.0662,2452847712207.6455,27550747290.853058,1950968406323.2324,2541041033783.7734,66616710.41447183,4858851883.112163,6437568460.522125,2747059178.937078,23536824289.21041,57180962018.33532,50642048.60281265,327664323.01333207,951449971.7718077,2412414.367228513,105477244.94616753,118855240.80747887,45190.725028129105,1526534.9091214908,2810145.803184985,123148929806.17609,499325239266.59644,1094593963516.4811,630599882.4631475,2187148230.9856243,5110171759.469566,161253274.12682092,2084123038.9054961,2727922358.385964,840008.1625186607,9261332.454015214,12471482.858681865,8175887.63197265,8005133.373651615,57274828.15988908,349664.6216147272,149928.39590190852,1948474.4378338973,11003.198052643864,83365.1242134835,133815.29718128435,535.1875091684427,2665.7139865091603,4997.978929047511,60575902953185.555,66521970495.628204,234090518593427.03,231121788164.39368,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2800,1.4056399379337684e+18,0.0,0.0,0.0,601078577183889.6,0.0,0.0,4887504892477370.0,0.0,10953984872077.742,1.2170329549689226e+16,6060462839068488.0,148129611423.2103,6060423220428797.0,203463802258.17392,1208956145642135.5,3176681727167.8164,5710247966684866.0,8.95491244153299e+16,6054286953309163.0,3.03030303030303e+16,1163551468355045.2,6271128537342.422,109489589806.06844,5800349524921.796,261571491054.67487,2513950142375071.0,6060606060606.061,0.0,0.0,6078618664619936.0,0.0,9058238095182.766,0.0,606060606060606.0,1138888556401.9807,28863208876.60277,968559200762048.9,121183494650462.42,6043298741796410.0,17141198839421.12,15583849814.23385,38087908696182.58,536213667189276.06,1026691669903693.0,92703483716.48814,1478898394214.8992,2850568309411.0435,27258137716.22563,2068689958400.9795,2717786445057.4927,68973664.03822027,5619861679.56465,7295985460.497518,2871111640.2679977,25182222420.392925,59777410778.9915,51953584.222248204,358184665.1222338,969036130.1999469,2624403.0163950482,117541719.34761871,153400756.9622148,48176.51168196811,1940274.5113434328,2246965.076990131,120575822691.47318,489557034749.48724,1113294356016.2566,639948199.1048864,2257070689.8171754,5311162225.81334,165834438.78252092,2232154930.021769,2886661755.1381216,950883.8011305062,10542711.951152634,14104408.046235448,8504837.282712603,8319622.085495984,64474041.99517215,374975.93464980065,159053.6338448322,2162706.806770227,11952.328127549887,89353.00184085648,157792.06216472373,558.1501958154801,2943.297047245409,6544.381698558781,67499371425145.93,69091795973.32991,242259504494793.22,260688962626.72388,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2900,1.4056399395047165e+18,0.0,0.0,0.0,600924293298880.0,0.0,0.0,4882035186985636.0,0.0,10973225844371.81,1.2170597503096952e+16,6060459937484670.0,145734835526.584,6060432887306315.0,192322520007.34464,1208996199750221.8,3077712711429.2407,5708564746342052.0,9.093746133108123e+16,6054155261029701.0,3.03030303030303e+16,1167465596954789.5,6647405752186.751,109951324336.94243,5801071353419.164,263510880017.5747,2513980403995634.5,6060606060606.061,0.0,0.0,6078969526042365.0,0.0,8956191153803.951,0.0,606060606060606.0,1175239806914.6086,29735222644.90788,968535923505391.5,121182226619778.55,6043036263423613.0,17678635752758.75,16717324726.076735,37198220921845.586,559524454479378.25,1107772459076721.8,92395926887.69933,1515206196157.319,3105591755627.2905,28289798512.058083,2158551950619.0579,3010337727389.5776,72231299.8147638,5854716469.141722,8553819041.980513,2901965042.867803,25568345146.146217,67719560835.57759,56866986.748436496,417307207.5521437,1200586876.4727674,3017555.2051336477,117217614.82503042,202466112.9121406,62172.01435673506,1905187.212712328,2830305.553215812,118000889229.46144,481884630380.154,1165851129013.7388,639616762.0622274,2259076751.4183216,5867709599.732393,170840398.7771861,2227261682.3720427,3041587110.1806617,1010958.8056286286,11524309.049176231,15739030.993796023,8539295.985835908,8424811.245271921,69633533.07311152,396615.3108804242,166702.21396019016,2581939.3360257517,13904.486192235965,101603.56341832328,176713.20064299653,693.8997689860678,3315.560558767323,6571.127325554517,73009514825096.08,76913692606.81725,257794750024428.72,266897989302.67902,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3000,1.405561759215122e+18,0.0,0.0,0.0,600867638647290.6,0.0,0.0,4864928055720037.0,0.0,11310597032566.428,1.217082535389427e+16,6060481273107903.0,124426687080.06976,6060428129733321.0,170484033240.10483,1209046457762863.2,3007668873107.9243,5703461423204002.0,9.169711321228416e+16,6053796267539957.0,3.03030303030303e+16,1204528694804793.0,6672973272600.022,109620684531.24423,5799947450052.129,263537478815.12814,2513522288518027.0,6060606060606.061,0.0,0.0,6080765506977386.0,0.0,8943356070472.69,0.0,606060606060606.0,1201390575399.2354,30518931533.115726,968466436446678.5,121181378422862.05,6041769243544513.0,18517365682923.668,18267095598.670517,36434690841023.17,558812044787068.9,1113249202068600.9,93538177704.4484,1640428613985.5916,3362574542400.9233,28579756576.164932,2225615195762.068,3510293527165.757,78084445.04998507,6750330860.922499,9577320729.529682,3090642423.487876,26866376787.515045,74199523626.38109,59903866.35626011,432604189.1932597,1170268849.9095082,3272029.701666102,143726920.13434118,220671932.41792455,66103.3425089623,2281671.5882238233,3641098.3889136175,115353173276.63586,478072331044.90186,1214928144655.9724,640949905.3808231,2299487321.583588,6231502129.583708,180654824.94834992,2340739199.236122,3422840046.5685534,1047788.3655066208,12060725.798623467,17510564.037662327,9154601.23351813,8573795.907241538,71289835.62239996,431786.5816381014,178872.89088022293,2904088.271355986,14902.675634258785,111415.22784671253,217555.37275964668,761.8185210089937,3637.2506577871554,7875.696469186395,77567176920112.25,79936096729.45093,270812267110057.3,300176779795.98083,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3100,1.405547755578518e+18,0.0,0.0,0.0,600727430053388.9,0.0,0.0,4877091619188067.0,0.0,11246872936795.873,1.2170742087334006e+16,6060483229603237.0,129888229679.81866,6060458142921634.0,155971989268.1067,1209105956719362.2,3013500920058.7153,5704724592735203.0,9.230598032558022e+16,6053581145079412.0,3.03030303030303e+16,1200336004747737.8,6830859813502.109,109193423097.74648,5801604092339.205,263017316315.0308,2513094365498997.5,6060606060606.061,0.0,0.0,6082062814480073.0,0.0,8922557962152.365,0.0,606060606060606.0,1252260509031.3733,31358482677.50516,968466335485167.5,121181069601908.47,6041132164148251.0,18773186110612.332,19046035758.228844,36440053968422.875,572306772473511.8,1209460781494432.0,95331204268.49785,1704013168347.5254,3783342567148.8096,29567793310.84823,2367064735024.577,3605568552373.732,80910317.12871757,7169780616.586135,10498022172.8291,3282688178.5421176,29360902138.77729,84892242705.20305,65171788.22049576,463364680.22737956,1411959092.5676858,3389153.0721632694,151578834.53285646,275008127.46182185,72871.48106190116,2894392.23881138,4999877.832164007,111303451370.98204,455525274662.44006,1233553959808.6523,656167109.6841205,2293741108.7354593,6479097483.509136,180962409.2451679,2488084515.286842,3641772963.914269,1062512.1945934487,12778320.301139094,19309940.711544648,9321629.890736897,8563141.995319761,78519414.52905546,460360.11053014017,178515.46174397916,3231777.1286546895,15492.671060133014,118962.0675781403,224426.51801443181,837.6380169349604,4131.3500347277395,9170.7842440335,81699406575033.05,86996801454.90012,295406065418450.25,310582176149.17474,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3200,1.4054948627612096e+18,0.0,0.0,0.0,600652581710860.2,0.0,0.0,4859605357258144.0,0.0,11069053798489.172,1.217035443124962e+16,6060485975082231.0,123185732330.23708,6060451873361808.0,153295051230.3469,1209200936732126.8,2933659422968.836,5697803274787503.0,9.353625425065942e+16,6053600355041081.0,3.03030303030303e+16,1197596682007509.8,7187639014441.691,109500373457.40245,5801857102849.014,259388334542.60336,2512072354347819.0,6060606060606.061,0.0,0.0,6082483002248342.0,0.0,8891067100187.469,0.0,606060606060606.0,1306449058925.2986,32475473676.94098,968412114697452.2,121180249104572.11,6041109605752299.0,20012104865785.97,20200295698.055595,35009260777643.973,567149129418476.2,1280296712916125.2,96522729933.24333,1775454596370.2854,4083872514297.552,30492379502.801075,2493803602689.2812,3828092273046.5923,83445424.54420409,7801739311.676613,11778614852.812103,3302541683.418318,31584626727.077095,91532537027.1785,71038386.01398605,525808627.81153554,1688571098.5866625,3772735.355418345,163396966.69795454,314333089.39185274,83271.43363426387,3251525.075139851,5234968.8903399315,109813532492.13742,456517606652.7424,1257416676718.1392,655306481.7262343,2326429705.2665462,6569404373.059639,183354017.89047423,2517732719.164277,3770712855.7402687,1139525.9757804985,14077034.8414175,19776351.031295124,9550599.822215443,8573212.869033542,85697604.42657861,467781.10805466445,190871.76216132645,3589625.727921072,17160.358054117038,130425.06982690963,252946.33905217357,863.8827313462336,4833.1032214395655,11100.675380557328,86351372347053.69,89507063561.69717,322858340342472.0,332891959771.52515,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3300,1.4054563919971192e+18,0.0,0.0,0.0,600694200741424.5,0.0,0.0,4817868522555546.0,0.0,11309823105889.701,1.2170661615917148e+16,6060490165963277.0,101448444942.40036,6060465815924975.0,133818961267.03142,1209278626228698.2,2883264398463.5806,5699257468186017.0,9.361415887370174e+16,6053392102611136.0,3.03030303030303e+16,1236583389306585.8,7183056777785.824,109883365236.77446,5798845082331.794,259355834374.93866,2511810082928239.0,6060606060606.061,0.0,0.0,6083370012841702.0,0.0,8866626134511.959,0.0,606060606060606.0,1303374548844.9072,32816630863.044693,968351128774717.8,121178385216187.9,6040586798076499.0,20075092312848.86,21297822596.89983,35022641472892.715,575768720346617.1,1324400886138355.8,97815935376.906,1829654813873.9878,4072899097397.9326,30354615988.84922,2693086062283.0645,4403247054775.772,87001603.40294121,8060622584.561051,13858547757.103586,3481398732.7559843,32965235671.73103,101087400656.32881,73403944.1498209,566904644.4485704,1922886588.4328024,3834787.262061702,193799184.55541188,325502933.82830334,89347.92285564348,3726569.1774707534,6153074.438634448,106213064773.74716,447194388773.7879,1272234216417.8477,664866506.5446255,2391647128.1163673,7076434381.1615305,190685585.66485143,2597787482.8761578,4035990242.5032525,1191733.3802840677,14785129.474821873,21642224.106862295,9634894.03337179,8670684.415135408,88156199.743513,505812.6620457582,195769.34516072623,3910196.8756871526,18446.080722494247,139804.60003681184,306750.55928164686,976.1017647175381,5147.404705374123,13052.904956073007,88662847081080.69,98159050332.30116,326396662972947.75,363349283870.4178,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3400,1.4054430274287926e+18,0.0,0.0,0.0,600481848898128.5,0.0,0.0,4836935097542468.0,0.0,11168223993775.102,1.217038710375304e+16,6060503917961791.0,101741947815.92056,6060485944039838.0,123641331726.4341,1209345769381803.2,2811835101761.3545,5693024919158071.0,9.405010239276245e+16,6053239111639993.0,3.03030303030303e+16,1251429381983953.2,7258136243083.722,109399983502.13124,5797020342982.494,259553847871.96472,2511848355006552.5,6060606060606.061,0.0,0.0,6084316554481554.0,0.0,8867056393947.621,0.0,606060606060606.0,1342153796614.0981,33673006722.861553,968310703397076.2,121178565125524.77,6039535155592643.0,20729245023451.715,21438439513.66848,34157937946572.598,589750274912419.0,1390512912124737.5,98129450680.81761,1857837795059.3774,4515494804509.002,31786228698.899956,2852807756469.3643,4615089499192.493,90445555.51678783,9067719987.731125,15635468638.676516,3624746610.1598644,33926317579.917793,105511283889.29515,79117721.29335871,602523015.3998333,2056651373.3633783,4280106.227207466,208728856.66827303,391557830.1978502,98766.3328373639,3885550.012381894,7395126.266705631,103727264708.98555,436316589948.98596,1317250264946.0918,645766663.7940416,2418109793.5833316,7245629765.395694,192710536.55717573,2637126291.084021,4342194218.049602,1238972.9790885153,15438332.292322764,24208004.650228728,9751039.272456871,8814789.308393687,97194851.47163124,514383.02693094284,195488.68542451208,4304039.4257979235,18859.346850808786,142469.1111715661,320501.1015238536,1075.4031692729504,5596.1273493551735,14157.56028448196,98869744516424.94,103796669077.3871,362541913111630.2,381334164692.5203,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3500,1.4053983069075758e+18,0.0,0.0,0.0,600425759440070.8,0.0,0.0,4830003580627136.0,0.0,11139364383139.85,1.2170917651808208e+16,6060513460703704.0,94065259236.86806,6060481453179746.0,113147023079.27695,1209452181349694.8,2683736980321.156,5693694780084709.0,9.54640113030642e+16,6053152443181867.0,3.03030303030303e+16,1238662082341057.2,7520256700716.848,109326769929.83466,5797302019272.863,260280716890.369,2511244070529260.5,6060606060606.061,0.0,0.0,6085673141870999.0,0.0,8799630327223.258,0.0,606060606060606.0,1393583353760.578,34983993871.25956,968275380922764.9,121176951657342.14,6039260413180777.0,21173611568458.26,22270947993.71241,33397962132203.66,589695980598909.9,1412031360113205.5,98890721701.85912,1958660022727.7686,4819731205069.285,31346507694.68338,2934740526557.8013,5137714117655.922,93671107.28856924,9203065123.372229,17392778770.48195,3697537822.619131,36692017227.9243,115165861326.93008,82877955.5430349,658028441.7546482,2288838435.7684817,4569935.616648217,228115037.7983485,408174003.8216668,101545.20576372994,4337547.508809343,9133260.696215577,99922988350.20708,415415978744.1345,1290520137598.9097,660005300.5739523,2419999747.8071647,7839859331.508952,192216247.3491659,2738179105.149551,4412507186.471319,1287040.4615598307,16471586.962939775,26347072.210822508,10001165.459747175,8985772.16397569,99715285.57445003,540425.1900247128,203226.65057541817,4613760.898252701,20052.039418108452,152104.7578466534,369799.352772229,1138.6600010092834,5980.253445701952,15922.035326042978,101978195368715.19,109179229395.91618,382038612624476.4,410665847623.6386,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3600,1.4053214910042307e+18,0.0,0.0,0.0,600315231257027.0,0.0,0.0,4801973401498244.0,0.0,11058310168499.756,1.2170512726712768e+16,6060513258476453.0,100067425109.54523,6060502965393837.0,106319558112.7203,1209483313760855.2,2673327851907.749,5688670243557486.0,9.588401629196893e+16,6052877414421188.0,3.03030303030303e+16,1258418091954277.0,7788604769516.237,109942564891.55449,5799064550964.232,263506201981.78885,2510562445593563.0,6060606060606.061,0.0,0.0,6086725237177614.0,0.0,8874197389844.715,0.0,606060606060606.0,1424381435039.3638,36439332497.455574,968278785466851.9,121175720600848.48,6038912327532466.0,22179320824026.023,24131050931.45899,33487303390211.992,600347618320995.6,1480536184365492.5,99658200546.93832,2066062132365.274,5105989428710.308,32958243033.457577,2971338613170.709,5414445690669.685,99423340.97787337,10172386234.681479,19298191864.377834,3855412518.9335103,37235736912.093735,125807122914.53662,86976318.95410956,674408270.7491021,2590824944.313005,4808248.504927467,245729710.03156105,457045913.4909746,116960.73280214112,5111795.224439922,9802427.305000916,96784286581.54007,416044889933.89514,1345530355355.9868,643171908.0674672,2364701817.1284137,8152627142.839784,195227322.6956633,2679194854.6875887,4568565065.662582,1371017.4225069867,16505321.194373468,28107184.54269744,10208820.144116754,9021971.011238376,109174641.28754514,546211.9482325925,202579.5352142465,4902174.846470069,20703.215571144025,165446.17186670375,404178.0043618587,1248.778611913506,6587.900348258726,18458.553364433395,108204674600419.17,117191597294.73064,413470006147815.3,433506825698.75134,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,1.4052885822923092e+18,0.0,0.0,0.0,600211101515977.6,0.0,0.0,4811078230364251.0,0.0,11468801901508.31,1.217048058377595e+16,6060523625348128.0,90368701310.4982,6060503976544298.0,106305856681.28511,1209570955399445.0,2559734195919.3203,5686034423284210.0,9.672288886764178e+16,6052676225487745.0,3.03030303030303e+16,1246468719737830.8,7718358449142.974,110339750980.70956,5800224427989.845,260040477902.60773,2510223496971205.5,6060606060606.061,0.0,0.0,6086750248413015.0,0.0,8806715579824.209,0.0,606060606060606.0,1461415080533.368,37588074361.39691,968218249546864.0,121175800217112.06,6038437670909772.0,22453781577653.535,24752739384.03436,32423948591715.246,601305980134608.1,1508045432258695.2,103461122644.14847,2130867334219.1882,5391411123105.551,33011879727.51061,3126288312705.508,5831390547640.129,104528829.2186859,10932542555.853947,20471388301.172756,3947266640.00024,39263925849.18118,135051911919.72841,90995307.9898791,738831055.7537907,2761699120.3867087,5303656.944185944,265537764.42996907,510100317.5481505,126678.96532767266,5585918.110575832,11703951.270155782,95688203281.1074,392933244099.46014,1341989196838.4866,642776988.6208084,2373501595.0248327,8237904718.170286,201132759.7707744,2756085710.26982,4980207415.655632,1399456.3621441617,17255636.877041087,29789213.851946276,10277989.405691791,8933928.383781992,114246032.94745496,581397.1463674048,206736.51843383352,5385016.501483695,22639.528222176068,172952.59690721828,425322.3724833841,1365.9961326228458,7148.857797212572,19198.113550724614,116628067940450.86,120877010607.46286,431859824625062.0,462333474661.24713,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
