milliseconds,Akt,RASSF1A,MST2,dMST2,aMST2,aMST2uRASSF1A,MST2uRASSF1A,iMST2,iRaf1uiMST2,aLATS1,LATS1,iRaf1,Raf1,aRaf1,ipRaf1,RasGDP,RasGTP,ERK,ppERK,pAkt
1900,173.9116734594671,4.858529527568799,0.0009197267320792752,114.95776468676537,66.02972436201101,111.10643793361466,0.18673271622221913,-1.6972883998222468,806.2156481652646,176.43034546212616,20.497805242482197,109.1072007928701,0.99089703189282,27.756260712644746,2.363478346528426e-06,277.675133393158,22.28424218275513,2976.3285802747478,24.1614571780924,25.230673640235363
2000,172.8602176276869,5.265361908634511,0.000990599063209368,106.75734119686709,60.184315066754976,110.28350772285542,0.18502810066518668,1.7379113331490064,813.390388639086,176.09400487561763,22.87583404056617,105.30422612719059,1.0309873386069852,30.632608926267473,2.6913528787842087e-06,277.88796149508823,22.331208744767974,2974.4140238463274,25.886175339364847,28.749277034752087
2100,171.56577282371236,5.649262846759987,-0.0002583437078499314,101.86405107595164,57.275494409561155,110.48984586580467,0.1822364136164066,0.783174298581419,838.2697242363528,174.79394276068064,27.196299012813196,89.23401258968634,1.0854419906676989,31.363694675951965,2.998832763329399e-06,277.8299793603804,22.4310674021402,2973.630079117592,27.415390087386506,29.01384677903528
2200,169.69251575386645,5.891428338305274,0.0010287442751862421,89.32851878831329,54.06643352491379,109.63975659219676,0.18004379402015608,-0.8475793504285759,851.8768390753725,172.2818036317773,26.133995706250985,59.990204471247225,1.156470230818809,32.86164716109724,3.4218895201427067e-06,277.8536724055223,22.272341936359723,2971.241263505204,29.03938624506032,29.897326874648265
2300,166.51666228427936,6.580346880067906,0.00023867456334131175,86.55877651075375,46.05729275940666,109.23700875697796,0.1778973873142104,-1.2830321947527608,857.7405386987107,171.7949676676005,28.32321312952373,44.24539561152109,1.2062106421717615,35.09573271969912,3.617626997706857e-06,277.61401650355515,22.40466209201422,2969.2692265106816,30.99560902536914,32.861662098238284
2400,166.856306978281,6.445999359503352,-0.00046233414696566106,86.6610184556662,43.925992050062355,109.34996695309867,0.17458739765821912,-0.9439537440043771,881.7483687335442,166.42699528643314,32.510828257127194,26.796046617640698,1.2533772335702835,36.375201086234824,4.060737045452429e-06,277.65656723860434,22.477327986535705,2966.8889754067964,32.005223502074664,33.98974348320029
2500,163.1891423510495,7.32337528826183,-0.0001492802113105522,76.65703773754302,42.69631602109287,108.88276728374862,0.17387169434600977,1.16274475899718,903.8195048485154,167.379934137747,32.095484503818916,23.326585169086528,1.3060875264545337,38.6882037424466,4.483807597920383e-06,277.825823419614,22.202724185077198,2965.1335068860103,35.26253974108104,35.32263490948081
2600,161.51988279388496,7.870056553120811,0.0008809145796762349,74.57640745823994,41.47058257006885,108.37706605944551,0.17078284550388234,-0.5653165662158068,901.883125822679,163.3041555697834,36.456180661203014,5.593433931279522,1.3296248367874755,39.19583156931599,4.9397373765629605e-06,277.8511228799419,22.26813020284105,2963.3563571326654,36.20829447337497,38.479520889020456
2700,161.68139461371186,8.288888657042492,-0.0005283422476201439,67.42569433454955,36.67279609776115,107.36576760946033,0.16955263094584896,7.888835614425352,905.6160893751087,162.610044196214,40.70053792381617,-6.680658069078589,1.0634690346571418,40.924434056757775,5.182167423934896e-06,277.5584619984595,22.189808199191933,2961.289402868911,38.83605787898318,40.05232584466209
2800,158.46416268805336,8.590512338321181,-0.0010534951259456322,65.35698940792811,35.522938205455354,107.23755356254287,0.16939479540806068,23.232230001384433,913.2412681630619,156.9160875270105,43.49513042027128,1.1111998871559385,1.0273488762714127,40.502424711446956,5.202029377809549e-06,277.4759807305793,22.248164209524884,2961.028124764603,40.01466822968835,40.82883580776389
2900,156.89900992306977,9.35466567374236,-0.00016189704133347078,59.87619978310886,32.66093038508279,106.59309044719602,0.16579373650314633,32.655268899922675,919.2233195561035,156.8745994371794,43.76254462131192,-8.969911311422495,1.024447510424406,40.289305781957964,5.4043287776791465e-06,277.46563023433987,22.545430999664315,2960.733348724145,39.678448742955645,42.89807152825688
3000,157.1493953447233,9.489278607483271,-0.001170505836845539,56.27993783851373,27.85864311674645,106.3111384514421,0.1636123675134015,39.710702785115544,908.2353395907013,151.67079262895618,45.580950471740145,-1.3132403017586476,1.0010456493030475,39.53086876139113,5.245475142640544e-06,277.6455093625544,22.534847009999694,2959.9843070488637,40.23285190651312,44.26888517493533
3100,155.39331161856268,10.005761681669386,0.0006524063781431602,53.03765022824238,26.04420696358883,105.66619017628318,0.16313973457497366,47.07478367103904,910.3638714012507,147.77148274711845,49.3923443560914,8.778027573230585,1.0067739945422423,39.61328320267505,5.3200781377884554e-06,277.6073374874282,22.339500160671985,2960.2089001900313,40.956898023152284,44.59363850143674
3200,152.867852162337,10.89930729135851,-0.0009327542776473204,52.315779161050784,24.62329085903332,104.87092799241815,0.16147892886885576,58.29556683324889,900.0574337400047,145.7078141894653,52.692014924389795,6.540517001699924,1.0157756766048402,39.20201883304317,5.202735534815398e-06,277.7838945097442,22.26910550013789,2960.305359193729,40.39123352769112,47.865538532674904
3300,151.1674945187745,11.368501189377069,0.0005669813483826666,48.15347781956754,24.685355935458283,104.57153664761375,0.15762724186086774,67.33206173417878,920.4580078996531,143.30508738224538,56.703194107709926,6.962071861572278,0.9817395206948367,39.45689477682015,5.2662910382812935e-06,277.80829147497445,22.381027155817094,2960.3868472939025,39.5598456869152,47.674239832736774
3400,148.4320085778034,11.950351421931156,-0.00010344907138520174,46.7703601872088,21.871959771026855,103.99830084163003,0.15648851812051282,71.04964161920611,900.8905213935041,140.60275776958935,59.75339155104716,8.570649174401373,0.9847408659591199,38.351232866124015,5.119698867328863e-06,277.74838707672615,22.571797375348016,2959.3709817439767,39.25119728760026,51.44626644757203
3500,147.6276087524754,12.737083552146663,-0.0011375581198318284,46.18967038995586,21.30310855705718,103.32014671734245,0.15498433621669933,77.64206957756606,918.3866026093935,136.08060100101667,64.81487266435254,8.370984705740133,0.9671956398473561,38.65508653136152,5.130213938742947e-06,277.7821502748342,22.23656147043583,2959.990541394805,40.27364519461329,52.33295225316607
3600,147.2039126991872,13.088945227558142,-0.0010391246642588365,37.004598417876515,20.996472257957286,102.27185766056179,0.1528269290457693,86.2896790292263,920.739014979062,133.16650668582815,66.52508234555567,-11.496786352502177,0.9837166796206824,37.98529252085168,4.972186645273075e-06,277.8126288279506,22.196754235410754,2959.8953828420704,39.07618141100547,54.81895358745293
3700,145.53990143916025,14.096962872857272,-0.0004913850930250951,38.426066029653704,17.576889855525874,101.6415094807249,0.1505782654742863,92.71866064482418,908.6382899763183,128.68107340259948,71.74950689504855,-4.1017341092679915,0.9626504016523798,37.758623283117764,5.047119812013408e-06,277.4368302539593,22.19663470677244,2961.0743089749008,39.40062698870166,54.47368446098792
3800,144.17481007101438,14.67592342303998,0.0013583850358188283,30.101634584110258,17.667184861674308,100.94522948169043,0.14969100129517274,97.4047442405345,919.9386138305696,122.02882260068243,78.17224041767545,-0.5488665995112648,0.9614357597975024,38.12186921075448,4.865861703905589e-06,277.82092399915103,22.149058419258036,2961.737559532632,38.72056697099575,55.94780344804031
3900,141.87790458286133,15.54772295055087,-0.0013155770364511286,34.80555335181103,20.215592316230886,100.75318232145491,0.14750925202899623,106.96771295315672,913.6765934177248,118.6766229518052,81.21868542907272,-1.6484590189628936,0.9595868639146634,37.27683104841452,4.895722497424279e-06,277.47990194945504,22.240213284892885,2961.468908642209,38.908105982146274,57.76553483892774
4000,138.78013409629494,15.884860581562451,0.0007083279779020682,33.441250700426586,16.26965986733244,99.9305433473088,0.14702553284497863,107.7024454537305,903.7810142391917,113.01398132121463,86.42450918298788,-7.193676217477594,0.9342836598374221,37.11897475578308,4.731200386334037e-06,277.7770548544626,22.18019692925391,2962.353262339977,37.69942890003255,60.54924028382553
4100,137.84535215859677,16.85046312765705,-0.0008624734978824004,32.59418743179942,13.86620754855393,98.87211098143028,0.14604039793084164,116.82385524109375,908.213326810328,112.00270738220242,89.38812120131753,3.093258963949546,0.9516260401840924,36.380465042003856,4.729731565956098e-06,277.68313377833755,22.16556174106472,2961.3016268956894,37.90418777167215,60.82257691016511
4200,137.58948351435276,17.29876852522328,0.00034594142167640235,26.132741074012134,14.2119264930232,98.47871809083536,0.1433306586363195,121.19438722034985,919.672787277675,106.3669855700014,93.34086799328803,-7.538795027812201,0.9426223240156445,37.36308665574094,4.748941887771926e-06,277.6957058471616,22.36280220585454,2962.110718842963,37.547632277983496,63.79756233573569
4300,135.23778791060602,18.451116192721607,-0.0009725704144678136,23.54586529063274,16.579944899369423,97.19948744592023,0.140771800951696,125.47420674663108,917.8942230862731,100.99071081638495,99.41512822229562,1.7223909081017414,0.9383095627291531,36.00839346298081,4.662470225382742e-06,277.46041175640994,22.24862529875034,2962.5094674096463,37.09218816079194,65.95133629476213
4400,133.56566574442917,19.091288081565565,-0.00010099007022326337,22.057998417119233,14.486008307732638,96.9096503986291,0.13928761164105546,126.02119368329474,911.3688055952397,96.15584946700469,105.69204621180413,9.51999343569867,0.9161318254040998,36.61321226988274,4.52511355866657e-06,277.6001565842947,22.161336609593477,2962.0543345304277,36.96523317468263,66.49958109911971
4500,132.63297306717078,19.597072381728943,0.0006844915524813791,19.34592242429746,10.466166723789975,96.26601973903603,0.13810521852895752,131.67719705715876,904.3546900567062,91.06049011292123,109.8907235023164,-6.839090325404637,0.911192385739449,36.84310051330251,4.555421749852195e-06,277.77130978053833,22.332383162525943,2962.3558271321763,37.562806922934406,67.33405010629608
4600,129.44569852800404,20.89805712225755,0.0012993473939603368,24.393454102406924,10.00944430305708,95.2087744669355,0.13732793765277337,137.44084870796618,908.3518982004007,84.7688807527451,117.29496594948273,5.857514235111871,0.9326974254740583,35.64566894383954,4.457284026141216e-06,277.43098474240105,22.411702512464593,2963.330785228581,36.36193689046894,70.20862934154304
4700,129.11855948432333,21.359229985117075,0.000949130576804183,22.132275835096475,11.201917280896954,94.73718950759199,0.13535639165605465,142.70986439191222,914.7729004309906,78.6518134627162,123.26831715425078,11.186125839092913,0.9255124974136,36.51327471330289,4.473988590172381e-06,277.52153453427877,22.54259334557072,2964.1562709825444,37.06025035337495,71.50413537559648
4800,127.57975179043228,22.08291423609997,-0.0009826128185310937,23.006152840934593,10.106518576734903,93.61311212108657,0.13457347328956865,143.3430469235292,912.1396742844903,72.46970769514691,128.73161590208278,-9.03332606714761,0.897584815129464,36.302253346111286,4.448076841864863e-06,277.44620948012573,22.36434025105945,2963.3935644117805,35.66624637248262,72.7380253890939
4900,124.87991692905209,23.09108838222019,0.00020683716775769402,20.273921873897205,13.488276108195203,93.04937691131114,0.13325523024160055,145.38492517813452,922.7134122445166,65.1917548398333,134.68851498245797,4.60186453604357,0.89461509168111,35.151265580279585,4.374183585728545e-06,277.5427375075261,22.403771670407096,2963.253916184972,35.680430542598614,74.88503059586168
5000,123.93528348959568,24.142838566012678,-0.0007828293465096068,21.044294894842775,9.170584791342037,92.1965007552852,0.13025330050971587,149.45255985326676,916.5537623203404,61.41809854534121,140.6538247746946,4.025152782311,0.9033396350254382,35.58363544777668,4.243703113818962e-06,277.6244087246382,22.318681667521474,2964.7448171164074,35.75934591789003,76.60257134443069
