miliseconds,Susceptible,Exposed,Infectious,Super_spreaders,Asymptomatic,Hospitalised,Recovered,Fatalities
2900,43930.45747941275,46.102750959838275,4.18588814635048,-0.020091433898480084,8.072785811372734,3.9137473700452126,5.952206616176807,3.0603317673625874
3000,43926.50578198643,49.148019114976954,4.2528641714877935,0.05885872067474437,8.50241539204448,4.046065437231342,5.907244672685245,3.087107877304043
3100,43923.82645286911,49.90694024143667,4.333715687583369,0.046517549554967876,9.137364357820495,4.417921297151027,6.480011798924619,3.220852501731048
3200,43919.056871639645,52.904726693719596,4.552226080345871,0.05933787732507924,9.443013537437855,4.504690761658171,6.632154810763634,3.2515247310180495
3300,43914.20652723844,54.384265461563444,4.666205996046194,0.04546466288089771,9.785328483827337,4.577421567289475,7.092023968013321,3.331892378181139
3400,43911.91158934228,56.11388979778697,5.074199269634706,0.05658289586255552,10.455462544070743,4.818352282432777,7.383594158087466,3.3406686827320473
3500,43907.64878326447,57.82712922460027,5.048849136292556,0.003349837311183556,11.090378794303252,4.920084494576487,7.98785985486127,3.4550262209236635
3600,43905.18211826207,59.8211911610464,5.328555522290342,0.060877981194812775,11.792382175249061,5.235104052573113,8.470499248215427,3.4982103252219297
3700,43900.234292044915,62.3681006136729,5.4935217442859425,-0.006583225114064514,12.667610032385353,5.360296935950204,8.781096359549359,3.5302685394103843
3800,43899.14844933211,66.3095248353604,5.862903687488572,-0.008303911145948466,12.884690343667426,5.6158789905784205,9.079650869542773,3.641451426512412
3900,43892.39083252275,66.20109117274966,6.058700274369697,-0.01423151843187141,14.080052692411247,5.886836782376105,9.539020710371313,3.6970709692698556
4000,43890.66238088497,70.7621311345861,6.337589020391851,0.03776313874393651,14.174519712093193,6.168291303329783,9.906847121375192,3.7294565863681437
4100,43885.231564399015,72.44369183348363,6.578427178400814,0.010584287905762567,15.361153866180047,6.369109329915687,10.562959267711335,3.7939883234952885
4200,43882.063839158145,75.37204162478551,6.8704851804870515,-0.018357359536001837,16.317665171577964,6.470986408669566,11.237420226177605,3.94673917147954
4300,43875.87555777306,78.20467470641343,7.0607235400018755,0.024761480969262766,16.786069038013213,6.738045630133312,11.470952194314881,3.9967064701688457
4400,43868.596520894665,81.50194779025709,7.372185606997425,-0.031939191784752886,17.6994532708615,7.148461910341078,11.997630078011898,4.056639809860239
4500,43865.02616833606,83.97868136098353,7.473124120181269,0.018514908571410117,18.60593822267773,7.4507416280046135,12.70273351827493,4.1059182320699446
4600,43860.88996069481,89.24584704045473,7.947312473360414,-0.0057619476310127055,19.508133648637337,7.721708682154526,13.0757077645614,4.216834062422738
4700,43855.124619794035,92.57360521544922,8.167019912156263,0.05723488415047183,20.247645244408137,8.062901058003346,13.63125794197854,4.321796715296102
4800,43847.652764253384,94.00890451831069,8.433726459618601,0.02777886608823273,21.60581349399759,8.361433468785533,14.650234133469409,4.471495597685536
4900,43844.07879421643,99.40454654347171,8.759156989460546,-0.028960213732491615,22.428900521471835,8.537049368273996,15.254319461530024,4.514013373592574
5000,43835.28177944049,103.3515216424076,9.061469683833186,-0.031104659730086522,23.18454198816964,9.005589708176466,15.61036696964498,4.623747594416262
