miliseconds,Susceptible,Exposed,Infectious,Super_spreaders,Asymptomatic,Hospitalised,Recovered,Fatalities
3700,43900.38237767408,62.47910567932929,5.496482580274629,-0.010040474611478462,12.176959756111737,5.532091277728254,8.85851120849118,3.5454816698877636
3800,43899.58075879771,64.78480652654439,5.710432179827893,0.04042055038920645,12.866607397394647,5.643222311549586,9.34018804999118,3.623842658714588
3900,43893.97822500828,68.76303580593523,6.062108992560496,-0.02397354647634639,13.69377856375122,5.950719128411032,9.640288178957563,3.656838128284837
4000,43888.604852948665,70.59724512052547,6.36370707864916,0.04394816364082365,14.496737156583384,6.100120095740526,9.806334489939989,3.7657806288034883
4100,43886.27960250273,72.12969200289909,6.3941231620474115,0.04837165977122572,14.96141995479858,6.423486762908217,10.675434678808346,3.8045081866106116
4200,43880.048977863866,76.25070734384494,6.702330785840877,0.020546866802112075,16.12868261275433,6.568545333861691,10.861948667875634,3.898812390120521
4300,43873.149976629764,79.4482083076358,6.916462539015911,0.00970206135094378,16.71653297022141,6.759006826242906,11.675717884980598,3.9309427153631336
4400,43868.45723531303,81.35172431855207,7.191769981346307,0.009142132483478406,17.859806488148877,6.989483059324392,12.182581077740284,4.089334138026204
4500,43866.00310733293,85.83462434935704,7.483261994900965,-0.007527171107530092,18.238945037297196,7.465156308615756,12.768925308010028,4.167198141544793
4600,43857.92687463327,89.05711089950474,7.950987887584,-0.02675510463662152,19.5909689492179,7.694659402647819,13.334198225561277,4.196664767259746
4700,43854.43829039657,91.66430394533867,8.264445578135673,0.03172286098138584,20.705727850996237,7.848657546740378,13.93122186835571,4.294219452028766
4800,43848.63365505308,95.54668799017836,8.593673368883927,-0.014284934596103888,21.436646377439263,8.27590259413131,14.652769830077482,4.439629493290981
4900,43840.035533477574,98.32136531761326,8.90825126416678,0.01645592318499081,22.431051595680422,8.593106950284543,15.25475014861759,4.526706996021816
5000,43836.60775611378,101.51682855086659,9.11535256027144,-0.02424589751113722,23.754510621810194,8.870193960118515,15.741145392001089,4.6291243880956205
