milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
3300,1.0245870770289552e-11,9.943494195547982e-11,4.069821608084941e-15,2.0267015780691363e-13,2.0266664241417913e-13,4.105329997383566e-15,8.304684223653986e-18,8.335739879667669e-18,2.1060798689063916e-19,2.300385642804759e-16,8.316178174002748e-18,8.238461970051623e-18,7.287721171505586e-22,3.2312504944872594e-22,3.2225777109285107e-22,7.230626043153794e-22,2.1821405018386418e-27,4.9688481174072104e-15,1.4020008424435042e-13,2.1421117123510886e-19,2.104608547855809e-19,1.2954685588391069e-16,1.936721850276911e-19,4.9708071164715314e-15,1.928611987250897e-19,2.196713587276178e-19,2.1054792293711504e-19,1.2805253285446357e-16,4.3325105614878345e-27,4.5199262626181595e-27,4.407104388443261e-27,2.0077780598458177e-24,1.9960161546762963e-24,2.027003608466657e-24,1.2385514951605896e-21
3400,1.025297156969509e-11,9.943227758118558e-11,4.09187562034681e-15,2.0271128041109473e-13,2.043708914647005e-13,4.091088426650836e-15,8.274766393220813e-18,8.243195092584993e-18,2.1077043820948137e-19,2.3359197960698925e-16,8.303224500454527e-18,8.27881888175762e-18,7.32988982241644e-22,3.245144662415791e-22,3.231674574172857e-22,7.276093295752567e-22,2.2096875945113393e-27,4.9567314391375235e-15,1.379106459186055e-13,2.28717652839384e-19,2.237295381999283e-19,1.3534658318239069e-16,1.9413562186601873e-19,4.9498033060187005e-15,1.9501030011196309e-19,2.2429648152304017e-19,2.286439287345936e-19,1.3486957113898177e-16,4.7355594130948306e-27,4.565585755309122e-27,4.6752229651485756e-27,2.1359482304639414e-24,2.1037511752215482e-24,2.1354000319104994e-24,1.257265391124472e-21
3500,1.0251982361419116e-11,9.94329555766821e-11,4.058262303839587e-15,2.0307635919229459e-13,2.048727210990029e-13,4.1023530036019984e-15,8.344103182369624e-18,8.337351281035632e-18,2.1307594339048386e-19,2.336721940235821e-16,8.290036977949628e-18,8.264385393631249e-18,7.653865768281196e-22,3.2251100745409363e-22,3.237730943259567e-22,7.441085861221351e-22,2.2007019241822515e-27,4.958966628787626e-15,1.3902416102999943e-13,2.295398262205921e-19,2.3776366152953093e-19,1.421997520835489e-16,1.9379812311997224e-19,4.970820805351444e-15,1.9224409970709326e-19,2.325367947436911e-19,2.265538090984026e-19,1.4067134478618867e-16,4.916766862339295e-27,4.9123745569029046e-27,4.808116904583505e-27,2.2073804656679173e-24,2.218191250065656e-24,2.2369415222382336e-24,1.3617920842982176e-21
3600,1.0240655837539974e-11,9.943403608129641e-11,4.0772955481997344e-15,2.0291248204635227e-13,2.0454291489868112e-13,4.08747160112277e-15,8.296481761216836e-18,8.316001082214631e-18,2.1246288276349994e-19,2.34904555396634e-16,8.269763096646288e-18,8.234123293507569e-18,7.68630034722059e-22,3.2497343586325234e-22,3.2364006096413446e-22,7.627647381851048e-22,2.274466905857568e-27,4.986727144832007e-15,1.3923325256245151e-13,2.420799788291021e-19,2.3662436181392294e-19,1.416334014286196e-16,1.9227523611980318e-19,4.972121154454248e-15,1.9271671040875022e-19,2.4045374070006153e-19,2.373811357145903e-19,1.4629761659295012e-16,5.054378007842632e-27,5.128973385761652e-27,5.2145089402275794e-27,2.3548512543257793e-24,2.3966131513898384e-24,2.441332847349159e-24,1.4026841536965298e-21
3700,1.0243317454763716e-11,9.943132535029452e-11,4.069082829477785e-15,2.0341167680522588e-13,2.02470036303706e-13,4.094036972058401e-15,8.239178847357328e-18,8.229074418693941e-18,2.1545165671349946e-19,2.3958938855327227e-16,8.261268975851614e-18,8.336810541494508e-18,8.016331566264241e-22,3.219228557221143e-22,3.2281361597289963e-22,8.013079039969139e-22,2.2629532345835437e-27,4.962332366728464e-15,1.4121495483025103e-13,2.4656023696928964e-19,2.4931586838732425e-19,1.528678052061677e-16,1.924276275896649e-19,4.9359367384763476e-15,1.9394109084934425e-19,2.501174764096254e-19,2.527877693692774e-19,1.5113792250135502e-16,5.342091345871859e-27,5.432125346570894e-27,5.283731211561857e-27,2.5086492257953504e-24,2.5656816390224188e-24,2.5009824706074864e-24,1.4926410254065316e-21
3800,1.0244621127060081e-11,9.943507708273193e-11,4.057803424000085e-15,2.0367876980199826e-13,2.0397806543273743e-13,4.090051005886699e-15,8.304429824019698e-18,8.32476528889013e-18,2.1445327725927091e-19,2.418839874948086e-16,8.291754925285815e-18,8.32389974146555e-18,8.139282473917856e-22,3.203324530262987e-22,3.2354004740621353e-22,8.001405001907047e-22,2.2937495877640307e-27,4.983179565284895e-15,1.4395189752919492e-13,2.5530693418903983e-19,2.594195793870142e-19,1.5748672475950586e-16,1.9457008562070447e-19,4.952122778120657e-15,1.949258476562859e-19,2.649349488249522e-19,2.591039242134976e-19,1.543205676618231e-16,5.5682902808642164e-27,5.582930795958015e-27,5.666625956004733e-27,2.608463659135412e-24,2.6585189373056806e-24,2.6514799170516014e-24,1.5616934873922344e-21
3900,1.0244169752872139e-11,9.943333131347674e-11,4.056635685521581e-15,2.0275651504706282e-13,2.0374685166611696e-13,4.0715337468940616e-15,8.267301256360888e-18,8.298150623008078e-18,2.15362918795984e-19,2.4345059636401464e-16,8.242121910202766e-18,8.32773345488383e-18,8.224227972473897e-22,3.2466792018236833e-22,3.1989311375794264e-22,8.151102418831575e-22,2.3226929791113785e-27,4.93296868590291e-15,1.4193073926912305e-13,2.6520303322761685e-19,2.724839918084062e-19,1.633112708134136e-16,1.9266395141468708e-19,4.950117291398715e-15,1.9269475595285757e-19,2.6417384526118167e-19,2.6668727665119836e-19,1.6243151049949485e-16,5.939584016352791e-27,5.943594887369971e-27,5.91692864171617e-27,2.8097247650649035e-24,2.8266056739872343e-24,2.8241744101139928e-24,1.6914958734633014e-21
4000,1.0243047337439899e-11,9.942639886337523e-11,4.0773661413632165e-15,2.0360057819858065e-13,2.0233882710901898e-13,4.083071543317051e-15,8.27786897866306e-18,8.303866810533322e-18,2.1716472728646596e-19,2.42063020273024e-16,8.30982105234987e-18,8.246487227197454e-18,8.322988494848199e-22,3.221139645464455e-22,3.2294219951126315e-22,8.4420480406925215e-22,2.392879131516174e-27,4.920283407419325e-15,1.4542089998774851e-13,2.7677644330347268e-19,2.771392224561829e-19,1.6860828754315348e-16,1.9362898058973528e-19,4.989675069419092e-15,1.9348564580001505e-19,2.7908903147706337e-19,2.802879343588104e-19,1.6910690287874971e-16,5.9908412744362585e-27,5.966399753701326e-27,6.147289009564397e-27,2.9266430950718695e-24,2.9290327394279133e-24,2.9384938627462952e-24,1.7892138405495377e-21
4100,1.0241836029515622e-11,9.94274308407798e-11,4.088842216858137e-15,2.03567493579395e-13,2.025316771526938e-13,4.0718626746051035e-15,8.309616758564706e-18,8.314672014271035e-18,2.1538316584733075e-19,2.429354749595461e-16,8.270061131724545e-18,8.202871186249926e-18,8.531795301621183e-22,3.2221082749184554e-22,3.22363940370451e-22,8.49365776461669e-22,2.4023829940187806e-27,4.927588632148402e-15,1.4628289767870673e-13,2.8132207756473e-19,2.896659161436105e-19,1.727973702033263e-16,1.93631825528716e-19,4.972681272807027e-15,1.941149526637848e-19,2.903366503768905e-19,2.8978977502712985e-19,1.7446995436905037e-16,6.389510456617693e-27,6.3339017000252254e-27,6.314465576609434e-27,3.0292475690487632e-24,3.050017325654676e-24,3.0352605157744582e-24,1.8366796085173902e-21
4200,1.0238744697130445e-11,9.942466164825369e-11,4.067158548458143e-15,2.0454912854962398e-13,2.0380451569980833e-13,4.080133414219168e-15,8.252675813943328e-18,8.281685635006147e-18,2.1684005303081191e-19,2.433205115057362e-16,8.288558522918243e-18,8.25364382011921e-18,8.663895126768609e-22,3.218418401679555e-22,3.224344898447322e-22,8.613361989785679e-22,2.451408967766124e-27,4.918662487369094e-15,1.4771416776331186e-13,2.9090177486492986e-19,2.9271899765072115e-19,1.7585986814956216e-16,1.9379981586455467e-19,4.981019519186546e-15,1.9374868651039313e-19,2.9734790084161023e-19,2.903830590035172e-19,1.7747497047340526e-16,6.412612167746577e-27,6.437542119570268e-27,6.51811919707154e-27,3.1294588504206587e-24,3.2081208203961384e-24,3.2184673025643835e-24,1.941107088129624e-21
4300,1.0232860599737378e-11,9.942382701735794e-11,4.079218483675653e-15,2.0258789758971615e-13,2.0262851289997844e-13,4.092004050104824e-15,8.30121693225797e-18,8.219691318104694e-18,2.1731323429679695e-19,2.510764155776058e-16,8.317467019899244e-18,8.31018246894734e-18,8.90284669435819e-22,3.214207057636849e-22,3.1952312157650646e-22,9.01384121324133e-22,2.485828424373856e-27,4.991055246640893e-15,1.4990217136217886e-13,3.023099296260927e-19,2.999091997762983e-19,1.8559793542481641e-16,1.922049624852324e-19,4.965403565678868e-15,1.9218732679504568e-19,3.007099825459857e-19,2.9963252985783e-19,1.8366250139739585e-16,6.702301883386375e-27,6.802921631885733e-27,6.802338872248098e-27,3.311717581705508e-24,3.2961353798840965e-24,3.2634511049230137e-24,2.0102642398162794e-21
4400,1.023358496796838e-11,9.942223470705988e-11,4.048733806199628e-15,2.0344442570664763e-13,2.0341408886464197e-13,4.087898882750728e-15,8.187319287380691e-18,8.236942642870527e-18,2.176762740750227e-19,2.453594190123824e-16,8.243011952560633e-18,8.207586632065728e-18,9.037325921413754e-22,3.210571172628965e-22,3.2417754354655935e-22,8.946328819610235e-22,2.5313806982610357e-27,4.9619562943508524e-15,1.4986740032728855e-13,3.080400546579444e-19,3.1757157290404715e-19,1.8804628885697656e-16,1.9405623746816425e-19,4.9885319054514086e-15,1.9148264100907502e-19,3.088008922334472e-19,3.138995386218438e-19,1.8784976498948557e-16,7.008893639831693e-27,7.083415025620419e-27,6.944664044998388e-27,3.388304086677805e-24,3.483990217244635e-24,3.390231938561882e-24,2.075874165741993e-21
4500,1.0222489838764175e-11,9.942677034803316e-11,4.0430429911785446e-15,2.0342740239147978e-13,2.0427859260581937e-13,4.0468782222238844e-15,8.224208530716259e-18,8.236296294416173e-18,2.199626599585204e-19,2.4749242806810756e-16,8.229933523616734e-18,8.218748791545255e-18,9.145752244409949e-22,3.207703440257115e-22,3.2075487150372816e-22,9.127067580743355e-22,2.531363702301392e-27,4.9362715977456025e-15,1.523028102450644e-13,3.200329423142137e-19,3.1847992092746643e-19,1.9685753179832381e-16,1.9295611378302467e-19,4.947208453499335e-15,1.9311851729985093e-19,3.2241942698370486e-19,3.2168386057056805e-19,1.9529403664257306e-16,7.287599276660595e-27,7.333207085871032e-27,7.200376896797466e-27,3.609197823704144e-24,3.6132791429099804e-24,3.5513677975551635e-24,2.1730985561232834e-21
4600,1.0227465909335443e-11,9.942048555423164e-11,4.058819455210231e-15,2.024638512328366e-13,2.034907471828904e-13,4.0530488964386504e-15,8.24635361792151e-18,8.200999419462462e-18,2.18487772050891e-19,2.510917850604274e-16,8.27998016190831e-18,8.231537463165681e-18,9.455052937733744e-22,3.207540533388873e-22,3.220890573529799e-22,9.228160047225063e-22,2.596658610756556e-27,4.925807754858872e-15,1.5166413951405988e-13,3.3630050332721836e-19,3.2833355558919545e-19,1.96776089866614e-16,1.9414635999456775e-19,4.980854364835803e-15,1.914385647299994e-19,3.311621635743971e-19,3.2772720606827555e-19,1.9853027945261506e-16,7.53558064128896e-27,7.501282632944395e-27,7.463272332809196e-27,3.707934044018575e-24,3.7596839226342755e-24,3.6778661219180775e-24,2.2103053968711716e-21
4700,1.0228998496745557e-11,9.942575918234824e-11,4.070056499381124e-15,2.0395585699901364e-13,2.025614265282946e-13,4.043593821305006e-15,8.191722427707035e-18,8.22593239561592e-18,2.18879859561474e-19,2.506065294984309e-16,8.268671170574876e-18,8.293523313576318e-18,9.57792831839716e-22,3.201053130277209e-22,3.2181823076594867e-22,9.607317394647629e-22,2.637441388449059e-27,4.907741010659368e-15,1.520061232362531e-13,3.44148065062172e-19,3.435254761773979e-19,2.0743659545945007e-16,1.9249006916799548e-19,4.938937209004529e-15,1.9123625592401422e-19,3.3787864659146583e-19,3.438182653946652e-19,2.0772072618949513e-16,7.60862812251277e-27,7.784445905874555e-27,7.59042907282538e-27,3.8048239670557415e-24,3.881793178235306e-24,3.792536985336906e-24,2.264204988302867e-21
4800,1.0224321908840263e-11,9.942208795981534e-11,4.051142430430105e-15,2.0243636612728515e-13,2.0417703281883656e-13,4.0440728305064855e-15,8.243299061573102e-18,8.252979155065431e-18,2.211009066207527e-19,2.5741780244809083e-16,8.247644629956292e-18,8.195165972881419e-18,9.648768211043837e-22,3.235407007755873e-22,3.235805742083766e-22,9.664704870985009e-22,2.6718145917384905e-27,4.939438910931774e-15,1.5386291707820334e-13,3.477876571288913e-19,3.5382685639921633e-19,2.123034716182981e-16,1.9295267238872229e-19,4.923608804020724e-15,1.9256398617896667e-19,3.471986959365862e-19,3.4567022042392087e-19,2.1236988910074228e-16,8.029820143514883e-27,8.034479020599027e-27,7.819246555518084e-27,4.02406317426032e-24,3.920250296556853e-24,3.9969399599459365e-24,2.3699032419035004e-21
4900,1.0226420852701475e-11,9.942092972965893e-11,4.046845280981562e-15,2.037537421644055e-13,2.0213063370161301e-13,4.08517232965666e-15,8.214374450615586e-18,8.273333713219979e-18,2.21406136499432e-19,2.602328839889273e-16,8.28013716614194e-18,8.215741760003022e-18,9.856453671732911e-22,3.2147732245722302e-22,3.197991477301929e-22,9.879104278928773e-22,2.687061089081558e-27,4.902292617598971e-15,1.5591073339250498e-13,3.6318615358152487e-19,3.6096423496315253e-19,2.182402985495798e-16,1.9385153342467064e-19,4.979479289852973e-15,1.936611291969504e-19,3.600836779182293e-19,3.5692800736418474e-19,2.181392864558331e-16,8.050508946224227e-27,8.269171024895453e-27,8.217052052991324e-27,4.15984132259861e-24,4.109181173353506e-24,4.0531156357432166e-24,2.4831984687566132e-21
5000,1.021506942893406e-11,9.942191796245116e-11,4.05304640101153e-15,2.0424983037183208e-13,2.0444351733892956e-13,4.063474444972281e-15,8.164429243931776e-18,8.244895711436458e-18,2.211165631281728e-19,2.584136921447699e-16,8.296482047889408e-18,8.275726434005436e-18,1.0058326274317667e-21,3.2016129615498633e-22,3.197772555002353e-22,9.886777227766085e-22,2.6946579502597757e-27,4.914246268838445e-15,1.5730444805601892e-13,3.6613137498818626e-19,3.735226737375829e-19,2.1909524843629101e-16,1.9122786227517696e-19,4.938178132921294e-15,1.924959497781868e-19,3.7265017304590964e-19,3.666373740647323e-19,2.2145317103337712e-16,8.499254168662482e-27,8.326738746564741e-27,8.513719800523506e-27,4.2338330526693214e-24,4.24286392173853e-24,4.235384317862594e-24,2.5460829520121156e-21
