milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
3300,1.0249961715755003e-11,9.943415079494451e-11,4.049314952151897e-15,2.0250505312942904e-13,2.0511141713756092e-13,4.102960748585996e-15,8.22355706292273e-18,8.243120383819018e-18,2.1009160077761957e-19,2.279706494316381e-16,8.259690698036334e-18,8.264858297281066e-18,7.15650702872757e-22,3.231256361869065e-22,3.207687758744755e-22,7.150323612336066e-22,2.1673029520107606e-27,5.0027296023701476e-15,1.3765043261387257e-13,2.1658599736448923e-19,2.1768534458122273e-19,1.3121200856761097e-16,1.9239085183786393e-19,4.963896256587796e-15,1.9230811290081506e-19,2.0974215460991863e-19,2.1933871215558465e-19,1.258458378552599e-16,4.4011768498899875e-27,4.438679822979344e-27,4.453830155760623e-27,2.045745657282656e-24,1.9773566950292387e-24,2.0314290383686316e-24,1.2363490501389604e-21
3400,1.0248249241229434e-11,9.943423345350351e-11,4.063015717697193e-15,2.0294249459770932e-13,2.040964196642332e-13,4.09830742810919e-15,8.33404431149614e-18,8.282581436802e-18,2.131193998166962e-19,2.3076031551752694e-16,8.321287520415948e-18,8.29926021038228e-18,7.338177323375412e-22,3.2126700299774663e-22,3.246183304255982e-22,7.311867243889712e-22,2.2031924612209113e-27,4.9983218089577365e-15,1.3989421782930043e-13,2.2212715007168014e-19,2.2584093142714526e-19,1.3373384290651684e-16,1.9240174807219848e-19,4.952093201767804e-15,1.9491450992923676e-19,2.1810020289957995e-19,2.2367200485682093e-19,1.3199664727860092e-16,4.5797136977457516e-27,4.576923741985812e-27,4.6658837181709335e-27,2.113203542930537e-24,2.1526097863742037e-24,2.168277948196519e-24,1.2821672211151113e-21
3500,1.0250820648070183e-11,9.943093026836954e-11,4.06896516081443e-15,2.0314232525497816e-13,2.0500110389533826e-13,4.084514877936806e-15,8.293043755511257e-18,8.282391541055508e-18,2.1132076382517203e-19,2.3528481273505626e-16,8.338417900890082e-18,8.286932124858262e-18,7.667923284678782e-22,3.2165791190838736e-22,3.2488285801305717e-22,7.472540744530021e-22,2.2200433332402076e-27,4.982165651710409e-15,1.4224926721932596e-13,2.3408298886375786e-19,2.3637684904030234e-19,1.406651484541907e-16,1.9418549826527707e-19,4.9701355997532435e-15,1.9331787618954355e-19,2.332019709194669e-19,2.331494140248645e-19,1.4141098776948562e-16,4.965904250940115e-27,4.8221590307364825e-27,4.8562608067100824e-27,2.3167491424410727e-24,2.2112024438720595e-24,2.248758081453157e-24,1.3969664874929207e-21
3600,1.0240265657123351e-11,9.942883403149508e-11,4.075179592346766e-15,2.03925151630354e-13,2.049253077382044e-13,4.048071372485075e-15,8.227747255645235e-18,8.300760908152457e-18,2.1253406282524817e-19,2.361852730300679e-16,8.275435902728344e-18,8.307544883366987e-18,7.71608971036781e-22,3.2016984265226245e-22,3.215546571451409e-22,7.756213161728681e-22,2.220967789291607e-27,4.980066770034434e-15,1.3902868402316623e-13,2.445327381770926e-19,2.424681942663222e-19,1.4730553136874535e-16,1.9384362190333804e-19,5.002616154872998e-15,1.9306831871981008e-19,2.4021858250393986e-19,2.4190881387044145e-19,1.4604603154959584e-16,5.176895483133408e-27,5.080142371330339e-27,5.072309003673281e-27,2.3751087019289667e-24,2.4451700647132846e-24,2.3632354079156874e-24,1.4378196144732963e-21
3700,1.0237835145598825e-11,9.943336026329923e-11,4.097128750311482e-15,2.0374751642963125e-13,2.035997162074682e-13,4.092152791520141e-15,8.333144607450436e-18,8.328376537394154e-18,2.1259232037094866e-19,2.3662595227349294e-16,8.23266515151659e-18,8.333005620987646e-18,7.867383024223506e-22,3.242066027539968e-22,3.249765955301422e-22,8.020674459564388e-22,2.3088864498135053e-27,4.924468883603702e-15,1.4006636067982162e-13,2.5344888244985766e-19,2.4502755654077666e-19,1.5333207144807382e-16,1.9318319672887738e-19,4.9423346053689636e-15,1.948603785612888e-19,2.526470870527232e-19,2.526000255079162e-19,1.4743058456477805e-16,5.3139126778740626e-27,5.347993440439817e-27,5.360610918281945e-27,2.479499110466538e-24,2.5796588805267047e-24,2.5879396875605804e-24,1.485859169605482e-21
3800,1.0245101738455407e-11,9.9431882611466e-11,4.078472028400283e-15,2.031614130335496e-13,2.0357212984217157e-13,4.094639838178581e-15,8.276340631876402e-18,8.30195085360517e-18,2.1391359956931034e-19,2.379923292829856e-16,8.299398797591076e-18,8.318080754962695e-18,7.969711667194032e-22,3.2089440295106786e-22,3.222216109487293e-22,8.020569459871821e-22,2.310275357010059e-27,4.974175961466251e-15,1.4429912660301683e-13,2.5504061347269293e-19,2.6408160123736493e-19,1.5620134812983235e-16,1.9409457667395507e-19,4.938904747998023e-15,1.9447738912801617e-19,2.598345396417302e-19,2.543801007972387e-19,1.5625183073150038e-16,5.6562265825220474e-27,5.613755025812268e-27,5.610049061743731e-27,2.6858937022580607e-24,2.6089342338632095e-24,2.5981645543279238e-24,1.608943070656285e-21
3900,1.0241016459945742e-11,9.943366414754879e-11,4.060909188436958e-15,2.0316582155685835e-13,2.038482301322236e-13,4.080131549746704e-15,8.320040057342667e-18,8.30759085823754e-18,2.148896094340286e-19,2.4275652492064785e-16,8.260473516839313e-18,8.20482903524903e-18,8.241479405060369e-22,3.2301211925368687e-22,3.245678426429622e-22,8.123709539421279e-22,2.3446190955775925e-27,4.9745207061982064e-15,1.438837965981073e-13,2.6909502554325334e-19,2.6733176353124725e-19,1.620952962168596e-16,1.9448589944850307e-19,4.9972427622010594e-15,1.9369506998688342e-19,2.7227189275050994e-19,2.7382824465448636e-19,1.640490536648016e-16,5.822842906737623e-27,5.829739677754909e-27,5.83151972884774e-27,2.7293953179085998e-24,2.7794476110384208e-24,2.788924308998748e-24,1.7032530243484577e-21
4000,1.024309050077539e-11,9.943176428985767e-11,4.0973864300732275e-15,2.0399954189154804e-13,2.0436951741239974e-13,4.048062877138796e-15,8.216729959457332e-18,8.248098121269281e-18,2.1480793746092354e-19,2.4406239436952233e-16,8.306457204918155e-18,8.210150131965115e-18,8.250661528998149e-22,3.203438695089703e-22,3.2351507464077772e-22,8.48553993821981e-22,2.4064291039052506e-27,4.944439477134699e-15,1.4349422935264162e-13,2.810057411986687e-19,2.776594146466889e-19,1.671105701275779e-16,1.9256064936169254e-19,4.9981650293985936e-15,1.9436467849438209e-19,2.7229550182870266e-19,2.826499995944831e-19,1.6833465277998467e-16,6.1207241935600266e-27,5.959854704647617e-27,6.151132147020423e-27,2.891553068002968e-24,2.9365098508408654e-24,2.9139730459443993e-24,1.7413529691684363e-21
4100,1.0238265109398665e-11,9.942465748060478e-11,4.085279370018184e-15,2.033187110814909e-13,2.0441427186691528e-13,4.045638944035202e-15,8.293395793622094e-18,8.23113549322229e-18,2.153175096461752e-19,2.4258836692241696e-16,8.275861402940687e-18,8.29888560074169e-18,8.586039243564558e-22,3.1969742803946496e-22,3.2357581295969523e-22,8.538939993811786e-22,2.4276930034609654e-27,4.9238472164270425e-15,1.4415783665383776e-13,2.8214049618784277e-19,2.8487147000426437e-19,1.7350363057959366e-16,1.9451022833496834e-19,4.974372217252188e-15,1.9429122240787705e-19,2.861372556509542e-19,2.903591432685991e-19,1.702324476362724e-16,6.2434743098169774e-27,6.278642817435483e-27,6.3054735144404396e-27,3.029491974070823e-24,3.0647902368354706e-24,3.0027132975072846e-24,1.861248516231445e-21
4200,1.023063663746873e-11,9.943108684760089e-11,4.082396752125249e-15,2.0211218527803006e-13,2.0288227458814121e-13,4.061146933420714e-15,8.224065988709985e-18,8.299322725972826e-18,2.1564368344369445e-19,2.467590704943408e-16,8.241485663511115e-18,8.293403290010504e-18,8.777485723358125e-22,3.2280474694886955e-22,3.215758159356348e-22,8.70965128864251e-22,2.4599976293370218e-27,4.95630674910835e-15,1.4854078612700743e-13,2.911271549946742e-19,2.929067316667524e-19,1.788953179946873e-16,1.919085841335385e-19,4.9245378556914166e-15,1.9408108369827452e-19,2.9384810951807277e-19,2.975491285114729e-19,1.801276950494214e-16,6.63119864133129e-27,6.55169044024955e-27,6.562643340447178e-27,3.134125666355259e-24,3.208003116363121e-24,3.164277568207482e-24,1.9370876630747456e-21
4300,1.0238163172189262e-11,9.942261358698758e-11,4.082105793482149e-15,2.027311519553051e-13,2.03148143738834e-13,4.076263847256302e-15,8.307297364171858e-18,8.27026531878433e-18,2.178476637291266e-19,2.479133991893268e-16,8.227617588933443e-18,8.191953389735558e-18,8.775013968828397e-22,3.237962285207815e-22,3.2203818987760184e-22,8.83272993310377e-22,2.4717714883971215e-27,4.977639912655725e-15,1.479699198897141e-13,3.0372360355384976e-19,3.0734141836186653e-19,1.8435473670997371e-16,1.9296760041093221e-19,4.960973951859758e-15,1.9370356087669997e-19,3.095131095475907e-19,2.9961687086680867e-19,1.821844493156371e-16,6.837296733971224e-27,6.827576575588452e-27,6.855281943870153e-27,3.26202911276591e-24,3.322059943437387e-24,3.314511323445543e-24,1.981401665316857e-21
4400,1.0224096658613649e-11,9.942543909308068e-11,4.0473391333540395e-15,2.0400569783730986e-13,2.0406575818515414e-13,4.079496050158291e-15,8.193998306944138e-18,8.217925676978688e-18,2.189845670633524e-19,2.513685875997084e-16,8.27458555542837e-18,8.216999212803008e-18,8.946760481895877e-22,3.2235283836082087e-22,3.1934887671239284e-22,9.052335483358017e-22,2.4893481340073453e-27,4.963577820089238e-15,1.5088062036811292e-13,3.1488032159438366e-19,3.0814676029981265e-19,1.897531992518376e-16,1.938694953819927e-19,4.941006098620252e-15,1.932296379438608e-19,3.1476118176772368e-19,3.169647312709205e-19,1.909974171629615e-16,7.10751348676394e-27,7.030902261482557e-27,7.111869617300233e-27,3.4292744626631034e-24,3.399174321698657e-24,3.491735396168788e-24,2.0795813227718147e-21
4500,1.0224469101287643e-11,9.942100857868898e-11,4.071647947968214e-15,2.0241010271316634e-13,2.0330467823078433e-13,4.087948790887189e-15,8.216272761848331e-18,8.236372089340203e-18,2.1989340213954114e-19,2.493376623730407e-16,8.309145784234764e-18,8.219434462637345e-18,9.269702229680177e-22,3.226818583406481e-22,3.208524756619789e-22,9.141604031759456e-22,2.5133279691004526e-27,4.945854429871354e-15,1.5043372126086136e-13,3.206087887334344e-19,3.2569387832588677e-19,1.9127660536983275e-16,1.9166460071605527e-19,4.978212662778616e-15,1.9430289564137907e-19,3.2147128988433836e-19,3.257374364643102e-19,1.915624082431608e-16,7.114762686774861e-27,7.292564332194233e-27,7.176042091567025e-27,3.526761464080696e-24,3.637572940364444e-24,3.5975051331679876e-24,2.155675399330908e-21
4600,1.0229641199447627e-11,9.942493768561062e-11,4.077457886209455e-15,2.0287202559506944e-13,2.025293061989459e-13,4.039585882622157e-15,8.227552214035884e-18,8.26546395315173e-18,2.183420992819701e-19,2.5027775263344283e-16,8.28187110090668e-18,8.256918475572e-18,9.256792459605983e-22,3.1976150774928114e-22,3.2275568116162716e-22,9.308655580356379e-22,2.6026806831551483e-27,4.921480382539728e-15,1.51790692463918e-13,3.3561547696627717e-19,3.3066763452630265e-19,2.013945619020697e-16,1.941951673751479e-19,4.9117639467176334e-15,1.9375238375442042e-19,3.29418042341961e-19,3.303288302219271e-19,1.958394475130509e-16,7.460215310641303e-27,7.347666013471509e-27,7.407796615834692e-27,3.668631306377022e-24,3.6756223640384284e-24,3.6648104637546494e-24,2.235978357188495e-21
4700,1.0227353762073803e-11,9.942560599375825e-11,4.071922429498539e-15,2.0182394452176213e-13,2.0461525001472986e-13,4.055113266762453e-15,8.18497321258109e-18,8.20231390597273e-18,2.192306796204928e-19,2.5047295762387307e-16,8.274570522363414e-18,8.22147967433865e-18,9.603784272496284e-22,3.228648029134235e-22,3.225793169245421e-22,9.590289485706013e-22,2.6334055010590473e-27,4.98033832289932e-15,1.5382180824677677e-13,3.4643842722024743e-19,3.384040081752177e-19,2.0612503028249446e-16,1.9330102210731752e-19,4.96073604534245e-15,1.9294174042833544e-19,3.4538645840475745e-19,3.3972615702102915e-19,2.043839144651339e-16,7.674629921397077e-27,7.755214954861606e-27,7.605136673472847e-27,3.832728844099349e-24,3.78376717932394e-24,3.862501151772114e-24,2.3344636262238928e-21
4800,1.0222507242822631e-11,9.942195308298802e-11,4.068163549897177e-15,2.0209979149254098e-13,2.0191004545114782e-13,4.071429026027419e-15,8.175818109716434e-18,8.206350553175245e-18,2.1927221944468933e-19,2.558870807366196e-16,8.25750536427133e-18,8.271463348576485e-18,9.804576308624778e-22,3.2001239140349273e-22,3.226491474139834e-22,9.630453122298065e-22,2.650612843718873e-27,4.938934099791647e-15,1.547739224706931e-13,3.448167051742749e-19,3.53268435255332e-19,2.068628997144554e-16,1.9238455825273474e-19,4.902291778370081e-15,1.9119149878868735e-19,3.500239452489757e-19,3.4558400685049326e-19,2.0967898162022347e-16,7.973446845660934e-27,7.946422475108682e-27,7.827493190365343e-27,4.021143066000411e-24,3.918363344676584e-24,3.930476605414067e-24,2.3697144933821643e-21
4900,1.0215392032893329e-11,9.942345344499534e-11,4.075775420830422e-15,2.0265843556243968e-13,2.025361962527918e-13,4.0827860966053155e-15,8.237546828575439e-18,8.231969368954766e-18,2.20673239102403e-19,2.5835405870168514e-16,8.223141059080025e-18,8.295307046291938e-18,9.750445213720708e-22,3.2182381935270814e-22,3.2093341825365676e-22,9.99598860878873e-22,2.6663556109081812e-27,4.9547668090261224e-15,1.5415336366422587e-13,3.5963448088085934e-19,3.624368167421932e-19,2.1633180067506526e-16,1.9358302394566352e-19,4.901192159717672e-15,1.938785804663523e-19,3.5685046597623926e-19,3.5737920994908906e-19,2.1791383039908816e-16,8.18468381747096e-27,8.143960694920109e-27,8.129540078492017e-27,4.048028281507619e-24,4.1346222827607876e-24,4.088314004782583e-24,2.4844083106158718e-21
5000,1.0212615592386212e-11,9.942113944504816e-11,4.087918721505471e-15,2.0170081718969594e-13,2.0357337390194062e-13,4.0654058300037896e-15,8.229486510316203e-18,8.234419282380156e-18,2.2278935968677296e-19,2.5709555306340055e-16,8.20746733075048e-18,8.268331005743363e-18,1.015989345815448e-21,3.1996754864920466e-22,3.213528592706095e-22,9.993941148346305e-22,2.709214758682963e-27,4.956830031959812e-15,1.551354598909908e-13,3.735865864462854e-19,3.6461717505183063e-19,2.202997092164064e-16,1.9126097427058233e-19,4.963935086088026e-15,1.9211796267117235e-19,3.705341321185077e-19,3.7165249691965026e-19,2.1816524141037968e-16,8.484440830332874e-27,8.516949456606777e-27,8.400075137021132e-27,4.2826867370849745e-24,4.200786047062571e-24,4.201952414732947e-24,2.5161462860524754e-21
