milliseconds,T,I,F_1,F_2,N,E,R,V,A
2700,0.12354321467334878,0.010154590712722256,0.001505502149305293,0.46135172647648687,0.8063455962276741,0.6112122483879742,0.17165499043230814,0.01684762569927907,0.7474921007845019
2800,0.1296481672761279,-0.0030420411902199324,0.0002603467566520525,0.4892677774333698,0.8744267215205461,0.6316011301550981,0.17061036580505098,0.0313142005861061,0.7561888337884212
2900,0.11053563138012203,0.009898137745889332,0.0015992373047710245,0.5251667839157885,0.8617628135673799,0.6600559177651214,0.1791709461036205,0.004389873240855638,0.7623880751099052
3000,0.11422084491534183,-0.006456832428202047,0.000618330329692465,0.5360939334383206,0.9022319387703994,0.6377570792049011,0.1842925812040678,-0.030135762087288732,0.7708121601735556
3100,0.1284442579872977,0.007338485559225991,0.0017720524202773141,0.6054753692194554,0.9346146918890978,0.6780441862295375,0.1821917596874549,-0.038028827543967296,0.7924441970047051
3200,0.11941883617004183,0.005499584536525821,-0.0009762154379286675,0.5922345936361981,1.0324692180494641,0.6671416212275748,0.18786685601108682,-0.017610209313565058,0.7866190928472299
3300,0.1157887255216263,-0.005314198291615757,-0.0005608393224395944,0.6009173541833375,1.0435118586883607,0.6980233288889525,0.1892144866274122,0.01642965160306233,0.8008653249921968
3400,0.10112428959543138,0.005580115404694097,-0.0008213807815646148,0.6353871158422887,1.0687559497036367,0.7117776701880175,0.1959272084926768,-0.010762969913319887,0.8041688801375536
3500,0.10580217233134531,0.01200209134385696,-0.0020807348292151253,0.6607321581008834,1.1256314906918228,0.7112268827083773,0.19636081978817302,-0.003518490015136523,0.8170489244680916
3600,0.10905029481670948,0.0010215320926539393,0.0019593827977287975,0.687748560462032,1.1823883097371697,0.7182529797614505,0.19773159941132606,-0.019979056383755977,0.8184641391661535
3700,0.10336369585360246,-0.002267904641751,-0.002342287218722731,0.6907625702762777,1.2088629831280109,0.7167401907017619,0.19828831004552616,-0.022021145374848124,0.8088619080658402
3800,0.11375865757328299,-0.003364643269875297,-0.00211932292524047,0.7181218210078382,1.2074028023863708,0.7368772966576737,0.2018313970215932,0.016688682875561463,0.8167793695783309
3900,0.10966398830305754,-0.01124665116080407,0.0015637911483515484,0.7366896113763454,1.1989691116644605,0.7452750782399707,0.20311979918014705,-0.009513193797789388,0.8477778159052073
4000,0.09495530547263664,0.004555641430451769,-0.0016113169651936826,0.7768819094728526,1.2908907558007818,0.7482444825143149,0.2097342003007663,-0.0027990881662897727,0.831869123160177
4100,0.09078367247059663,0.012149949890225671,0.0004243060229756535,0.7721354386298149,1.2797014566815954,0.7665968245735683,0.20505203162026228,0.01422056437892537,0.8405532968939939
4200,0.09723212788701306,0.004600960225793305,-0.0016838964162678046,0.790386231526399,1.3464021659989007,0.777722069176448,0.2120653640446082,0.01301811615250281,0.8536308470748587
4300,0.08564037079273695,0.0028301466058986073,0.0020454813208820887,0.8211744020306138,1.3308080846372243,0.7988034276865084,0.21325958480438634,0.033357637100596124,0.8614419688775381
4400,0.10002531291168253,-0.0005633700484150453,-0.001710220566324169,0.8509804753904687,1.301357740513542,0.7864046438716455,0.2136768608568425,0.035641283152478914,0.8673223486623435
4500,0.09893477756577082,-0.010974336735584402,1.8418907682666122e-05,0.8667778012174753,1.3512745552201302,0.8159552698437454,0.2115150906034797,-0.023020200501156232,0.8612376117324959
4600,0.07732189201200039,0.007254406865735123,-0.002263894185079303,0.8720517741758135,1.4056481729202734,0.8115166426655044,0.21047473485601112,0.03695055281902134,0.8610042385430543
4700,0.08962447172857592,-0.01133230190574548,-0.0007030007715129348,0.8829671907526029,1.417607602405654,0.8228017907427426,0.21909785971030152,-0.0030192578369661323,0.8757762253096046
4800,0.08747096982169852,-0.0031318920263414033,0.00114745723561251,0.8828828807880302,1.3762026037627282,0.8341151520777119,0.22086924921156764,0.030236360470312598,0.8638805563681984
4900,0.09655027720039445,-0.008971797414593573,-0.001748067681938041,0.9162973159511888,1.4030900528907173,0.8146049770887459,0.22126267755311246,0.02684032840279982,0.8741058392663158
5000,0.10062864613677294,0.0001443615227182475,-0.001993489578209609,0.8769790881667234,1.4646079418006235,0.852729962149962,0.21631357194531026,0.012048675627137144,0.8786063338395812
