miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
3400,4.4855088979121405e-12,4.811249650276003e-13,9.999498930802501e-09,1.4431202576454287e-14,9.997405905330351e-11,1.439370321686222e-13,4.9874532335015875e-15,8.009707942755517e-15,1.5999983091121922e-07,2.3108985700395606e-15,8.999997892945462e-08,2.9459207956892236e-15,1.809648453597247e-14,1.3999999950617407e-06,6.999997692578074e-10,2.2886155865498323e-16,-1.9096602738563655e-23,4.4413469893195415e-23,4.9623295994006845e-18,5.0804810578260675e-18,1.9999993735226046e-08,5.921653689697099e-15,-3.5169539208216354e-19,5.529342035478829e-19,-5.9331946393538e-17,2.4999926586746408e-09,1.0935134451368862e-15,6.59724845977706e-15,3.3999999921817636e-06,6.971202080765692e-15,-5.565628740127639e-17,1.0591761528506826e-16,3.8601836899927384e-16,3.767761628297423e-17
3500,4.4597282887738955e-12,5.035227610130983e-13,9.999496055486716e-09,1.465411119323281e-14,9.997223609474957e-11,1.492517623289007e-13,4.758072466331124e-15,8.13058489150504e-15,1.5999982952878532e-07,2.432941845890138e-15,8.999997879926653e-08,2.9667491385168146e-15,1.835712049854742e-14,1.3999999951446233e-06,6.999997476304136e-10,2.2850473380003286e-16,7.118326623660094e-24,-2.909729710423457e-23,5.3032460699787734e-18,5.5358005843718786e-18,1.9999992995692075e-08,6.831434518837841e-15,4.718854162420766e-19,3.394730590836226e-19,-2.554786086902695e-16,2.4999920902917005e-09,1.1264294502488398e-15,6.590221063260956e-15,3.399999991949052e-06,7.421823207781685e-15,-3.4972520624354305e-17,1.030758469488652e-16,3.841795693124555e-16,4.0133822839084767e-17
3600,4.4519772234644464e-12,5.099689043351096e-13,9.999480291836811e-09,1.547674745661839e-14,9.997162014518366e-11,1.5568837940918582e-13,5.032024139390764e-15,8.433721726347073e-15,1.599998159830519e-07,2.4536044466597644e-15,8.99999777336361e-08,3.045384610593356e-15,1.8414986047202757e-14,1.399999994249957e-06,6.999997594834116e-10,2.491378806024481e-16,3.8602521145572614e-23,-8.81892076252352e-23,4.1383331315496956e-18,4.5592172372848295e-18,1.999999345255484e-08,7.29639340347373e-15,-2.7716845143370333e-19,2.9225646343202493e-19,-1.0395767008451772e-16,2.4999919065198553e-09,1.2040830143285136e-15,6.702933633440997e-15,3.3999999916261718e-06,7.219351022104908e-15,3.761729626685794e-17,1.0929843479396588e-16,4.3607742987364366e-16,4.087659710827116e-17
3700,4.436638184872428e-12,5.144763084899622e-13,9.999456547310399e-09,1.5462836931252225e-14,9.99701834357838e-11,1.5747641844702708e-13,5.396187297464693e-15,8.574443996851303e-15,1.59999814657216e-07,2.5152736439704427e-15,8.999997747515934e-08,3.091482913105855e-15,1.9828913624428992e-14,1.3999999937916353e-06,6.999997301417445e-10,2.379242609289248e-16,9.640632452730334e-23,1.64070556709247e-23,4.103934100330193e-18,4.915185867630818e-18,1.9999993527667908e-08,6.563352914884119e-15,1.8667143590032106e-19,4.276850238293452e-19,1.9771540975123762e-16,2.499991493782338e-09,1.1983058901890449e-15,7.161020596573231e-15,3.399999992075372e-06,8.03305606174811e-15,7.298360027370769e-17,1.1367554902001377e-16,4.0142781589913577e-16,4.246618037114569e-17
3800,4.427126768144262e-12,5.33805758366199e-13,9.999449256632026e-09,1.6133811756169356e-14,9.997017428202047e-11,1.607014518211317e-13,5.504841951835776e-15,8.78341708827537e-15,1.5999980979511144e-07,2.632947682392772e-15,8.999997682097026e-08,3.194693085427554e-15,2.0377607788503598e-14,1.3999999935053585e-06,6.999997365338643e-10,2.4250899892699505e-16,-6.843823606938679e-23,1.0055416649891548e-22,4.172696186841364e-18,5.5768660100407375e-18,1.9999992463033963e-08,7.884465169798245e-15,2.3707997091306645e-19,1.6959162985835248e-19,-8.466501128582368e-17,2.4999913733522076e-09,1.2354807854927645e-15,7.260350804892337e-15,3.399999990929193e-06,7.911121471837678e-15,3.4249002510433976e-17,1.1145455584029152e-16,4.907262744414326e-16,4.4004074270956026e-17
3900,4.420932310393142e-12,5.488394764133519e-13,9.999418983595571e-09,1.6396788600336653e-14,9.998014974166469e-11,1.6907312641833429e-13,6.2250506909689684e-15,8.723687473264802e-15,1.5999980018130184e-07,2.6522302976751595e-15,8.999997535624951e-08,3.266225165517574e-15,2.1487304708113006e-14,1.3999999915125053e-06,6.99999642822369e-10,3.482975896695973e-16,6.442459344195321e-22,1.0395015592554144e-21,1.2804733393503225e-17,1.2818295956947785e-17,1.9999987446496682e-08,1.120259001749227e-14,3.633678031212442e-18,3.0651686870720436e-18,1.5375133958880316e-15,2.4999906169648634e-09,1.5182186641254736e-15,7.578068689832362e-15,3.399999989613267e-06,9.37076607708335e-15,4.003879947617513e-16,1.3262928091282352e-16,6.6731051096247e-16,4.5512259905320414e-17
4000,4.398276866798761e-12,5.644539362110013e-13,9.999406490230183e-09,1.6379136534722217e-14,9.9996113493507e-11,1.7713356889933063e-13,6.976086664873369e-15,9.076731612267528e-15,1.5999978766793633e-07,2.6377063088306726e-15,8.999997376498308e-08,3.2556280216348677e-15,2.24599515471225e-14,1.3999999875967222e-06,6.999994916363518e-10,5.053085341883775e-16,1.209017061207372e-21,2.1333534487833936e-21,1.9957285096793428e-17,2.0600710746897375e-17,1.999998394386271e-08,1.6171721560093715e-14,8.085767776761114e-18,7.04290094420999e-18,3.885747251213142e-15,2.499990384133447e-09,1.7274947177148874e-15,8.238255487018017e-15,3.3999999872744485e-06,1.0670954288159711e-14,8.267688503377332e-16,1.5798085212077543e-16,9.100364160146879e-16,4.8027055172164845e-17
4100,4.380473134990771e-12,5.607804362104267e-13,9.999379126309355e-09,1.6477653489187203e-14,1.0000924758346568e-10,1.872503145244794e-13,7.870460011600089e-15,8.938118248142023e-15,1.599997790083314e-07,2.702802824958366e-15,8.999997249582239e-08,3.3357724005195084e-15,2.3152760176954337e-14,1.399999983979534e-06,6.999993612758645e-10,6.369446124251209e-16,1.7745882647871098e-21,3.513962994624571e-21,2.6761002852718632e-17,2.782716016676327e-17,1.999997755520033e-08,2.2308655728780505e-14,1.2980874031121289e-17,1.1272623950717542e-17,5.386983845863074e-15,2.499989301992305e-09,1.906117155176619e-15,8.732348515606459e-15,3.3999999853577133e-06,1.2600341583991699e-14,1.3073124772565752e-15,1.8092261749572904e-16,1.1320835179321132e-15,5.025839613161176e-17
4200,4.380256682903687e-12,5.700168822733995e-13,9.999346540066027e-09,1.6535044942513305e-14,1.0001980627643802e-10,1.9632870428457468e-13,8.980761158764871e-15,9.177923623707806e-15,1.5999976058675415e-07,2.7138656718949453e-15,8.999997162032606e-08,3.358369663145528e-15,2.52189361527622e-14,1.3999999802808101e-06,6.99999229655153e-10,7.592860392708653e-16,2.356298582282732e-21,4.486157020845316e-21,3.5217163200695975e-17,3.416546277657351e-17,1.9999973288583895e-08,2.666858040836582e-14,1.722037985389237e-17,1.4502562409789475e-17,7.548184494431974e-15,2.4999886440268156e-09,2.169774543273765e-15,8.851080505769264e-15,3.3999999824502956e-06,1.4000571789393923e-14,1.8203435619202394e-15,2.0423914566214756e-16,1.297723010558077e-15,5.3219482558567745e-17
4300,4.367961505173855e-12,5.829940174972123e-13,9.999329996406054e-09,1.7034953907967538e-14,1.0003283402583029e-10,2.0998841136948567e-13,9.951328239504796e-15,9.231824496584043e-15,1.5999975550912293e-07,2.8067209354452585e-15,8.999997001590854e-08,3.4605365229383454e-15,2.593598336563921e-14,1.3999999767103462e-06,6.99999114602407e-10,8.826268005706905e-16,2.95430466948189e-21,5.671752034161906e-21,4.3620672059823e-17,4.2886031052333223e-17,1.9999968776679053e-08,3.167802298445922e-14,2.1561775870184095e-17,1.8281302441311594e-17,9.330186865770799e-15,2.4999881780269442e-09,2.4389085492011914e-15,9.591462446534802e-15,3.399999980165003e-06,1.5130731875217422e-14,2.2148296672682518e-15,2.3434777510778414e-16,1.579437373749049e-15,5.717091246400674e-17
4400,4.352723392557925e-12,5.903875677256281e-13,9.999311433730524e-09,1.7227258695044332e-14,1.0004890571377111e-10,2.1532686923467446e-13,1.0616208710192983e-14,9.284565063983094e-15,1.599997474074957e-07,2.8039723971715405e-15,8.999996916770135e-08,3.4470107075988575e-15,2.704215808787645e-14,1.3999999734729446e-06,6.99998985032819e-10,9.780697788507482e-16,3.691690832354683e-21,7.040762781142132e-21,4.9439412032973227e-17,5.0438646011056e-17,1.9999964473844073e-08,3.608499692839259e-14,2.637551668256335e-17,2.1859878574743598e-17,1.0962394586683414e-14,2.499987390879435e-09,2.704280433216495e-15,9.969238123347699e-15,3.3999999779181044e-06,1.7103021203757695e-14,2.7659456826763742e-15,2.512482197001688e-16,1.784454873079321e-15,5.966349479381425e-17
4500,4.3397148098357525e-12,5.995441836254848e-13,9.999279477333285e-09,1.703115877100631e-14,1.0006240402830796e-10,2.2119066843444107e-13,1.1693362104011138e-14,9.540556517193502e-15,1.599997277451898e-07,2.809681685238379e-15,8.999996738063077e-08,3.4883525724289026e-15,2.8042290612416804e-14,1.3999999696407122e-06,6.999988256101176e-10,1.1295819995502788e-15,4.269105715671307e-21,8.408494637810445e-21,5.760476803481497e-17,5.870046067974161e-17,1.9999958969324702e-08,4.061049382036579e-14,2.980856759058067e-17,2.56552765934152e-17,1.3341855530932715e-14,2.4999869158652613e-09,2.8711738656072913e-15,1.0349455823016667e-14,3.399999976362864e-06,1.830747751543319e-14,3.142914760880236e-15,2.83448151497928e-16,1.9741917046752156e-15,6.120731517385288e-17
4600,4.33316488920697e-12,6.22724163091648e-13,9.99926958720394e-09,1.7196073173298016e-14,1.0007486046620824e-10,2.355745118083121e-13,1.2547612414496024e-14,9.637716963117483e-15,1.5999971786160743e-07,2.8177886769916934e-15,8.999996656605794e-08,3.5253417203051005e-15,2.9222684996934666e-14,1.3999999672496097e-06,6.999987184880043e-10,1.234382016787244e-15,4.891771339398461e-21,9.597893206923355e-21,6.619623063958623e-17,6.54256360259757e-17,1.9999954419380384e-08,4.525486723728375e-14,3.467171101650565e-17,2.8861416997340154e-17,1.48093985133705e-14,2.499986157509522e-09,3.0989984008843004e-15,1.0632519285718564e-14,3.3999999736267026e-06,2.0087858037952587e-14,3.688897846088248e-15,3.037462103401684e-16,2.2487546924449853e-15,6.426801279413826e-17
4700,4.321976122584833e-12,6.305259542263474e-13,9.9992294367968e-09,1.7525517490832175e-14,1.0008646005924261e-10,2.4520384108200967e-13,1.3194179551358225e-14,9.515954873817002e-15,1.5999971078290923e-07,2.839177804101436e-15,8.999996538910656e-08,3.552805277915286e-15,3.0528400522761084e-14,1.3999999635810222e-06,6.999985785369053e-10,1.3444683163657036e-15,5.5982952167471414e-21,1.0493000386946254e-20,7.227658533327897e-17,7.326432960994637e-17,1.9999948674827338e-08,5.0069840252857005e-14,3.878021001890781e-17,3.28612578618099e-17,1.70543494455677e-14,2.4999856500623293e-09,3.389873235109666e-15,1.1196836004520712e-14,3.3999999716438497e-06,2.1394169076798258e-14,4.045711030205703e-15,3.278115685960167e-16,2.4830797061695322e-15,6.605774860210711e-17
4800,4.319086631798054e-12,6.385823404832792e-13,9.999205576740771e-09,1.7798566669807614e-14,1.0009921213207122e-10,2.5328398667555497e-13,1.403396269514275e-14,9.59653787297736e-15,1.5999969419325632e-07,2.9317899653587947e-15,8.999996423793138e-08,3.5439096817482803e-15,3.212081144703264e-14,1.3999999594913186e-06,6.999984405770756e-10,1.4660534504698736e-15,6.177155637678426e-21,1.1681832675490376e-20,8.164802251919227e-17,7.936478360473537e-17,1.9999944589044617e-08,5.578383507589723e-14,4.345628741110684e-17,3.655634265067537e-17,1.8595664675026272e-14,2.4999848984557495e-09,3.5428002869381775e-15,1.1494961801218777e-14,3.3999999697684934e-06,2.2544892958099947e-14,4.581416685591405e-15,3.4704442984820877e-16,2.6915566070744956e-15,6.815855087022686e-17
4900,4.311091251197456e-12,6.52037442360541e-13,9.999186310425133e-09,1.797866536319454e-14,1.0011191536045976e-10,2.610458101106495e-13,1.4897271139459066e-14,9.79434444284237e-15,1.59999690179446e-07,2.929332591437075e-15,8.999996300487083e-08,3.6103585584892036e-15,3.3276835166008154e-14,1.39999995603156e-06,6.999983353143182e-10,1.609708445719889e-15,6.759184116116677e-21,1.308431293486546e-20,8.713004090350742e-17,8.726905658214613e-17,1.9999939977232507e-08,6.08031513764335e-14,4.830559444393363e-17,4.0154487731509884e-17,2.0687491064140297e-14,2.499983851459399e-09,3.785094369650552e-15,1.2160484081824926e-14,3.399999967359813e-06,2.4685934537757682e-14,4.950497933494131e-15,3.7542166763091234e-16,2.9314086960123332e-15,7.194886342435347e-17
5000,4.293965534682948e-12,6.696273749100135e-13,9.99915960887769e-09,1.823150744404671e-14,1.0012442015082496e-10,2.6876546547363184e-13,1.5937840671321754e-14,9.908800670991841e-15,1.599996754841634e-07,2.9834061526628134e-15,8.999996186829477e-08,3.6105540098078385e-15,3.461963318181646e-14,1.3999999529892739e-06,6.999981929447773e-10,1.7428019786863414e-15,7.435975778854766e-21,1.406416361695623e-20,9.450756746213526e-17,9.659388695345315e-17,1.9999934165273e-08,6.46699792334903e-14,5.212470029389919e-17,4.3661094377566754e-17,2.2774041490210534e-14,2.499983388110055e-09,4.060339912964144e-15,1.245602920681556e-14,3.39999996537147e-06,2.5595340144937388e-14,5.5251874392351684e-15,3.9322555424532576e-16,3.1236991704029265e-15,7.414752071703179e-17
