miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
3400,4.476057648018189e-12,4.874430763553696e-13,9.99949909303903e-09,1.4489510595847026e-14,9.997259611501809e-11,1.4277729078218254e-13,4.841374032174479e-15,7.769935596173432e-15,1.59999827732522e-07,2.3103155567558013e-15,8.999997946823005e-08,2.9354022959617894e-15,1.744563198344953e-14,1.3999999945316656e-06,6.999997723879364e-10,2.338989193307316e-16,-9.583570681397379e-24,-7.175542261712499e-23,4.910887849935885e-18,3.658435235168342e-18,1.9999993876700483e-08,6.311860387718426e-15,1.949654308183078e-19,5.4068633230048e-19,1.3744039766143136e-16,2.4999924891812636e-09,1.086696888668116e-15,6.57875128563145e-15,3.3999999919748266e-06,6.836839886396364e-15,7.209257754170636e-18,9.854620204713067e-17,3.823108064295257e-16,3.913587684302692e-17
3500,4.470073074230164e-12,4.947098751009997e-13,9.999492708106926e-09,1.457098770022845e-14,9.997114258714308e-11,1.5052610377112392e-13,4.857348357727916e-15,8.114679113213904e-15,1.5999982456964742e-07,2.442271089383429e-15,8.999997867867e-08,2.972208086392579e-15,1.8115716814761346e-14,1.3999999946651768e-06,6.999997554046444e-10,2.5661851790786592e-16,5.665888850926754e-23,5.577377555442498e-23,5.013453339048354e-18,5.8952652657254246e-18,1.9999992352642105e-08,6.239198524283409e-15,-3.8938870562843976e-19,2.127352505309273e-19,1.4873251328555205e-16,2.499992241969003e-09,1.1807585884488409e-15,6.7291295032451275e-15,3.399999991668703e-06,7.134350390649458e-15,-4.504204073547534e-17,1.0139068788923078e-16,3.8834325068445297e-16,3.92969758481095e-17
3600,4.446354454863603e-12,5.100189553068039e-13,9.999483091915952e-09,1.513382491450716e-14,9.996971453716943e-11,1.5207094810348084e-13,5.214242460357285e-15,8.426052146558176e-15,1.5999982241443596e-07,2.4891385755370915e-15,8.999997830319327e-08,3.038508013847285e-15,1.8724633811044147e-14,1.3999999943414681e-06,6.999997727768825e-10,2.579317072768104e-16,5.876470723410466e-24,-1.3074890873022437e-23,3.760179260755165e-18,4.827696595425309e-18,1.999999316782685e-08,7.055402527121648e-15,-6.528272600582569e-19,-6.011300647127001e-20,6.236067912985109e-17,2.499991930898987e-09,1.207107684379931e-15,6.952643089564099e-15,3.3999999921597826e-06,7.779975198108801e-15,3.5302828161014617e-17,1.0585989427388814e-16,4.025267597082845e-16,4.1655447343220503e-17
3700,4.436367488109078e-12,5.251248575774373e-13,9.999459974686598e-09,1.55068532219212e-14,9.997078899344403e-11,1.6003964099205144e-13,5.076896980658568e-15,8.584135658655587e-15,1.599998131253696e-07,2.5269252222506496e-15,8.999997768515187e-08,3.129376984192892e-15,1.8957582027652353e-14,1.3999999941191681e-06,6.999997644970979e-10,2.47287377565372e-16,3.7999174410311543e-23,1.2042030027756359e-22,4.376254673064755e-18,5.365035800001448e-18,1.9999992664177732e-08,7.060991651856093e-15,-1.9074414205773864e-19,1.0031146744935352e-19,-7.3915576495695e-17,2.49999190929421e-09,1.22878690016478e-15,7.096887660536096e-15,3.3999999916551827e-06,7.627605664895878e-15,-6.886088009435634e-17,1.1033737357752418e-16,4.121066206452068e-16,4.185492973569848e-17
3800,4.424583120063963e-12,5.357477346696137e-13,9.999447568467458e-09,1.599193236015933e-14,9.996894865854415e-11,1.6052022861324738e-13,5.580692351563494e-15,8.698436981323171e-15,1.5999981120647908e-07,2.6417488494656266e-15,8.999997715825974e-08,3.2169537532325095e-15,2.0185330267648762e-14,1.3999999937902864e-06,6.999997608564233e-10,2.631732086199743e-16,-7.912154203292864e-23,-1.3707728979214996e-22,6.3197651003270474e-18,4.0216602749568486e-18,1.9999992441328496e-08,7.394773433630088e-15,-2.90784114043224e-19,5.83416993392688e-19,2.9055062706376203e-16,2.4999915732789137e-09,1.3030623711224535e-15,7.352362879175668e-15,3.399999991833523e-06,7.847758811403201e-15,3.859309147568307e-17,1.1235231480638683e-16,4.560854816006781e-16,4.461914005050149e-17
3900,4.4175857838041235e-12,5.507030498155269e-13,9.999440374299954e-09,1.642873229229695e-14,9.998076048278469e-11,1.7419874384268496e-13,6.119273568965908e-15,8.740314774228144e-15,1.5999980129368736e-07,2.637044836926182e-15,8.999997498354607e-08,3.300870890754847e-15,2.1436235399175032e-14,1.3999999911706102e-06,6.999996135457177e-10,3.72207667222043e-16,6.204572039214531e-22,9.681172481399471e-22,1.177826626396569e-17,1.093029713134622e-17,1.9999987675096866e-08,1.1975162464626658e-14,4.618276407112664e-18,2.7858928568491096e-18,1.8705974938855215e-15,2.4999907527462644e-09,1.5045718355737602e-15,7.81201810935665e-15,3.399999989489069e-06,9.202018117017232e-15,4.221899708110456e-16,1.347546818473995e-16,6.15516812432267e-16,4.656075014365695e-17
4000,4.394273451726353e-12,5.684225038682197e-13,9.999403533773538e-09,1.6601053218969072e-14,9.999459236810293e-11,1.7980597647406778e-13,6.930684191585129e-15,9.080741012858529e-15,1.599997908835356e-07,2.713133436953611e-15,8.999997381327942e-08,3.2756036044569252e-15,2.232430008779154e-14,1.3999999872890521e-06,6.999994940694794e-10,4.904798402118364e-16,1.1539513851057837e-21,2.2193600565027334e-21,1.9760826998370094e-17,1.9270970548097236e-17,1.9999982935449665e-08,1.7583025033335262e-14,8.621549605179162e-18,6.462985724931806e-18,3.395893295022207e-15,2.499989946965114e-09,1.6743928312224422e-15,8.047208343508578e-15,3.3999999869999633e-06,1.096428288257466e-14,9.45534351282092e-16,1.63486122963032e-16,8.95775454145727e-16,4.785763526438746e-17
4100,4.383860084034869e-12,5.628222496852455e-13,9.99937985790662e-09,1.6643130207306054e-14,1.0000846469227365e-10,1.9006141202181078e-13,8.189453486007594e-15,9.056317660809873e-15,1.599997740557801e-07,2.756431065853054e-15,8.999997333058557e-08,3.315497831499064e-15,2.3346408749997972e-14,1.3999999840492277e-06,6.999993431566762e-10,6.139323298975695e-16,1.752231111563679e-21,3.4354263862332724e-21,2.749737644695788e-17,2.6894368535573838e-17,1.9999978338096917e-08,2.2212411017795515e-14,1.3044004517007272e-17,1.0784274514069949e-17,5.215754971577739e-15,2.4999894738642512e-09,1.9274729054541954e-15,8.575083728221109e-15,3.3999999852969552e-06,1.2110227239196234e-14,1.3216324993843515e-15,1.8719377987744062e-16,1.074959245231086e-15,5.049343592077865e-17
4200,4.388578125479662e-12,5.749142425008126e-13,9.999358400026318e-09,1.6414429578082668e-14,1.0001970841546251e-10,2.0030194340077668e-13,8.866953492782311e-15,9.24953599975385e-15,1.5999976859487855e-07,2.7173139239627836e-15,8.99999710841859e-08,3.4197832311623143e-15,2.509207228549728e-14,1.3999999800887795e-06,6.99999209328552e-10,7.595165019470546e-16,2.5131805546303038e-21,4.6493389198841385e-21,3.465904584590083e-17,3.515290556644673e-17,1.999997369063836e-08,2.612016849753231e-14,1.739686035210771e-17,1.4817997069826657e-17,7.642091607004862e-15,2.499988726834252e-09,2.2020988345807147e-15,9.060346442494448e-15,3.3999999827294514e-06,1.4101932096524926e-14,1.7499703458391623e-15,2.1012796333089767e-16,1.3587837965630828e-15,5.3252556617831436e-17
4300,4.371624417896301e-12,5.968540554363759e-13,9.99933687026071e-09,1.669836675816713e-14,1.0003327883963881e-10,2.0504472583930517e-13,9.67500281545721e-15,9.217084097414403e-15,1.599997584558974e-07,2.7682488438626702e-15,8.999997038196531e-08,3.4022155329318445e-15,2.5906337964122527e-14,1.3999999767154672e-06,6.999991148634567e-10,8.463277400145918e-16,2.9484414529813236e-21,6.035983362156413e-21,4.1361582719297964e-17,4.3046982204005324e-17,1.9999967917402552e-08,3.175249183899915e-14,2.2052793446238485e-17,1.8468500778916688e-17,9.21255812329644e-15,2.499988198040582e-09,2.3996780688639377e-15,9.431771959218096e-15,3.3999999805495783e-06,1.5312295164938437e-14,2.2660761536450007e-15,2.29747846001252e-16,1.523057154166891e-15,5.54874455850449e-17
4400,4.361823747251777e-12,6.08212206738125e-13,9.999298440276425e-09,1.7222349649828807e-14,1.000492422471313e-10,2.1551121281918564e-13,1.0745149350631385e-14,9.455275374640315e-15,1.5999974532011043e-07,2.8257340311606135e-15,8.999996952550508e-08,3.4638871980523494e-15,2.7743204400908144e-14,1.3999999742323937e-06,6.999989474117209e-10,9.961715364835731e-16,3.6276464401595775e-21,7.115987351836428e-21,5.099302736167339e-17,5.0878666395686906e-17,1.9999963004214196e-08,3.5997316207673296e-14,2.6454809391295358e-17,2.189302162972189e-17,1.1060812233968634e-14,2.499987582067955e-09,2.6072981534611264e-15,9.779471491558217e-15,3.3999999787086695e-06,1.715127857289229e-14,2.6992232331594387e-15,2.5583848498674207e-16,1.780007646616741e-15,5.794131815910245e-17
4500,4.344494977825155e-12,6.081957171102895e-13,9.9992958439124e-09,1.7297307412029133e-14,1.000607536085786e-10,2.2274055169758902e-13,1.1677172466589232e-14,9.487976983479396e-15,1.5999972866787354e-07,2.848933395096247e-15,8.999996774719111e-08,3.494731292389349e-15,2.81042811048294e-14,1.3999999700892676e-06,6.999988276095732e-10,1.088390228272049e-15,4.376063730892214e-21,8.190520379967415e-21,5.714125380910549e-17,5.70239994764772e-17,1.9999958083863703e-08,4.0510550280481986e-14,3.0557762298080993e-17,2.6009737638884124e-17,1.3274355088306888e-14,2.4999869765473026e-09,2.902824666199302e-15,1.0466847680711335e-14,3.3999999765508357e-06,1.869029166437864e-14,3.2418406574355135e-15,2.741808922823023e-16,2.03193456128597e-15,6.093130870680878e-17
4600,4.345722901601003e-12,6.191580029046799e-13,9.99926205923007e-09,1.7217071208954864e-14,1.000729495639634e-10,2.3324097640486755e-13,1.2559374626059352e-14,9.641577083273453e-15,1.5999972120908764e-07,2.836626027205363e-15,8.999996680211848e-08,3.566237445017813e-15,2.9258469305399306e-14,1.3999999666597743e-06,6.999987069356032e-10,1.239869318209783e-15,4.841794874023819e-21,9.534148861395036e-21,6.525568132758318e-17,6.466163937131962e-17,1.999995411519065e-08,4.6843282436822167e-14,3.444886791972127e-17,2.9618764975684634e-17,1.4675955334002912e-14,2.499985936530191e-09,3.1495780989988363e-15,1.092950345321857e-14,3.399999974137065e-06,2.0108961711783995e-14,3.601832842021062e-15,3.0268701102087495e-16,2.2111477028564165e-15,6.488580573330112e-17
4700,4.3221395229786914e-12,6.245602667169134e-13,9.999242384271065e-09,1.7742671590274194e-14,1.0008569065689047e-10,2.419060270813199e-13,1.3141968271795465e-14,9.607671873611736e-15,1.5999970634686637e-07,2.8680478085600036e-15,8.999996481508276e-08,3.559061110543674e-15,3.04291252385348e-14,1.399999963498039e-06,6.999985940439464e-10,1.3562384813593188e-15,5.5529057390567275e-21,1.0832468687543251e-20,7.228060097047673e-17,7.406924732347205e-17,1.9999948618747682e-08,5.0316745249192103e-14,3.8480373424399244e-17,3.24132239557839e-17,1.6622485337203507e-14,2.499985272202008e-09,3.3770050883920026e-15,1.1170108968326273e-14,3.3999999717771392e-06,2.101413704951217e-14,4.0365810057181565e-15,3.2164532023894593e-16,2.4780767588990673e-15,6.580110870368043e-17
4800,4.303571377200704e-12,6.362928811355542e-13,9.999210148510877e-09,1.78167137811793e-14,1.0010099023356462e-10,2.5459830676009895e-13,1.4063126309891725e-14,9.713940285628105e-15,1.5999969421466452e-07,2.9517243732174408e-15,8.99999636407517e-08,3.6418396177789875e-15,3.172195948340773e-14,1.3999999597888501e-06,6.999984412443284e-10,1.4629701319775784e-15,6.205862823725497e-21,1.1995028634174353e-20,8.025254062661444e-17,7.922032528682497e-17,1.9999943615889404e-08,5.658924141473763e-14,4.3347206152794805e-17,3.6177882942852654e-17,1.850792480071586e-14,2.499984969554584e-09,3.6170239207196816e-15,1.1519029695087567e-14,3.3999999698938644e-06,2.292067420352445e-14,4.597142007238899e-15,3.518423734212076e-16,2.6765751070940903e-15,6.794402587542671e-17
4900,4.293679118276875e-12,6.503027012544233e-13,9.99920001762213e-09,1.797804604760262e-14,1.0011390253396361e-10,2.5835465394716317e-13,1.4786887026435254e-14,9.905507526403066e-15,1.5999969098068116e-07,2.9554454870855877e-15,8.999996280930899e-08,3.658577985397119e-15,3.367801460454016e-14,1.3999999566684003e-06,6.99998314736259e-10,1.5787101065961847e-15,6.6706190191196095e-21,1.3216459928338377e-20,8.788097585245326e-17,8.702616652111268e-17,1.999993969367391e-08,6.096571119892664e-14,4.7186999052980514e-17,4.022227272177444e-17,2.0653723649540466e-14,2.499984270232195e-09,3.83225261349188e-15,1.2174310325932952e-14,3.3999999673179377e-06,2.453587097151309e-14,4.9901364962722166e-15,3.746910323356192e-16,2.9285791748396038e-15,7.216079214669169e-17
5000,4.2937675773551504e-12,6.700280222449554e-13,9.999165168833003e-09,1.819121708626534e-14,1.0012637656887153e-10,2.719353753500776e-13,1.6009982292900822e-14,9.878267718391998e-15,1.599996765588255e-07,2.9800422098832543e-15,8.999996112652486e-08,3.614742305241567e-15,3.4761705033161735e-14,1.3999999525732712e-06,6.99998186261162e-10,1.7221867618925466e-15,7.322666360561548e-21,1.424268543224147e-20,9.488693711452579e-17,9.518323441652985e-17,1.999993477776464e-08,6.573756138540045e-14,5.1701183280358436e-17,4.388045353073027e-17,2.2637102823886774e-14,2.499983405976516e-09,4.10885942656475e-15,1.2616200779001092e-14,3.399999965207856e-06,2.6121106269247226e-14,5.53849444575836e-15,3.9562859768539275e-16,3.1294249128874902e-15,7.394292165934992e-17
