milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
1000,4.9774710443114545,5.032607052072175,95.02386721190882,9.997549363171501,9.999999999999588,3.7967619643476556e-11,199.9999999998665,4.7990713732791156e-14,9.91274626676032e-10,-9.662838053383932e-21,10.0,1.0729243487759326e-08,59.8904037329928,97.48356996892444,40.10756751252556,2.072620046637144,499.9999992666553,3956.2351481063934,200.0,200.0,200.0,-0.0001279100378100027,0.0009074774505747396,-3.0905262548342804e-05,-9.461725907184477e-06,1.7930592303842816e-06,-9.430030184201807e-07,2.565606663660696e-06,1.833670925520564e-07,3.9967657763442565e-09,3.5666120749135276e-14,4.598843658820826e-15,-3.959919681407146e-16,-1.1147040724715395e-17,-5.768460129613353e-09,3.819771560583402e-12,5.801553502672546e-22,499.99439491280015,0.004610412801234183,3.569799499930165e-17,1.310075424310022e-07,-2.1885010144357966e-18,-1.9214426663904975e-16,2.714515117355225e-19,0.009056865802352694,0.0004996240568078679,1.767350433954508e-05,99.98960006868981,-5.145791857650766e-11,8.324749788755508e-14,5.646901548808587e-07,50.0,-3.512351783532767e-14,0.0
1100,4.97155314152039,5.046112499709893,95.02645937150936,9.996916722563132,10.000000000000975,1.3104905211110692e-10,199.99999999988913,7.511160248796966e-14,3.4009387413743157e-10,9.36705492818868e-22,10.0,1.074349225670148e-08,58.15891673123261,97.41498403154493,43.49114246783982,2.508757155291239,499.9999993653257,3953.4471587555986,200.0,200.0,200.0,0.009240995818543905,-0.0001195574413825939,5.408695937142897e-05,-8.657115299493833e-06,-2.4559076318344248e-06,2.1223619630836854e-05,-1.6190631235980622e-07,-7.649776976754823e-08,1.2387131532193075e-08,-1.1199202949740224e-14,-4.459400542244734e-15,2.28746214716046e-16,1.7679941926803623e-17,3.2260300709907874e-09,-5.246808282454478e-12,-8.182134723136831e-22,499.9942770921685,0.005950414707739072,7.697345499583964e-18,1.3538774779410893e-07,1.1909099239416868e-18,-6.724815661239891e-16,-4.931610281387982e-19,0.00982244435163032,0.00032083624970307936,1.6751766253596648e-05,99.99029420554805,-4.8334854226208837e-11,-1.971349952155531e-13,2.60701855540392e-07,50.0,4.030819706087123e-14,0.0
1200,4.97474911135293,5.0415192807606655,95.02474204515286,9.996884982374187,9.999999999999405,1.186116586195121e-10,199.99999999980213,-2.230498731085371e-14,1.1405406808792874e-09,-9.88299324522749e-21,10.0,1.1969997709842263e-08,56.240064228222984,97.75062750570696,45.52891010193155,3.1197594281160606,499.9999993471226,3952.117401559357,200.0,200.0,200.0,0.0029460870794542644,0.0005483376172852218,0.00015137557363497343,4.874093701787932e-06,1.3950270775608351e-05,5.179438853341737e-05,1.5538291555302173e-06,-2.21788057048011e-07,-1.0604087747427739e-08,9.09588979820616e-14,7.286481089505946e-15,-3.153596188806873e-16,5.7822786008422775e-18,2.5222968592075394e-09,-6.839659942620225e-13,1.4009960153399318e-21,499.9945557408086,0.005410467856962268,3.546055883999967e-17,1.9887685084925874e-07,2.016457804835455e-18,-3.871665290915637e-16,-1.2866743799366784e-19,0.00984086327119988,0.0006132187636534451,3.674286915715149e-05,99.98771201325586,-5.6339432203905e-11,-1.7814710947860043e-13,6.693304105628508e-07,50.0,3.2046824012978425e-14,0.0
1300,4.969337375079458,5.0443045494836145,95.02882709582815,9.996473635045247,10.000000000002,1.1302526726754355e-10,199.99999999987074,2.9461262840357765e-14,3.635501536019639e-10,-7.071806595267778e-21,10.0,1.3092715979196807e-08,55.21011013389643,96.53810306177961,45.43199342722456,3.634833812704787,499.9999991583672,3947.5613795000095,200.0,200.0,200.0,0.008654396244829977,-0.0008501348547762055,0.0001547366692211787,-2.334251761543935e-06,-3.2794478690766626e-06,5.0743830142573754e-05,-9.267086220381771e-07,5.1269073210670297e-08,-9.810084860126586e-09,-6.399537397610423e-14,6.7950027129175165e-15,-4.6143660667066294e-17,-4.19795177351337e-19,-4.866615550142384e-09,4.586918879743044e-12,2.1055848365872516e-21,499.9939182000221,0.005925620863910587,1.0259322227581803e-16,2.585103143550384e-07,-2.6352953816628123e-18,-3.451230581740064e-16,-1.3542677079051561e-19,0.011354156597308802,0.0006623993149545496,2.328591240588661e-05,99.98896444047266,-6.807736382937256e-11,-3.354681228192723e-13,1.0093202044978329e-06,50.0,2.7278811642255017e-14,0.0
1400,4.969405586687689,5.0526216251591665,95.02751070459021,9.996272638798645,10.000000000000737,2.7243942594634825e-10,199.9999999997934,1.450311246164594e-13,8.725210392872716e-10,-3.7139603193695455e-21,10.0,1.472333231176169e-08,52.58361851029342,96.52175088014364,48.70045029780651,3.7930612786692963,499.99999908895745,3945.976961279231,200.0,200.0,200.0,0.008966052313164333,-0.00011013124374253557,0.00019184981307374363,8.299629958600809e-06,1.38855661681771e-05,6.304978902359892e-05,4.846227737545831e-07,-2.8046540574896225e-08,8.808996003609925e-09,-1.948700098263492e-14,3.4419550599782796e-15,-1.9238433442546576e-16,7.445107848118323e-18,-6.307791890513766e-09,6.448893918057919e-13,2.5088322341534127e-21,499.99243843871307,0.007485893696946989,-3.034958795548269e-17,2.770124045739635e-07,8.71250879132915e-19,-3.985759853501335e-16,6.465436883193471e-19,0.013330078085724789,0.000685260287158004,3.429827159894915e-05,99.98636902555062,-6.120439137984699e-11,4.9617590149398226e-14,6.880259141239894e-07,50.0,7.175645581645891e-15,0.0
1500,4.964737276547555,5.054439052169565,95.02829407684943,9.996604746618642,10.000000000002348,2.2424640895233107e-10,199.99999999977013,1.0717025538208315e-13,2.0654397311548716e-10,-6.6267402776965056e-21,10.0,1.575494535525143e-08,50.158214141069614,95.47277250418952,53.60482349421026,4.553697557156992,499.99999883274535,3946.296549780426,200.0,200.0,200.0,0.015376822563805521,-0.0004406926362732612,9.390188439812221e-05,-4.2236274088337894e-07,-6.713405524901364e-06,8.367232530487849e-05,-6.466437399652045e-07,2.0834484380943224e-07,-1.1895012057864952e-08,-5.450016899186109e-14,-2.3067277128341287e-15,1.631974500939892e-17,5.81991065136341e-18,3.6285010816097806e-09,4.486329089451931e-12,-3.590240505513222e-21,499.993075958433,0.00787055216584735,-2.83933325285484e-17,2.0848639733738192e-07,-2.367014639564419e-18,-1.3043476208728983e-16,8.102783522894118e-19,0.012599107741972483,0.0006935702088432722,2.6733262142562756e-05,99.98642279616476,-8.216001049184722e-11,-1.3210988396934153e-13,1.0815067353409247e-06,50.0,9.129303455820669e-14,0.0
1600,4.963499034220801,5.064562701241997,95.03372870479596,9.99623038724392,10.000000000002125,2.68821790412494e-10,199.99999999975535,4.219218030909204e-14,9.19460217017051e-10,-2.541451565189581e-21,10.0,1.5763811004115386e-08,45.73589171955689,95.60983453544524,52.047505439144594,5.1522283456283455,499.9999991517776,3939.5925814787515,200.0,200.0,200.0,0.013846720670715499,-0.0005514151504657795,-1.902693816315558e-06,1.3071435270113894e-06,-1.1355633751467738e-05,4.921998357733889e-05,8.639124501350102e-07,1.026260854716376e-07,4.368677595116065e-10,-9.54366672917364e-14,-6.666825185586711e-15,-1.537363296033461e-16,-1.335462475226759e-17,-5.359619244002304e-09,-2.1319468614989784e-12,2.6127765634792316e-21,499.99146199676187,0.008408267227511961,5.691257939544337e-18,2.5804957799895504e-07,-6.0847329700665625e-18,-1.5684050115478799e-15,4.575320482024133e-19,0.01377366360566292,0.0009651949956905563,5.451586706388253e-05,99.98633670170823,-1.41644093228254e-10,-4.4584463752954363e-13,8.835230570335095e-07,50.0,3.4580485780512937e-14,0.0
1700,4.9597327120921015,5.065046195712432,95.03203380799329,9.995610257886854,10.000000000001583,2.5437036205347584e-10,199.9999999997437,1.4049996898107254e-13,1.1061406915589344e-09,1.6274644967203977e-21,10.0,1.7373110934386887e-08,43.937878439861414,94.4446293500022,56.325419148576515,5.604416845080409,499.9999990196827,3938.523688922614,200.0,200.0,200.0,0.012926651424232053,-0.00021835161143883862,-0.00011151141252063432,-1.0893714373370756e-05,-6.324876925966214e-06,5.2051224302602466e-05,2.1470745435979356e-06,-1.9562569378284768e-07,-8.338460123928189e-09,1.8057452867276414e-14,7.312644032240319e-15,3.29908108674418e-16,4.831220672936201e-18,4.1777428853143795e-09,6.345388100540586e-12,-1.5666642054284609e-21,499.991704936001,0.00888385057653125,4.306146944950331e-17,3.219352944035352e-07,-5.971752016416688e-18,-3.248181064413019e-16,-1.2106392976592146e-20,0.013945829978338906,0.0011117705829747787,5.221158976903527e-05,99.98526990063019,-1.6431723281092125e-10,-2.274901877607852e-13,1.144144963850629e-06,50.0,7.887980771219413e-14,0.0
1800,4.958681494073532,5.061624113224254,95.03130191407081,9.995543067825746,10.00000000000235,2.7784245645227715e-10,199.99999999972252,1.6453253873946896e-13,2.1043847839547012e-09,3.4231960281553046e-22,10.0,1.9482855687986315e-08,44.32529015549293,94.71015395494194,56.054509503736625,5.907359869607648,499.9999988319489,3934.3556191479397,200.0,200.0,200.0,0.022301406966478764,0.001595201433733698,-0.00012955091988601274,9.389237443047105e-06,-1.2081716386671193e-05,6.647417650784491e-05,-1.9444389363465307e-07,-2.0455803524807744e-07,7.276194597377471e-09,-3.392242499971006e-14,2.580062431682074e-15,-3.2565489171369247e-16,1.1090219101215854e-17,-8.167229419768525e-10,5.770422087634377e-12,-2.4100604991064853e-22,499.9910761373947,0.009389745254922225,1.0547421276631774e-17,3.76520277012566e-07,-2.565800947022864e-18,-1.5713976998824426e-15,2.9037531308709406e-19,0.01497959642757429,0.0010731017715956109,7.117230255070995e-05,99.9826892650682,-1.3508483117586293e-10,-5.553273156189653e-13,1.6044164707992746e-06,50.0,8.832960065709921e-14,0.0
1900,4.954225263634832,5.067891602594761,95.02754997096571,9.995469706975674,10.000000000001966,4.298530807738835e-10,199.99999999967693,2.317968109367842e-13,2.2946804002924397e-09,-1.4237535763407532e-20,10.0,1.996891458366e-08,41.19299793349411,92.92795048508843,57.65347269037374,6.478193907401008,499.99999819046644,3933.649288563735,200.0,200.0,200.0,0.023843495818147084,-0.0008704424460584016,-0.00013156753384627393,8.241654767632855e-06,-1.3849152745216343e-05,0.00011167742866993056,-1.3964510915213454e-06,-5.347359961578348e-08,-8.189602576088237e-11,5.453940776672966e-14,6.5119842636401156e-15,-2.89679913259101e-16,5.000054141830313e-18,5.737804476137223e-09,-3.147456570469052e-12,6.117889763377362e-21,499.9910184151371,0.009138573332510166,5.187768731330576e-17,5.298498904637076e-07,-4.842987700960929e-18,-1.7014036358213597e-15,1.1007845588240567e-18,0.016886210485774187,0.001297984209764693,6.512255200589259e-05,99.98183607953838,-1.9610826840921438e-10,-5.643514980500318e-13,1.7818494335558883e-06,50.0,1.5895381274513569e-13,0.0
2000,4.957019852169791,5.075121995496231,95.0272312557603,9.995353046962043,10.000000000004633,4.752416101829031e-10,199.99999999953627,2.520025270766278e-13,2.602082676977921e-09,-7.474242026012427e-21,10.0,2.1299600050613094e-08,41.839077979410085,93.3469326942352,58.55005646076832,7.444343872837279,499.9999982536319,3934.414967568414,200.0,200.0,200.0,0.021526791955055722,0.00032670710667018714,-7.109764471455331e-05,-5.261430314590141e-06,9.12697315450238e-06,0.00011705456996737794,1.1074736836576473e-06,-2.7245921701202844e-08,-1.0553426383162369e-08,1.3766845257383197e-13,3.9890431360100276e-15,-1.1030921207195472e-16,4.777262694601658e-18,1.7557877514621541e-09,5.629694427013551e-12,1.8593367317236067e-21,499.9905847218917,0.010214466479423584,1.636352153312754e-16,5.510300689948236e-07,-2.235311455712163e-18,-9.829903469853457e-16,1.3402461558546309e-18,0.01742583549468363,0.001292398747164883,7.465378236119475e-05,99.98279511715782,-1.5867211250292352e-10,-9.023499383479849e-13,1.816864112320798e-06,50.0,1.1891544067325964e-13,0.0
2100,4.950095059787726,5.072947630671367,95.02948200156129,9.99455199433715,10.00000000000315,4.927589991605778e-10,199.99999999954784,2.3508973448531704e-13,2.380898016477332e-09,-6.4504354912234374e-21,10.0,1.9868592501639156e-08,36.945049864272356,92.54059817130062,63.817009676349265,8.141679652078901,499.9999982502885,3928.87699705464,200.0,200.0,200.0,0.031038848269221424,-0.0003082278590152552,-9.618176133830321e-05,-1.126456875980519e-05,9.434465518113601e-06,0.00012183589602486773,2.2315241434041598e-07,1.0729479706688801e-07,-5.484167471739536e-09,-3.6208807965728106e-14,3.2718687538755903e-15,-5.162833360730395e-17,-1.5947039783442553e-17,-5.368179327903478e-09,5.401495505056968e-12,5.1820352323385435e-21,499.98997471010927,0.010872578239479014,1.7124298694900674e-16,5.931430784950268e-07,-7.811444015061942e-18,-1.7973832561192207e-15,8.80993937804933e-19,0.01724425466350696,0.0014682600170902416,8.007463304102236e-05,99.98151919270494,-2.3306709841172054e-10,-8.660461708269571e-13,1.8914163298432898e-06,50.0,1.4072091486805396e-13,0.0
2200,4.952859203868966,5.0843001439647555,95.02638989125836,9.994701745770984,10.000000000002975,4.2959896488358124e-10,199.9999999994687,2.2250343494398906e-13,3.0133754542657522e-09,-1.6639959734902342e-20,10.0,2.055079287356627e-08,36.41161449164506,92.29761732487475,62.233021902195915,7.3879773167709315,499.99999790746654,3929.337414264447,200.0,200.0,200.0,0.026867427739188668,0.0008107951118181482,0.00012763574920043636,8.5917589776462e-06,4.582403485002773e-06,0.00016155659595348473,3.894188866917971e-06,-2.1794654078313404e-07,-1.2001522452726825e-08,1.4952309257737262e-13,2.2899118350456465e-15,-1.5597671607851852e-16,9.348634052028267e-18,3.687837599251795e-09,4.121295068144026e-12,2.6472534553132126e-21,499.9892455447279,0.011278667312396165,1.849035872468323e-16,6.815969827887544e-07,-2.4353702427808608e-18,-2.455189518072663e-15,1.167131243866594e-18,0.018374046658571085,0.0015580189072418819,8.45473749485237e-05,99.9798514674301,-2.5488189665534e-10,-6.637922578896832e-13,1.8632148880621866e-06,50.0,1.2979423766658422e-13,0.0
2300,4.9439859698897575,5.083350065239607,95.02585941369401,9.994340271592048,10.000000000006445,5.254830793640915e-10,199.99999999952965,3.688181549459587e-13,3.1537045072151525e-09,-2.0142161018493994e-20,10.0,2.30112679079843e-08,34.25315067732076,90.96557947692955,64.1159623682739,9.31634110654978,499.999998026132,3927.4306093715804,200.0,200.0,200.0,0.038900917086705,9.718181269862194e-05,0.00021915522538106528,-2.4852913944554454e-06,-1.9233172291136185e-06,0.00015168694375718058,2.4304291260581785e-06,2.640306308820235e-07,-2.2410238835258467e-09,8.052208500456193e-14,1.6056006143774915e-15,2.7722248793419027e-16,4.404169507062857e-18,-6.755408111110072e-09,8.020395160693008e-13,-3.580590181905152e-21,499.98811707739696,0.011844563956791804,1.8360051495275987e-16,6.773826858763989e-07,-5.589692623695498e-18,-2.1256920827175758e-15,1.4348103454209021e-18,0.018766472373470938,0.0015637902078263662,0.000118867767474817,99.97953489714395,-2.7532284386848387e-10,-1.2223027265000085e-12,2.435052705469562e-06,50.0,1.98394811856273e-13,0.0
