milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
1000,4.97587215531629,5.039825048225682,95.02258432416818,9.997200820537984,9.99999999999901,8.846287335567265e-11,199.99999999990877,-4.3898852611602465e-14,3.0878543339781687e-10,7.267165293298308e-21,10.0,1.0023568251996806e-08,60.49688367230988,98.62214934995775,40.61810349756485,2.8870739892574777,499.99999926731107,3961.4662834773562,200.0,200.0,200.0,0.00907084990166207,0.0005391393075916808,-0.00010482233975556877,2.2320848896442527e-06,-7.298357326482051e-07,-6.2773159313154794e-06,-6.95721761202815e-07,7.863735694841457e-08,-7.242210714318721e-09,-9.349805211924942e-14,-1.6364248815133776e-15,2.1224695861270656e-17,1.5137698926439163e-18,2.9407379733354265e-09,5.677480770358274e-13,1.0761392472593325e-21,499.9944529047558,0.005545680450969953,-6.243186527995795e-17,1.5299716264963299e-07,3.1001697537129726e-18,2.725243568936354e-16,-8.910515361480862e-21,0.009783098851639594,0.00030495003015768024,1.0990788986723693e-05,99.9894790789351,-6.691579688656443e-11,-3.123606584558131e-13,5.702775196065624e-07,50.0,8.946671829637598e-15,0.0
1100,4.97751179585066,5.045568471583265,95.02930861016014,9.997517340719053,10.000000000000298,1.8995623599331884e-10,199.9999999998864,7.987695719778301e-14,3.191300969575281e-10,-5.8868667745359304e-21,10.0,1.0910028874360833e-08,58.89212995263198,97.52268090256067,39.85355891106528,3.311644224395871,499.99999934447357,3952.6138696917806,200.0,200.0,200.0,0.0016722161495490765,0.0001224518308586886,-0.00011001171094575828,-9.713807936598222e-06,3.8709580350554444e-06,2.5830832211670096e-05,2.6939037421961834e-06,-2.2486169561807528e-07,-6.119017824726515e-09,4.767974014312563e-14,6.151942766279578e-15,-2.087074204522745e-16,-6.53725370385521e-18,6.112364326357396e-09,-5.960457615203999e-12,3.2793019303601008e-21,499.994564516261,0.006164622621575554,-8.334320271558122e-17,1.5753064174113382e-07,-2.762259533765218e-18,3.0010725705040964e-16,2.4960283934170733e-19,0.010756819073049557,0.000547009468636845,1.5462935881648253e-05,99.98838346445089,-5.509208233696705e-11,-8.292808766805682e-14,2.8033880343054635e-07,50.0,4.9006926671528854e-14,0.0
1200,4.975587688492366,5.039490852610636,95.02865994386136,9.997306549428725,10.000000000001469,1.41108623889029e-10,199.99999999983137,1.1663854653314084e-13,7.844048440629403e-10,7.974105584658086e-22,10.0,1.2032533173961025e-08,53.41462585811566,97.53800725104907,45.09310347608599,2.85744885525071,499.99999926513783,3951.8785878833046,200.0,200.0,200.0,0.007168878649326392,0.00018881312825201976,0.000115222096836897,9.37586084743227e-06,1.1212559827378464e-05,5.5098700180402285e-05,4.3484183931834415e-07,-2.1486024451467788e-07,-5.649855889387101e-09,-2.794978297124834e-14,-5.208996992928365e-15,-2.424514591410241e-16,-1.1595612680800073e-17,3.4877274727566853e-09,3.5945650733978655e-12,-1.3636668832930807e-22,499.9943654110073,0.006635887880390608,-4.539747218963617e-17,1.6409480972082515e-07,-3.389162044214539e-18,-2.3290267887262646e-17,-4.665520599302511e-19,0.011412978513257097,0.0005774979422732442,1.5128426012909385e-05,99.98855593177684,-7.181815531669474e-11,-4.1202184545961254e-13,7.83019039927443e-07,50.0,3.589449580416273e-14,0.0
1300,4.972515657242203,5.052326603914038,95.03055744220642,9.996476258059129,10.000000000001428,1.247014023924159e-10,199.99999999984334,1.3372109628755468e-13,9.697548847404378e-10,7.348240687969153e-21,10.0,1.3298562474810496e-08,51.26224802841262,96.96944964585087,49.23350098082996,3.599879762388156,499.9999991228548,3947.20307982365,200.0,200.0,200.0,0.010907901316220273,0.0012946217215342,-3.0848786579940254e-05,-5.9118431575880395e-06,-1.4107658051051718e-05,1.3648443230354653e-05,1.1737537040920321e-06,2.2480533385516525e-07,1.083146727498591e-08,3.137975072628285e-14,2.1927367249221525e-15,3.657516348741534e-16,-8.250030612242205e-18,-1.140377915323805e-09,-6.386472683223562e-12,3.416363358140837e-21,499.9929453845427,0.0067908873159788705,8.859316550172887e-17,1.2901421271716199e-07,-4.254675163121668e-18,-1.354557914154554e-16,-3.7911325885882405e-19,0.012302939125238208,0.000539071868413707,2.0473449906742953e-05,99.98715332479861,-6.987864102973631e-11,-1.2697191768026168e-13,7.921615062543151e-07,50.0,8.291429751533366e-14,0.0
1400,4.966405849646864,5.055512252025747,95.02884501201883,9.996780763472987,10.000000000000522,2.007481455848192e-10,199.99999999975506,2.6697058801270327e-14,5.989347076241452e-10,-5.9451088470366784e-21,10.0,1.2954618141767625e-08,51.67755495036627,96.10303421893835,48.59479458149854,3.5640814672575374,499.9999988650882,3949.7868178788103,200.0,200.0,200.0,0.0034089020475442204,0.00047141016669611683,-0.0001741862524449445,1.4133623854995785e-06,5.9452892089666665e-06,6.637832496110062e-05,2.2185810600127023e-06,-1.5264164866536886e-07,9.241822232355685e-09,-4.3695035065839243e-14,5.522971853424464e-15,8.77928121163716e-17,-2.3853048838643553e-18,-3.413061532358904e-09,1.250979161434565e-12,-5.490959222580504e-21,499.9923607147549,0.006770154206682561,8.147613830915068e-17,3.0124565365857366e-07,5.267218064272547e-19,-9.841009229358955e-16,-5.347000089165361e-19,0.011842614506640085,0.0008135482439753769,3.602447093386986e-05,99.98577477851472,-1.0941268607211987e-10,-1.6689304572093396e-13,1.1572665957182437e-06,50.0,4.5001060584222305e-14,0.0
1500,4.965891860883948,5.05621398093945,95.03125473960304,9.996040965514347,10.00000000000257,2.5751759627908804e-10,199.99999999971305,7.766962705117002e-14,3.167117163301472e-10,8.66862215145453e-22,10.0,1.4725174781517009e-08,47.1318701276303,95.82073831626006,50.73694059351138,3.8681576097990376,499.9999989946605,3942.1403519696078,200.0,200.0,200.0,0.01054244862118724,-0.000842927603260141,-0.00014687510142561967,4.325097036201276e-06,1.0411303598522074e-05,4.2489816330321794e-05,-1.2536319615190323e-06,1.6732679842521537e-07,-1.3780657665134328e-08,7.370239894189167e-16,-4.7061920665944824e-15,-1.1208311077302814e-16,1.8197175964721163e-17,2.6735477163630137e-09,3.5515683392090984e-12,-5.621811117752571e-21,499.9919391705983,0.007150497409745503,9.340326376253052e-17,3.5263910406672755e-07,-5.3444813406863945e-19,-1.2157725775783733e-15,-1.9428533611885733e-19,0.01335308694946883,0.0008161077425161452,4.3181605767950625e-05,99.98517605589915,-1.0939593064151215e-10,-3.884154780966498e-13,9.303898116735843e-07,50.0,1.9707326396094975e-14,0.0
1600,4.966140523357888,5.056650450222658,95.03157100501112,9.995792532836527,10.000000000001293,1.860948760127761e-10,199.99999999977868,1.1088706713560814e-13,8.044727110728592e-10,-8.346427206985008e-22,10.0,1.69091713116135e-08,48.80932223649617,95.09410167410978,52.001115635879465,5.4014155501856145,499.9999986804731,3943.4482270257763,200.0,200.0,200.0,0.01733849715376714,-0.0003285541175387733,-4.157580295552494e-05,1.965369816491022e-06,3.2629099220632093e-06,4.0502759077586635e-05,-9.344206894314562e-07,-5.8092214824467087e-08,3.906592198520723e-09,-5.714445394340381e-14,2.0949832175186465e-15,-6.15844947000987e-17,-1.4207588050998983e-17,6.243873995006955e-09,4.268569599136981e-12,4.223013454662703e-22,499.99248758634377,0.0073203184029614786,-5.067913711819826e-17,3.820574310874956e-07,-5.2675521226167026e-18,-1.5167216356357957e-15,9.111007226262875e-19,0.014318523544724363,0.0008618256805203065,4.372879699115832e-05,99.98628792895785,-1.4963370851372528e-10,-3.819281462873825e-13,1.3830487658980242e-06,50.0,9.678132853091786e-14,0.0
1700,4.958696602287773,5.063176551468171,95.02920603684872,9.995527283080447,10.000000000000917,2.847831160142628e-10,199.99999999978266,1.767818199543198e-13,1.2763228980437947e-09,-1.2014495357745245e-20,10.0,1.745448620396665e-08,42.97045017144531,94.20350664670738,54.46309100873096,5.977018211704026,499.9999986638072,3937.6202473258304,200.0,200.0,200.0,0.020834686655662644,0.00020634894729915928,0.00015933037509992368,3.729543857767203e-06,1.2542714196753742e-05,5.078869963157791e-05,-5.688483965769105e-07,-1.8041734814845064e-07,7.397502640245133e-09,7.941391132492292e-14,1.3504147511135238e-15,-2.189417654356388e-16,-1.5065647046273986e-18,1.596801698316658e-10,4.884130131964467e-12,-1.129932370597214e-21,499.9907278137783,0.008766814489533653,9.803798832346281e-17,3.982021274937621e-07,-5.496877509961618e-18,-1.2411057957345136e-15,1.2064452377509783e-18,0.014364666402596775,0.0008995962125354505,5.417535464152545e-05,99.98331442371625,-1.1584876031628127e-10,-4.400629308886006e-13,1.3562629184839552e-06,50.0,1.1177629210519804e-13,0.0
1800,4.956461332158312,5.068612028063567,95.03345424869678,9.995642123754966,10.000000000001071,3.6659164162164627e-10,199.99999999974222,1.7364606974495908e-13,2.0221693680875226e-09,-6.7421887534126236e-21,10.0,1.794052645976592e-08,44.846171438681395,93.86286176646762,58.06186106065299,5.6040468465775275,499.9999983884191,3935.550224973897,200.0,200.0,200.0,0.019943647052226964,0.0006992166475384414,6.50832287249574e-05,4.156542770973248e-06,-1.3444195720472156e-05,5.772342013547215e-05,-2.18358033183064e-06,-4.784739741752849e-08,-1.833231660427997e-09,-8.561324516806235e-15,5.9550626459351446e-15,1.836020299388702e-16,1.3406545299765708e-17,-4.900152984932597e-09,-5.904444469355523e-12,-8.344408357511448e-22,499.9914416701762,0.008835367895641023,-4.175701291872365e-18,3.490004350234177e-07,-3.1850162158967898e-18,-1.8463726223303136e-15,5.144351940124578e-19,0.014556041490790234,0.001081617558769582,5.434267196799975e-05,99.98330938176714,-1.2901820538002218e-10,-4.109589114079717e-13,1.1666290529244322e-06,50.0,6.595435030331896e-14,0.0
1900,4.957501111956319,5.075285308490281,95.02801561392862,9.995211462921398,10.000000000004091,3.521192231412417e-10,199.9999999995623,1.1062797163464298e-13,2.0080082873710426e-09,-1.0306213773425241e-20,10.0,2.0260522256651455e-08,42.42014059063337,93.20773748959452,58.72257538815624,5.75178496840216,499.99999820842265,3934.559018178606,200.0,200.0,200.0,0.026569831643482547,-0.00047146290996960994,0.00019665177284421167,9.439375391132212e-06,-5.597130588217317e-06,0.00012058655201433797,2.575194837629326e-06,2.0298154216717264e-07,1.0902640725079381e-08,4.230042799906976e-14,-2.242412479056399e-15,3.7548923387945173e-16,7.99807971405139e-18,-7.700707062379654e-10,4.812960608943898e-12,-1.9406884242492593e-21,499.98988947940427,0.008820723624244665,1.6595030142567958e-16,3.8654391848259807e-07,-3.2766918536804874e-18,-2.1596300929584587e-15,3.639939415656832e-19,0.01685202567263356,0.0010990948176465398,4.815929958875026e-05,99.98327364756328,-1.4189381139667686e-10,-7.543269461517826e-13,1.3390553060769029e-06,50.0,8.607248581538504e-14,0.0
2000,4.95451506758171,5.069259318361876,95.03163478645124,9.994794631711757,10.000000000003572,4.4677864632647205e-10,199.99999999959607,1.6339540775606907e-13,2.1531060085407157e-09,-9.413381291506557e-21,10.0,2.023690852086985e-08,38.7908534895242,92.68417312100439,58.81753251634807,7.053378299612214,499.9999980358394,3933.8800869246033,200.0,200.0,200.0,0.020999301455892218,0.0017753900488765833,-0.00019252990487958873,4.27153035848654e-06,1.4594281663008767e-06,9.653564309064758e-05,1.0182360978920587e-06,8.695881317903496e-08,-7.004083507224866e-09,-2.527033396375307e-14,4.567229257812844e-16,-7.56600621892079e-17,-2.5979861619034717e-18,-5.595512885626023e-09,1.2819980812292802e-12,-9.693438848463501e-22,499.9900850255968,0.009965135851599805,1.4874722026164999e-16,4.297664046124692e-07,-4.857772181555659e-18,-1.088905345875583e-15,1.6823048858529144e-18,0.016266785206862415,0.0012829835837010735,6.731510079967789e-05,99.98197876542055,-2.1492667340638302e-10,-3.592598112155553e-13,1.932276889755097e-06,50.0,1.0535308711168928e-13,0.0
2100,4.953171916953241,5.075160506711928,95.02958728906256,9.994789841262577,10.000000000005079,3.8565310105952837e-10,199.99999999961534,2.796078065127676e-13,2.6158302420384273e-09,-1.3520769387764742e-20,10.0,2.1283658294561866e-08,38.87835032294428,92.24813816282989,63.95478518686923,8.290180606035364,499.99999790772546,3929.588634814584,200.0,200.0,200.0,0.027080578125545745,0.001186175767958991,4.0557287992100204e-05,-1.7447512651988782e-06,1.2530098298872067e-05,0.00014565255964982103,3.084267202873207e-06,-1.8785548596043123e-07,-1.7921999606467048e-09,-2.838442192761139e-14,-6.33011076231401e-15,-4.671886487194277e-17,1.3315939342307383e-17,-2.00706919248811e-09,4.415783483253147e-12,6.5763101463842076e-21,499.9889197158162,0.009898918782278892,1.2642149732604157e-16,5.097405902056322e-07,-7.182192331278294e-18,-1.3739209097440224e-15,6.239794590481896e-19,0.017433225046572316,0.0012782517458749347,7.117380131780243e-05,99.98027919620417,-2.2560081632458033e-10,-7.842012912637258e-13,1.860667260917918e-06,50.0,1.833677506745478e-13,0.0
2200,4.948369586514008,5.076914454998575,95.02708337850706,9.99490654158171,10.000000000005615,4.195581779843084e-10,199.99999999955506,2.3944728714273164e-13,2.126004497957715e-09,-6.268050975104685e-21,10.0,2.1227817706128485e-08,38.28266249180892,92.06765738530143,64.9215054263469,8.101456775059852,499.999997732828,3926.9285239165815,200.0,200.0,200.0,0.026479670308627412,0.0010117909296777404,-0.00014955699957048123,1.0921888399859504e-05,3.009584481331631e-06,0.00015756618038838998,3.769351525101891e-07,2.223088522926233e-07,1.0390367752283026e-08,1.0705576543212924e-13,1.986386289082721e-15,-1.6972926093192888e-16,-8.345917270535608e-18,2.021321276997132e-09,3.539841235883271e-12,-1.6881154665085544e-21,499.98863682596897,0.011607030460262282,1.9606655665433468e-16,5.92345491584606e-07,-4.9134037717475845e-18,-1.892381419581615e-15,1.5938936916438578e-18,0.017807278275894182,0.0015759930900789648,8.95283875458981e-05,99.97947780217308,-2.1367439649033938e-10,-1.0803870835149408e-12,2.2510251355636487e-06,50.0,2.1913522404170402e-13,0.0
2300,4.948327340796185,5.08721088491419,95.02985999811372,9.994175423172875,10.000000000006438,4.6056557510105203e-10,199.9999999995055,3.6408144496921674e-13,2.706012964016086e-09,-1.818534542650543e-20,10.0,2.401814908712484e-08,37.186379286803074,91.4325148982563,66.10061831726064,9.307145196542663,499.9999975491038,3927.788990859968,200.0,200.0,200.0,0.03579322636574342,0.0003611844969898299,-9.20920441638832e-05,2.158989704117886e-06,-2.517777481320532e-06,0.0001599647623979753,9.2731254591787e-07,-1.5694555684997296e-07,-1.2652647553380112e-08,1.7273089878490604e-13,1.8701043264058876e-15,3.5853413184685125e-16,-6.145769358393419e-18,2.111990966842254e-09,-5.582377222752e-13,4.818176555353167e-21,499.9887299554895,0.011436095329109044,1.3739795940984854e-16,7.197154722907765e-07,-1.1481685934444528e-17,-3.154437236606873e-15,2.0234139278732315e-18,0.018462570215969035,0.0016084517624820193,0.00011667771346785314,99.9803237327693,-2.460780705968156e-10,-1.0718104167145219e-12,1.9947115312188726e-06,50.0,2.290317628464326e-13,0.0
