milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
1000,4.974638691521129,5.033636762874069,95.02065444247776,9.99719266720965,10.000000000000956,1.5087770276623467e-10,199.99999999995055,6.564580327680881e-15,-7.975193879715368e-11,7.752340270986779e-21,10.0,9.093017594019914e-09,58.73087913798373,98.2957067284051,41.17097970041499,2.543240649808722,499.9999997828217,3958.462113600564,200.0,200.0,200.0,0.006428395251083258,0.0007623792239861161,5.406350114139247e-05,9.012345757186192e-06,-8.106247451312755e-06,1.570892259195261e-05,2.8747315892376687e-07,-1.6507724672790203e-07,-3.666757561769912e-09,-7.007620578985294e-14,4.172951028946996e-15,-1.5951860145732318e-16,7.069950668129868e-18,1.6413785549302317e-09,-2.7981107427625405e-12,-5.618066096994135e-21,499.99434600870484,0.005365179442027256,-2.1156142466877117e-17,1.1842575927261282e-07,-2.6925537077516988e-18,-3.1538409772601936e-16,8.537920213808784e-19,0.009765533378884202,0.0003740735989495913,1.0041122707292502e-05,99.99082485195751,-3.622131693617316e-11,1.3461854294662618e-13,1.802500141289866e-07,50.0,3.542516339251534e-14,0.0
1100,4.971754839418088,5.0422328283519535,95.02485996663573,9.997128551400191,10.000000000001677,7.738848096946176e-11,199.99999999985266,6.125089015078246e-14,5.978913113480986e-10,1.1464471606784239e-21,10.0,1.0163584236559577e-08,55.83354395214657,98.03106776932945,42.30604882802986,3.2961738303838484,499.99999971356306,3956.3592288329587,200.0,200.0,200.0,0.003844597034298363,0.0009180784710929979,0.00015561996746262465,8.603852597625574e-06,1.7540770693721308e-06,1.4847570786057398e-05,-2.15661447837065e-06,1.0923592759775024e-07,3.6010865641501043e-10,5.032907600009403e-15,8.175108275846392e-16,1.2539646758714578e-16,-1.433263212386311e-17,-4.356814176993099e-09,-2.91915767960339e-13,-1.0007303353997706e-21,499.9951786762547,0.005531145623053567,9.303503554180271e-17,1.9835889376638127e-07,-1.9089111360524417e-18,-5.5197481719637936e-17,2.508499094949142e-19,0.010132424337382623,0.0005212677818747799,2.2635634878989315e-05,99.98874001716105,-4.987327469841019e-11,1.209323501149043e-13,4.103647195865249e-07,50.0,-5.7913533738504876e-15,0.0
1200,4.9747916163149135,5.048157175504948,95.0306467606698,9.997280764172164,10.000000000001597,8.292863453963419e-11,199.9999999999092,4.390141403654213e-14,1.217195245571642e-09,-4.5937322745934685e-21,10.0,1.330835931735242e-08,55.45227739973322,96.97410136895896,43.824721527248,2.2254217243026204,499.99999909192024,3955.381322510942,200.0,200.0,200.0,0.011881233791346885,0.00030733669594387866,7.852223551029812e-05,-8.895823697314194e-06,8.340041564990017e-06,6.0465716789165476e-05,4.0997583556143414e-07,-2.1298264421275874e-07,-1.0064166774453232e-08,-5.702008690739673e-15,4.028615423615597e-15,3.786826914869972e-16,7.96636355515028e-19,-7.365100838185049e-10,5.382005748788228e-12,5.9833154570677536e-21,499.994443150597,0.005913638853902003,6.020749582334538e-17,9.04355790954967e-08,-3.6630645421434115e-18,-9.861310996043676e-16,6.399746131161973e-19,0.011179414771858387,0.0005105445774477517,1.5204799795689123e-05,99.98839570648079,-4.709132603728851e-11,7.775826000054016e-14,3.9899492331674487e-07,50.0,8.227024044179666e-14,0.0
1300,4.968294820293762,5.0435141966769805,95.0270258113127,9.99704750306252,10.000000000002247,1.1495518174786773e-10,199.9999999998893,1.46144382353873e-14,5.18831830691958e-10,3.507521502128507e-21,10.0,1.2199612245995023e-08,52.369595763921566,95.997355072655,48.98463565628763,2.959580870273182,499.9999991095991,3951.027020094438,200.0,200.0,200.0,0.009039997089739089,0.00010968305230048365,0.0001743991518334681,-1.0773782049908368e-05,-5.8774848620460875e-06,1.0524243750503271e-05,1.8068180656577886e-06,4.116803139965451e-08,1.3786890560001559e-08,-8.131868631351026e-14,-3.4730496013920973e-15,-8.146221446082946e-17,-5.14382022395412e-18,-2.528944439751297e-09,-3.4984093093953104e-13,3.602916993201381e-21,499.9929623101432,0.006400472307044688,2.3704224514910425e-17,2.089314386334262e-07,4.717566024336391e-19,-8.082133647763869e-16,6.204215672532228e-19,0.011535333549058996,0.0006310483960389775,1.0459470161070903e-05,99.98818834818611,-5.541313257559352e-11,-7.488123651289335e-14,5.126578729907194e-07,50.0,7.042940318055937e-14,0.0
1400,4.96471926508871,5.057215978290789,95.03022202330533,9.996880420960592,10.000000000002116,2.6131414617350455e-10,199.99999999978147,1.604822704469353e-14,1.0110351471883916e-09,-6.961084158587419e-22,10.0,1.2878301631013193e-08,49.17931193454023,96.73905646486342,48.666001709397385,4.199840962376214,499.99999904452335,3948.8130665458357,200.0,200.0,200.0,0.003304235240113658,-0.00024367180552595246,0.00010889006504775932,9.645715292307308e-06,-1.2257143479090476e-05,2.9312786713651326e-05,2.0426958624466205e-06,-4.074888979322849e-08,5.1998837573157305e-09,9.73067827109329e-15,3.1985029398850603e-15,-1.1588488867629022e-16,-1.2504056259046348e-17,3.753109719720855e-09,-5.145571711272658e-12,3.600033472479669e-21,499.9925726379166,0.0064360089058602245,3.599193240190388e-17,1.9999965229533003e-07,-2.2723836645990556e-18,-1.1908997394456258e-15,4.541467393007876e-19,0.01304998979031696,0.0006991173416106932,4.711387937238811e-05,99.98691639605948,-1.227137965644043e-10,-4.599365364488634e-13,8.654701059046751e-07,50.0,6.855581287715014e-14,0.0
1500,4.962401657443973,5.06118435161044,95.03183451324358,9.99655970233085,10.000000000000096,1.640267348338335e-10,199.9999999998147,1.4328230234760569e-13,4.3173124390140693e-10,5.6161128228958396e-21,10.0,1.4615522589777173e-08,50.57571785293758,96.15519287356932,51.44002742839138,4.22692546157178,499.9999987767014,3944.6380472415085,200.0,200.0,200.0,0.011711210210529496,0.0009903598790480966,-0.00013518929983329472,-3.452902689315953e-06,-8.018079885140073e-06,6.841617084084123e-05,1.4587416718788987e-06,-1.6372857107705049e-07,-3.0951655714717004e-09,1.0379626066740025e-13,6.066033140706971e-18,1.838030522261158e-16,4.155788174787295e-18,3.209284668770947e-09,2.7372628038184697e-12,-4.1388058118252585e-21,499.99291636514374,0.007820880214459027,-6.243177168751308e-18,3.476380170701227e-07,-3.0387488804253482e-18,-9.311588107149874e-16,7.809269386956645e-19,0.01272969909683946,0.0008228193749297714,3.537229965937996e-05,99.98537165257153,-9.329103346387285e-11,-3.87712236258313e-13,8.436646242608325e-07,50.0,9.550084913642352e-14,0.0
1600,4.961010189392178,5.058161265416837,95.03379073984223,9.99637869760626,10.000000000002828,2.8858208246055023e-10,199.99999999975267,1.5383442559789297e-13,1.0789101627400778e-09,-4.97629150367938e-21,10.0,1.6864022169618925e-08,44.91016812591109,95.66626677125421,54.46112672810274,5.3801921175403375,499.9999989357646,3942.0816394412964,200.0,200.0,200.0,0.007412586078239061,0.0006937036341826674,-0.00014764127184179008,-8.519889139032069e-06,-1.3750788537847967e-05,5.981499687961952e-05,9.297712570928634e-07,-2.314002708555501e-07,-1.0198308398155626e-08,-7.912091539397006e-14,-4.541940612557842e-15,-2.5215235886119723e-16,2.4855168741507882e-20,4.897390970581547e-09,-6.274516836585597e-12,4.527292580164748e-21,499.99269299924146,0.008473613988117357,1.427724076882919e-16,2.428453408518728e-07,7.102143419484803e-19,-1.5016412027516427e-15,-1.2305948570199203e-19,0.014197685530211644,0.0008305466625247421,5.04102013052132e-05,99.98554224198132,-1.1564159708517687e-10,-4.355838690470014e-13,1.0544262926142368e-06,50.0,1.2007593493763624e-14,0.0
1700,4.961249131155423,5.066600280349208,95.03212055132948,9.995654883327902,10.000000000002338,2.2062179463142977e-10,199.99999999973514,9.405614074529523e-14,1.8124943419925926e-09,2.014375181736219e-21,10.0,1.5961997328281145e-08,46.01549380340421,95.09357543592529,55.11695822936599,4.788112632782621,499.999998624832,3938.7856164823447,200.0,200.0,200.0,0.010332578693257667,0.001004906818735526,-7.2681557805025474e-06,-9.836586116813057e-06,8.223914911083516e-06,7.954240749967158e-05,-1.1028522995164846e-06,1.1968723787764751e-07,-1.1062979478777518e-08,6.9858274834603516e-15,-5.2513670017600044e-15,9.070016583502869e-17,-5.745738120718234e-18,-6.615158339428282e-09,-3.6309765914167042e-12,-2.6592763595223965e-21,499.9910149415495,0.00820412736456358,1.4190794072541997e-16,3.16200720789273e-07,-2.7412396323374123e-18,-1.1188179607744509e-15,3.9720771727002403e-19,0.015207775990607027,0.0008319817409255228,4.556717069538714e-05,99.98516270004676,-1.3734992263716972e-10,-3.980652589681438e-13,1.3063968100089838e-06,50.0,1.0455036223434387e-13,0.0
1800,4.9583991693484855,5.065951547332123,95.03057686562974,9.995197161900794,10.000000000001393,3.314689257590313e-10,199.9999999996141,1.1647421330580129e-13,2.0891137582168114e-09,-7.947311294436781e-21,10.0,1.8355169153485552e-08,42.64054682812413,93.37749574240061,57.78888197772963,5.754394403129507,499.99999879196673,3939.896634964596,200.0,200.0,200.0,0.020161028278990883,-0.0005136020903712028,0.00017196662283094176,-1.133048252783248e-05,-3.2853290720681964e-06,9.690069130278053e-05,8.072321681150189e-07,1.0553010012778151e-07,1.8111345408798934e-09,1.0650896690726224e-13,-2.543901824448398e-15,1.245057082704599e-16,1.6390914536850446e-17,4.0695537943079165e-09,-4.335986890417159e-12,-4.910763144671413e-21,499.9911932252666,0.00890204991205247,4.855908477525917e-17,3.687191995207364e-07,-1.4326874342123316e-18,-1.0262247214453485e-15,1.4321645824439724e-18,0.01582466958767305,0.0009509965990667829,5.368208559279278e-05,99.98287212238552,-1.2412476919144898e-10,-2.0171641945734007e-13,1.2070735501561292e-06,50.0,7.509855551185913e-14,0.0
1900,4.955193964442683,5.070650565567749,95.03397224137869,9.995002660597768,10.0000000000036,3.698503007721842e-10,199.99999999963828,1.1752813641772519e-13,2.548036837063415e-09,-4.650159562367669e-21,10.0,1.7902463516014803e-08,41.741650478387875,93.3963790975075,59.35309677776217,6.900047055057457,499.9999986464282,3935.661390831617,200.0,200.0,200.0,0.018739527208894047,-0.0003721481982145987,-1.3833636561800095e-05,1.0789971855443084e-05,-7.91941871417967e-07,0.00011329883036568066,-2.1436321582473117e-06,1.4081056265977133e-07,-4.833188089669483e-09,-2.148152144071177e-14,4.2475529335280285e-16,-1.8319881934506767e-16,1.5073647103087933e-17,3.3401839259071424e-10,-3.380394982470658e-12,-1.8294189636263113e-22,499.9902424775948,0.009073040021046344,1.590653186855867e-16,4.638721868429791e-07,-5.251434095001484e-18,-2.1215879462909324e-15,9.706558028578062e-19,0.015529398654223344,0.0011465837683561797,7.039669947334826e-05,99.98195281804456,-2.0666464184733404e-10,-4.1767265245341193e-13,1.8155377284646851e-06,50.0,1.5655427658884154e-13,0.0
2000,4.956255670450531,5.079507380597468,95.03109478001866,9.995336024837282,10.000000000002625,3.488577127517395e-10,199.99999999962165,2.60504771236275e-13,2.3542429415199628e-09,-2.327980762715722e-21,10.0,2.070242506648264e-08,41.71038627958037,93.28802653501582,58.8273290148329,7.783248304193526,499.9999983834369,3930.9842299908105,200.0,200.0,200.0,0.01788688418201851,-3.915940333542884e-05,-0.00014850740492890484,3.51972434884727e-06,6.842464457213737e-06,0.00010326317711671568,4.51213070017551e-06,-9.533997841839296e-08,-1.297923520398486e-08,4.384935961433417e-14,-5.521625123615657e-15,-2.1588785383697193e-16,-1.4911488746632154e-17,2.708030212970755e-09,-7.533530703795693e-13,4.201715075720596e-22,499.9906618691399,0.010051301551154652,1.5669429233166507e-16,5.020774591831127e-07,-8.691545562532451e-18,-1.4772192963508445e-15,9.070535319761694e-19,0.017425718722658003,0.0013876703455187305,6.341974317144586e-05,99.98206167182394,-2.0478326645880242e-10,-6.809902813507024e-13,1.4942741219569682e-06,50.0,1.701471615020933e-13,0.0
2100,4.9483700134800985,5.077018355409084,95.02971698321191,9.99510674990704,10.000000000002837,4.926591918062513e-10,199.99999999955784,2.593740109671801e-13,1.7176842252711385e-09,-8.397825205247909e-21,10.0,2.0728073719874312e-08,37.37186515053544,92.67302792762925,61.56235429595417,6.780476634220844,499.9999980796699,3933.3850053545634,200.0,200.0,200.0,0.033406377273816165,0.0013262778265273585,5.897105814067602e-05,4.970269391747056e-06,1.4010871667200423e-05,0.00014184489723039333,3.5613079320507018e-06,-2.0930783008691908e-07,-7.776197389087833e-09,9.381339763574181e-14,-2.0041534262718187e-15,1.4844638719275185e-16,1.5715117837415534e-17,-3.5506283908489303e-09,-5.34872977515554e-12,3.328618330117655e-21,499.9888835619054,0.010365120736728505,1.091250238797181e-16,4.78271034036205e-07,-3.020528098146065e-18,-1.652506681322408e-15,8.397240103828797e-19,0.016927178083742132,0.001248766760423996,9.047257629495265e-05,99.97994947859476,-1.905112005116821e-10,-6.287478599272608e-13,1.9587307962690493e-06,50.0,1.6559379172040667e-13,0.0
2200,4.95288025979814,5.078416027088035,95.0276431275964,9.994842170408775,10.000000000005558,5.301034017042e-10,199.99999999958888,2.114716353690694e-13,2.3013344160019232e-09,-1.879269114512053e-20,10.0,2.2229407014397668e-08,37.4837428604302,92.3172548904782,64.95651390778201,8.120195654317184,499.9999976677969,3925.8095033804802,200.0,200.0,200.0,0.03359466798256654,0.0011010470183049233,0.00015298607747554792,5.153425803579612e-06,2.1451714844078605e-06,0.00018062848323716318,-5.594646694126164e-07,8.904115167412499e-08,-2.710273586277758e-09,2.845393683225803e-14,3.8328229555810644e-16,3.405714079148603e-16,-1.1174115514875366e-17,9.804562984793765e-10,-1.4532338965321013e-12,-4.2562711716150984e-21,499.988451318949,0.011134164966632191,1.905756502788341e-16,6.298228109942458e-07,-1.0631719203146142e-17,-1.8470624584297444e-15,2.118362767732655e-18,0.01744425872267707,0.0014940679500652124,9.559648396263774e-05,99.97903568893135,-2.2508045544275418e-10,-1.009725173031344e-12,1.792573301167404e-06,50.0,1.294924382329251e-13,0.0
2300,4.9459820845625,5.08607695941212,95.02786563397669,9.994306082738161,10.000000000004489,5.386155970796226e-10,199.99999999941278,2.5844399305136266e-13,2.9064896504258932e-09,-1.7449304053063562e-20,10.0,2.3683027518871333e-08,36.43080427128339,91.43073536609229,62.57209524032318,8.934718506839952,499.999997829822,3927.6889576518674,200.0,200.0,200.0,0.03237575108652251,0.00036302436297951535,0.00010107496627530071,-7.04257854185112e-06,4.25974534133957e-06,0.00016212889261166434,1.0641125515950464e-06,-1.7837157704837157e-07,1.0631594290897437e-08,-2.4068786035185515e-14,3.4725469416913996e-15,1.4114112791441112e-16,-1.2581771464260373e-17,-1.9236150722922533e-09,2.086056077065653e-12,7.000406259612126e-22,499.9881322124191,0.010844770404651522,2.0954172309240055e-16,7.202639768636775e-07,-8.351030069540423e-18,-1.7848266381472975e-15,1.8815478174018586e-18,0.019965416997984826,0.0016554385840958541,0.00011721759966926733,99.97910197859156,-2.7360773441764835e-10,-7.771399363810235e-13,2.4414742042728194e-06,50.0,1.4163509798183684e-13,0.0
