milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
3500,0.34995178977623725,0.35694050990325366,0.1770521357416616,0.06959266800010411,6.454454261254334,0.00898504533163608,0.00010690323306728482,0.0057800441217519
3600,0.35446122306806915,0.3569405099033086,0.17705514530914473,0.07110551393055588,6.4585106583228775,0.008976543568888093,0.00010803664465542115,0.005789201758357652
3700,0.365836973245608,0.3569405099034153,0.17706086713329863,0.07202114397613388,6.468336919108255,0.008828256559259546,0.00011186858539466179,0.005805074835394696
3800,0.3752867099926409,0.35694050990355997,0.17706616984421358,0.07241869605746504,6.474111724056753,0.008889777668345563,0.00011346019118837,0.005817899863028343
3900,0.38358386225964924,0.35694050990367104,0.17707126214889504,0.07411602862294514,6.477112874664187,0.008900663842418124,0.00011627449434152924,0.005822709129839174
4000,0.38421965493007915,0.3569405099036593,0.17707714334427943,0.07496137844945004,6.484473662580541,0.008741719241511417,0.00011920476076602967,0.005841486187089527
4100,0.3909001455339849,0.3569405099037627,0.17708355464276263,0.0754579381370166,6.48955105349379,0.008716971158613607,0.00012064667247694916,0.005850514388138315
4200,0.4009770787662057,0.35694050990391235,0.17709026882494877,0.0774013740132947,6.501123016573415,0.00878875178052709,0.00012439688625884434,0.005864661873768874
4300,0.40902059967513243,0.35694050990395065,0.17709620865736522,0.07857425295611599,6.5076505813626175,0.008771182583705742,0.00012749963763098522,0.005882890233548035
4400,0.41436469468589054,0.3569405099039841,0.1771013036738181,0.07927291163017532,6.515346902736325,0.008725778750375487,0.00012901962919243312,0.005901368324289507
4500,0.4124927814322624,0.3569405099041459,0.17710821111983113,0.08069862909697655,6.520223869075466,0.008618618128190076,0.00013104276481599704,0.0059233597405502466
4600,0.4237591902899998,0.3569405099041176,0.1771170009656886,0.08127851561073596,6.525819538608517,0.008633759143262107,0.00013421326008680937,0.005941024493196856
4700,0.4329197529028191,0.35694050990417986,0.17712455857884696,0.08252830602725715,6.532329886872823,0.008570333592912262,0.00013792537467917696,0.005961061279684894
4800,0.4318368771230953,0.35694050990434495,0.17713347165785873,0.08400390528034123,6.537963498079854,0.008566347978394562,0.0001392581249249919,0.00598123475012911
4900,0.4374204491160908,0.3569405099043333,0.17713970616453115,0.08438346961086461,6.54907203618091,0.008558141473715163,0.0001441563358760992,0.0060002451616126265
5000,0.4480695080278627,0.356940509904445,0.17714797946228117,0.08585521530472837,6.554514762108887,0.008498490319340381,0.00014588482963478864,0.006017633003584265
