miliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
1300,0.1565893743585245,0.35694050990134296,0.17699444363853373,0.05542640017607473,6.354011366372321,0.009613726034766417,7.140579365399285e-05,0.0056744330506413865
1400,0.1710393302655648,0.3569405099014696,0.17699449428076156,0.05586342159822198,6.357583066170561,0.009545159870978929,7.178440489870612e-05,0.005674136559654486
1500,0.17133785766162293,0.35694050990155674,0.1769955994799732,0.05608527731305734,6.359096008166067,0.0095872095412989,7.15360528661584e-05,0.005675192688019678
1600,0.18023210948921878,0.3569405099015618,0.17699692962575417,0.0567142262181157,6.362026019425882,0.00956853456590857,7.389264209160745e-05,0.005672264268473177
1700,0.19448158069704272,0.3569405099016612,0.17700055821330452,0.056572084796629035,6.364831492135705,0.009469310808623755,7.493803983417859e-05,0.005678099209009503
1800,0.2090565672621577,0.3569405099017616,0.17699829136789869,0.057344567032008506,6.371114359473317,0.009451455771866684,7.527316822022736e-05,0.005676933255403842
1900,0.2147929506402819,0.35694050990187465,0.17700130681372714,0.05789628118924284,6.377881103031043,0.009393898411487949,7.831582484865746e-05,0.005681216385483778
2000,0.22840393767364767,0.3569405099020272,0.1770054517037171,0.05831449644338827,6.381373822319939,0.009417667652304597,7.896331449403545e-05,0.0056861334656375245
2100,0.23983935141777113,0.35694050990201587,0.17700606133921606,0.05903909847370611,6.3826745985089355,0.009344438988952115,8.052812754862836e-05,0.005693535767247539
2200,0.24846901020948828,0.35694050990214843,0.17700768428074162,0.06020482202036355,6.388770656229999,0.009327328669831403,8.253487107675049e-05,0.0056901332717771615
2300,0.2508878879367497,0.3569405099022172,0.17700894142154147,0.060107442595412806,6.389998800322908,0.009345010414805816,8.225586069938998e-05,0.005698438075429382
2400,0.2597430734075173,0.3569405099024006,0.177012489510781,0.06098483563758821,6.393351611090909,0.009329151358431428,8.57540236690218e-05,0.0057025825860293556
2500,0.2652487180001942,0.3569405099024853,0.17701191217196047,0.06197772538746847,6.399565865843665,0.009227263244876644,8.651572687035506e-05,0.005709138568970937
2600,0.2818189360359064,0.35694050990249976,0.17701437579489315,0.06285783271388905,6.405462108023549,0.009218777914546599,8.850007041145231e-05,0.005714318165509667
2700,0.29205378010093286,0.35694050990258513,0.1770213823212733,0.06319522520205507,6.407009272240998,0.009260020202724525,8.952410827351509e-05,0.005717128196743086
2800,0.2891767188877191,0.3569405099026693,0.1770225195357004,0.06388009515043702,6.413920853807564,0.009164367704278758,9.218168828356493e-05,0.005716998667300719
2900,0.3039153988837046,0.3569405099028442,0.17702358041963864,0.06475001056127748,6.420005271049386,0.009191946469688312,9.29727599149728e-05,0.005728613790854823
3000,0.3167556318870571,0.35694050990290077,0.1770288060119832,0.0656100142667402,6.427006040405504,0.009038328124774068,9.582893453598677e-05,0.005738494665340929
3100,0.31646690055914417,0.3569405099028953,0.1770316060903827,0.0660262482811759,6.428354180444876,0.009129665336042309,9.855431665369929e-05,0.005741033411384211
3200,0.33028170479932645,0.35694050990301496,0.17703876910722582,0.06757045934143488,6.432648185331418,0.008991004971439343,9.950497987967289e-05,0.005751530251831658
3300,0.3380870200494841,0.3569405099031744,0.1770397286002385,0.06785519527424856,6.443504372901129,0.009003405076135602,0.00010290267878388602,0.005760674642021364
3400,0.34661300375250137,0.3569405099031847,0.1770461345049823,0.06863927546563894,6.443940368991665,0.009035339465570476,0.00010407534082200793,0.005772105822330451
3500,0.3519196926640206,0.35694050990323745,0.1770514957503412,0.07017261335891878,6.455859238579031,0.008981162405408045,0.00010544822657789288,0.00577987960956975
3600,0.35211542691368275,0.3569405099034315,0.17705663202813604,0.07095188241097707,6.460343075162354,0.00891877369154158,0.00010801536058751734,0.0057913502782148485
3700,0.3594719621629812,0.35694050990346915,0.17706216318516715,0.0717220686787077,6.463831722753496,0.008859138234193136,0.00011165346653003715,0.005799301588758004
3800,0.3734160495017589,0.3569405099035081,0.1770637753365417,0.07245043743240615,6.470547763108522,0.008911376589177913,0.00011424051902246276,0.00581197891546359
3900,0.3797730549773406,0.3569405099035968,0.17706946216169883,0.07389309378000064,6.478120842381525,0.008846045497677011,0.00011694293803932655,0.005827158000501688
4000,0.387151191596936,0.3569405099037515,0.17707672100076483,0.0749341578081956,6.484830662007702,0.008797293496659689,0.00011962303794019788,0.005838567035650418
4100,0.3979448208026912,0.3569405099037653,0.17708244827794975,0.07577767162564798,6.491039418865098,0.008760277383325197,0.00012070882052191064,0.005857733096840255
4200,0.3953041525437809,0.35694050990387144,0.17708858514370202,0.07691468740592661,6.500103136033467,0.008756945832708028,0.00012316295726364025,0.005871369669721707
4300,0.4000370682403022,0.3569405099039457,0.17709745049684772,0.07776269505606985,6.506357914610901,0.008664488238580055,0.00012569201088315202,0.0058878951374189735
4400,0.4077310489862593,0.35694050990399717,0.1771001951940102,0.07960893311525946,6.511813514782249,0.008639513458698674,0.00012777072694856876,0.005904627645712643
4500,0.4199001906145885,0.3569405099040719,0.17710729466400646,0.07982364294284422,6.518404803291221,0.00868934576786162,0.00013095502319517127,0.005917505717533615
4600,0.4311643391639767,0.3569405099041183,0.17711809489075153,0.08087377150953329,6.525312404770895,0.008594380500418107,0.00013488839359088235,0.005932739640627315
4700,0.4354877126276289,0.35694050990423315,0.17712190233012376,0.08258077090464057,6.5310699939449535,0.008616934649467452,0.00013708730222133057,0.005959032352882346
4800,0.43752326273480857,0.35694050990430565,0.17713048844658455,0.08319755549165801,6.538040800595284,0.008580278477587277,0.00013944447551556447,0.00597253966498773
4900,0.4399893381730038,0.35694050990443466,0.1771408279501552,0.08434736146941904,6.546908939717512,0.008496568805132226,0.0001442643864667384,0.006001033540050592
5000,0.4539004067191428,0.3569405099044123,0.17714967706747545,0.08555092107981938,6.555055112092815,0.008539662618738179,0.0001467083646415273,0.006021845935991624
