milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
2400,2999.4255729539927,199.42557295399138,99.99999999945241,19999.999999890468,4.343089926465209e-08,5.012084336009286e-15,999.9999999999778,9999.999999999976,5.012910751844877e-12,39999.999999999905,2.713834550836432e-11,10000.0,100000.0,1.2733270909038761e-14,1000000.0,5.001999191371601e-13,3.115649834752877e-74,20000.0,100000.0,2.584304561819709e-14,20000.0,0.5744201466547634,6.8327980904908705e-06,5.47580761596363e-10,6.600816238373766e-08,7.218281234790524e-19,2.2279086448296406e-11,1.542687261214903e-11,1.2375150831805192e-84,1.7199711715969058e-79,6.170749044859612e-11,1.442209585974546e-14,3.7593769298271813e-13,1.4387895646757044e-12,5.779853749399e-81,3.6889392147408943e-75,2.0449423644537e-13,7.633376027864871e-14,5.753346945644345e-18,8.042443124358542e-70,6.539877534697026e-40,3.887422876956388e-71,500000.0,8.310683007151652e-70,6.776093685895812e-71,100000.0,1.2175057588254626e-71,2.060295957234545e-71,500000.0,6.0875287941273124e-71,1.0301482679396613e-70,1.7294712610276707e-73,100000.0,1.2511294696984245e-75,2.1108709729778227e-76,100000.0,7.241545176257578e-17,1.2205717394516386e-38
2500,2999.4017066297497,199.40170662974856,99.99999999938127,19999.999999876232,5.0370643031869506e-08,6.65998151126927e-15,999.9999999999732,9999.999999999973,6.193066631449959e-12,39999.99999999989,3.38213189629548e-11,10000.0,100000.0,1.7059232682024894e-14,1000000.0,6.646166041007317e-13,7.028404681794645e-74,20000.0,100000.0,3.4587165859787446e-14,20000.0,0.598285884544105,7.411806035858623e-06,6.187261334464756e-10,7.328254290642605e-08,9.888812083553746e-19,2.6961973127946253e-11,1.841907176610729e-11,2.978790512249775e-84,4.0844067890384453e-79,7.367628706442916e-11,1.8384327347874072e-14,4.838093492060385e-13,1.833933100932679e-12,1.3943186925775007e-80,8.478873832605269e-75,2.6558435761208274e-13,9.8107245907427e-14,8.274740082269725e-18,1.6480452852807663e-69,1.2708469581662742e-39,8.200810914077967e-71,500000.0,1.7465841813724792e-69,1.4542936124571344e-70,100000.0,2.6373640120834287e-71,4.563866365330784e-71,500000.0,1.3186820060417172e-70,2.2819338593527425e-70,3.908735655957632e-73,100000.0,2.873368921597148e-75,4.933275013771965e-76,100000.0,1.0041864948588422e-16,2.3320444380830278e-38
2600,2999.3778457452067,199.3778457452055,99.99999999930422,19999.99999986082,5.805600513299195e-08,8.757860639727534e-15,999.9999999999678,9999.999999999967,7.582382058706543e-12,39999.99999999987,4.176811894392409e-11,10000.0,100000.0,2.2626374741915007e-14,1000000.0,8.739130129284878e-13,1.67628023361268e-73,20000.0,100000.0,4.58194535500461e-14,20000.0,0.6221461588706885,8.01423878189688e-06,6.957713718166291e-10,8.09892288738446e-08,1.340776444183834e-18,3.2375910474112126e-11,2.182159852610588e-11,7.6429398078397925e-84,1.0332767412457018e-78,8.728639410442352e-11,2.3198053033314513e-14,6.164676345287141e-13,2.3139492220324675e-12,3.585541729912357e-80,2.0684088574648728e-74,3.415523695406688e-13,1.2482205870705993e-13,1.1808014302084024e-17,3.4153921521251634e-69,2.6131310880014508e-39,1.7814163540772296e-70,500000.0,3.771880582190056e-69,3.242171486652347e-70,100000.0,5.959419859361391e-71,1.0633505680895541e-70,500000.0,2.979709929680696e-70,5.3167545243252286e-70,9.343891582789248e-73,100000.0,7.003013654549352e-75,1.2265651064541656e-75,100000.0,1.3791862562496414e-16,4.729600511046724e-38
2700,2999.3539902990756,199.35399029907438,99.99999999922105,19999.999999844178,6.653135165584427e-08,1.1379596127562334e-14,999.9999999999616,9999.999999999962,9.205414009638307e-12,39999.99999999985,5.1137341378773e-11,10000.0,100000.0,2.964365280716853e-14,1000000.0,1.135455667257891e-12,3.341156079788267e-73,20000.0,100000.0,5.995724466923086e-14,20000.0,0.6460009709277857,8.64008847651236e-06,7.78949962492121e-10,8.91303758222591e-08,1.7924967700147003e-18,3.85964297263684e-11,2.5669613711433866e-11,1.5767786527988869e-83,2.1182078750353138e-78,1.0267845484573546e-10,2.898235590437442e-14,7.77562429011382e-13,2.890702367802641e-12,7.404515041305086e-80,4.168679948542282e-74,4.3467858237484346e-13,1.571992995076541e-13,1.654565519778224e-17,6.291299846727572e-69,4.819269807482411e-39,3.3761250404054723e-70,500000.0,7.124069701921657e-69,6.236046321807672e-70,100000.0,1.154796623052106e-70,2.094398325657281e-70,500000.0,5.773983115260531e-70,1.0471995054083906e-69,1.8645618859164906e-72,100000.0,1.4107571654654035e-74,2.4944253028326965e-75,100000.0,1.8663356223152474e-16,8.657862521978923e-38
2800,2999.330140290069,199.33014029006776,99.9999999991315,19999.99999982626,7.584018648313934e-08,1.4625936483123715e-14,999.9999999999545,9999.999999999955,1.1089023005302747e-11,39999.99999999982,6.21085493443626e-11,10000.0,100000.0,3.840750003395032e-14,1000000.0,1.4592881165254808e-12,6.379413977814886e-73,20000.0,100000.0,7.75869592986863e-14,20000.0,0.6698503220082941,9.28934640701936e-06,8.684953880211583e-10,9.770900138218633e-08,2.3664675635661596e-18,4.570440282939683e-11,2.999817905437861e-11,3.18861681110561e-83,4.234392646897621e-78,1.1999271621751441e-10,3.587797510529681e-14,9.71626552144406e-13,3.5782096382027414e-12,1.5002077659387828e-79,8.096716633252908e-74,5.479073585530567e-13,1.961219802409216e-13,2.2832290964030347e-17,1.0932518519809514e-68,8.636051165555629e-39,6.046603024610936e-70,500000.0,1.2707621473004235e-68,1.1360578339626343e-69,100000.0,2.1221277873479592e-70,3.931883474889613e-70,500000.0,1.0610638936739792e-69,1.9659424132653284e-69,3.566486587782855e-72,100000.0,2.7380412265274876e-74,4.917449967409851e-75,100000.0,2.4927618404970273e-16,1.5348052583280645e-37
2900,2999.3062957169,199.30629571689855,99.99999999903535,19999.999999807023,8.602507054257818e-08,1.8640520962794553e-14,999.9999999999465,9999.999999999945,1.326243483152763e-11,39999.99999999978,7.488600284032644e-11,10000.0,100000.0,4.936152059110648e-14,1000000.0,1.8597248091114866e-12,1.3327855301088064e-72,20000.0,100000.0,9.95751886209521e-14,20000.0,0.6936942134047969,9.962002911590044e-06,9.64641146937404e-10,1.067290735499298e-07,3.0981471462197097e-18,5.3786337113899127e-11,3.484152388810213e-11,7.438340664031439e-83,9.665686420665449e-78,1.3936609555240851e-10,4.405273146141314e-14,1.2044447480122597e-12,4.393177361843783e-12,3.5121803362276626e-79,1.7486899855708416e-73,6.851883023302834e-13,2.4269363108804453e-13,3.1322289985808655e-17,1.92485038325302e-68,1.6738408418637793e-38,1.12077590284056e-69,500000.0,2.3376715208059727e-68,2.171486656674517e-69,100000.0,4.120160884894769e-70,7.95084694850094e-70,500000.0,2.0600804424473839e-69,3.9754249784001107e-69,7.477720035673208e-72,100000.0,5.904845801648611e-74,1.0929893159268613e-74,100000.0,3.3039808659182763e-16,2.9069117092745246e-37
3000,2999.282456578281,199.28245657827992,99.99999999893238,19999.999999786418,9.713056718450435e-08,2.3539094974535253e-14,999.9999999999372,9999.999999999936,1.5755626516530172e-11,39999.999999999745,8.967172507398502e-11,10000.0,100000.0,6.284603241433205e-14,1000000.0,2.3483043268857833e-12,2.4840149733458153e-72,20000.0,100000.0,1.26595552885251e-13,20000.0,0.7175326464095246,1.0658050406241137e-05,1.0676204507418824e-09,1.1619248416892759e-07,4.0132973601321825e-18,6.293128180153877e-11,4.02371399249423e-11,1.474156532297075e-82,1.893986891944249e-77,1.609485596997692e-10,5.366674254589309e-14,1.4811933857827323e-12,5.351552022451395e-12,6.973333128284532e-79,3.323464820252989e-73,8.498912968300444e-13,2.9792242808303355e-13,4.240673853158353e-17,3.193214036717433e-68,2.985341811716973e-38,1.9311452863256408e-69,500000.0,4.005975189563073e-68,3.822653079679972e-69,100000.0,7.329776453042432e-70,1.4523576218074828e-69,500000.0,3.664888226521215e-69,7.261791016445055e-69,1.3966770056848209e-71,100000.0,1.1212981236716725e-73,2.1111018418721623e-74,100000.0,4.331059763088407e-16,5.1037341137152556e-37
3100,2999.258622872927,199.25862287292546,99.99999999882233,19999.999999764397,1.0920098086124418e-07,2.946523820258073e-14,999.999999999927,9999.999999999925,1.8600556217605037e-11,39999.9999999997,1.066863414838551e-10,10000.0,100000.0,7.929608034751398e-14,1000000.0,2.9393370956210284e-12,4.305479686708903e-72,20000.0,100000.0,1.5950220690313368e-13,20000.0,0.7413656223143874,1.1377481060531469e-05,1.1776664570129564e-09,1.2610137286214835e-07,5.145985924066921e-18,7.323320649165752e-11,4.6222593187053803e-11,2.678962787178304e-82,3.41156489700826e-77,1.8489037274821521e-10,6.489937815034566e-14,1.8078956133097901e-12,6.471192805726656e-12,1.2691127807599685e-78,5.847074941534929e-73,1.046051483066302e-12,3.629674136359734e-13,5.667385436039535e-17,5.059930833718242e-68,5.023456137581728e-38,3.152288643248639e-69,500000.0,6.5109268376263095e-68,6.343888621366474e-69,100000.0,1.226141264005393e-69,2.479127890981544e-69,500000.0,6.130706320026955e-69,1.23956446368356e-68,2.424860946136817e-71,100000.0,1.9714451504923965e-73,3.7604785359740955e-74,100000.0,5.616754313500155e-16,8.480079112545514e-37
3200,2999.2347945995502,199.234794599549,99.99999999870498,19999.999999740918,1.222800256864327e-07,3.662379617373993e-14,999.9999999999154,9999.999999999915,2.1831173924366608e-11,39999.99999999966,1.2617506763995888e-10,10000.0,100000.0,9.937501389209979e-14,1000000.0,3.653230820077513e-12,8.11873454784589e-72,20000.0,100000.0,1.9957180428942903e-13,20000.0,0.7651931424110239,1.212028645093086e-05,1.2950123121055965e-09,1.364584734134833e-07,6.5513040316536335e-18,8.479141276680343e-11,5.283424766121569e-11,5.685746131510063e-82,7.065967406455838e-77,2.1133699064486277e-10,7.795776406403563e-14,2.1921260737546792e-12,7.772711060650211e-12,2.705183064386354e-78,1.1406814223897448e-72,1.2790653777579307e-12,4.392423291937171e-13,7.535045606531017e-17,8.25552718686915e-68,9.127570590263212e-38,5.344342362555213e-69,500000.0,1.096335701449414e-67,1.102964669347274e-68,100000.0,2.1584015382125463e-69,4.5301574772590716e-69,500000.0,1.0792007691062727e-68,2.2650797824990805e-68,4.590266516825553e-71,100000.0,3.839759874710403e-73,7.563609619199738e-74,100000.0,7.236262861954494e-16,1.4997066664071381e-36
3300,2999.210971756866,199.2109717568647,99.99999999858011,19999.99999971593,1.3641264163704897e-07,4.518494896122182e-14,999.9999999999026,9999.999999999902,2.5482777117858767e-11,39999.99999999961,1.4838503013457068e-10,10000.0,100000.0,1.2360366877146968e-13,1000000.0,4.506945958927497e-12,1.4239569261865238e-71,20000.0,100000.0,2.478242886288179e-13,20000.0,0.7890152079906854,1.2886459439677388e-05,1.4198909466438315e-09,1.4726523560368075e-07,8.270491989715314e-18,9.770849629397716e-11,6.011146464844277e-11,1.0755815564207622e-81,1.3172484308956502e-76,2.404458585937711e-10,9.304591030452496e-14,2.64084675408461e-12,9.276416879202198e-12,5.130489704344451e-78,2.0471366741719949e-72,1.5536505453324325e-12,5.280806409831626e-13,9.917464589479193e-17,1.3005687909513352e-67,1.562785065289666e-37,8.672109186305216e-69,500000.0,1.7695011399125766e-67,1.8243209616310476e-68,100000.0,3.603010706148409e-69,7.77180376638157e-69,500000.0,1.8015053530742042e-68,3.885903795878111e-68,8.072604032162539e-71,100000.0,6.883624853107617e-73,1.3845268102346037e-73,100000.0,9.241955402487783e-16,2.5168165696281552e-36
3400,2999.1871543435886,199.1871543435871,99.99999999844746,19999.999999689386,1.5164373331720774e-07,5.535082933717183e-14,999.9999999998881,9999.999999999887,2.959245822411198e-11,39999.99999999955,1.7358101577377254e-10,10000.0,100000.0,1.5261787662895185e-13,1000000.0,5.520623787261798e-12,2.3445678230469896e-71,20000.0,100000.0,3.054945605904651e-13,20000.0,0.8128318203443164,1.3675992870031119e-05,1.552535217538168e-09,1.5852312947522306e-07,1.035515723301637e-17,1.1209176201503846e-10,6.809368658413474e-11,1.8629099307035328e-81,2.2601237381038214e-76,2.7237474633653895e-10,1.1038614958793459e-13,3.161909849941436e-12,1.100443950154897e-11,8.900428146813153e-78,3.424690676750881e-72,1.8752624752861084e-12,6.30968158218451e-13,1.2917865946659122e-16,1.9776927774988768e-67,2.531970881925755e-37,1.3487655245331734e-68,500000.0,2.740760759704756e-67,2.878562557668697e-68,100000.0,5.723945454425492e-69,1.2596626079609558e-68,500000.0,2.8619727272127462e-68,6.298316284603872e-68,1.331686750168199e-70,100000.0,1.1507215283626463e-72,2.347263566129081e-73,100000.0,1.1701755694859128e-15,4.0179977113769756e-36
3500,2999.1633423584326,199.16334235843104,99.99999999830682,19999.99999966124,1.6801773627329718e-07,6.738952099250535e-14,999.9999999998722,9999.999999999873,3.4199056251962594e-11,39999.99999999949,2.0205006536268294e-10,10000.0,100000.0,1.873166382486515e-13,1000000.0,6.720966439064182e-12,4.05313085066936e-71,20000.0,100000.0,3.742912746543594e-13,20000.0,0.836642980762556,1.4488879118655704e-05,1.6931779523275695e-09,1.702340929030173e-07,1.288147602321692e-17,1.2805355890043385e-10,7.681943696382316e-11,3.5745023855903904e-81,4.2422347741920644e-76,3.0727774785529263e-10,1.302251042266161e-13,3.764708377321127e-12,1.2981314806306499e-11,1.714930875756483e-77,6.096390069110048e-72,2.250790170558672e-12,7.496291790203557e-13,1.6731624338145891e-16,3.039513738262334e-67,4.2985086083876165e-37,2.1380486908336535e-68,500000.0,4.3189821107357365e-67,4.6560270834149025e-68,100000.0,9.346192210702074e-69,2.1212048820108603e-68,500000.0,4.673096105351039e-68,1.0606030351539185e-67,2.3103371018871218e-70,100000.0,2.0453678414942396e-72,4.2918494475693745e-73,100000.0,1.4724601715333388e-15,6.650109137379413e-36
3600,2999.139535800113,199.1395358001116,99.99999999815795,19999.999999631447,1.8557988801149033e-07,8.154878252373877e-14,999.9999999998546,9999.999999999854,3.934305486785822e-11,39999.99999999942,2.340870204500388e-10,10000.0,100000.0,2.284997119867583e-13,1000000.0,8.13265742618306e-12,6.7564501410703524e-71,20000.0,100000.0,4.55754781676068e-13,20000.0,0.860448690535702,1.5325111408709772e-05,1.8420518138124972e-09,1.823992187847989e-07,1.591564988052166e-17,1.457101158822371e-10,8.632925452323189e-11,6.459218760324034e-81,7.542334689393252e-76,3.4531701809292756e-10,1.528145059445673e-13,4.458430667220579e-12,1.523209288119114e-11,3.108386347419885e-77,1.0405105559869792e-71,2.686768647078953e-12,8.857814396873164e-13,2.1505556511218852e-16,4.580623024089151e-67,7.0704461235554524e-37,3.3123755496114947e-68,500000.0,6.656025820956768e-67,7.34071235515228e-68,100000.0,1.4853719934808802e-68,3.460254307974682e-68,500000.0,7.426859967404403e-68,1.730128190676264e-67,3.8625758310470365e-70,100000.0,3.486782855926688e-72,7.48021139391712e-73,100000.0,1.840060305671466e-15,1.0704935867799308e-35
3700,2999.115734667346,199.1157346673443,99.9999999980006,19999.99999959996,2.0437555051121619e-07,9.810203486917725e-14,999.9999999998352,9999.999999999834,4.5066636724728693e-11,39999.99999999934,2.700022273021838e-10,10000.0,100000.0,2.770607888879747e-13,1000000.0,9.782934732541807e-12,1.0748116415564218e-70,20000.0,100000.0,5.515993627736259e-13,20000.0,0.8842489509537305,1.6184683109933897e-05,1.999389372209143e-09,1.9501945480396658e-07,1.9532318234970673e-17,1.6518216233315696e-10,9.666412924136381e-11,1.088522444294925e-80,1.2569667866137628e-75,3.8665651696545524e-10,1.7842141943183936e-13,5.252990766951927e-12,1.778334673877668e-11,5.2491933383923475e-77,1.6843892284814406e-71,3.1903317195979253e-12,1.041266733326821e-12,2.7412922988908716e-16,6.726977811960721e-67,1.1142172983751793e-36,4.976898542414985e-68,500000.0,9.957665787471309e-67,1.11856234821851e-67,100000.0,2.277689027000078e-68,5.414886557208969e-68,500000.0,1.1388445135000391e-67,2.7074449836735418e-67,6.158152916386455e-70,100000.0,5.639483657971437e-72,1.22931212530607e-72,100000.0,2.2832938644132825e-15,1.6589997159582342e-35
3800,2999.0919389588466,199.09193895884493,99.99999999783458,19999.99999956673,2.2444971048358404e-07,1.1738569423462268e-13,999.9999999998137,9999.999999999814,5.1413650552447765e-11,39999.99999999926,3.101263239896918e-10,10000.0,100000.0,3.3415801195265107e-13,1000000.0,1.1705301527837884e-11,1.7363825592055463e-70,19999.999999999996,100000.0,6.64004286538985e-13,20000.0,0.90804376330629,1.7067587223886255e-05,2.165423154930683e-09,2.0809611816719998e-07,2.3830774719538858e-17,1.865953234521945e-10,1.0786449805591342e-10,1.916987151653702e-80,2.173749053145002e-75,4.3145799222365357e-10,2.073340745459605e-13,6.159720589534065e-12,2.0663746364914944e-11,9.27811811938656e-77,2.7879218139142923e-71,3.769976028627008e-12,1.2181383552628273e-12,3.4736529541420367e-16,9.845581773333692e-67,1.7838895997317632e-36,7.484711393932534e-68,500000.0,1.4895531326288239e-66,1.7109817117749243e-67,100000.0,3.5103389919781233e-68,8.561730017062348e-68,500000.0,1.7551694959890614e-67,4.280867897443789e-67,9.97976382907551e-70,100000.0,9.32209612950428e-72,2.0802404832045656e-72,100000.0,2.8168623322419563e-15,2.597361033486463e-35
3900,2999.0681486733315,199.06814867332963,99.99999999765961,19999.999999531716,2.458476989420474e-07,1.397460171130459e-13,999.9999999997902,9999.99999999979,5.842964570123867e-11,39999.99999999916,3.548031899251002e-10,10000.0,100000.0,4.009733793364083e-13,1000000.0,1.3934242536685028e-11,2.772727948673214e-70,19999.999999999996,100000.0,7.952015141581091e-13,20000.0,0.9318331288827062,1.7973817125411793e-05,2.340385574302195e-09,2.2163015418855338e-07,2.891208111493086e-17,2.1007953999124732e-10,1.1997171720390444e-10,3.3200103501049493e-80,3.70225605339207e-75,4.798868688156177e-10,2.398531678709336e-13,7.1903743267560005e-12,2.390320223737698e-11,1.612292329251187e-76,4.556472435096628e-71,4.43447170036081e-12,1.4185336248550789e-12,4.3753958317631252e-16,1.4263971790533994e-66,2.827662359845456e-36,1.1144445356742794e-67,500000.0,2.2059067136215263e-66,2.590804416760786e-67,100000.0,5.354506876384264e-68,1.3390739072732568e-67,500000.0,2.6772534381921327e-67,6.69537436355241e-67,1.5984882649328153e-69,100000.0,1.521661254617336e-71,3.471834728779589e-72,100000.0,3.455548102608083e-15,4.027650857302538e-35
4000,2999.0443638095167,199.0443638095148,99.99999999747548,19999.999999494867,2.686151858916331e-07,1.6553949481400996e-13,999.9999999997646,9999.999999999765,6.616187183920891e-11,39999.99999999906,4.0438999731548824e-10,10000.0,100000.0,4.787145383144829e-13,1000000.0,1.650526325397863e-11,4.2759891032262614e-70,19999.999999999996,100000.0,9.4747876748037e-13,20000.0,0.9556170489719812,1.8903366557170825e-05,2.5245089280919123e-09,2.3562214176051917e-07,3.487923797461922e-17,2.357690724972351e-10,1.3302805145238184e-10,5.4450962235686585e-80,5.998410091455029e-75,5.321122058095273e-10,2.7629192580307103e-13,8.357135800884526e-12,2.7532871536392348e-11,2.650750774528678e-76,7.15597213727163e-71,5.192870426374394e-12,1.644674820550821e-12,5.473843297839338e-16,2.027236746916975e-66,4.3371761463673126e-36,1.6222518017455926e-67,500000.0,3.195974500102323e-66,3.825683948127241e-67,100000.0,7.955130281425149e-68,2.0309252491616563e-67,500000.0,3.9775651407125746e-67,1.0154633956237268e-66,2.471147595444548e-69,100000.0,2.3874520133693268e-71,5.540562372193481e-72,100000.0,4.214246704973872e-15,6.068349289335954e-35
4100,2999.020584366119,199.02058436611722,99.99999999728198,19999.999999456137,2.9279757070973537e-07,1.9518480063140253e-13,999.9999999997365,9999.999999999736,7.465918521180407e-11,39999.999999998945,4.5926311222245493e-10,10000.0,100000.0,5.688614956439467e-13,1000000.0,1.946005223389627e-11,6.5767261690449e-70,19999.999999999996,100000.0,1.1235927128988265e-12,20000.0,0.9793955248627875,1.9856229001450206e-05,2.7180254602283217e-09,2.500729215112015e-07,4.186047966131143e-17,2.638029818077378e-10,1.4707540006980903e-10,9.014292619575615e-80,9.779431256808835e-75,5.88301600279236e-10,3.1698301221279763e-13,9.673547889099068e-12,3.158583724226203e-11,4.4024904148022485e-76,1.1238585438370218e-70,6.055566179037348e-12,1.8989810025955734e-12,6.809252645569776e-16,2.8551366640496997e-66,6.641138400970433e-36,2.34317713738367e-67,500000.0,4.592627420956499e-66,5.6108559592322293e-67,100000.0,1.1742714727616123e-67,3.066310405325041e-67,500000.0,5.8713573638080586e-67,1.533156438076905e-66,3.811605082395195e-69,100000.0,3.745185966131067e-71,8.867639579947959e-72,100000.0,5.112586300631159e-15,9.107279932404116e-35
4200,2998.9968103418555,198.99681034185406,99.99999999707883,19999.99999941548,3.184402513553846e-07,2.2913933589180346e-13,999.9999999997059,9999.999999999705,8.397209459294694e-11,39999.99999999882,5.198154890370443e-10,10000.0,100000.0,6.730545221815863e-13,1000000.0,2.2844150412882062e-11,1.0118334867208474e-69,19999.999999999996,100000.0,1.326581790339489e-12,20000.0,1.0031685578434715,2.0832397957583082e-05,2.9211673340078374e-09,2.649833183979862e-07,4.999870094269179e-17,2.9432491736115635e-10,1.6215586235957015e-10,1.5021156162558847e-79,1.6027786588508079e-74,6.486234494382805e-10,3.62275503775631e-13,1.1154095486655999e-11,3.609681085328611e-11,7.362404146256465e-76,1.768639081827073e-70,7.033816512917977e-12,2.1840182854229107e-12,8.428646039544982e-16,3.9969108353118996e-66,1.0180483793834504e-35,3.369789869212657e-67,500000.0,6.567749641226503e-66,8.202213332235213e-67,100000.0,1.7283408556317377e-67,4.62428446133803e-67,500000.0,8.641704278158686e-67,2.3121442175901743e-66,5.882636647831937e-69,100000.0,5.886340552682023e-71,1.4244488054142642e-71,100000.0,6.172816685226926e-15,1.3659962846747655e-34
4300,2998.973041735444,198.97304173544265,99.99999999686584,19999.999999372845,3.4558905447100307e-07,2.6785765785421e-13,999.9999999996727,9999.999999999673,9.415287104424279e-11,39999.99999999869,5.864525109330496e-10,10000.0,100000.0,7.92889949665481e-13,1000000.0,2.6702820589454958e-11,1.5165735709923672e-69,19999.999999999993,100000.0,1.5594296139707458e-12,20000.0,1.0269361492020577,2.1831867385248687e-05,3.134166589453534e-09,2.8035369842476623e-07,5.943228030578935e-17,3.274827829656259e-10,1.7831266447849068e-10,2.3998257245005434e-79,2.5280891379662207e-74,7.132506579139626e-10,4.1253026324011956e-13,1.2813486560133265e-11,4.110167825112748e-11,1.179458349169543e-75,2.7008906839987676e-70,8.138895714436002e-12,2.502417626151102e-12,1.037383457301439e-15,5.514577748574699e-66,1.5218474721864376e-35,4.764433358740647e-67,500000.0,9.23864616932232e-66,1.1766584637696294e-66,100000.0,2.4941917335891444e-67,6.815293051119033e-67,500000.0,1.247095866794572e-66,3.407649613388563e-66,8.840429270958366e-69,100000.0,8.979609695639376e-71,2.2115465497134744e-71,100000.0,7.415870004538388e-15,2.004528541399861e-34
4400,2998.9492785456023,198.9492785456008,99.99999999664274,19999.99999932819,3.742896402703014e-07,3.1185561232012976e-13,999.9999999996368,9999.999999999636,1.0525534005753507e-10,39999.999999998545,6.595978839435618e-10,10000.0,100000.0,9.302423224469793e-13,1000000.0,3.108741884136732e-11,2.2462999009982272e-69,19999.999999999993,100000.0,1.8255900022232245e-12,20000.0,1.050698300226244,2.2854631090674377e-05,3.35725520265223e-09,2.9618458240938775e-07,7.03251485018417e-17,3.6342919772377986e-10,1.9558880745748515e-10,3.7935413384218735e-79,3.943551196504557e-74,7.823552298299406e-10,4.681262951175495e-13,1.466773842480155e-11,4.663812282258399e-11,1.8699105167407406e-75,4.076253745250397e-70,9.38340055907371e-12,2.8569951873052415e-12,1.2701428402927132e-15,7.527556381467599e-66,2.2500892256746322e-35,6.661706224958578e-67,500000.0,1.2851611411136504e-65,1.6688920528357926e-66,100000.0,3.558053295464415e-67,9.927147594085459e-67,500000.0,1.7790266477322074e-66,4.963578540889466e-66,1.3129505704473819e-68,100000.0,1.3537682640561726e-70,3.3941735383944848e-71,100000.0,8.867693782872766e-15,2.9094888417416158e-34
4500,2998.925520771048,198.92552077104654,99.99999999640933,19999.99999928147,4.045875274546433e-07,3.617138729244637e-13,999.9999999995979,9999.999999999598,1.17334837544451e-10,39999.99999999839,7.39693520773318e-10,10000.0,100000.0,1.087288197565293e-12,1000000.0,3.605574557978767e-11,3.344547056083582e-69,19999.999999999993,100000.0,2.1290208197706545e-12,20000.0,1.074455012203403,2.390068275193482e-05,3.5906650835867734e-09,3.1247662067916867e-07,8.286885747850294e-17,4.023214752889348e-10,2.1402705829457867e-10,6.105116023885263e-79,6.244574684794467e-74,8.561082331783146e-10,5.294604361695649e-13,1.6734218414324838e-11,5.274559443374336e-11,3.0204479700264264e-75,6.204269861391762e-70,1.078132181057648e-11,3.2507535211217795e-12,1.5485237301662393e-15,1.0229879716190874e-65,3.347230869877805e-35,9.293553536650497e-67,500000.0,1.7825149253049313e-65,2.3653604137363998e-66,100000.0,5.074887648716719e-67,1.4499000047655334e-66,500000.0,2.5374438243583594e-66,7.249507398840416e-66,1.9611711400023354e-68,100000.0,2.0578379833964163e-70,5.270228422243879e-71,100000.0,1.0559816565717261e-14,4.2368844243477095e-34
4600,2998.9017684104997,198.90176841049825,99.99999999616537,19999.999999232634,4.3652860852652736e-07,4.180004222628001e-13,999.9999999995558,9999.999999999556,1.304485760147743e-10,39999.999999998225,8.271939757992773e-10,10000.0,100000.0,1.2660954820347093e-12,1000000.0,4.166434623789643e-11,4.882380590651864e-69,19999.99999999999,100000.0,2.4735321675656023e-12,20000.0,1.0982062864205808,2.4970016451856916e-05,3.834628023637054e-09,3.2923006021558846e-07,9.724478912950579e-17,4.4432122985207526e-10,2.336713520483635e-10,9.512307276484635e-79,9.602832896620513e-74,9.34685408193454e-10,5.969420052859187e-13,1.9030398963242952e-11,5.946478730021463e-11,4.7201324340596e-75,9.23065058547112e-70,1.2346467899912327e-11,3.686755363020589e-12,1.8787505248183655e-15,1.3746063436537984e-65,4.884287297230127e-35,1.279674488994826e-66,500000.0,2.441121042760962e-65,3.3045822951980355e-66,100000.0,7.130501742367536e-67,2.0810681329216895e-66,500000.0,3.565250871183768e-66,1.0405351835000085e-65,2.871023513483107e-68,100000.0,3.0582271952330653e-70,7.974154801777336e-71,100000.0,1.2520929560111562e-14,6.067466777300588e-34
