milliseconds,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2
4000,70.28407221563006,44.53578647378339,243.08429845460276,9135.093651715877,33.51229063057099,52.835270118598025,889.7162616725404
4100,70.29090897236189,44.8714710244124,242.97032678496032,9087.71500095348,32.64257950377776,52.848015254961055,914.1964835869753
4200,70.29069132560774,46.034412117749405,242.57508315002167,9190.629918282171,32.3989173874253,52.89547186981219,940.4173142092485
4300,70.29474753122162,45.72047480881581,242.70436428474912,9139.633159117242,32.20492310098633,52.94306452561579,987.4483468491263
4400,70.3103901607471,46.98814544120025,242.6221008988716,9098.75785615809,32.207162370119825,53.07545717020902,981.3556611277947
4500,70.31783604063968,46.60113933639243,242.4768100522919,9021.549163501983,32.219653481326745,53.03700674044444,1016.8412228952658
4600,70.32281086063469,47.12054816018112,242.23075789451923,9191.522859094908,30.944437745925228,53.18368859298979,1021.4322080217881
4700,70.33758408796416,47.682962381455354,242.00938749768713,9129.73524007336,30.720612028747816,53.347131133187595,1009.9686926858458
4800,70.33672168115135,48.49141922001023,241.49898955192222,9132.749848316278,30.811943252270655,53.365764593682144,1045.9478864986515
4900,70.34710624890502,49.35155878623017,241.5239724701578,9057.10802852307,30.807428898996296,53.373671764683586,1055.9870914254968
5000,70.34109222831194,49.37388328810149,241.517508703137,9081.249849060245,29.56987090923094,53.48728195325391,1058.1478392107085
