milliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
3100,8537.576103322004,23.72327522487269,0.1819411059156876,0.03447751263487895,0.036069397704271255,0.06437179888142702,7654.531245779621,228.66179322519824,79.76576577725693,197.83150621813178,49.09392827633115,38.45770082756276,282.5515111849758,700.7873633363353,173.93668373035874,136.25531798638298,27125.661955407675,810.4598143713268
3200,8529.746419592699,23.643025516741364,0.1981822589803599,0.03724575264719193,0.039328763277824794,0.06950358347660814,7876.047481684934,232.8377024147781,84.11174747255788,208.3314961534088,51.186097491600705,40.05922518237877,297.9553225125076,738.0045793974926,181.35434802632327,141.93360887538802,27911.116992781466,825.2718847186293
3300,8521.948578962583,23.56835800620122,0.21527021175078204,0.040126931247935545,0.042762539915370795,0.07484061946700914,8096.229974132129,236.90481238443562,88.5357549322328,218.99839441409034,53.27806111708273,41.65754785433929,313.63588313088167,775.8138648175676,188.77135690825224,147.60060543801347,28691.842380898273,839.6979347203925
3400,8514.182406920505,23.499079696227874,0.23321813018093684,0.043120781976293904,0.04637378532706013,0.08038209434191679,8315.094067035177,240.86769132756132,93.0359240224781,229.82717905323923,55.368629469865105,43.25174725305073,329.5865796177245,814.1974023496083,196.18348676980787,153.25303556466494,29467.892549751985,853.7541746743912
3500,8506.44773069523,23.435004923955375,0.25203879540173013,0.046226978167746305,0.05016548535570425,0.08612708677602243,8532.654651698123,244.7306908655735,97.61045587012686,240.8130163314473,57.45669731137634,44.840971420557246,345.8010301616364,853.1380427028838,203.58681378753118,158.88787434857164,30239.32032313013,867.4560462577653
3600,8498.744379253196,23.375955349924308,0.271744602191337,0.049445130593512895,0.05414055371785941,0.0920745619525091,8748.926153076392,248.49793651841483,102.25762009837432,251.95126961017505,59.54125034184552,46.42444335628331,362.2730960576431,892.6193361394874,210.97773700187568,164.50236301039692,31006.176869801395,880.818188635715
3700,8491.07218321926,23.321759406343595,0.292347584893958,0.05277479718819667,0.058301836481882016,0.09822339042400878,8963.922580801891,252.17335608418242,106.97574612792795,263.2374744209227,61.621349854467645,48.00144829591566,378.99685081498853,932.6254439389305,218.35292380117505,170.09396370707975,31768.511884692834,893.854539274159
3800,8483.430974846877,23.27225209289384,0.31385942590348237,0.05621548516195816,0.06265211354251465,0.10457235213809006,9177.657539571548,255.76068486034225,111.76322187530023,274.66733452891236,63.69613076984921,49.571332054592965,395.96657554070043,973.1411244371479,225.70930295309225,175.66035365760428,32526.373625743454,906.578352452349
3900,8475.820587970808,23.227274651185333,0.3362914702871171,0.05976665579073263,0.06719410115291528,0.11112014568134544,9390.144254309875,259.263478642928,116.6184897608034,286.2367103821715,65.76479506351315,51.13349555831199,413.1767447654104,1014.1516920141529,233.04404126859774,181.1994057264777,33279.80900323567,919.002245408664
4000,8468.240857962302,23.18667425495529,0.3596547395751673,0.06342772884957819,0.07193045431373739,0.11786539682604036,9601.39559288167,262.68512609347357,121.54004315819002,297.9416087917829,67.82660568959028,52.68738978864391,430.6220138393136,1055.6429804583584,240.35452202209626,186.7091704701826,34028.863660418916,931.1382422544724
4100,8460.69162170377,23.15030384089047,0.38395993884567264,0.0671980842019216,0.07686376801249359,0.12480666153227075,9811.424074922104,266.02885255700494,126.5264252602526,309.778179553746,69.88088521908823,54.23251463247186,448.29721490618385,1097.6013309779175,247.6383401271933,192.18787206178183,34773.582004847165,942.997787501466
4200,8453.172717533536,23.118021724588754,0.4092174740670201,0.07107706773120837,0.08199658022103354,0.13194243741735343,10020.241902190022,269.2977366036252,131.5762242051236,321.7427013404729,71.927007386723,55.76841185537847,466.19733959980067,1140.0135421103298,254.89327211469313,197.63388333566232,35514.00731613301,954.5918048030165
4300,8445.68398523721,23.089691551408535,0.4354374536333511,0.07506399066697945,0.08733137218833441,0.13927116233930437,10227.860956021692,272.4947080836361,136.68807383814234,333.83158378113893,73.96439898221081,57.294666657871545,484.3175417508197,1182.8668771144744,262.11728285770647,203.04573132109826,36250.18173689612,965.9306900227392
4400,8438.225265986322,23.065181868464038,0.46262970770168427,0.07915813630583757,0.09287057177721186,0.14679122740873818,10434.292831657274,275.62256645352636,141.86064819690796,346.0413515009154,75.99253038492326,58.810899803254536,502.6531178068067,1226.1490073047923,269.3084919590513,208.42206928753006,36982.146394621486,977.0243763045846
4500,8430.796402347469,23.044366207268116,0.4908037841248001,0.0833587571927617,0.09861655281004349,0.15450097137753968,10639.548824803942,278.683974452427,147.0926639400741,358.36865104063577,78.01091991878141,60.316771240771594,521.1995154556862,1269.8480366199665,276.4651892162082,213.76168961086398,37709.94135395462,987.8823116099766
4600,8423.39723819526,23.027122465067983,0.5199689758902233,0.08766508495182339,0.1045716397751743,0.16239869973241106,10843.639981748018,281.68148287032335,152.38287241076628,370.8102278674164,80.01912076645357,61.81196919765321,539.9523054502183,1313.9524200091614,283.5857881630544,219.06348504723297,38433.60579458731,998.5135466424947
4700,8416.027618713553,23.01333293201138,0.5501343198193547,0.0920763286560896,0.11073810764809924,0.17048268140108025,11046.577091960628,284.6175276046952,157.73006099502715,383.3629302360176,82.01672338839086,63.29621219800661,558.9071864324756,1358.4509771454527,290.6688346564661,224.32645589927168,39153.17798499791,1008.9267243993771
4800,8408.687390423733,23.002884519468306,0.5813085865844662,0.0965916697943514,0.11711818024048859,0.17875113880962698,11248.370664140715,287.4944182748483,163.1330570875904,396.0237206281081,84.00336251056156,64.76925489191441,578.0599990212991,1403.332933058901,297.71303167788403,229.54973070548584,39868.69519736129,1019.1300397745774
4900,8401.376401015186,22.9956675305048,0.6135003346620447,0.10121028252233738,0.12371403940413876,0.1872022873350068,11449.031027475015,290.3143885060487,168.59071206620698,408.7896292860838,85.97869011168974,66.230865530884,597.4066689043935,1448.5877531383162,304.71714344382235,234.73248628270926,40580.19406708199,1029.131418012609
5000,8394.09449943716,22.99157635690378,0.6467178797836577,0.10593132050961276,0.1305278198872118,0.19583430950164268,11648.56826751214,293.0795642058088,174.10191168998205,421.65778428126475,87.9423935673087,67.68084109345608,616.9432437654351,1494.2052499077631,311.6800598099287,239.87400141617167,41287.71036509315,1038.9384021267006
