milliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
3200,14367513.991968665,583.0847132320779,246.65500333317343,248.71676514576285,9.215585811200121,209.43717814013968,10.92396613805743,11.059942945174893
3300,14367530.738983043,580.2628401842641,250.8349530287636,248.52657879518134,10.082457958746595,197.74875754050632,11.729633201091028,11.25918038008764
3400,14367474.777996903,591.4207410175335,251.08692561579022,251.19720027339028,9.716673975554068,214.49203791287198,12.275017771172868,11.719366184315142
3500,14367467.628350653,590.0110686174951,256.0873459503183,251.82049686785328,9.855387852032187,220.9632742982246,12.44264117466892,12.292002695625163
3600,14367461.080689186,603.5285786085844,257.138784666846,251.93620430265594,10.606968169603327,237.9933657025097,12.503812305498386,12.351119042077613
3700,14367450.83667695,606.2388891623445,261.5315307018111,253.2573016510082,10.69578842126453,244.83019363363354,12.962349432117493,12.706529594081456
3800,14367449.923257645,604.7090517775074,258.6113623919241,254.1403180707277,10.808433684957066,232.7821223520053,14.008946603404352,13.019493894042977
3900,14367425.805411147,610.6318649214064,266.21812390584114,256.64910767553107,11.386976877743695,257.51482677090695,14.12137683993832,13.527586415156756
4000,14367391.430326097,616.9166955160536,265.844915220917,257.75035538384753,11.134054507027118,265.3207281888685,14.570963223688652,13.29047854930806
4100,14367397.107947394,620.0802489717597,269.589191973243,259.82444881003784,11.81418139922153,266.45408964509653,14.65618165008217,13.55785701048164
4200,14367363.33301117,629.5842445910348,271.22234676933044,263.188951878074,12.280897442638913,280.3105771200991,15.089381034471657,14.284209943448111
4300,14367358.71652275,637.6838302453885,272.4783819282714,263.00349982564154,12.477620554372889,279.4560379597015,15.392984697763715,14.349623706600015
4400,14367326.0156725,633.8456382065041,272.6238696256726,265.76652525749705,12.532209057802135,286.270878827312,16.11960915985577,14.843654796821223
4500,14367307.55183975,647.171636539203,274.9858363220299,266.0855276335452,12.693033829973317,286.0551042141726,16.215583922915155,15.083870346451956
4600,14367286.763527088,650.4630991576684,281.7794966185475,269.82553759076967,13.350798270905928,296.6627996317818,16.70775703090708,16.107007158090997
4700,14367299.258517906,645.62416261149,281.7647036282403,270.35127503481,13.107757114292728,319.16150501878235,17.19730681759208,16.104226864862305
4800,14367271.753817877,656.1203843454592,286.4157533907248,270.8015880497643,13.779515423366856,309.05055731331515,17.230643423674355,16.32072994589782
4900,14367239.482496956,655.3792640247173,285.7145512849135,272.7002297612548,13.897697526833639,329.46311957604183,18.242110928012366,17.156971542917354
5000,14367240.58702264,661.9069087748558,290.35033219146254,275.35974069956126,13.709884452105609,330.7778757802145,18.728354583693136,17.53892431924682
