milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
1000,99997585.41110982,0.661005075980568,2560.208364269773,36786.411280954766,66046.30655168618,49937904.80168722,5.2913900583637984e-05,-3.6240031307358087e-08,-1.0881185663563742e-14,64787.044595300526,39532.58628973183,16053.76501571352,7647.497593741837,1.9171701346467204e-15,9.787132491304604e-16,18750.00000000923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16282.909758669635,57322.756246681085,0.0010386974400650513,0.0,0.0,0.0,0.0,0.0,0.0,9.78595337656687e-08,0.0,0.054569836325005366,93.66910082840563,0.0,274.99747036746135,24.156067385515694,0.0,0.0,0.0,18750000.00000901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,99997424.93162648,0.7700279277261134,2657.502423392762,34942.01380443134,71182.2234165835,49935398.44758106,8.432825008536954e-06,-8.380636491781096e-09,-7.190076363472906e-15,63574.49852735975,37888.385674445206,17308.551502414855,9849.60407324658,-2.6748196998939724e-15,1.3294248900102234e-15,18750.000000009262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17017.300101207777,58941.50398106815,0.0009990648610299598,0.0,0.0,0.0,0.0,0.0,0.0,1.346151558626005e-08,0.0,0.06108616224461888,102.02165874205251,0.0,274.9967847976479,24.822369090429653,0.0,0.0,0.0,18750000.00000925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,99997380.34220408,0.7523642867743835,2809.1262535376272,30076.572982096895,73793.82106024846,49931019.548353575,0.00021303931939792493,-1.9517003128272297e-08,-1.126983176886696e-14,71003.59886374982,35766.132927175924,18246.653124721553,10862.45798806955,-7.910643991380178e-16,1.5723657285514162e-16,18750.000000009582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17987.690402358123,57301.7234701859,0.0010602679962859267,0.0,0.0,0.0,0.0,0.0,0.0,7.666916232792006e-08,0.0,0.06052638303553898,117.72994818465357,0.0,274.9966635539045,25.3046020016375,0.0,0.0,0.0,18750000.00000937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,99997113.04543893,0.8819183092036508,2878.644901330603,27381.300801069185,74708.94367137918,49929000.962294415,0.00037925088220813486,-2.727676252968871e-09,1.850826128264898e-14,70245.66441303657,32787.00527966706,18538.274559784502,12729.575633139497,-1.0440001195603796e-15,-9.633642121858152e-16,18750.000000009644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19197.185421161143,60811.036723905025,0.0017372661825516772,0.0,0.0,0.0,0.0,0.0,0.0,2.6109073025413574e-07,0.0,0.069870216189933,117.85026295287273,0.0,274.9961765166908,24.74585575616845,0.0,0.0,0.0,18750000.000009608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,99997183.9673859,0.9111394476293642,2896.105760771478,23829.427094214625,77951.76679664254,49926148.53266335,0.0002762546810536329,5.4618097550049446e-08,-1.645042890723343e-14,72271.60340436135,27145.206869848826,19037.154889506608,12459.324007535795,2.7761529985941416e-15,-8.714084677966853e-17,18750.000000009848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19699.6820708011,61792.85840411804,0.0012163109253343948,0.0,0.0,0.0,0.0,0.0,0.0,3.157020661091795e-07,0.0,0.07321595222654426,129.4677305153528,0.0,274.99573137239094,25.792443692360557,0.0,0.0,0.0,18750000.000009734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,99997036.24587706,0.9891498997699534,3059.8040517372638,23889.508510226573,84548.11060563244,49920736.217143014,0.0005337907175776988,-3.628322172783004e-08,-1.7441546097757008e-14,75061.78398782465,24663.771788280523,19352.603344176285,15445.049927011769,-1.0494422731742427e-15,-1.1031252480757339e-15,18750.000000009804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19207.68618696432,63202.263685937454,0.0022257789815655093,0.0,0.0,0.0,0.0,0.0,0.0,1.3430699119526355e-07,0.0,0.0738192051635997,144.25802860918168,0.0,274.9956226060203,25.41079423846257,0.0,0.0,0.0,18750000.000009768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,99996892.93651496,0.9865789819426433,3073.477197131509,21370.499200556,83381.93940406389,49920574.16395729,0.0005230553048999331,5.823887702124221e-08,1.500741411836771e-14,79317.06832174267,23614.620215543746,20249.036526633823,15882.05287410004,-2.0519904524642145e-15,-7.12950401512268e-16,18750.000000009673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19980.27374657934,65398.81007144207,0.003047128708641081,0.0,0.0,0.0,0.0,0.0,0.0,3.1412590251546e-07,0.0,0.07815110241962892,148.43128643616228,0.0,274.99509721171694,26.034006157378403,0.0,0.0,0.0,18750000.00000975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,99996813.40129134,1.0712550488895742,3224.280429692289,21551.563238696657,86610.36796243177,49918143.97316824,0.00038252923760265657,1.1573794247142312e-09,-4.010202489876016e-15,79754.63287122843,21430.37495501073,19862.30391239535,18147.114666242727,3.89451032595802e-16,8.396975928140437e-16,18750.000000009702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19592.88110405546,67069.5829422065,0.003983174716521887,0.0,0.0,0.0,0.0,0.0,0.0,4.070708809663591e-07,0.0,0.07999219244452027,159.18893450836512,0.0,274.99526241519766,26.007557415643657,0.0,0.0,0.0,18750000.000009757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,99996825.87965336,1.0638300583176,3284.67360716277,19482.388780411722,89402.45158701451,49915969.962231144,0.000740650753190041,3.562489816375713e-08,1.296667496587748e-15,84479.8105452618,19336.899919324656,19380.825664576,18292.61593433518,1.8100639284181317e-15,6.501147215444143e-16,18750.000000009866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19322.560305192845,69828.74502051547,0.002800589946469631,0.0,0.0,0.0,0.0,0.0,0.0,5.310903646579405e-07,0.0,0.0852522884045537,162.8638853430658,0.0,274.99492683460403,25.67881998092576,0.0,0.0,0.0,18750000.00000991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,99996866.4776738,1.0669606629204516,3356.3707343839874,17180.824639854494,92383.10804099192,49914136.347495615,0.0007537792372682528,6.252283702506056e-08,7.467699851349357e-15,81181.69839314271,15852.64040498584,19183.48306965582,18756.012562995766,-7.373714605559567e-16,5.606821993890525e-16,18750.00000000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19829.70181655687,69902.54196194967,0.003676746388378774,0.0,0.0,0.0,0.0,0.0,0.0,5.62684877600875e-07,0.0,0.0837134505417247,176.47768157872036,0.0,274.9943425815788,25.88319978035161,0.0,0.0,0.0,18750000.00000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,99996759.86783957,1.1858427460212158,3457.076851698638,14943.163485028494,92871.98095390153,49911563.33001242,0.0008331167020325059,5.751059987772672e-08,1.3633705966650703e-14,84958.58838157912,14402.8842686542,19174.723672736636,21305.676676356794,2.5006072297983308e-15,3.650945947226614e-16,18750.00000000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18818.76007762878,70169.2814248333,0.0045068655547973345,0.0,0.0,0.0,0.0,0.0,0.0,6.65390347064061e-07,0.0,0.08751716734926926,192.5359848625283,0.0,274.9944985547644,26.47710515255512,0.0,0.0,0.0,18750000.00000998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,99996660.91176821,1.2005288266160175,3520.4191512011394,11425.805081473176,94314.54065208083,49911016.50005974,0.001052166593467702,3.2283481916640536e-08,9.36090405953174e-15,85157.50309441416,14186.261845427922,19092.2576123701,20694.06672395792,2.432340704837166e-15,-3.51587234746063e-16,18750.000000009964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18566.93787666554,74497.42109817649,0.0058315143584279075,0.0,0.0,0.0,0.0,0.0,0.0,7.42364637876456e-07,0.0,0.08665996483106626,185.57061340632742,0.0,274.9939530583811,26.74008370506225,0.0,0.0,0.0,18750000.000010066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,99996693.62472121,1.1925712542580442,3583.2610984375497,14562.199850558267,100268.71247686983,49913730.88946004,0.0009275171211511595,4.429648266289514e-08,-6.608105834368026e-15,84887.76521938114,15828.927816625017,18496.55014940112,22530.89809083328,1.4980757046335907e-15,1.0215926342876346e-15,18750.000000010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18774.28549580641,73323.88123840504,0.005784276675225923,0.0,0.0,0.0,0.0,0.0,0.0,8.876110687881512e-07,0.0,0.09194277473049783,205.24938151770533,0.0,274.9941014053982,26.812847950504043,0.0,0.0,0.0,18750000.000009984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,99996547.23448701,1.2856241347256196,3624.8790109095075,12122.349532587059,100560.38221767449,49911869.03657079,0.001170083948807929,1.1911063301187488e-07,2.4413438923392745e-14,88317.83066279326,14994.553832500318,18251.396177749455,22686.47119008801,1.425762940323401e-15,-5.902874503062878e-16,18750.000000009793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18130.55535860967,78236.21837077232,0.006167628351037027,0.0,0.0,0.0,0.0,0.0,0.0,8.649755623516863e-07,0.0,0.09021852461572522,209.11738915393542,0.0,274.9934416680467,27.560179825759096,0.0,0.0,0.0,18750000.000009857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,99996585.89674942,1.3117927075527072,3598.1869950157775,9487.855986509265,101632.64743395937,49907296.75408052,0.0014981977493013087,1.3668504044303513e-07,1.49426161404807e-14,90526.22019482128,14009.89537220798,17860.274252168005,24029.49107848141,-3.6544954655753273e-16,4.938757917347979e-16,18750.0000000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18317.53566035516,79222.36841323915,0.006405275284577947,0.0,0.0,0.0,0.0,0.0,0.0,1.1195563484378295e-06,0.0,0.09596574375028581,213.56105520968484,0.0,274.99338989977025,27.827220947453238,0.0,0.0,0.0,18750000.000009928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,99996534.1286665,1.330421509052262,3658.024334769283,9943.078509940682,106160.7130116627,49909155.071220495,0.001436079030923193,1.0946469799770922e-07,6.575522194526383e-15,88882.5010218123,9727.046746588692,17356.842377491717,25513.994079604454,-1.0299263347373184e-15,6.474366805501697e-16,18750.00000000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17645.054498636342,77752.65577459912,0.007240061542394518,0.0,0.0,0.0,0.0,0.0,0.0,1.0036253822484216e-06,0.0,0.09483501646991721,215.75008799689053,0.0,274.99308866013223,27.6602777363142,0.0,0.0,0.0,18750000.000010155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,99996588.81758697,1.4218712464955603,3645.6587275963475,10024.26815337725,105682.930726966,49906732.745367736,0.001478988020485954,2.050210499034045e-07,1.8541628071238014e-14,92932.2274585467,13465.530015048731,16929.264614427957,26700.541042811743,1.9656354213900626e-15,-5.486487374103102e-16,18750.000000009837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16931.97856831641,81442.68127848828,0.008695600625028605,0.0,0.0,0.0,0.0,0.0,0.0,1.4007385799690115e-06,0.0,0.09310831334627073,215.66799498236801,0.0,274.99289984061613,27.35864411388161,0.0,0.0,0.0,18750000.0000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,99996595.51839331,1.3684776842506865,3712.2430501255544,7645.206403805247,106973.39923871032,49905098.9778148,0.0018635688601490788,1.5630368918513822e-07,2.4084192679798628e-14,89483.04125717675,12483.526208698204,16254.253043063354,25670.50277162943,-5.543807374705759e-16,7.282009458636904e-16,18750.000000009946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16449.2297513839,82991.44476432654,0.00842122230808175,0.0,0.0,0.0,0.0,0.0,0.0,1.4126421340854358e-06,0.0,0.09656318488586235,221.14199213498495,0.0,274.99301498255295,27.496575622481476,0.0,0.0,0.0,18750000.000010166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,99996494.72700986,1.4773247593756689,3765.897967456233,7429.769136434154,105423.73186402717,49904017.04188474,0.001950911114603693,1.7937864206940006e-07,3.8293168476905006e-14,93991.12311693061,12106.053495101103,15882.479735364726,26141.545205132916,1.6050892884538483e-15,1.6029765005370578e-15,18750.000000009957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15830.609489650433,85055.7438061788,0.008288152770087702,0.0,0.0,0.0,0.0,0.0,0.0,1.6461302288268733e-06,0.0,0.09869522220463295,231.96025199021503,0.0,274.9926717389419,28.003871526785126,0.0,0.0,0.0,18750000.000009913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,99996501.9052585,1.411861264600115,3791.8443934879465,8199.521372807254,111521.27431738448,49906412.11628261,0.0019958311107222074,2.529681188567635e-07,3.3886267656379e-14,90707.93445608843,10017.983452067869,16187.155936849744,27556.548359659417,6.128449891286548e-15,3.740366194821184e-16,18750.000000010008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15928.599143570342,83380.50093745583,0.010710220819680379,0.0,0.0,0.0,0.0,0.0,0.0,1.8123567864737603e-06,0.0,0.10044403037082116,242.97466570449907,0.0,274.9927174163605,28.368569413849922,0.0,0.0,0.0,18750000.000010144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,99996548.18544067,1.5013914979119602,3647.255380753422,8275.345034937682,107801.89377754362,49902744.92182195,0.002147627978064458,2.8376270403729985e-07,5.777540092286889e-14,93743.11773968684,8389.717246864851,15122.722290777725,27451.314834466568,4.248141772032257e-15,-1.4059976894692828e-16,18750.000000009873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15155.197568892176,85128.41425320298,0.01009796442413976,0.0,0.0,0.0,0.0,0.0,0.0,1.6901674619815004e-06,0.0,0.10178957717824977,244.973445553242,0.0,274.9928380446297,28.82531741228208,0.0,0.0,0.0,18750000.000010006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,99996461.0920647,1.5060529943968697,3766.265412946178,7995.63937652379,107928.07691937017,49904568.32439493,0.002562717122061307,3.5499826278367677e-07,5.1783872943411244e-14,95349.26821386501,10376.397097044948,15459.699747268442,29366.361916998034,4.5082050625956924e-15,1.4388063303599737e-15,18750.000000010154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15295.00731789609,85418.41855215315,0.012073913773839585,0.0,0.0,0.0,0.0,0.0,0.0,2.055695650194739e-06,0.0,0.0963621830222183,246.2139491141878,0.0,274.99270502686403,28.24744730245772,0.0,0.0,0.0,18750000.00001009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,99996497.7603998,1.5020409421131178,3741.014899604192,5184.648486073816,109378.80897668815,49902386.17164165,0.002512920411523231,3.569545457317371e-07,7.032531020117554e-14,93902.81233480768,8796.23391045835,14581.1264557045,27893.431687386816,4.332676408825591e-15,3.4894201401497457e-15,18750.00000001015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14665.054134796666,89030.47501889341,0.012361116075335682,0.0,0.0,0.0,0.0,0.0,0.0,2.1988479965770887e-06,0.0,0.09909804180135198,242.10111420710547,0.0,274.9924654027531,28.830997298503448,0.0,0.0,0.0,18750000.00000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,99996473.09277631,1.5402875306235155,3682.0602717544452,5465.344264996832,112447.31341471508,49901073.91706452,0.0026524593780609313,3.9768817262903864e-07,8.54575438280622e-14,96360.0918281328,11415.828122384917,14699.555083218273,28444.219437399606,8.981435415381594e-15,2.913579906151317e-15,18750.000000010154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14622.683890068183,90497.50429847211,0.01341205497343311,0.0,0.0,0.0,0.0,0.0,0.0,2.1861210216291884e-06,0.0,0.09926765362970091,256.7523874642445,0.0,274.99210364047394,29.009113070603682,0.0,0.0,0.0,18750000.000009824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,99996543.67859454,1.5942490115057488,3798.857438485528,3705.2209512455097,113304.6226357027,49900524.92514089,0.0029011998689611657,5.065813548714106e-07,1.0787433948742179e-13,96873.02767226877,10921.719963188021,14522.381874999346,29879.2618169459,7.916189522096231e-15,2.873867749561087e-15,18750.000000009855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14455.737629501835,91883.0021347149,0.013737200792732425,0.0,0.0,0.0,0.0,0.0,0.0,2.5651628040367953e-06,0.0,0.09857756193784711,254.4159121406402,0.0,274.9923551495213,29.360055839441948,0.0,0.0,0.0,18750000.00001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,99996557.95719235,1.6742945305813184,3868.474151638444,4153.076747659896,118322.28017779169,49903923.604817174,0.0033917311726221165,5.192810252190324e-07,1.1165223537794955e-13,95652.69751379151,7682.425729957655,13570.610889527932,29147.970050626882,1.478075479679242e-14,3.208441961076423e-15,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13880.3153409234,90715.07210074253,0.014312906564643294,0.0,0.0,0.0,0.0,0.0,0.0,2.7252195304470704e-06,0.0,0.10165386752635332,259.571875873208,0.0,274.99203280032475,29.135662488046023,0.0,0.0,0.0,18750000.0000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,99996385.60746153,1.6358176699764406,3887.9119956101017,4564.946153065473,115082.68745917137,49901328.533708364,0.003278481102060377,6.190276627529205e-07,1.2036127000274957e-13,94429.56540887397,9462.632504427598,13324.479798243556,29734.05642715351,1.3492673039361873e-14,5.3693802223450354e-15,18750.00000000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13793.53261376349,91423.07424661954,0.01490414379587931,0.0,0.0,0.0,0.0,0.0,0.0,2.770499877980301e-06,0.0,0.10274254013489631,258.6336404497156,0.0,274.9924161141064,30.173412446515368,0.0,0.0,0.0,18750000.00000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,99996511.15636927,1.6436405485644032,3762.802943911214,6667.2977874687185,115547.123214017,49902302.23479043,0.003591376579215417,6.32441184021491e-07,1.5407464560024026e-13,94174.94362978304,10709.052548223348,13021.872936973454,30122.396146481275,1.715793880820171e-14,7.402612717243764e-15,18750.0000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13476.76201175725,94338.9846391369,0.016276298592595634,0.0,0.0,0.0,0.0,0.0,0.0,3.14547217049449e-06,0.0,0.10334466567179841,269.033060788424,0.0,274.9921288446651,30.136373583762563,0.0,0.0,0.0,18750000.000009887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,99996526.53327903,1.7663462959108371,3834.041695564557,5503.205262155432,115485.09636095644,49901982.28414237,0.003732983009115961,7.66034132270862e-07,1.7990217692335948e-13,96164.34923532871,10658.102457982395,13259.57757741643,29942.61321155674,2.040279747462155e-14,7.411615940746057e-15,18750.000000010194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13490.258646211192,93552.10934859155,0.018266537197092737,0.0,0.0,0.0,0.0,0.0,0.0,3.406394239990485e-06,0.0,0.10174457858246862,265.8376165409863,0.0,274.99184384741346,30.47775202476725,0.0,0.0,0.0,18750000.00001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,99996521.9448125,1.7782004571536116,3880.8373974264578,2949.394429417169,119275.88245216575,49897507.57758863,0.00411639108576029,7.527917102041741e-07,2.0808055336282568e-13,94734.01852722904,8654.770851419782,13193.69795950119,30183.88226737314,2.7533889292081393e-14,1.0825257442923831e-14,18750.000000010015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13138.836199913734,97510.29875170547,0.01910211884411795,0.0,0.0,0.0,0.0,0.0,0.0,3.4027943919410264e-06,0.0,0.10333647663227849,275.3924306315826,0.0,274.99205269146745,30.7939753707973,0.0,0.0,0.0,18750000.000010114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
