miliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
2600,1.2619431238461245e-09,-8.016875818081e-22,-5.460823272893743e-19,2.2106264504303558e-21,0.0,3.384689912325393,2.1093490430651043,0.0,0.0,0.0,0.0,999.9999999946384,2.4827891157393503e-09,0.0,-3.809143238512171e-19,0.0,0.0,2.154418650708442e-13,-3.3816369878760406e-33,49.99999999985715,1.4158108890052743e-11,-4.378613769249285e-21,-6.1802621846493845e-30,65.25822919716258,0.0,0.0,14.592439455439399,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,19.585084826927456,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-7.69640161678253e-24,3.6832690974460125e-20,40493.0,0.0,0.0,8.688965724554206,0.03137043577133501,2.533293474522511e-05,1.5358050909828526e-08,3.908409325883373e-08,999.9999999330464,6.943135251040959e-09,-4.009642137781608e-20,-9.459670841028665e-18,1.076951699677184e-09,2.7692911233008627e-10,1.0893734583150823e-12,4.645088152745913e-29,-5.408699142745254e-32,1.540315464016716e-41,-1.0233153837059909e-19,2.4063789059828736e-41,-1.8527356842401836e-42,9.17025344241551e-47,3.270378514274348,99.9999999992968,0.0,0.0,9.889871921011064,-8.739653474918836e-21,7.408166557497506e-23,-4.8781242055077255e-21,1.7949492549469416e-26,6.084576484704713e-26,-1.3702790958551955e-22,4.803482911246447e-25,8.83111180771749e-22,60.0,-1.5413554344119927e-23,-1.0075430616158188e-22,4.465873753257961e-24,4.219951808671911e-26,2.466591469990748e-27,2.5859918299290015e-27
2700,1.8384189169002952e-09,-1.1896365922674123e-20,2.1817822126798357e-18,-6.709981893943951e-22,0.0,3.3398469326523426,2.1979689065054253,0.0,0.0,0.0,0.0,999.9999999949292,2.6407814622870766e-09,0.0,-2.3214887556437554e-19,0.0,0.0,1.740322867218748e-13,-2.4372905689896944e-32,49.99999999962096,2.752693803357765e-11,2.2582082479272038e-21,-3.726172091427226e-30,64.83005187628451,0.0,0.0,14.262443117220798,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,19.732641959909966,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-6.617472604537324e-23,-1.0053908460303564e-20,40493.0,0.0,0.0,8.788309303458952,0.03381119118723394,3.0476450626465763e-05,2.5327936739547583e-08,5.187120007422101e-08,999.9999999217146,1.0473007937768947e-08,-7.132112179808951e-20,5.941314007224935e-19,1.2288131487198532e-09,8.488384922363057e-11,1.246672900727308e-12,3.187844087972747e-30,9.302837531403392e-32,-1.329602034465773e-41,-1.7983130107966325e-19,5.831890744876579e-43,6.1554654049617964e-43,1.6161623770147865e-46,3.22062358681445,99.99999999885581,0.0,0.0,9.80907264719048,1.4577795148762222e-21,-9.391078169650491e-23,-2.8124846015731787e-21,-1.2554516585859061e-25,-9.597993359381154e-26,-2.0940961766210159e-22,1.1555665020983484e-26,3.119570933988243e-24,60.0,-1.248980526859808e-23,2.0771625410923442e-22,7.4881225550205825e-25,4.012031359974321e-26,1.4067599594225877e-26,-1.4938024561118352e-26
2800,1.8393493525762963e-09,2.343383805219566e-20,-1.943376635017721e-19,2.9844629234692113e-21,0.0,3.1977505437598093,2.2426002295293217,0.0,0.0,0.0,0.0,999.9999999935687,3.452543670909499e-09,0.0,5.581531751318114e-20,0.0,0.0,2.5444321156316905e-13,1.922159659821552e-32,49.99999999966691,8.562023941556124e-11,-2.559800587253635e-22,6.548750432799756e-30,64.75131001597498,0.0,0.0,13.645936307305318,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,20.37305836724653,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.98137958953443e-23,-4.5729631932731695e-21,40493.0,0.0,0.0,8.80747520135599,0.03590140667862818,3.4347252904787175e-05,2.2840427249213642e-08,6.759042117015124e-08,999.9999999004408,1.744853930322704e-08,2.3864762096997295e-18,-3.44024158999898e-18,9.87387813130494e-10,3.0615918928888256e-10,9.010614754866531e-13,6.2795525479933786e-30,1.3473590286211988e-31,-2.3474360547529284e-41,-1.2504710438573968e-20,8.005746288204037e-41,-7.479123042483546e-43,1.9901553540213793e-46,3.168035658776435,99.99999999870496,0.0,0.0,9.720217150780302,-1.0959244992272552e-21,9.308464676761743e-23,2.0724982363195444e-21,-2.49799357587261e-25,1.2124628190060725e-25,7.899967076377451e-23,-1.7767329665920775e-25,6.47485516225668e-22,60.0,7.698458333233929e-25,-1.8037093593196251e-22,-2.1738585919503705e-25,-4.10382887796758e-26,-1.649925779835565e-26,1.1605492028927163e-26
2900,2.2101950087989085e-09,9.035976039817728e-21,1.8777254207734593e-18,-4.957955628955657e-22,0.0,3.212652602293288,2.3243595452583063,0.0,0.0,0.0,0.0,999.9999999938802,4.65659692775599e-09,0.0,-8.08661531776155e-20,0.0,0.0,2.9158525254446397e-13,7.769928472160785e-33,49.999999999522984,1.0125047367057183e-10,8.099068314129084e-21,-7.571703279036308e-30,64.05135399299765,0.0,0.0,13.056514572967497,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,20.76411303801785,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,8.359874235433839e-23,2.637942259636199e-20,40493.0,0.0,0.0,8.87341429895109,0.03813181097890443,3.735974356544928e-05,3.397300984409e-08,6.957367192824603e-08,999.9999999110523,1.4891891101573106e-08,1.0161230314866792e-18,8.719124656792925e-18,1.4637516854195177e-09,2.9362483344498895e-10,7.408072700899175e-13,1.674489510375334e-29,2.4592217923675445e-32,-3.698026459967516e-41,-1.5122823178229214e-19,3.121995287224308e-41,-4.940204079736281e-43,1.0714617782403347e-46,3.1388276742708157,99.99999999875885,0.0,0.0,9.673978621735252,-1.2331281315143393e-20,-8.106159830746658e-23,-5.515808638869165e-22,2.210765923008376e-25,1.3099855834669022e-25,-1.6756064077355052e-22,8.864608096511148e-26,6.392442869943382e-22,60.0,1.0517635307885321e-23,4.8611877861424103e-23,-1.1492503669610487e-24,-1.2659810226009751e-27,3.5964175744903704e-26,1.7594226034891458e-26
3000,2.5043754234255446e-09,1.2205949122472068e-21,-1.0195605699788941e-19,-2.4242227537281624e-21,0.0,3.197246980856101,2.407277927319288,0.0,0.0,0.0,0.0,999.9999999912018,4.723219922487578e-09,0.0,-3.3327207605001538e-22,0.0,0.0,4.858472606578352e-13,1.7663705420591797e-32,49.99999999945332,1.3340802116283102e-10,1.3461668641688336e-21,2.1300275029675533e-30,63.85696863680896,0.0,0.0,13.192317320839482,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,21.25398549157993,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,8.651864578974241e-23,-1.2353971987059243e-20,40493.0,0.0,0.0,8.78754196447209,0.037967673806722745,4.05073004706164e-05,3.808743676192491e-08,1.0745473105877308e-07,999.9999998998727,2.0242287282132416e-08,-4.9822692126764615e-19,3.962041997352065e-19,2.0322665804773404e-09,2.7328625963612695e-10,1.7474652881663066e-12,-7.425730570846961e-30,1.0926131220853707e-31,5.258162324044547e-41,3.923583131258444e-20,6.653532778591768e-41,2.0185019382658045e-43,4.577762565259926e-47,3.1666041410190293,99.99999999792698,0.0,0.0,9.662535514531317,-3.572511903412801e-21,5.913867702774121e-23,4.495792885075992e-21,-1.0615893212593428e-25,1.323380117400685e-25,1.8620322101994124e-22,3.4325337863934424e-25,3.1751161362224387e-22,60.0,1.2204302857305243e-23,2.055302199944927e-22,-1.9698680729332316e-24,2.3165402215477187e-26,3.113825702927722e-26,-1.5685207322519735e-26
3100,3.082122432848407e-09,1.7801863841862544e-20,2.3178683135572866e-18,-2.212515107645013e-21,0.0,3.1277736225067896,2.4238658806788616,0.0,0.0,0.0,0.0,999.9999999902884,7.697220354359167e-09,0.0,1.0284670975309384e-19,0.0,0.0,5.637843131481152e-13,-1.599744879537781e-32,49.99999999945376,1.4463843836048073e-10,1.1407190140747894e-20,-2.2280439688292667e-30,63.33109842082432,0.0,0.0,12.626964448781582,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,21.600122672981943,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,4.6441101436267424e-23,-2.8748538931425136e-21,40493.0,0.0,0.0,8.866222531667164,0.04140336259538795,4.945472784180391e-05,4.3066998796916486e-08,1.0995864719194988e-07,999.9999998411496,2.688832978363425e-08,2.1978088471724725e-18,3.39721262492392e-18,2.2027161958841722e-09,5.862533457024144e-10,1.325094531288283e-12,1.890735033803859e-29,8.355378550715802e-32,-5.374283503816844e-41,6.436278994407028e-20,3.22942535360171e-42,1.888742670559556e-42,-1.2723698413344124e-46,3.022339463937425,99.99999999792095,0.0,0.0,9.568618301053293,1.7153296869737027e-21,1.778829785755307e-23,-4.247065160594617e-21,-2.0846319952241168e-25,2.860308295869345e-28,-1.4158860513742277e-22,-4.163127607457447e-25,1.3788402774205434e-21,60.0,1.5868020174436494e-23,-4.8280826388223896e-23,-8.65125185706896e-25,-5.531226689769541e-26,-1.2452617062441181e-26,1.431699104692335e-26
3200,3.685798421327453e-09,3.808361797108834e-20,1.80321840956277e-18,1.7358545076035058e-21,0.0,2.9662374908063116,2.5245946935159265,0.0,0.0,0.0,0.0,999.9999999889352,8.123061319785946e-09,0.0,7.36260519993549e-19,0.0,0.0,7.476457327110135e-13,2.2581754808852347e-32,49.999999999181966,1.5814587843177634e-10,-6.0161017257585575e-21,3.240585802450792e-30,62.99998820655784,0.0,0.0,12.403794991865427,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,21.640571614030573,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-3.3376523530941276e-23,3.011635598871237e-20,40493.0,0.0,0.0,9.028722222791583,0.0424292889652018,5.5283852601871786e-05,4.2561423555194e-08,1.3930769074809816e-07,999.9999998454817,2.5986241778550065e-08,-2.630649043190122e-19,1.1479324410963012e-17,2.2860177961027953e-09,7.236996252808657e-10,2.015582819773364e-12,3.333078764808911e-29,7.353221618513359e-32,-4.710873211949681e-41,5.156716690943837e-20,4.0841690168735124e-41,-1.665220609959842e-42,-1.6523857708508796e-46,2.9223908768287754,99.99999999741956,0.0,0.0,9.491510490708698,-9.527656806216918e-21,1.7434296657676927e-23,6.3110543612460654e-21,8.148314969467893e-26,1.102481587932529e-25,1.77871917465506e-22,4.467001608231204e-25,-4.0100292204939003e-22,60.0,1.2186407125734651e-23,2.060202826516809e-22,2.870703309853292e-24,2.5567683330122038e-26,-4.3768113537392995e-30,-7.370401973103908e-27
3300,3.784523948689295e-09,4.299791243636792e-20,3.951840655862652e-18,-2.6769082116891047e-21,0.0,2.8941843940744536,2.5480468214627368,0.0,0.0,0.0,0.0,999.9999999877847,9.174139690022094e-09,0.0,-5.3136400868353276e-20,0.0,0.0,7.564597447503167e-13,-1.4097701426518674e-32,49.99999999917319,2.392605505313361e-10,-8.319984837912048e-22,2.5239023501954373e-30,62.90201894783852,0.0,0.0,11.634999291995976,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,22.227603830897532,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.0849792441744214e-23,4.4500377548836494e-20,40493.0,0.0,0.0,8.923010926212635,0.044008607284412825,5.7903702177079696e-05,4.861514679316519e-08,1.4277023487085366e-07,999.9999998222862,3.14227504744266e-08,1.5936750675198892e-19,1.6529876820960502e-17,2.702164017030545e-09,7.895013489568186e-10,3.446053554439989e-12,4.4753394392900673e-29,-1.0065952680698093e-31,-5.583635921794463e-41,1.2682840734771969e-19,-2.3032761997071436e-42,-4.070875527019428e-43,-6.44510667278984e-48,2.9237246582926995,99.99999999715115,0.0,0.0,9.390996846372664,4.615973495615377e-21,9.517600830417354e-23,6.609782283403779e-21,-2.222906435230702e-25,1.1003668167656783e-25,-1.3291697691602907e-22,4.316045181842825e-25,6.06810909279164e-22,60.0,5.0749112745473476e-24,-1.200696939994084e-22,-2.139153789419414e-24,5.1249945300119637e-26,4.30634018567572e-26,1.92190583053492e-26
3400,4.410650897783035e-09,5.729741587783358e-20,2.729965452823722e-18,2.570136389711661e-21,0.0,2.9690477059688325,2.677919064148222,0.0,0.0,0.0,0.0,999.9999999840732,1.0734166855768461e-08,0.0,9.134962123241246e-19,0.0,0.0,9.14398876934592e-13,6.131974472471094e-33,49.99999999866836,2.622161708755869e-10,1.2626245620629914e-20,3.866432799722567e-30,62.73730214869535,0.0,0.0,11.5418496830264,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,22.164328335771636,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.928846131039016e-23,3.464911142627799e-20,40493.0,0.0,0.0,9.03733596443154,0.04638725988180168,6.482323808075707e-05,5.893388565552986e-08,1.9325618459755075e-07,999.9999997605337,4.1339969758944834e-08,3.134532764382047e-18,1.367140480640638e-17,3.4887054306935167e-09,8.941093649636142e-10,3.934595029175103e-12,7.744854329118734e-30,-7.822249574553398e-32,5.573258039354072e-41,2.1325955252368224e-19,-2.0968296986110264e-41,-9.007269275373384e-43,-4.908213077981625e-47,2.9785807826046113,99.999999996765,0.0,0.0,9.347366084496468,7.639725224335595e-21,1.2963355527495513e-22,3.97147964297258e-21,4.731484342144515e-26,4.328158720975126e-26,-1.4271729322269951e-22,3.0945306859484175e-25,1.8267114513849335e-21,60.0,3.252652757577597e-23,1.4275334020430265e-22,-6.243195766469086e-25,1.038504790853176e-25,-1.8518845228635326e-26,-1.26312056124592e-26
3500,5.062214191705184e-09,7.215833265272125e-20,2.751515999006503e-18,9.378302411814022e-22,0.0,2.7957569955193393,2.675306432260139,0.0,0.0,0.0,0.0,999.9999999813369,1.2239638320641205e-08,0.0,1.0148083395672117e-18,0.0,0.0,1.1921155917764604e-12,2.125389701136172e-32,49.99999999859025,3.0511553956306993e-10,1.947331526871435e-20,6.491324213935198e-31,62.44127949420892,0.0,0.0,10.890596336294834,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,22.687377895478352,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,9.351066188353578e-23,8.098581825299075e-20,40493.0,0.0,0.0,9.114438214457532,0.04709819039429758,7.610779644996508e-05,6.918453919967938e-08,2.1836735446504213e-07,999.9999997375589,4.632111477070899e-08,2.9633368088057236e-18,1.6697780378559897e-18,3.6949670619808687e-09,1.1983145436072674e-09,4.660855684542698e-12,-4.114644686446429e-30,4.1470391856287623e-32,-1.2146306063663564e-41,2.255731660600668e-19,6.347539073781094e-41,5.959352565393205e-43,-1.495015355821145e-46,2.9638389718979243,99.99999999598184,0.0,0.0,9.348285211677073,2.918796589293668e-20,1.1777011525890938e-22,-1.2957739843990955e-21,-1.2310125296348645e-25,4.480384731974832e-26,7.019731405605678e-23,7.467719806501431e-26,1.7177494672811756e-21,60.0,3.984033963439713e-23,1.630979453148881e-22,-1.9043318307234133e-24,8.756254060188755e-26,3.400942332840933e-26,4.292520554966306e-27
3600,5.465898852972083e-09,8.159704472439481e-20,7.244826030216995e-18,6.8841601256419e-21,0.0,2.7464701775518763,2.71556349033441,0.0,0.0,0.0,0.0,999.9999999786833,1.495901488459864e-08,0.0,1.5230159491443898e-18,0.0,0.0,1.403683394708702e-12,1.878681309698143e-32,49.99999999826978,3.7717781382317414e-10,1.4942986778505598e-20,1.1020604049308587e-29,61.88907493774933,0.0,0.0,11.013888763329863,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23.258324476556183,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.111164961344522e-22,2.5734414803688014e-20,40493.0,0.0,0.0,9.039549285520426,0.048669533412808115,8.456952206248098e-05,7.50317886093796e-08,2.2321182858513964e-07,999.9999996913683,5.995248026240999e-08,4.270480495128898e-18,2.328152134273504e-17,4.490083920603112e-09,1.2380357090618443e-09,4.936636307422594e-12,3.81425222897294e-29,-6.90083195905005e-32,4.0734472472852906e-41,2.747003489825838e-19,4.5390573100960043e-42,-1.0352175807066285e-42,1.9055538648106994e-46,2.879777351637345,99.99999999532018,0.0,0.0,9.218088233564258,1.1087173113260027e-20,6.624399537157887e-23,2.2887454095906345e-21,3.0198743787515125e-25,1.9265228258436786e-25,5.719534322340226e-22,1.2764460849191292e-25,2.536638267361508e-21,60.0,8.907476855454684e-24,3.672799933117513e-22,4.305637694416966e-25,-1.185477297411932e-26,-5.673415613049484e-27,2.7883587633383076e-26
3700,6.621286554631748e-09,1.0535522808032755e-19,4.2723430952513796e-18,8.227492617067949e-21,0.0,2.7023772786961473,2.789194371225628,0.0,0.0,0.0,0.0,999.9999999769302,1.7957910034917006e-08,0.0,2.3391990116383726e-18,0.0,0.0,1.6622292355285292e-12,9.92092595647133e-33,49.999999998044515,4.155910226796772e-10,3.5366038452757356e-20,2.2753574303702366e-30,61.533701466035474,0.0,0.0,10.377452430405855,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23.681511262715713,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.2070436409505404e-22,5.88345338906271e-20,40493.0,0.0,0.0,9.064654442797476,0.05030453124327878,9.144956892613686e-05,8.372298902341006e-08,2.686323973424627e-07,999.9999996621567,6.341471343909445e-08,9.265434429514153e-18,2.1004797351853236e-17,5.580627615258175e-09,1.7477182400375962e-09,7.085156971126196e-12,5.49703267699229e-29,2.0886263263461743e-31,1.0713135270583228e-41,1.9264746558272248e-19,-1.3302473623890638e-41,-7.301047725298425e-43,2.0309780975179266e-46,2.8565865406465796,99.9999999944749,0.0,0.0,9.130905997836113,3.611216008940749e-20,-1.476299610444612e-24,1.2279324916385544e-20,2.021032320570449e-25,3.2701759901631047e-25,1.0312287514722707e-22,2.462064007452878e-25,1.623264360890482e-21,60.0,3.7612581352182843e-23,4.333850762588081e-22,3.649973967818985e-24,1.2815742847880593e-25,3.522853701371596e-26,5.049221756411389e-26
3800,7.10715851979978e-09,1.0791562781678268e-19,1.1118601760893182e-17,1.515855753062322e-20,0.0,2.829837075732178,2.8904965935056053,0.0,0.0,0.0,0.0,999.9999999727052,1.9353114740762835e-08,0.0,2.7697639374283e-18,0.0,0.0,2.2233567607751734e-12,2.3501682731698217e-32,49.99999999734097,5.01227787113988e-10,4.5678937358775376e-20,1.5163172161616217e-29,61.00540254662617,0.0,0.0,10.244148106137766,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.06855596020182,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.9125499355729393e-22,1.68982537545828e-19,40493.0,0.0,0.0,9.126668049234665,0.05209129834952216,0.00010030966095941226,9.003846760700737e-08,2.948783949269013e-07,999.9999996320836,7.701605809491701e-08,1.1325548786247742e-17,3.670810417415374e-17,5.946476451874792e-09,2.0078816989537435e-09,7.449070572737089e-12,3.70904069641602e-29,8.376258332410773e-32,1.1442451241154532e-41,5.800696642811997e-19,8.92654111686204e-41,3.3571166768658175e-43,-1.1746724757076182e-46,2.8190450517128416,99.99999999372888,0.0,0.0,9.16459144666151,4.08583898374012e-20,1.8954790702546114e-22,9.574464048544698e-21,5.315886167504691e-25,3.609390587833772e-25,5.229107459724282e-22,1.1177347947626084e-24,3.6852538763944794e-21,60.0,6.702854051671288e-23,5.225225164887003e-22,6.528151350070476e-24,1.4770282917539444e-25,8.153397230960407e-26,7.39512006115707e-26
3900,8.088863525976459e-09,1.5571580497536414e-19,1.4132992005636837e-17,1.5316747813477306e-20,0.0,2.6616667462509778,2.902323412527938,0.0,0.0,0.0,0.0,999.9999999690606,2.2559043523761037e-08,0.0,3.1236126295984912e-18,0.0,0.0,2.5119171630978263e-12,3.995783797870425e-32,49.99999999718081,6.323024236227929e-10,4.6829943476701556e-20,1.9622372708309492e-29,60.66954559788093,0.0,0.0,10.026040759253489,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23.890370020542953,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.863264200127662e-22,1.484192869007129e-19,40493.0,0.0,0.0,9.107271252989795,0.054035224533100355,0.00010765264606644712,1.0283807571000522e-07,3.4427166039927956e-07,999.9999995521715,8.782196716845287e-08,1.3533094950225962e-17,4.841098562758519e-17,6.76652833487732e-09,2.1754109343084834e-09,9.312362543586476e-12,1.019758431626735e-28,1.1281003467742864e-31,-2.6706212773899205e-42,6.680261671623456e-19,5.242629086593494e-41,8.413318258551296e-43,-1.6775557081127538e-47,2.786982068065792,99.99999999315096,0.0,0.0,9.047001859779623,5.330396986470797e-20,2.6105639151627295e-22,1.422480805992575e-20,3.8145840093294297e-25,5.262073576915477e-25,7.069284983485127e-22,1.158310875755746e-24,5.8872861721759145e-21,60.0,7.8338109662507e-23,7.299008317005199e-22,1.4290785329577843e-23,2.1899709339125284e-25,1.365043841583807e-25,6.376061424078998e-26
4000,8.738944329810726e-09,1.9732042830478142e-19,1.7376246603539067e-17,2.947097427347269e-20,0.0,2.6494105333403644,3.013261598850744,0.0,0.0,0.0,0.0,999.9999999641036,2.581479554283005e-08,0.0,3.9383324198605085e-18,0.0,0.0,2.8635322587020165e-12,8.082285954140462e-32,49.99999999665892,7.581883877300279e-10,6.359164703624428e-20,2.2714859512426125e-29,60.48413432286831,0.0,0.0,10.09147133910317,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.08761036857561,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,4.393123891490376e-22,2.239356356308703e-19,40493.0,0.0,0.0,9.339185517565252,0.05577538179399349,0.00012138268609732683,1.1762089926147668e-07,3.88462320280715e-07,999.9999995075011,1.0312973952461608e-07,2.084045796782572e-17,6.872398834956781e-17,8.125175168300931e-09,2.6571835376334125e-09,1.0943144083488298e-11,1.8393487101792727e-28,2.541353305578593e-31,7.403048541041672e-41,8.846537351321373e-19,1.001473389129794e-40,6.901079816995771e-43,-2.1668958604767726e-47,2.7833876185872,99.99999999209619,0.0,0.0,9.019376230247953,7.042335970626499e-20,3.320408695886075e-22,1.8516895157859265e-20,5.734348207045643e-25,5.126599748480282e-25,1.4176981180525437e-21,1.137676101168332e-24,7.207284284516357e-21,60.0,1.2927668581420873e-22,9.324500052719091e-22,1.191615225015946e-23,2.8073500198693185e-25,1.4411609672608432e-25,1.3041298727232806e-25
4100,9.832725952537023e-09,2.629667278272471e-19,2.1803437707128963e-17,3.129381843247637e-20,0.0,2.6139096199847995,3.0670953558150793,0.0,0.0,0.0,0.0,999.9999999601624,2.9866869835775654e-08,0.0,6.451852799880127e-18,0.0,0.0,3.572120938807507e-12,1.0443850736290614e-31,49.99999999594967,8.835304572159532e-10,9.082042409500525e-20,4.5246068530063735e-29,60.453969247490114,0.0,0.0,9.399872748570074,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.419869041965384,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,6.412070782262462e-22,3.3722721771935715e-19,40493.0,0.0,0.0,9.302212541098587,0.057925097872998765,0.0001318139478987201,1.2675310227060532e-07,4.2342168640717016e-07,999.9999994456886,1.2292987858280722e-07,2.3591730138336782e-17,8.956364282305288e-17,8.894983878935675e-09,3.3635160208606947e-09,1.306500716069505e-11,2.023956403012841e-28,5.9259332187585e-31,9.94267582636975e-41,1.1934933382801995e-18,1.2658249679258137e-40,2.9101284046798093e-42,1.4049219652327275e-46,2.687642982992826,99.99999999106036,0.0,0.0,8.929504255295612,1.0992468899409076e-19,5.206029851579938e-22,2.943751712360639e-20,1.249879278575077e-24,9.567094258168321e-25,2.006251692890764e-21,2.5306297358631515e-24,8.266818980992297e-21,60.0,1.7416500539410639e-22,1.3276566475661041e-21,2.821571248637079e-23,3.813494013171721e-25,1.80533461273103e-25,1.295197959612438e-25
4200,1.1010298561532149e-08,3.4035479095610015e-19,3.175928198206808e-17,4.6869873810873485e-20,0.0,2.6368806879959115,3.116533811722838,0.0,0.0,0.0,0.0,999.9999999555885,3.3090250268641404e-08,0.0,8.163004059331888e-18,0.0,0.0,4.12485948319069e-12,1.5928539901835818e-31,49.999999995236074,9.797242901915034e-10,1.189997564275696e-19,5.460218294439292e-29,59.878609392764865,0.0,0.0,9.085833386694839,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.516998443443047,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,7.54161773996094e-22,4.805506451578248e-19,40493.0,0.0,0.0,9.210289229376432,0.06036805076113813,0.00014307992664233378,1.4303514973802713e-07,5.032455669495054e-07,999.9999993686104,1.3405230009919102e-07,3.1103695074978767e-17,1.3316546172173508e-16,1.0228435019530891e-08,3.915781725524439e-09,1.58034667228709e-11,3.3685363652185596e-28,7.49329996631817e-31,1.5591926484774645e-40,1.6395967259069049e-18,2.0157911711865203e-40,4.823086115063876e-42,5.519691303550419e-46,2.6127559124234945,99.9999999896708,0.0,0.0,8.933924842035534,1.6095215201533564e-19,7.214672860085954e-22,5.2427718832250646e-20,1.5941627532775615e-24,1.073949577121187e-24,2.986925194555098e-21,3.62789430790939e-24,1.283659882413229e-20,60.0,2.3399157343356767e-22,2.097415171730585e-21,3.1542494292073624e-23,5.853379882568004e-25,2.705197132993536e-25,1.964506447227371e-25
