milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
2700,0.00033327468675617986,0.0003332750922103384,0.00033327256901494293,5.38101763970579e-13,6.456201859078536e-13,1.9554120227938546e-10,7.044859266718942e-17,3.2895983946633334e-10,1.5808622221675262e-12,1.655914559420353e-10,1.2142819038431938e-13,-2.816361242247085e-40,-8.048951378715366e-41,4.2795405567016516e-41,0.0,0.0,2.683986439335707e-05,-2.631911578482981e-05,-1.6949820727459968e-08,1.7015359506090026e-08,-1.6798015639350654e-08,1.699083074010998e-08,3.340913035823444e-10,1.0546488569882125e-08,9.049850257755743e-42,0.0,1.0275993208284103e-31,0.0,5.627398540115929e-46,6.607374524128858e-06,6.100112627585269e-08,9.849082711839634e-34,-1.5019619114660496e-39,3.088635080405527e-50,6.606371731558536e-06,6.087511411418535e-08,-2.009348209195625e-41,3.9515044920134176e-52,6.607784437733456e-06,5.8655736676912244e-08,-1.0839306302477406e-08,2.197047104268817e-39,-5.323491526377853e-50,7.007601886506277e-42,-6.512707698320566e-53
2800,0.00033327126055810434,0.0003332711673172969,0.0003332712474268741,6.933906060653389e-13,7.466318746498885e-13,2.1630498997107012e-10,7.789348853389194e-17,3.4028110018156855e-10,1.5705506738471942e-12,1.5996648866987566e-10,1.399092974788203e-13,1.390904486906855e-41,-1.3786153833314886e-40,-2.881015399446605e-41,0.0,0.0,2.8315510797238944e-05,-2.7442261319657525e-05,-1.8371008682769623e-08,1.793571878777652e-08,-1.7599138684775986e-08,1.7512309855765467e-08,3.468137188216466e-10,1.091635508424309e-08,-2.2637960115448217e-41,0.0,3.296815871012996e-31,0.0,4.803519434973586e-46,6.6050590275653346e-06,6.112969313594416e-08,7.221566892320706e-34,3.0017171656525334e-39,-1.0478687705953297e-50,6.603189590522734e-06,6.179374928139076e-08,-1.1065139453484928e-41,2.3808111205889974e-52,6.603531617469805e-06,6.113107243149927e-08,-1.1058222894164329e-08,1.4686096888638208e-39,-5.1803337041882e-50,3.761795345750308e-42,-9.968029314021727e-53
2900,0.00033326815241843736,0.00033326783766345053,0.0003332684479437957,7.197548431241028e-13,9.085948168745598e-13,2.3026899332970435e-10,8.926740202807866e-17,3.7948361618577374e-10,1.8451980100497367e-12,1.8916564627677981e-10,1.4917174079892483e-13,4.0592687696469e-41,3.083595509155576e-40,2.8420513955510925e-41,0.0,0.0,2.963074136956062e-05,-2.897175679588814e-05,-1.8833347908068863e-08,1.8085792706049962e-08,-1.8516924823010618e-08,1.8671239929972692e-08,4.009594789920894e-10,1.1155650776306641e-08,1.4646549553476355e-41,0.0,4.735565879156999e-32,0.0,-1.7344331190488581e-46,6.603462656328875e-06,6.559415419933736e-08,2.953576136841693e-34,3.547289169730659e-39,6.881559479754196e-50,6.602383293582659e-06,6.379437115390838e-08,-3.0828011955096146e-42,2.021877251513588e-52,6.602444948957302e-06,6.410827494913883e-08,-1.1673284795939598e-08,2.964149269293875e-39,-5.153510162248929e-50,-4.9389342138549235e-42,-1.0998871628870972e-52
3000,0.0003332679250593428,0.00033326666597424475,0.00033326779469498787,8.920748370342408e-13,9.414321218262027e-13,2.5190785098937946e-10,9.73913498964324e-17,3.804944520319556e-10,1.978293047315661e-12,1.9746926998392948e-10,1.7404191399531803e-13,-5.710725506916227e-40,2.384576532961823e-40,1.5355903447665495e-41,0.0,0.0,3.021978141162353e-05,-2.961173826774053e-05,-1.979396710589762e-08,1.9525425525373533e-08,-2.0568748650702237e-08,2.016419107763926e-08,3.9954600404641256e-10,1.122307541768045e-08,2.6058716169549597e-41,0.0,1.2384071680875648e-31,0.0,-3.4412076404407098e-46,6.601931526599801e-06,6.576446160153029e-08,1.3629904913873952e-33,1.7621256257061662e-39,7.402713938458246e-51,6.599515869318848e-06,6.59686333074466e-08,4.1642112685022023e-41,6.809004214410591e-52,6.599383085693047e-06,6.609262363946095e-08,-1.1952560641879847e-08,2.0658230718216934e-39,5.135667902956119e-51,3.814382352280227e-41,6.110150703612609e-52
3100,0.0003332653043314629,0.00033326628921177994,0.0003332633066393744,9.994223552566305e-13,1.07396570272774e-12,2.814024013330754e-10,1.1645037783537734e-16,4.3465804457016677e-10,2.110766268935745e-12,2.3676038802098615e-10,1.7729788688201778e-13,-3.0397464125861754e-40,5.875171598406573e-40,5.240819882168929e-41,0.0,0.0,3.107656993436133e-05,-3.166642541614368e-05,-2.031516955098881e-08,2.080671151741695e-08,-2.133371964925644e-08,2.053876307903495e-08,4.6121359933546027e-10,1.1900110049834048e-08,3.525498670228413e-41,0.0,5.132962555270456e-31,0.0,7.334167067071521e-46,6.596631688359678e-06,6.980295620977398e-08,8.995841388616934e-34,1.565441939245547e-39,7.481113881856234e-50,6.598616629283023e-06,7.00712485621866e-08,4.77792477241083e-41,1.4170057975880373e-52,6.598815555638263e-06,6.816327749695388e-08,-1.2315549318029703e-08,4.736114672060906e-39,2.7087820289472917e-50,3.23712105106986e-41,1.600244388215979e-52
3200,0.0003332638014018178,0.0003332638022345526,0.00033326116542490474,1.1063847778881588e-12,1.2403720513448005e-12,3.0255135567113955e-10,1.3393941694600906e-16,4.784196179138007e-10,2.5033225137783767e-12,2.4969455381884504e-10,2.07528528645691e-13,-8.407180992190705e-40,3.064535540698836e-40,6.486764599709979e-41,0.0,0.0,3.168453858985323e-05,-3.2196624585044174e-05,-2.155463594268105e-08,2.101195627614874e-08,-2.2471431186978862e-08,2.167879173305134e-08,4.559620001525123e-10,1.262592497094438e-08,2.7676386028313252e-43,0.0,2.860854786263295e-31,0.0,1.3596407441418804e-45,6.5948545015928885e-06,7.107747145473494e-08,1.627935196887946e-33,7.028168538389159e-39,9.194332903896777e-50,6.597035738371785e-06,7.136519049654667e-08,1.883312853315051e-41,5.885874550568318e-52,6.595503503004909e-06,7.166561268226815e-08,-1.291071432377464e-08,4.6463217549056415e-39,-9.986305782523272e-51,8.489593532384528e-42,6.4051083824108084e-52
3300,0.0003332588179797815,0.0003332594022324312,0.00033326163050349724,1.2022148393316953e-12,1.3891043665944525e-12,3.1119375211398883e-10,1.473970762076661e-16,4.975571075993352e-10,2.749476184794927e-12,2.7055311358280927e-10,2.2176737806459277e-13,-6.233701457869632e-40,5.020203448924319e-40,1.0188221517675853e-40,0.0,0.0,3.2931845097700506e-05,-3.323845264776918e-05,-2.3305029875349757e-08,2.2847387182087146e-08,-2.2830360742892578e-08,2.2831527103542645e-08,4.976826732723772e-10,1.270036726210066e-08,1.587633944529003e-41,0.0,4.869608708618235e-31,0.0,-1.5716142518967643e-46,6.5948591388421015e-06,7.340217022470285e-08,4.110437577359327e-33,4.8204932932049046e-39,1.2235982392036104e-50,6.5926809448376765e-06,7.40714890837604e-08,5.193266949418015e-41,-2.1334189387163576e-52,6.595165349727228e-06,7.37423795281593e-08,-1.3298893486567829e-08,7.013483403145756e-39,3.091934248084267e-50,5.020849540000645e-41,-1.3154524829627605e-52
3400,0.00033325731797950535,0.0003332578511341369,0.0003332577882323987,1.4507808158369513e-12,1.5200370637631498e-12,3.4410028983780894e-10,1.7193965401282408e-16,5.419264446193056e-10,3.1401451887169533e-12,3.1742624292314256e-10,2.3766582323264365e-13,-6.6803969728697595e-40,9.179499603337755e-40,2.498409025960193e-40,0.0,0.0,3.383276855112036e-05,-3.373986143428243e-05,-2.462620739484976e-08,2.407641423485608e-08,-2.4638453391402812e-08,2.3652073741022935e-08,5.217128491483414e-10,1.35577002148722e-08,4.823694254182711e-41,0.0,6.365229577024688e-31,0.0,1.4482486774018443e-45,6.590336876548848e-06,7.379878374853718e-08,3.869599516467293e-33,8.540294223951137e-39,1.4795150967732726e-51,6.59058061962791e-06,7.396366788383863e-08,6.421154583311895e-41,1.9012900182458087e-52,6.590593631746668e-06,7.553754336020993e-08,-1.405965163864855e-08,9.81098262269416e-39,1.2048660674098452e-50,4.798562833178784e-41,4.508882135377074e-53
3500,0.0003332571709238739,0.0003332569069593486,0.00033325511587541806,1.6015034389812532e-12,1.526151852520691e-12,3.741883019826512e-10,1.8039632674721492e-16,5.660212322470091e-10,3.3408125483722407e-12,3.314406173497321e-10,2.6202337486549965e-13,-1.044822341124099e-39,9.204090692351281e-40,2.826429384206379e-40,0.0,0.0,3.549518754043888e-05,-3.537907391509979e-05,-2.5025284254621504e-08,2.4098613377946963e-08,-2.5226399907665946e-08,2.462443166116758e-08,5.758070024274722e-10,1.3704289845762528e-08,2.474745097257286e-41,0.0,9.768597031782324e-31,0.0,1.2398803607991597e-45,6.588961410072863e-06,7.649192932819188e-08,3.579378767739197e-33,7.456209050364969e-39,4.2382468660628573e-50,6.589758438210999e-06,7.615914637794503e-08,5.305535186487744e-41,9.098666360935925e-52,6.588329689560678e-06,7.761408048032562e-08,-1.4123900030811656e-08,8.550594258286842e-39,8.217072916162533e-50,4.702833096044847e-41,4.959934073573859e-52
3600,0.0003332527730346893,0.00033325503766722125,0.0003332533529421347,1.6587823018371643e-12,1.6981892662581829e-12,3.908443198372166e-10,2.0326234616803424e-16,6.338182756516084e-10,3.5874086214138243e-12,3.562957720449624e-10,2.864546993123746e-13,-1.5766855062561282e-39,1.679962841220275e-39,3.938967466343524e-40,0.0,0.0,3.653377568055312e-05,-3.54316671551158e-05,-2.618110644474713e-08,2.6236684987834702e-08,-2.5828485867156333e-08,2.578784742588331e-08,5.929028566292227e-10,1.4247901381956704e-08,4.2534138650398713e-41,0.0,9.501822416748518e-31,0.0,1.9366966353893688e-45,6.586308621652917e-06,7.856973891902552e-08,5.7636363040032496e-33,1.0841829226850207e-38,4.206658495707747e-50,6.587596539488427e-06,7.932178292283204e-08,8.863330788887364e-41,6.493919131769851e-52,6.585930014976116e-06,8.035656794475961e-08,-1.4787008531375053e-08,9.515925091315026e-39,7.6894718171938825e-50,6.837278223664963e-41,4.626759498771609e-52
3700,0.0003332517702291895,0.00033325199586520975,0.00033325056228242927,1.8435273297234145e-12,1.9582661443780077e-12,4.1071940263336843e-10,2.3215597877222063e-16,6.747756884440655e-10,4.0365553309173416e-12,3.857013535211708e-10,3.0552801652008377e-13,-2.0013717739679738e-39,1.9695698234901313e-39,5.134780328747276e-40,0.0,0.0,3.700683609837804e-05,-3.6395842254153675e-05,-2.7659067941177276e-08,2.6623207025763082e-08,-2.6804228546229098e-08,2.7613339216032884e-08,6.574916243570704e-10,1.4355509385482529e-08,9.556757517415304e-41,0.0,1.3374595283321602e-30,0.0,2.606598165421142e-45,6.583783918093483e-06,8.140238260500223e-08,7.287153465768791e-33,1.5559604133586498e-38,1.422865626682669e-49,6.5849645145476986e-06,8.07657958219922e-08,8.863324866909184e-41,1.123846230765457e-51,6.585988807543714e-06,8.153732825875538e-08,-1.5366598035505807e-08,1.2990898562871635e-38,1.5246642176513801e-49,1.1643572667270434e-40,1.3253287647323947e-51
3800,0.00033324970706129827,0.0003332497842274407,0.00033325034193025077,2.0674907138727172e-12,2.1478935970979153e-12,4.3089284143950983e-10,2.577008100094606e-16,6.920441869254205e-10,4.1770073821594605e-12,4.3181508347021656e-10,3.480313435615691e-13,-2.190729568748577e-39,2.1219111539787194e-39,5.853043296801282e-40,0.0,0.0,3.741005194921202e-05,-3.7801434748254594e-05,-2.8071046315764392e-08,2.749159144113217e-08,-2.7962255550963798e-08,2.8612054264347577e-08,6.928297648073548e-10,1.5066338659537452e-08,1.2076188085807254e-40,0.0,1.5312866708083649e-30,0.0,1.96667535751393e-45,6.583420546071361e-06,8.500783780682708e-08,1.0019637981286642e-32,1.994391349121926e-38,2.089558113763553e-49,6.583821607858161e-06,8.463498212057874e-08,1.558343127799823e-40,7.373125955280411e-52,6.583579212038205e-06,8.332326652051199e-08,-1.5767384167360685e-08,1.9413337504913516e-38,1.2269100264928811e-49,1.7463388130344073e-40,1.4698929406487826e-51
3900,0.0003332458982674444,0.0003332469571679403,0.0003332461219800841,2.315694035799316e-12,2.314715274872047e-12,4.81080847802455e-10,2.872314807542487e-16,7.26037188495731e-10,4.711596758137753e-12,4.6369919178041406e-10,3.7823856554142304e-13,-3.062026085762754e-39,2.8025149094134317e-39,6.895957710689541e-40,0.0,0.0,3.885009542364273e-05,-3.9495236099855047e-05,-2.9080325141639146e-08,2.94350226732097e-08,-2.99344010269307e-08,2.89255939643117e-08,7.134115020565185e-10,1.5253951360914568e-08,1.488449003590075e-40,0.0,2.161038699100826e-30,0.0,3.1509928792728405e-45,6.5803238294389116e-06,8.678097845232125e-08,1.3386849884305314e-32,2.454736458357801e-38,2.929671215246051e-49,6.582099288744511e-06,8.676167445621095e-08,1.6695090661584385e-40,1.3698529576537464e-51,6.5800445342801685e-06,8.501003588107151e-08,-1.6159514460585313e-08,2.4883011144577064e-38,2.4136243202215836e-49,1.743912528281122e-40,1.8420597394663156e-51
4000,0.0003332453715860537,0.000333246197224499,0.000333245458632689,2.532620794913809e-12,2.4267121149961535e-12,5.113921177112925e-10,3.197517154280383e-16,8.121260310681348e-10,4.98145169346341e-12,4.939784579063479e-10,3.956886201624386e-13,-3.6069157533407835e-39,3.746233735560726e-39,8.941670743311752e-40,0.0,0.0,4.0253254704103866e-05,-3.976474484221794e-05,-3.036994128008034e-08,3.0022921988238635e-08,-3.049987691600064e-08,3.011265538500293e-08,7.422323798127698e-10,1.5929730735116642e-08,1.8232850399854084e-40,0.0,2.335703625915692e-30,0.0,5.603725740338293e-45,6.577164049718233e-06,8.683227032219858e-08,1.6196360109816964e-32,2.8768282324291017e-38,3.274729095116809e-49,6.578929812423015e-06,8.83251899403319e-08,2.7335257792631242e-40,1.7915905219715276e-51,6.576942066083049e-06,8.668095425115013e-08,-1.7065934597954053e-08,3.077139215703916e-38,3.867038417078088e-49,2.725446339368221e-40,1.960605593591754e-51
4100,0.00033324165841856773,0.00033324187280944854,0.0003332416165028294,2.752778426142338e-12,2.634493551146073e-12,5.174058061031432e-10,3.3815167662879604e-16,8.295191229264874e-10,5.582378293005463e-12,5.264019733926794e-10,4.4076424817938513e-13,-4.803876693937012e-39,4.7421202466629136e-39,1.0916968780599656e-39,0.0,0.0,4.047864817998522e-05,-4.050257167096997e-05,-3.153947988200572e-08,3.1801120306990244e-08,-3.230683310875695e-08,3.121936437778981e-08,8.153016100116997e-10,1.6486671198124135e-08,2.1532038610600796e-40,0.0,3.0445891949364373e-30,0.0,6.061338661783758e-45,6.576500945054966e-06,8.968898995833684e-08,1.8189332028627253e-32,4.0084875843598626e-38,3.987721567457432e-49,6.575634270938675e-06,8.890877379181283e-08,3.0078362134290604e-40,2.643322228705001e-51,6.576591903620707e-06,8.963978230100412e-08,-1.739479219669124e-08,3.7371350194705603e-38,4.215131506214146e-49,3.0965337094412643e-40,2.730931756416547e-51
4200,0.0003332413978811299,0.00033323957097021586,0.00033324013949829887,3.138175143039425e-12,2.9661883514688367e-12,5.748554515360188e-10,3.916768836866028e-16,8.933555239171694e-10,6.062731608513632e-12,5.884407335772163e-10,4.609118161514374e-13,-5.467024525306093e-39,5.915664894641994e-39,1.2647768395768586e-39,0.0,0.0,4.2686111841036816e-05,-4.168771834804525e-05,-3.340821475774019e-08,3.2324015165472783e-08,-3.3204567116674186e-08,3.227802748971371e-08,8.419421729172949e-10,1.6722455407379793e-08,2.8088935596342113e-40,0.0,3.638136558395478e-30,0.0,8.622673219014231e-45,6.5744274149670455e-06,9.37235963031532e-08,2.1674656706023935e-32,4.808962348942622e-38,6.1834608455047004e-49,6.572810039932772e-06,9.313023724454465e-08,3.827854463328708e-40,3.6049363885757284e-51,6.5749565007803875e-06,9.216103193671949e-08,-1.765338804392111e-08,4.476164792921952e-38,5.395718383835407e-49,3.871284358441343e-40,4.046965259510255e-51
4300,0.0003332399770421349,0.0003332391976761312,0.00033323833086167743,3.3667324914849963e-12,3.0829330181397964e-12,6.02646463280834e-10,4.166594405883517e-16,9.491895735252337e-10,6.343522931144625e-12,6.117255087556759e-10,4.908595495173047e-13,-7.118771942897492e-39,7.109210222182971e-39,1.75110540925448e-39,0.0,0.0,4.313743707804726e-05,-4.363638785275206e-05,-3.519240112538497e-08,3.3248159685030255e-08,-3.478629798913296e-08,3.37945723992246e-08,8.964858536383492e-10,1.7506775171781525e-08,3.8918686691756615e-40,0.0,4.134467124681019e-30,0.0,1.1734652892151105e-44,6.572109020809775e-06,9.635078789917873e-08,2.690282638698612e-32,5.703948075792134e-38,8.63083165017733e-49,6.571976541233138e-06,9.435671769417421e-08,4.955796986377167e-40,6.033840313270019e-51,6.571526896441583e-06,9.607217498675037e-08,-1.8190041002662515e-08,5.538442152940763e-38,8.471647699604238e-49,4.962420793761966e-40,5.992780311209386e-51
4400,0.0003332366410091932,0.00033323666857027124,0.0003332354193929852,3.700426422956161e-12,3.4238146716167743e-12,6.261135947017428e-10,4.629996496744699e-16,9.93571384860329e-10,7.03093603310789e-12,6.520441233332645e-10,5.245074080222098e-13,-8.58525776732327e-39,8.675483801256626e-39,2.2306440716481822e-39,0.0,0.0,4.41551541716365e-05,-4.370937802816711e-05,-3.5360622895979984e-08,3.4927572584962074e-08,-3.633780652936584e-08,3.4942224186766644e-08,9.217050319761896e-10,1.7944802900856057e-08,5.793785880141983e-40,0.0,5.437232873093428e-30,0.0,1.7971699886802436e-44,6.56876602402222e-06,9.591532463676774e-08,3.548410976754824e-32,7.349112781263732e-38,1.2870253200571207e-48,6.570501067577532e-06,9.79293067820634e-08,6.240902986482937e-40,9.334539182161608e-51,6.569969606983003e-06,9.766022909747005e-08,-1.8825146497869272e-08,7.308944350388336e-38,1.3705156413047105e-48,6.532356729002825e-40,9.622946953388886e-51
4500,0.0003332328866097125,0.00033323431168684513,0.0003332328697826656,4.12096859615807e-12,3.7099103511507965e-12,6.720905342658e-10,5.13259313671605e-16,1.065398704632317e-09,7.452824968381126e-12,7.123106062135834e-10,5.756037309188396e-13,-1.1301814736023343e-38,1.100454544437002e-38,2.763447880262434e-39,0.0,0.0,4.4787941833713114e-05,-4.553260259005474e-05,-3.733330267794838e-08,3.6656630008864554e-08,-3.703554347237567e-08,3.703703663455626e-08,9.82548870717302e-10,1.8138266543673714e-08,7.552893494690599e-40,0.0,6.444280048065707e-30,0.0,2.6066460299672915e-44,6.568884491914877e-06,9.994639088327239e-08,4.419463610882744e-32,9.119683101013696e-38,1.894047022810615e-48,6.566569376060073e-06,9.868753773355928e-08,8.297188737907326e-40,1.4551299292227225e-50,6.568658123643727e-06,1.000901659149631e-07,-1.9564074653583688e-08,9.134532954742141e-38,1.9578805744065924e-48,8.614187749941354e-40,1.5294389986658313e-50
4600,0.00033323177065275816,0.0003332326559634807,0.00033323241646154226,4.462251965914861e-12,3.8732591977715305e-12,6.90942097164281e-10,5.682347404463074e-16,1.1112828087739976e-09,7.961160177255217e-12,7.697719878896038e-10,6.149897561574559e-13,-1.339741006671912e-38,1.3412770619402165e-38,3.411649571067665e-39,0.0,0.0,4.571405710529419e-05,-4.556903469080745e-05,-3.8306996853075745e-08,3.7204196112357296e-08,-3.8988131082812674e-08,3.800884900882925e-08,1.0338186088811332e-09,1.888728008873983e-08,9.900604717264788e-40,0.0,7.937915618497694e-30,0.0,3.530613036794527e-44,6.565621656616299e-06,1.0159931334783223e-07,5.247477560430402e-32,1.1151780772558657e-37,2.670736196742724e-48,6.564718056383009e-06,1.0047661572269088e-07,1.0707596244829012e-39,2.0701300160821423e-50,6.564844017071792e-06,1.003696950269165e-07,-2.020961246315759e-08,1.1221602836081975e-37,2.551019153315953e-48,1.1085017220770019e-39,2.120663482325857e-50
4700,0.00033322877428893465,0.0003332302899301598,0.00033322838973022804,4.885791691161923e-12,4.305826002804005e-12,7.539936233944574e-10,6.157186285330515e-16,1.1925924558062302e-09,8.656345134176284e-12,8.163497149694634e-10,6.540522318351698e-13,-1.6953348881751445e-38,1.7016204828202845e-38,4.295920199830361e-39,0.0,0.0,4.7434675323837094e-05,-4.667352502816721e-05,-4.002884670969111e-08,3.834595564641076e-08,-4.036399442495247e-08,3.96177596226544e-08,1.0501749172888292e-09,1.9163945128924057e-08,1.3347301908270089e-39,0.0,9.334659978407383e-30,0.0,4.769008003400122e-44,6.564167015137142e-06,1.0255725487884128e-07,6.422524769783893e-32,1.3623610109849198e-37,3.50861186030461e-48,6.5625131754063085e-06,1.0293513451256152e-07,1.3982691117523036e-39,2.8109546034533234e-50,6.56178056838311e-06,1.0249230542139202e-07,-2.053861265203575e-08,1.3778026825733708e-37,3.525896138809613e-48,1.3506378403796216e-39,2.811820300102529e-50
4800,0.00033322761763242563,0.0003332268627459654,0.00033322757771978733,5.230063760147987e-12,4.510286260995418e-12,7.755144879947946e-10,6.5818165320302e-16,1.2439741713159473e-09,9.469442909287223e-12,8.818397297129885e-10,7.040986434606082e-13,-1.9976628038279762e-38,2.0418120264456674e-38,5.1817504023328375e-39,0.0,0.0,4.851992024964544e-05,-4.798968432458609e-05,-4.1473983262745765e-08,4.0608084019835866e-08,-4.1332959729518885e-08,4.0299272955508516e-08,1.1002603613218072e-09,2.0061863029423328e-08,1.6860366551872997e-39,0.0,1.0974571271423752e-29,0.0,6.16706638770386e-44,6.559977258641885e-06,1.066156465731646e-07,7.657408931481029e-32,1.676833042425292e-37,4.563705341284821e-48,6.559809929583315e-06,1.0669006194035109e-07,1.6830238641229784e-39,3.681131512937664e-50,6.559862616919689e-06,1.0716280701115528e-07,-2.0647083003990057e-08,1.650250194769849e-37,4.469038313029855e-48,1.683295672517922e-39,3.697081020267989e-50
4900,0.0003332268287078829,0.0003332242915304288,0.000333226997004317,5.667940421811446e-12,4.9310504177402985e-12,8.353513631648912e-10,7.189614328515047e-16,1.3136924243977527e-09,9.902513740470037e-12,9.226954875679685e-10,7.52967630267719e-13,-2.450837309942919e-38,2.4486068240629974e-38,6.213440501857195e-39,0.0,0.0,4.835537647772011e-05,-4.896892426476602e-05,-4.309795955425987e-08,4.176341704424045e-08,-4.311316967595494e-08,4.178434681341238e-08,1.1821520196547195e-09,2.054091481945116e-08,2.0887534372711644e-39,0.0,1.2893457288315363e-29,0.0,7.610285698136248e-44,6.557890680433078e-06,1.0647268965212975e-07,9.18390676585658e-32,1.959617308706634e-37,5.74688790100987e-48,6.559569409838327e-06,1.077123429972017e-07,2.0662592625391612e-39,4.826589516021829e-50,6.558830223115252e-06,1.0676657927185598e-07,-2.1349659521950037e-08,2.00550435347387e-37,5.684806277561617e-48,2.05778219640846e-39,4.767105596417869e-50
5000,0.0003332240167732541,0.00033322200726812955,0.00033322316749917214,6.2131340616258435e-12,5.247362402484273e-12,8.524257818739184e-10,8.036053904319841e-16,1.3575567204959215e-09,1.0820455846454955e-11,9.994134943127783e-10,7.809627446965964e-13,-2.8708131202938003e-38,2.863458804349185e-38,7.411728846424915e-39,0.0,0.0,5.0151172667752487e-05,-5.0704112362994635e-05,-4.43056943660062e-08,4.3276920227112726e-08,-4.457121119505505e-08,4.327416441750315e-08,1.203871940492041e-09,2.1122235555688975e-08,2.577632801156686e-39,0.0,1.535029777160983e-29,0.0,9.667616745450756e-44,6.557752922782799e-06,1.113843860229347e-07,1.0761185167054804e-31,2.377027956043395e-37,7.227511576091159e-48,6.55760786482855e-06,1.0853325242457025e-07,2.5464881772551457e-39,6.226704187789535e-50,6.555118342055138e-06,1.114898522920917e-07,-2.1878959646469614e-08,2.3634257274302843e-37,7.212940449929119e-48,2.5513775990545637e-39,6.195761002918917e-50
