milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
2700,0.00033327323462907965,0.0003332730128461238,0.00033327234057129563,5.611561678240615e-13,7.557232695234095e-13,2.0735907033251825e-10,6.431462220964172e-17,2.97661991289028e-10,1.4716464864022767e-12,1.6500175143385112e-10,1.2948999245430577e-13,-4.24434149619386e-40,8.222529097911579e-41,9.809351613303727e-41,0.0,0.0,2.766302451682998e-05,-2.705787007865332e-05,-1.7367247413067087e-08,1.610636752430314e-08,-1.74022435894566e-08,1.621591929847559e-08,3.168401221094508e-10,1.0133903757488489e-08,3.069329802946055e-42,0.0,-4.7820129372065224e-32,0.0,7.22274407278458e-46,6.605439408285253e-06,5.8178998645094066e-08,1.2795285838453722e-33,-1.041419238605862e-40,4.328668273360121e-50,6.606745531901102e-06,5.948340285730159e-08,6.783687794383966e-42,-5.591314443283049e-52,6.606738150721774e-06,5.84574996313408e-08,-1.0501526378684803e-08,4.6125006070882535e-40,7.078280080915624e-50,3.064050722549071e-41,-3.358316484820999e-52
2800,0.000333272978078786,0.00033327167340095403,0.00033327069144827064,6.411428686967633e-13,7.347852899551197e-13,2.020039605941133e-10,7.681952358549448e-17,3.560444428535393e-10,1.6796819191862605e-12,1.7258681779474201e-10,1.4151500002147181e-13,-4.1447263968534935e-40,-1.1521798147744624e-40,5.246933249092197e-41,0.0,0.0,2.7386350477926498e-05,-2.8463156870849943e-05,-1.774121035396947e-08,1.7014054517100072e-08,-1.7752259370817285e-08,1.8178031215614644e-08,3.591825993717414e-10,1.0833231027078622e-08,-1.2076822060154682e-41,0.0,2.4443451346899444e-31,0.0,-4.600541491865975e-46,6.605506410134647e-06,6.161715747379214e-08,4.94925343212126e-34,1.1101734178036511e-39,6.188925202905027e-50,6.6037430563154074e-06,6.044727782500579e-08,-1.6587691061780016e-41,2.1749877292833787e-53,6.6062918769510456e-06,6.152581530182875e-08,-1.0858424311215085e-08,2.276748086443675e-39,3.052658505818843e-51,-2.0304345468097107e-42,2.284513538696874e-53
2900,0.00033327000133613063,0.00033326925494468165,0.00033326992842511914,8.245923599151227e-13,9.251653075952965e-13,2.385633285057117e-10,9.286001961298266e-17,3.5132134610438665e-10,1.820893961866985e-12,1.8557861870341042e-10,1.637896679939125e-13,1.696218791312482e-41,2.0955283432350636e-40,-2.953459147886207e-41,0.0,0.0,2.8275025611607076e-05,-2.8635101815067888e-05,-1.909409743107187e-08,1.8586352522262997e-08,-1.8633187107508058e-08,1.897794789044833e-08,3.8675025236042436e-10,1.1272497073568226e-08,7.47089309387197e-42,0.0,1.8653060678129652e-31,0.0,6.390343990491518e-46,6.6009517641621085e-06,6.558075837986114e-08,1.9862699314975687e-33,3.335246661941204e-39,-4.85515637685344e-50,6.601981181051749e-06,6.566631629534176e-08,9.832475421126632e-42,1.1759681775487844e-53,6.601649952109899e-06,6.53596014439312e-08,-1.1163158531623133e-08,1.2097673186592528e-39,-4.654908588620465e-50,3.3323026206980997e-41,-8.280463316832534e-53
3000,0.0003332657970919074,0.0003332658542796436,0.0003332674463558872,8.905512381431604e-13,9.441989893936709e-13,2.5191043161957933e-10,1.0240315541594357e-16,4.1427717392762327e-10,2.017933682486532e-12,2.066109267266573e-10,1.57899826335379e-13,-3.182654139035674e-40,5.929222889778972e-40,9.905476716171992e-41,0.0,0.0,3.0448395497846787e-05,-3.064972077318645e-05,-1.977737480155236e-08,1.9719761534210472e-08,-2.0487530277808334e-08,1.9113217486903863e-08,4.22147169719094e-10,1.1623730841099454e-08,-4.186168359489461e-42,0.0,4.53823794838757e-31,0.0,7.868292693680424e-46,6.60027211336077e-06,6.539367846842003e-08,6.570824473992748e-34,2.008683465568193e-39,5.576245940378765e-50,6.59888644173547e-06,6.772277609025049e-08,3.6791308337519536e-41,-3.0601256445458703e-52,6.600689828381081e-06,6.559009346625829e-08,-1.1751499471564144e-08,5.3162526532911294e-39,1.638127896733053e-50,1.1476202101464514e-41,5.0630183217782234e-52
3100,0.0003332661716259546,0.0003332658327048042,0.0003332646305434875,9.265446089490074e-13,1.13736999798297e-12,2.696677208671216e-10,1.0324841890278614e-16,4.1424007328370547e-10,2.2249744225163123e-12,2.1780086939277572e-10,1.8778077233052777e-13,-7.351965048689801e-40,6.024239013677269e-40,1.6676049381451255e-40,0.0,0.0,3.045712233964846e-05,-3.102850030586757e-05,-2.0769818506174973e-08,2.046918317492813e-08,-2.0843240448346544e-08,2.0678181170497812e-08,4.527313343890731e-10,1.2140287484212883e-08,-1.413404925875809e-41,0.0,5.349577115217688e-31,0.0,1.1405268906730756e-45,6.597400970181881e-06,6.693750689987058e-08,2.8097989473817838e-33,2.192663167873407e-39,5.133545754607202e-50,6.599619984217941e-06,6.981649318212862e-08,-2.126107676459838e-42,-2.7688003792857102e-52,6.597721183723774e-06,6.904872938389339e-08,-1.2649582431859111e-08,5.30009169734462e-39,-5.767908091723288e-50,1.5960854334464196e-41,-4.415576602928292e-53
3200,0.0003332618741633396,0.00033326310784304784,0.00033326208342100786,1.161318063215827e-12,1.213134709015567e-12,2.8771803963793847e-10,1.225949563983272e-16,4.569540066473004e-10,2.466318456010352e-12,2.5416171570925694e-10,2.013197266751735e-13,-2.9159447471143886e-40,6.831985382661536e-40,9.511805968979185e-41,0.0,0.0,3.218571405168521e-05,-3.182532058203144e-05,-2.1774236459169225e-08,2.1837299791973412e-08,-2.245334698910607e-08,2.161326878026036e-08,4.692870598788728e-10,1.2139578132126679e-08,2.1677987005658244e-41,0.0,6.145412540101417e-31,0.0,-1.6178467178210907e-46,6.59660088647163e-06,7.050665095543905e-08,2.9544920646869364e-33,2.2055245068415037e-39,-1.3738469330208794e-50,6.595006500624254e-06,7.020887827935917e-08,1.936498052622377e-41,4.7802233131412036e-52,6.596192138988319e-06,7.07818328338919e-08,-1.3008952994895537e-08,3.909232455261932e-39,5.623451094256128e-50,4.924986370756842e-41,1.996241883745534e-52
3300,0.00033326064171145713,0.0003332620494493666,0.00033326178319530896,1.1546918297144424e-12,1.3224904476593757e-12,3.2205150696209064e-10,1.435048921446475e-16,4.916770514484583e-10,2.8609119582791955e-12,2.68181195741796e-10,2.154364398003254e-13,-7.714496413683099e-40,8.933057340964971e-40,8.639687961749371e-41,0.0,0.0,3.297137409814118e-05,-3.344604506802671e-05,-2.3305596640220725e-08,2.187854762913648e-08,-2.354330037715631e-08,2.2826274375410677e-08,5.066517516963077e-10,1.2603484704120191e-08,2.2611470227761455e-41,0.0,5.195176534611965e-31,0.0,-4.614227075457959e-46,6.594439787807995e-06,7.306375997004067e-08,3.317153670505011e-33,4.907398570219757e-39,4.276587105860467e-50,6.5953501690628e-06,7.411081262911742e-08,4.820370899690208e-41,1.215444526628789e-52,6.593290426238926e-06,7.134923424524125e-08,-1.3329499148091487e-08,5.3193267499105604e-39,-3.033548163182064e-50,2.6316231405184244e-41,5.504119227293798e-52
3400,0.00033325765438346956,0.0003332584755888661,0.00033325857079474384,1.355897473898213e-12,1.393339490173973e-12,3.2981478843862345e-10,1.633863537288169e-16,5.286719548592249e-10,3.0153541779344164e-12,3.0406854401863623e-10,2.4446275265527776e-13,-9.924814434535352e-40,9.418510322635994e-40,2.3950602926429044e-40,0.0,0.0,3.398320343048806e-05,-3.428945947689509e-05,-2.4682026771850605e-08,2.3135519875234736e-08,-2.4628463185481236e-08,2.376988703846959e-08,5.283967792992614e-10,1.3276679568255047e-08,2.0990461433042612e-41,0.0,7.605707900592592e-31,0.0,6.321420515039677e-46,6.590077383800178e-06,7.441471796160576e-08,2.8544345974738174e-33,5.2012874755327406e-39,4.2703853832010084e-50,6.5916365071627355e-06,7.569286282543595e-08,2.9290417999353935e-41,-2.228409159814732e-52,6.5910857799950296e-06,7.35183853677791e-08,-1.350345028157506e-08,7.022638871547718e-39,4.467263605175632e-50,4.146193903678144e-41,2.475466551831603e-52
3500,0.000333256954352349,0.0003332547834401442,0.0003332553995434162,1.4950210853852652e-12,1.6434139883576492e-12,3.595661696480388e-10,1.8189618651060292e-16,5.829446522379123e-10,3.3414502120645356e-12,3.2907589856214937e-10,2.556472733456575e-13,-1.1382192459653068e-39,8.171681403255118e-40,2.7841392348376564e-40,0.0,0.0,3.5693819401653705e-05,-3.4578972537276914e-05,-2.473630721249589e-08,2.4048414755659554e-08,-2.4505250834715437e-08,2.5004089145740507e-08,5.755369389423632e-10,1.3572862979565995e-08,4.450835192853459e-41,0.0,8.356478646948897e-31,0.0,6.848969007306314e-46,6.587949527715618e-06,7.833690254668364e-08,4.114108741305667e-33,7.930039862654338e-39,2.857842640265932e-50,6.587899564667491e-06,7.714561143923206e-08,6.510518048005909e-41,7.929463646967556e-52,6.590468991882719e-06,7.695697007295823e-08,-1.4420432207693585e-08,8.341287012802174e-39,1.1852930585150488e-49,7.903026661663161e-41,-3.0754153904737033e-53
3600,0.0003332542428776881,0.00033325470979765745,0.0003332525959556066,1.7067624130762297e-12,1.7693036052990646e-12,3.848546132437941e-10,2.0720429690659004e-16,6.275455555781557e-10,3.5365345808307266e-12,3.7475670876538923e-10,3.016575368107209e-13,-1.6146363947700036e-39,1.2445313532189299e-39,2.492038765280509e-40,0.0,0.0,3.527510752436716e-05,-3.55528549715887e-05,-2.58168220648175e-08,2.5181039701349714e-08,-2.5655552767775043e-08,2.6402950638503817e-08,5.902020665975551e-10,1.4299539607147493e-08,6.55631250410242e-41,0.0,1.2125769547373462e-30,0.0,3.358207940860811e-46,6.5863670754420075e-06,7.983904132533153e-08,5.53432172005682e-33,1.2509710637040335e-38,1.5590857983179474e-49,6.586018018052634e-06,8.034559374781696e-08,9.74428617906807e-41,8.691671799077129e-52,6.585691394153176e-06,7.91256021172241e-08,-1.4763787392516035e-08,9.55586547968447e-39,2.3718676129116302e-50,8.879135055757056e-41,9.973700676865929e-52
3700,0.0003332501480815323,0.0003332504304195104,0.00033325217529502847,1.845556658807127e-12,1.9386189558391086e-12,4.0526698143609796e-10,2.33776544511271e-16,6.666204265884629e-10,3.930445228136651e-12,4.0764977052883605e-10,3.1871333321305784e-13,-1.8245426555795137e-39,1.822768319839834e-39,3.898655020629087e-40,0.0,0.0,3.7611102284745584e-05,-3.686649732730688e-05,-2.6972863069385778e-08,2.7357076102294252e-08,-2.800295845291216e-08,2.6529552658538265e-08,6.375684053691295e-10,1.4643667461813771e-08,9.54351848995694e-41,0.0,1.3401005037496292e-30,0.0,2.2634874070807946e-45,6.58649561789765e-06,8.018676731708658e-08,7.640229951583704e-33,1.8050598154932844e-38,1.0082095233932191e-49,6.5863584612494615e-06,8.206379777868798e-08,1.1158410145705704e-40,4.764420116164758e-52,6.58529475551737e-06,8.218620963048818e-08,-1.5470410375173005e-08,1.5529318918941266e-38,6.11047768162592e-50,1.1510788122945073e-40,3.4595430585624176e-52
3800,0.00033324943395694734,0.0003332491728537551,0.0003332500472159538,2.171068090043366e-12,2.0758922374033625e-12,4.461459977754577e-10,2.467027588720128e-16,7.146765680972441e-10,4.302596755392715e-12,4.2259834194902986e-10,3.3517500589415243e-13,-2.5279078287275373e-39,2.7304640203404446e-39,5.366218698529481e-40,0.0,0.0,3.7660988150341685e-05,-3.726290603780146e-05,-2.8952600818210298e-08,2.746897737942754e-08,-2.8869222558687245e-08,2.8062278141424534e-08,6.709680426339706e-10,1.5326689086931953e-08,1.131146051639088e-40,0.0,1.6123353334041166e-30,0.0,3.3754280514513147e-45,6.581600206344866e-06,8.3989190232291e-08,1.037796677969345e-32,1.835900307888255e-38,2.0909212750357794e-49,6.5824055762016436e-06,8.506334289961065e-08,1.3642149022155019e-40,6.370661995636956e-52,6.583339104470914e-06,8.335656054511929e-08,-1.5863271052856138e-08,1.848316034798647e-38,2.5741688060185452e-49,1.7243538953836502e-40,9.396068158088987e-52
3900,0.00033324772973118157,0.0003332467845101107,0.0003332479509120064,2.2648048305672153e-12,2.2484036528935736e-12,4.688058398178961e-10,2.859724115368116e-16,7.250432268886995e-10,4.654720178271828e-12,4.6349513056186855e-10,3.7366593639606506e-13,-2.791943544481742e-39,2.9040811117628284e-39,7.772179689235576e-40,0.0,0.0,3.829774724762602e-05,-3.847146215282589e-05,-2.9235426661069233e-08,2.9564704198338636e-08,-2.9369919899142594e-08,2.8909372893214977e-08,7.177266930200088e-10,1.55164867264867e-08,1.2141560183113095e-40,0.0,2.08911519339104e-30,0.0,4.148360727481837e-45,6.581638001897148e-06,8.497110262550657e-08,1.1862674685263991e-32,2.657043827738356e-38,2.215813775510206e-49,6.57987257252253e-06,8.526926116639908e-08,1.737304663596925e-40,1.4288892162027252e-51,6.579923374790591e-06,8.597370971948022e-08,-1.654667011425791e-08,2.2400873847692185e-38,2.348284219124426e-49,1.9908360849646826e-40,1.3095135704777616e-51
4000,0.00033324632722925356,0.00033324530826864176,0.00033324604711884896,2.5130256201324583e-12,2.419694083727677e-12,4.961009625830871e-10,3.137615557635233e-16,8.129799363677545e-10,5.224616345240158e-12,4.905229740614709e-10,4.059603030677868e-13,-4.051427818392444e-39,3.913754873451977e-39,8.807304068708068e-40,0.0,0.0,3.970227898843153e-05,-3.965937425316958e-05,-3.13091690446805e-08,3.075347034189748e-08,-3.080148925171237e-08,3.059723119601242e-08,7.469923617047043e-10,1.6245054714336556e-08,2.0584887283520325e-40,0.0,2.601157182198101e-30,0.0,5.303343172356798e-45,6.580023328673065e-06,8.76243954714364e-08,1.5359516653332054e-32,3.007474774113886e-38,3.885918870609663e-49,6.579546413923514e-06,8.941082529740924e-08,2.1940243574712908e-40,2.7284340066098335e-51,6.5787915231903896e-06,8.866415119682815e-08,-1.6983396897361376e-08,3.0289038973439765e-38,3.939962103260603e-49,2.3255427006917597e-40,2.764587588179498e-51
4100,0.0003332423637488834,0.00033324210528932905,0.0003332421789213274,2.7929861481263277e-12,2.734911954163149e-12,5.18014657441744e-10,3.566910867266368e-16,8.506638283248107e-10,5.639035449865629e-12,5.449407333794828e-10,4.2552822063384855e-13,-4.790694355473829e-39,4.923429350240355e-39,1.1110309140657483e-39,0.0,0.0,4.072413308144661e-05,-4.031729123692268e-05,-3.244601526252457e-08,3.126580604248213e-08,-3.2357247583589315e-08,3.172187275839489e-08,7.968566220765405e-10,1.6481555559596977e-08,2.5880080714829655e-40,0.0,3.1060735137542746e-30,0.0,7.398428592784877e-45,6.576735208235067e-06,9.179033837806404e-08,1.8783472453377716e-32,4.048329092963938e-38,3.905979132637406e-49,6.575665081969963e-06,9.053009806560915e-08,3.3200153131389187e-40,2.554994941181666e-51,6.57732602342368e-06,9.20789957529066e-08,-1.7081383912722767e-08,3.823914029046277e-38,4.578786031936704e-49,3.159928049739182e-40,2.463042503736939e-51
4200,0.0003332416546216577,0.00033324005735364505,0.00033324183934158274,3.0668155053501172e-12,2.9646065727410455e-12,5.682315276865517e-10,3.807331746656364e-16,8.926047783064272e-10,5.908574120147848e-12,5.682438828964871e-10,4.726549118965885e-13,-5.8149593809515305e-39,5.913760669924863e-39,1.3162643037737016e-39,0.0,0.0,4.2677144838024486e-05,-4.27095878396638e-05,-3.350198803048693e-08,3.1879096155415525e-08,-3.404195478836192e-08,3.337835437163894e-08,8.317508022690871e-10,1.7024709118130542e-08,2.6583006871825155e-40,0.0,3.4097514264520725e-30,0.0,9.323099517723218e-45,6.5741338432468656e-06,9.261115885740369e-08,2.3082689103102285e-32,4.598427462383978e-38,5.920013391992768e-49,6.574588892486153e-06,9.255566612773637e-08,3.688407989295624e-40,3.3892913628614367e-51,6.575169830826607e-06,9.179430845513167e-08,-1.7658960942124605e-08,4.457975542201223e-38,5.840184925130672e-49,3.7803335531406245e-40,3.319168173785756e-51
4300,0.0003332389438082525,0.0003332392600493195,0.00033323985908672167,3.4038985894603284e-12,3.160509337993419e-12,5.840346502078002e-10,4.115425989900339e-16,9.375264280303973e-10,6.570795073276432e-12,6.273442896515127e-10,4.988001454540615e-13,-6.82846119959101e-39,6.75991785718338e-39,1.6315742504951228e-39,0.0,0.0,4.3417117297604404e-05,-4.3499470555145716e-05,-3.530045148696898e-08,3.3724213866932904e-08,-3.4533219563343656e-08,3.3613973340569105e-08,8.75998013182774e-10,1.732234005611841e-08,3.824353399452349e-40,0.0,4.414470881968015e-30,0.0,1.304766979962869e-44,6.570802389907711e-06,9.404030299661763e-08,2.892860090794493e-32,5.92069223508341e-38,9.075288866557489e-49,6.571612314570661e-06,9.366120306328226e-08,5.081929709452006e-40,6.201471134409392e-51,6.571433305220582e-06,9.47074408055024e-08,-1.8488758316981745e-08,5.460597431623904e-38,8.47083150111633e-49,4.862315676372885e-40,6.552044338497167e-51
4400,0.0003332356415224644,0.00033323664937309034,0.0003332358938238049,3.7687151632932765e-12,3.4283180414926645e-12,6.215365655609512e-10,4.553900061855174e-16,1.0206339870662296e-09,6.824672420480398e-12,6.609317519399862e-10,5.382025862025742e-13,-9.030898878044402e-39,9.147427306373341e-39,2.2247891954856983e-39,0.0,0.0,4.432875347497382e-05,-4.382115156691756e-05,-3.6428754668847545e-08,3.5039231538131914e-08,-3.6258740727099505e-08,3.4936626057351215e-08,9.165153566341457e-10,1.8030183534878657e-08,5.578259663107044e-40,0.0,5.329808112774639e-30,0.0,1.799765986718452e-44,6.570303608430545e-06,9.68386234930526e-08,3.5289527528868496e-32,7.439311602817494e-38,1.3610799517248769e-48,6.568195928642889e-06,9.625063324864183e-08,6.542937501167058e-40,9.967720798885316e-51,6.5695209871595416e-06,9.609337729565233e-08,-1.9018374324439565e-08,7.140821255470984e-38,1.2855088961773035e-48,6.305056223094216e-40,9.631413653046099e-51
4500,0.0003332338583103116,0.00033323482600753577,0.0003332328934773673,3.959399420710996e-12,3.694642913341053e-12,6.755203499482037e-10,5.150952033149789e-16,1.0694153142730885e-09,7.386443225508835e-12,7.196612296391651e-10,5.753990040730759e-13,-1.1347852044660276e-38,1.109582112681256e-38,2.7468957254936393e-39,0.0,0.0,4.552980843518857e-05,-4.476137876928489e-05,-3.695286627327378e-08,3.6541693590087616e-08,-3.715757625177507e-08,3.6004801124021006e-08,9.708071523164058e-10,1.844147773793383e-08,7.715391163696301e-40,0.0,6.551139950674158e-30,0.0,2.542761761356377e-44,6.567426886741245e-06,9.918771985442405e-08,4.363273578675022e-32,8.942774443300301e-38,1.9390581139869686e-48,6.567272998454449e-06,9.93598810039213e-08,8.276193786158496e-40,1.5010868561616112e-50,6.565905707844698e-06,9.817342025595343e-08,-1.950023570190626e-08,8.89043725461094e-38,1.9323068589082876e-48,8.760693376931145e-40,1.4377267830718394e-50
4600,0.00033323111834223626,0.0003332311128652782,0.00033323073798922784,4.335394320467606e-12,3.9163702156404905e-12,7.147770500911137e-10,5.561840936671244e-16,1.1293964684280579e-09,8.216617782271603e-12,7.588516730790538e-10,6.036109267213197e-13,-1.3433817128915536e-38,1.4006673527655874e-38,3.4031517305925496e-39,0.0,0.0,4.602138210270857e-05,-4.6373741797784004e-05,-3.8437783371746055e-08,3.725611930683287e-08,-3.804003858862318e-08,3.753614553707554e-08,1.0209902766191083e-09,1.891529177808304e-08,1.031493061937227e-39,0.0,7.761658493337055e-30,0.0,3.67294336368953e-44,6.565349251090396e-06,9.984090790905747e-08,5.189006223674611e-32,1.1118212489399859e-37,2.676668494572057e-48,6.5649991097857305e-06,1.0252487617953619e-07,1.1150962065629451e-39,2.102840398428244e-50,6.566274617207636e-06,1.0090195778467326e-07,-1.9721608329347685e-08,1.1438775951602403e-37,2.6641682237041466e-48,1.0995380302939559e-39,2.095960757867797e-50
4700,0.0003332304827424267,0.00033323033587001323,0.0003332290584304568,4.767448873157801e-12,4.2460440877902704e-12,7.434026474009106e-10,6.061464148022589e-16,1.1684896624097102e-09,8.666426351344127e-12,8.167949874196721e-10,6.509401613573406e-13,-1.6736502572290956e-38,1.6656023642645967e-38,4.249628810605836e-39,0.0,0.0,4.754113459740397e-05,-4.70825744294614e-05,-3.9819886250034576e-08,3.852568732255969e-08,-4.030150110544856e-08,3.8852044386564076e-08,1.0546678040716927e-09,1.927714219528456e-08,1.3065273086872558e-39,0.0,9.455310076522592e-30,0.0,4.806781128261653e-44,6.563439617085047e-06,1.037591174348424e-07,6.44385116181424e-32,1.3431613990058845e-37,3.427061679507535e-48,6.561505030231487e-06,1.0353773703226613e-07,1.3676161661539678e-39,2.8382345500034065e-50,6.561593707478161e-06,1.0232247172724057e-07,-2.0400756011600305e-08,1.3953304297400932e-37,3.525688500671598e-48,1.3879601449623571e-39,2.8607042421550033e-50
4800,0.00033322730745143623,0.00033322668023963334,0.00033322705954760937,5.212811908546481e-12,4.511932575281512e-12,7.824927897276646e-10,6.675217992873908e-16,1.220169817756452e-09,9.292396773875218e-12,8.667510708524259e-10,6.931686032752876e-13,-2.0101805562912807e-38,1.9909591717306864e-38,5.216593906216688e-39,0.0,0.0,4.863529204162021e-05,-4.795441068016583e-05,-4.1835284994090945e-08,3.9652565690811334e-08,-4.1761866324041246e-08,4.032061206700551e-08,1.1201177830482576e-09,1.995116233383847e-08,1.654803666245488e-39,0.0,1.1100403809922313e-29,0.0,6.013075197451217e-44,6.560153616906597e-06,1.0655083588445658e-07,7.693006557836192e-32,1.676162768894171e-37,4.4844333976688227e-48,6.559885080744437e-06,1.0529881115083064e-07,1.6817925823009358e-39,3.6762250931170317e-50,6.5595613694765354e-06,1.0449034349433289e-07,-2.0714348385399506e-08,1.646481148208324e-37,4.497361663603103e-48,1.6923638516365875e-39,3.7030369232267177e-50
4900,0.0003332242387895188,0.0003332256473759981,0.0003332249575950092,5.714675992174415e-12,4.904454445453197e-12,8.137461686603036e-10,7.333242372660399e-16,1.3129977371036986e-09,9.943279120881584e-12,9.155520612329533e-10,7.457334515016659e-13,-2.4322384084718914e-38,2.431727263464157e-38,6.166662889552628e-39,0.0,0.0,4.971671737805214e-05,-4.964635992111018e-05,-4.318829032625099e-08,4.2007811930145406e-08,-4.3202773214898397e-08,4.183971195026962e-08,1.1479336735501293e-09,2.05303473734578e-08,2.0475553161263906e-39,0.0,1.2927259773724645e-29,0.0,7.726975261934336e-44,6.559565911593776e-06,1.0819544560382956e-07,9.117182034393864e-32,1.962052723943978e-37,5.651112889578736e-48,6.559824799221191e-06,1.0882577843643694e-07,2.0953085957752922e-39,4.73114356101799e-50,6.557451833080178e-06,1.0926772671219009e-07,-2.1246034068203177e-08,1.996491800576643e-37,5.719580754199285e-48,2.1007160589448576e-39,4.745698366051063e-50
5000,0.00033322198580668214,0.00033322234127710596,0.0003332241295721246,6.058069226377067e-12,5.2505247903196916e-12,8.551690184814392e-10,8.038901566954986e-16,1.383240718843246e-09,1.0569892100239696e-11,9.721528556728248e-10,7.845811333223774e-13,-2.9042691574731036e-38,2.914445793932015e-38,7.415411116107424e-39,0.0,0.0,4.9419250602945895e-05,-5.033458872721562e-05,-4.391602471611094e-08,4.339436156506146e-08,-4.4113236167796904e-08,4.353185863726013e-08,1.2032682859091844e-09,2.082444438997004e-08,2.5788932889159984e-39,0.0,1.5173422347591412e-29,0.0,9.687424853816287e-44,6.555420418243947e-06,1.0926471600657506e-07,1.0827951156973804e-31,2.348487845450823e-37,7.310792622923636e-48,6.55599444060296e-06,1.0965233718715329e-07,2.5456176763050583e-39,6.218527253526375e-50,6.557037956729367e-06,1.0998055281456473e-07,-2.2167002620527767e-08,2.3585476444772113e-37,7.300171027864659e-48,2.5655738019192762e-39,6.204483306837851e-50
