milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3300,1.994548395770309,0.027327995770307652,7.397464855813912e-06,769.9999130133888,8.698661160940801e-05,8.625420496268575e-07,309.99991704610835,2469.9999562952967,4.367654415754031e-05,8.29538814034129e-05,8.295389185617512e-05,1.2691690572009788e-13,4650.0,2.4508867251234156e-13,1.6724161856604524e-13,2.7423795697103703e-14,6.7999999902121795,1.2964812603891047e-15,-3.208479503197708e-29,-1.3339353042722394e-27,19.9999999661516,-5.968345778548801e-27,5.0422813924906725e-09,6.483900966555067e-10,-8.163373821534844e-34,-2.162765983086147e-33,259.70101810447795,0.005400496181578792,-2.8117015158095455e-31,1.4209308998018418e-12,8.61240591063799e-05,8.813700477950063e-12,8.571878393259319e-14,1.901829708487705e-08,0.0,-2.7153948085549192e-34,9.139430977487269e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.994398383960598,0.0271779839605969,7.405175239437973e-06,769.9999076197798,9.238022050954193e-05,9.058499513284423e-07,309.9999119046734,2469.9999549463237,4.502447945295764e-05,8.809531488624708e-05,8.809532679667365e-05,1.4201727192943612e-13,4650.0,2.820309335595458e-13,1.9090604553700048e-13,3.187984939440723e-14,6.79999998970374,1.4678718610350855e-15,-3.300014425086847e-29,-1.3587857734680981e-27,19.99999996510509,-5.985304896760091e-27,5.048925758688312e-09,6.505097768718117e-10,-8.350911597224464e-34,-2.3134625346838893e-33,259.6919755709438,0.0055491512990998556,-2.999662169477142e-31,1.6350607787537946e-12,9.147435864710759e-05,1.0028387980512504e-11,9.866114089858288e-14,1.9549724611877246e-08,0.0,-2.894050189219908e-34,9.645750035750227e-09,0.0,0.0,0.0,0.0,0.0005
3500,1.9942492068240791,0.02702880682407775,7.412847158223055e-06,769.9999020619608,9.793803942157023e-05,9.501786652570215e-07,309.9999066068665,2469.999953596092,4.637367219153315e-05,9.339312016278512e-05,9.339313368417655e-05,1.5843473002205843e-13,4650.0,3.2330382787897873e-13,2.1711221276256672e-13,3.6896063043086473e-14,6.799999989187053,1.656643439273798e-15,-3.3875053187734954e-29,-1.3833289932382998e-27,19.99999996405749,-6.0095619378698096e-27,5.055363467123552e-09,6.524530201670506e-10,-8.538777922748525e-34,-2.467486853789448e-33,259.6829340195921,0.0056969705233635235,-3.190941568375337e-31,1.874284149325096e-12,9.698784723421215e-05,1.1368354299645101e-11,1.1312304267041602e-13,2.0074197002903478e-08,0.0,-3.0755380736341692e-34,1.0160494802169247e-08,0.0,0.0,0.0,0.0,0.0005
3600,1.9941008595894247,0.0268804595894235,7.420480777596187e-06,769.9998963397712,0.00010366022903012982,9.955292179874234e-07,309.9999011525415,2469.9999522446083,4.7724115217918145e-05,9.88474434126571e-05,9.884745870967728e-05,1.7624555117669806e-13,4650.0,3.692962302824065e-13,2.46055592149614e-13,4.252518920685465e-14,6.799999988662382,1.8641046589843925e-15,-3.470270377773772e-29,-1.4070041400190166e-27,19.99999996300881,-6.002033202183677e-27,5.0616492710533116e-09,6.542769758499254e-10,-8.723261318941632e-34,-2.6246914557365145e-33,259.67389344545126,0.005843958632691841,-3.385271675397373e-31,2.140852775518141e-12,0.00010266468451437637,1.2842490168874269e-11,1.2924112483816568e-13,2.0591920274561287e-08,0.0,-3.2595579697839813e-34,1.068334193307615e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.9939533375225815,0.02673293752258023,7.428076262659887e-06,769.9998904530514,0.00010954694885138625,1.0419026240237382e-06,309.99989554155326,2469.99995089188,4.907580141114421e-05,0.00010445842969184379,0.00010445844694068006,1.955278036433248e-13,4650.0,4.203896321170043e-13,2.779336060832634e-13,4.881954645587241e-14,6.7999999881299695,2.091558824485123e-15,-3.549649157398474e-29,-1.4299737580223711e-27,19.999999961959052,-5.970493132577058e-27,5.067805085248739e-09,6.559807107091647e-10,-8.90696603608236e-34,-2.785182657159865e-33,259.6648538435885,0.005990120368099996,-3.582804527136693e-31,2.436976070793886e-12,0.00010850502897774671,1.4459889650266099e-11,1.4714942674208297e-13,2.1103108994515795e-08,0.0,-3.446227690721893e-34,1.1214050476370272e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.9938066359164412,0.026586235916439927,7.435633778108078e-06,769.9998844016429,0.00011559835729924573,1.0892998929955226e-06,309.99988977375756,2469.9999495379147,5.0428723680618034e-05,0.00011022622324708191,0.00011022624263597925,2.1636194332301018e-13,4650.0,4.769919939747344e-13,3.1295356507531817e-13,5.58349757561248e-14,6.799999987590052,2.340381451400331e-15,-3.6264878817579755e-29,-1.4520899148526913e-27,19.999999960908227,-5.90823675808176e-27,5.073842763593218e-09,6.575720814405183e-10,-9.09032641059987e-34,-2.9490326440262167e-33,259.65581520909916,0.006135460443627288,-3.7836235618263338e-31,2.765016513564951e-12,0.00011450903801654291,1.62300157704827e-11,1.6699129608517688e-13,2.160798200360255e-08,0.0,-3.6355896246921444e-34,1.1752376501280483e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.993660750093238,0.026440350093236753,7.4431534882448256e-06,769.9998781853886,0.00012181461167501908,1.1377220279393209e-06,309.99988384901104,2469.9999481827185,5.1782874967047085e-05,0.00011615096744285561,0.0001161509891725639,2.388306764984696e-13,4650.0,5.395299104143828e-13,3.513308194753493e-13,6.3629919717e-14,6.799999987042855,2.6120023109526314e-15,-3.70174323866527e-29,-1.4731635776249128e-27,19.99999995985633,-5.809962543622442e-27,5.079759599444352e-09,6.590516065437856e-10,-9.273708952026107e-34,-3.116344278919547e-33,259.64677753710924,0.006279983543939897,-3.987855921002538e-31,3.1274444160876414e-12,0.00012067686791653558,1.816266180299757e-11,1.8891663350906177e-13,2.2106762594921526e-08,0.0,-3.8277263747495715e-34,1.2298093546521032e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.9935156753644372,0.026295275364436016,7.4506355565197505e-06,769.999871804131,0.0001281958693207569,1.1871700445804192e-06,309.99987776716995,2469.9999468263,5.3138248226210235e-05,0.00012223280597321496,0.00012223283025886096,2.630212129660843e-13,4650.0,6.085836728783321e-13,3.933184493572933e-13,7.228030952909028e-14,6.799999986488662,2.9082146000169817e-15,-3.770328541801192e-29,-1.494203029451261e-27,19.999999958803375,-5.72758010162026e-27,5.085766848369267e-09,6.605633557716499e-10,-9.44816521690086e-34,-3.2857752477238364e-33,259.637740822734,0.0064236943644586115,-4.193579756492543e-31,3.5276172576998922e-12,0.00012700867498966305,2.026854420586861e-11,2.1312937487720353e-13,2.2599516893444386e-08,0.0,-4.021034173679284e-34,1.2850774826823432e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.9933714071252013,0.026151007125200226,7.458080146622188e-06,769.9998652577154,0.00013474228490301473,1.2376449259221326e-06,309.99987152809314,2469.999945468665,5.4494836467179617e-05,0.0001284718800078061,0.0001284719070774101,2.8901995965512276e-13,4650.0,6.845691812457283e-13,4.391373414781005e-13,8.184450454171355e-14,6.799999985927655,3.230446810671134e-15,-3.83560671491537e-29,-1.5144972585298837e-27,19.999999957749367,-5.638776718398094e-27,5.091751531253296e-09,6.620395884095995e-10,-9.617209836727078e-34,-3.458013861128446e-33,259.6287050611755,0.006566597516853475,-4.401752759176254e-31,3.967944266890523e-12,0.00013350461290659025,2.2557906186211627e-11,2.397756651268488e-13,2.308653449032131e-08,0.0,-4.21628918716593e-34,1.341030616118987e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.9932279407811004,0.02600754078109932,7.465487421632297e-06,769.9998585459878,0.00014145401252019433,1.289147657476878e-06,309.9998651316397,2469.999944109821,5.585263272266697e-05,0.00013486833040607192,0.00013486836050166746,3.1691663748643755e-13,4649.999999999999,7.679847269494911e-13,4.89030437793415e-13,9.23904932519122e-14,6.799999985360036,3.5803276369180245e-15,-3.898146174501338e-29,-1.533878757498231e-27,19.999999956694307,-5.548987616276054e-27,5.097693984537107e-09,6.634764541818242e-10,-9.77992443238636e-34,-3.633082417456462e-33,259.6196702476468,0.006708697602364046,-4.612388449882106e-31,4.4513103968081735e-12,0.00014016483476619431,2.5041601099221495e-11,2.690306165454067e-13,2.3568033134699848e-08,0.0,-4.413492746681572e-34,1.3976488026867697e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9930852717672836,0.025864871767282454,7.4728575442431325e-06,769.9998516687951,0.00014833120515128672,1.3416792180501213e-06,309.99985857766967,2469.9999427497746,5.72116300567806e-05,0.00014142229713804162,0.00014142233051611444,3.4680320444862946e-13,4649.999999999999,8.593464372943531e-13,5.432485446572974e-13,1.039887778323084e-13,6.799999984785999,3.9595382014541554e-15,-3.958662164158138e-29,-1.5521316006258484e-27,19.999999955638202,-5.464721682297301e-27,5.103558633780816e-09,6.648618730016117e-10,-9.935377439694864e-34,-3.8110426125554445e-33,259.6106363773921,0.006849999192619636,-4.825556418592307e-31,4.9807038293175445e-12,0.00014698949255421024,2.7730809043198948e-11,3.0107561378318483e-13,2.404423598301671e-08,0.0,-4.612696601005346e-34,1.4549139657544495e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.9929433955484792,0.02572299554847798,7.48019067676063e-06,769.9998446259857,0.00015537401465587252,1.3952405797403804e-06,309.99985186604397,2469.9999413885334,5.857182156502549e-05,0.00014813391928433136,0.00014813395621625817,3.7877385559804947e-13,4649.999999999999,9.591882754568643e-13,6.020503328222273e-13,1.1671237413110477e-13,6.7999999842057255,4.3698120556696115e-15,-4.0180167545903177e-29,-1.5689914438143789e-27,19.999999954581057,-5.3935614682280414e-27,5.109293993663982e-09,6.661755349713482e-10,-1.0082624109403317e-33,-3.991995539797437e-33,259.6016034456862,0.006990506829639317,-5.041382324442847e-31,5.559215974999422e-12,0.00015397873714323126,3.063703685955071e-11,3.3609831385339035e-13,2.4515371598997812e-08,0.0,-4.814002916223479e-34,1.5128099043348115e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9928023076189947,0.02558190761899347,7.487486981103618e-06,769.9998374174086,0.0001625825917741219,1.4498327079392232e-06,309.9998449966244,2469.999940026103,5.993320037430325e-05,0.00015500333503614387,0.00015500337580863122,4.1292502305879753e-13,4649.999999999999,1.0680620404853901e-12,6.657023374391025e-13,1.306368116720841e-13,6.799999983619388,4.812935179648056e-15,-4.077218843607933e-29,-1.5841455245975615e-27,19.999999953522877,-5.344163190557527e-27,5.114832667985608e-09,6.67388900382518e-10,-1.0220706507197009e-33,-4.176081690078959e-33,259.5925714478349,0.007130225025831923,-5.260047895723495e-31,6.190041473150667e-12,0.0001611327182927087,3.3772118132789434e-11,3.7429264613212984e-13,2.498167395365824e-08,0.0,-5.0175642757292826e-34,1.5713222930846667e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9926620034658553,0.02544160346585407,7.494746617749037e-06,769.999830042913,0.0001699570873712154,1.5054565768868806e-06,309.99983796927245,2469.9999386624913,6.12957596272596e-05,0.00016203068280124455,0.00016203072771807817,4.4935759793413454e-13,4649.999999999999,1.1866641878615859e-12,7.3450584400056e-13,1.4585358990040597e-13,6.799999983027208,5.291036867286432e-15,-4.134290106052394e-29,-1.5982761799629385e-27,19.99999995246367,-5.300091195266117e-27,5.120324536089823e-09,6.6857794742843e-10,-1.0352998083412763e-33,-4.3627791058111567e-33,259.58354037913676,0.007269158300874372,-5.480811834765832e-31,6.877209695141525e-12,0.0001684515858764974,3.7148742983928605e-11,4.1590338785631124e-13,2.5443208244472656e-08,0.0,-5.222697130977584e-34,1.630421506734396e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.992522478576236,0.02530207857623491,7.501969745944612e-06,769.9998225023483,0.00017749765218643218,1.5621131665357794e-06,309.9998307838498,2469.999937297705,6.265949248544046e-05,0.00016921610098096426,0.00016921615036449432,4.881764823034881e-13,4649.999999999999,1.3158102587277692e-12,8.087914673403499e-13,1.6246746500583447e-13,6.799999982429439,5.806531075259456e-15,-4.1848969108999793e-29,-1.6128504423239217e-27,19.99999995140344,-5.2250937028977166e-27,5.126089735592001e-09,6.699004389337316e-10,-1.0486327679405602e-33,-4.551044893814358e-33,259.5745102348904,0.007407311174275922,-5.702207232449284e-31,7.62543725172353e-12,0.0001759354896353468,4.078035124847937e-11,4.61217176386101e-13,2.589990601537747e-08,0.0,-5.4280605560094415e-34,1.6900660831904844e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.992383728567097,0.02516332856709564,7.509156527418279e-06,769.9998147955679,0.00018520443245678377,1.619803407844729e-06,309.9998234402219,2469.999935931751,6.402439218433835e-05,0.00017655972408071484,0.00017655977826873197,5.294827752296726e-13,4649.999999999999,1.45598887877915e-12,8.888245994537322e-13,1.8054912715060984e-13,6.799999981826169,6.361093441539951e-15,-4.2333721129063153e-29,-1.626450207916576e-27,19.99999995034219,-5.155121465176577e-27,5.131798595009901e-09,6.711994124810301e-10,-1.0615700594196525e-33,-4.7417834693805526e-33,259.5654810105297,0.007544688035684849,-5.925484838751603e-31,8.437555450344726e-12,0.00018358457485988152,4.4679269305066245e-11,5.10405746601031e-13,2.6352177713930667e-08,0.0,-5.634774053752574e-34,1.750263126386271e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.992245749036294,0.025025349036292662,7.516307122117836e-06,769.9998069224255,0.0001930775749433548,1.6785282456095969e-06,309.9998159382537,2469.999934564636,6.53904519701705e-05,0.0001840616871771367,0.00018406174652504188,5.733827472796507e-13,4649.999999999999,1.6078739991007428e-12,9.749140044914524e-13,2.0018955158198527e-13,6.799999981217552,6.956836199272728e-15,-4.280056313249237e-29,-1.6389871088683505e-27,19.999999949279925,-5.0926425708320435e-27,5.1374134968847016e-09,6.724585796147181e-10,-1.0741846732831639e-33,-4.935011730569498e-33,259.55645270146863,0.007681293293843712,-6.150658400399888e-31,9.317464909824124e-12,0.0001913989873487809,4.8858849963540795e-11,5.637059757609096e-13,2.6800209157650697e-08,0.0,-5.842836695613512e-34,1.810998932447933e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.9921085356100967,0.024888135610095504,7.523421689570607e-06,769.999798882775,0.00020111722532718563,1.7382886184113922e-06,309.9998082778108,2469.9999331963663,6.67576651200556e-05,0.00019172212449244366,0.0001917221893737283,6.199849763770683e-13,4649.999999999998,1.7721614185475518e-12,1.0673771615245883e-12,2.2148265290367196e-13,6.799999980603732,7.595933212285712e-15,-4.325337796274835e-29,-1.650357370046777e-27,19.999999948216654,-5.040371041110039e-27,5.142888289600375e-09,6.736569887796956e-10,-1.086562025334691e-33,-5.130763770455856e-33,259.54742530315104,0.007817131329051447,-6.37776676014374e-31,1.0269192618400101e-11,0.00019937887182641483,5.333278953658078e-11,6.213624236096157e-13,2.7244186061231154e-08,0.0,-6.052269924811794e-34,1.8722611298060187e-08,0.0,0.0,0.0,0.0,0.0005
