miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
3400,2.23991556807555e-11,2.3875261858925286e-12,9.997204774980972e-09,7.471704045196066e-14,1.0018396464450572e-10,7.800772778729114e-13,2.5720914906725894e-14,4.059891929308725e-14,1.5999910206969588e-07,1.2531969476348978e-14,8.999989156095853e-08,1.5488556751858747e-14,9.097523495290827e-14,1.3999999680231344e-06,6.999987117592017e-10,1.219690428479256e-15,1.6028729725801664e-21,2.9822546278763686e-21,2.5689203345491325e-17,2.5358399922679727e-17,1.999996535215516e-08,3.6064497439960075e-14,1.8193685800917016e-17,1.505590034697892e-17,3.1424895467785137e-15,2.4999611565319356e-09,5.887079200248517e-15,3.3674026677544375e-14,3.399999982663453e-06,1.4020885859933964e-14,2.5226496716322046e-16,5.447518657147118e-16,2.1284731997144705e-15,2.0719323506995634e-16
3500,2.2384084289564386e-11,2.5201555491015214e-12,9.997149858052932e-09,7.828592767871784e-14,1.0018948056093714e-10,8.104299043420912e-13,2.6577273713931584e-14,4.1793886936825405e-14,1.5999908280096162e-07,1.2939665780840569e-14,8.999988745793575e-08,1.5456594711716054e-14,9.859631638413854e-14,1.3999999669513624e-06,6.999987270952648e-10,1.2669956464632982e-15,1.6817117937291523e-21,3.0590271071507616e-21,2.5770473716519784e-17,2.628648017045023e-17,1.999996278540238e-08,3.6294290821065154e-14,1.8641115989218093e-17,1.596697471064198e-17,3.2388826378642887e-15,2.4999596333549394e-09,6.423785038993214e-15,3.419830661057092e-14,3.399999982396684e-06,1.4281050750293348e-14,2.6390609823107714e-16,5.488282491879976e-16,2.216162313867804e-15,2.102243023761039e-16
3600,2.22988585275835e-11,2.5435564748455714e-12,9.997011270292899e-09,8.12123201937707e-14,1.001999367678537e-10,8.50977503090831e-13,2.7070355277834562e-14,4.310544823377785e-14,1.599990670731722e-07,1.2851732109035677e-14,8.999988356578308e-08,1.579516648877423e-14,9.898806857042758e-14,1.3999999666832052e-06,6.999986934426416e-10,1.3493009158378495e-15,1.75780863372509e-21,3.2614576816893746e-21,2.719455061859765e-17,2.632457826640022e-17,1.9999962768089607e-08,3.7239402591228196e-14,1.9708947503335882e-17,1.6154161375066634e-17,3.3329657623391613e-15,2.499958459110922e-09,6.2620319298034176e-15,3.6896909231766855e-14,3.399999981541971e-06,1.4766968219753844e-14,2.824573952292731e-16,5.835554778255844e-16,2.3010874820520877e-15,2.1458156615795575e-16
3700,2.218706212355545e-11,2.5866422267105122e-12,9.996984715507053e-09,8.181885080729351e-14,1.0020089592042021e-10,8.506627692973882e-13,2.926318631145471e-14,4.4421962750772677e-14,1.5999900253356208e-07,1.3688163469676044e-14,8.999988122537161e-08,1.66812532651153e-14,1.0240756392565723e-13,1.3999999659300158e-06,6.999985958142126e-10,1.3473115810308613e-15,1.76332359705015e-21,3.3282903139700004e-21,2.711866232936551e-17,2.7156571420434722e-17,1.999995955104305e-08,3.989617754695541e-14,2.078357823693511e-17,1.696476275230623e-17,3.322411053463465e-15,2.49995524291549e-09,6.695073568194697e-15,3.7200906639986157e-14,3.399999981163894e-06,1.5080280306073848e-14,2.7173966000065344e-16,5.724014429896739e-16,2.392400885326593e-15,2.2872818456155737e-16
3800,2.2088656719879265e-11,2.7150963527644646e-12,9.996907435333662e-09,8.506710784053787e-14,1.0021125195808387e-10,8.932436235254538e-13,2.911086544884929e-14,4.611529967232069e-14,1.599989936325811e-07,1.3896089017776057e-14,8.99998796535774e-08,1.71168759650609e-14,1.0716878075150534e-13,1.3999999638725489e-06,6.999985502050137e-10,1.3755526152412378e-15,1.889928794627576e-21,3.5305547890560246e-21,2.9067058156430255e-17,2.9633306401842625e-17,1.999995879224099e-08,4.136174631479935e-14,2.064297319528355e-17,1.7052809436636655e-17,3.625353924679386e-15,2.499954645398472e-09,6.6945376934249885e-15,3.8986261375210997e-14,3.3999999809939046e-06,1.5433819343640048e-14,2.9031214404959186e-16,6.059418621726192e-16,2.4690282404231455e-15,2.2636855399991506e-16
3900,2.2090415326644314e-11,2.710443864840531e-12,9.996759207058578e-09,8.748817225822386e-14,1.0023605459983035e-10,9.457936332255741e-13,3.1843976212902524e-14,4.7090963070696106e-14,1.5999893749147563e-07,1.4210590495983196e-14,8.999986980118332e-08,1.725272497812708e-14,1.1109322736864543e-13,1.3999999621464817e-06,6.999984289715025e-10,1.5482361295505187e-15,1.977042660602214e-21,3.710865823839231e-21,3.2840823593815384e-17,3.1440655506344095e-17,1.9999955425916537e-08,4.400508113476039e-14,2.291302930685913e-17,1.8589606537618887e-17,3.902363565466173e-15,2.4999527792293615e-09,7.428251928302416e-15,4.075968918533908e-14,3.399999979729794e-06,1.637062873715067e-14,3.2368263039237087e-16,6.568599619443502e-16,2.6419756424046338e-15,2.373679384560051e-16
4000,2.1988147843958116e-11,2.7867922375320877e-12,9.996713088756072e-09,8.916110870376912e-14,1.002521318572652e-10,9.678541723636136e-13,3.4483306658246927e-14,4.8824616688803065e-14,1.5999887123516285e-07,1.4626867378820737e-14,8.999986351923746e-08,1.7792438169465415e-14,1.1600441379730257e-13,1.3999999589753686e-06,6.999982930540733e-10,1.7127560682148006e-15,2.1975828421922026e-21,4.161811213430115e-21,3.509844676438309e-17,3.6358406256038956e-17,1.9999950142250575e-08,4.790223493940499e-14,2.530656645810822e-17,2.0728897147827496e-17,4.373461586517067e-15,2.4999506676524185e-09,7.824926755876051e-15,4.2720024014963904e-14,3.39999997733649e-06,1.767851160749893e-14,3.8387280784279147e-16,6.988668069694171e-16,2.915913076995042e-15,2.518955496534725e-16
4100,2.1911472391106298e-11,2.8482742420072776e-12,9.996636851126247e-09,9.068067642322536e-14,1.0026953521144996e-10,1.038672334552582e-12,3.633881447667973e-14,4.843274655462124e-14,1.5999885317160268e-07,1.4616824338064415e-14,8.999985855871127e-08,1.7972394685523714e-14,1.1991469089208197e-13,1.3999999552132508e-06,6.99998121910203e-10,1.785689560526437e-15,2.4750785849391786e-21,4.5341112983362294e-21,4.074106882442769e-17,4.036692812320424e-17,1.999994754645989e-08,5.280459511448665e-14,2.7362580238392625e-17,2.2984400522503055e-17,4.856847771696263e-15,2.4999476438718208e-09,8.385331201021689e-15,4.4744889227322996e-14,3.399999976687508e-06,1.9102099148955704e-14,4.1852472172400614e-16,7.482257518372738e-16,3.2498081310604584e-15,2.5921882831153125e-16
4200,2.1872689122943288e-11,2.930197887565977e-12,9.996524767948031e-09,9.03652809017742e-14,1.0028949537854133e-10,1.0551538678133444e-12,3.8053428757541096e-14,5.022577974851794e-14,1.5999880110280044e-07,1.512225144059685e-14,8.99998544484492e-08,1.884392219941481e-14,1.2917710740167864e-13,1.399999951813166e-06,6.999979680913837e-10,2.0097404554540953e-15,2.6084701759223886e-21,4.951743521380849e-21,4.34787587746616e-17,4.455612575592434e-17,1.9999942763868154e-08,5.707020862339176e-14,2.956170268078692e-17,2.486568215146019e-17,5.224955882695177e-15,2.4999450494771386e-09,9.11589772042709e-15,4.600828437859353e-14,3.399999974044724e-06,2.03518745155225e-14,4.692901282027336e-16,8.029601026624165e-16,3.5276862314876736e-15,2.7083996590163733e-16
4300,2.1793809786883444e-11,2.9684264791193305e-12,9.996530550626704e-09,9.295192808030977e-14,1.0029983030649131e-10,1.0894139681154484e-12,4.090196940916777e-14,5.178971457044742e-14,1.599987570295278e-07,1.5384395538274102e-14,8.99998505948648e-08,1.884487722983205e-14,1.3246112034888584e-13,1.3999999495278153e-06,6.99997864110352e-10,2.121326311229496e-15,2.8503515579590474e-21,5.361564441572227e-21,4.766322150891776e-17,4.872260180914358e-17,1.9999937692799997e-08,6.063265698973584e-14,3.1213470412272746e-17,2.6711973661128988e-17,5.850150807823483e-15,2.499941639839808e-09,9.45233326475144e-15,4.765660508808442e-14,3.399999973408505e-06,2.184186864294358e-14,5.068464756074854e-16,8.353127883053401e-16,3.673895666184162e-15,2.877773524616946e-16
4400,2.1758406992422866e-11,3.089013042110124e-12,9.996426065468046e-09,9.634743730499819e-14,1.0032580254029654e-10,1.1423414172031811e-12,4.3264499167636724e-14,5.200889009873177e-14,1.5999871321528655e-07,1.551827524258895e-14,8.999984278155866e-08,1.951529736772402e-14,1.3654640358807817e-13,1.3999999460634355e-06,6.999976957450269e-10,2.2552876355849333e-15,3.0809774640399636e-21,5.7567675343472606e-21,5.0901941276270905e-17,5.2266993706813214e-17,1.9999933551826363e-08,6.657021232476213e-14,3.31315747528187e-17,2.7561371641087843e-17,6.291011537372901e-15,2.4999408777355833e-09,1.0123742367559738e-14,5.013222250286029e-14,3.399999971617645e-06,2.32446996202669e-14,5.703797970869963e-16,8.90981678504315e-16,3.930128216204063e-15,2.94263279337392e-16
4500,2.1596886295566888e-11,3.130926349612205e-12,9.996263490333688e-09,9.844581715538606e-14,1.0034385257604916e-10,1.1903843355747152e-12,4.596628372176061e-14,5.271276777717615e-14,1.5999866218840614e-07,1.5961063657749156e-14,8.999983557581986e-08,1.963616754625958e-14,1.41772877425438e-13,1.3999999430315524e-06,6.999975645082126e-10,2.405581327032963e-15,3.171325470657289e-21,6.180411473258724e-21,5.4626419190630126e-17,5.577353874764509e-17,1.9999930120891538e-08,6.923916882192589e-14,3.5436972998807584e-17,2.978262227903785e-17,6.557542562294731e-15,2.4999374381763378e-09,1.0804053560977703e-14,5.176937174401816e-14,3.3999999702598356e-06,2.3880620672919185e-14,6.035864937315733e-16,9.508784910423488e-16,4.194023782869802e-15,3.146522195364064e-16
4600,2.1544565644044737e-11,3.207036924579681e-12,9.996205839667435e-09,9.987519862722666e-14,1.0035576212628013e-10,1.2631592576523139e-12,4.715027744847173e-14,5.358973752054929e-14,1.5999858667953852e-07,1.611285529395328e-14,8.999982791742944e-08,2.029456842646625e-14,1.5013923841100865e-13,1.3999999397054171e-06,6.999973826707001e-10,2.5708996472899994e-15,3.3847741574780315e-21,6.472665431504766e-21,5.971779816715955e-17,5.943089197256357e-17,1.99999259566729e-08,7.412460795772379e-14,3.8133739069677095e-17,3.129611327915096e-17,7.055248308808516e-15,2.499934240939071e-09,1.1347136460117487e-14,5.3123713531694975e-14,3.39999996776832e-06,2.57478932235699e-14,6.441532498213894e-16,9.85808698387243e-16,4.5542530818628505e-15,3.216917945079353e-16
4700,2.1563231107705713e-11,3.279823621694474e-12,9.996102153505746e-09,9.977905230943747e-14,1.0037960736249636e-10,1.2926225113999441e-12,5.065777133649897e-14,5.552322695299655e-14,1.599985509615782e-07,1.661653098981032e-14,8.999982299632124e-08,2.0389119809625355e-14,1.5333665166992901e-13,1.399999936547961e-06,6.999972250600063e-10,2.712074554459636e-15,3.5935670546902055e-21,6.949859193874251e-21,6.252004630621573e-17,6.422134437803434e-17,1.9999921910391348e-08,7.850376781891834e-14,3.991968929020588e-17,3.295284350802131e-17,7.461092740949162e-15,2.4999329336463003e-09,1.1784381117882937e-14,5.635875446139595e-14,3.3999999665915904e-06,2.684941352730353e-14,6.957536639307987e-16,1.0413404138094474e-15,4.799563630812511e-15,3.355776738097153e-16
4800,2.1479655615698862e-11,3.296726305205224e-12,9.99604763435e-09,1.0175708440687566e-13,1.00395009278045e-10,1.3272766744921189e-12,5.226318764750393e-14,5.6742520949349457e-14,1.599985150565398e-07,1.7056142606108812e-14,8.999982107920462e-08,2.078500855564141e-14,1.5998701174041182e-13,1.3999999329009878e-06,6.999971170144493e-10,2.874582343714871e-15,3.7731205917299566e-21,7.24910113944334e-21,6.702926785665639e-17,6.685251487886124e-17,1.9999915682328615e-08,8.282854797516582e-14,4.1584063970143325e-17,3.460727402934813e-17,8.113259112351943e-15,2.4999294306242763e-09,1.2109843632824551e-14,5.837868955453217e-14,3.399999965337495e-06,2.766830504766157e-14,7.4353834916503545e-16,1.0896002704087102e-15,5.0653121933211784e-15,3.4055135603995196e-16
4900,2.135304289747557e-11,3.3719301108804347e-12,9.996018717232594e-09,1.033900991122819e-13,1.0041340279874252e-10,1.3616277534042045e-12,5.383418656988463e-14,5.817818355749875e-14,1.599984679917693e-07,1.703092678834645e-14,8.999981131367472e-08,2.1512592430156163e-14,1.6616315783846168e-13,1.399999931682933e-06,6.999969255078273e-10,3.0367359270762066e-15,3.9762955779973386e-21,7.67975123669737e-21,7.14490997639912e-17,7.175023976431952e-17,1.9999911878942536e-08,8.802201229695028e-14,4.3830006403047725e-17,3.689259054565908e-17,8.389490563881397e-15,2.499928143531992e-09,1.2710143593084984e-14,5.903219156762636e-14,3.3999999635716897e-06,2.904225411456716e-14,7.937039068335871e-16,1.1417810043548828e-15,5.336831249899488e-15,3.5238162144930563e-16
5000,2.1266461948270898e-11,3.4704310907363793e-12,9.995889435014415e-09,1.063773393662175e-13,1.0042937910072897e-10,1.404174788674391e-12,5.736866553441633e-14,5.823639924599871e-14,1.5999841277966435e-07,1.7681958323015286e-14,8.999980828368865e-08,2.1730164081133342e-14,1.6956583673482557e-13,1.3999999277783047e-06,6.99996794124676e-10,3.1480679604379368e-15,4.1778458183746006e-21,7.9803517275227e-21,7.434587381067672e-17,7.454405460138316e-17,1.999990893731588e-08,9.186313940030498e-14,4.550240322720901e-17,3.843213819045379e-17,9.003538097704585e-15,2.4999242247793883e-09,1.3426294924007485e-14,6.149066367815416e-14,3.3999999618235932e-06,3.0132266350098416e-14,8.371951358799377e-16,1.170801011517963e-15,5.4961969680291985e-15,3.659852773941496e-16
