miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
3400,2.2444205546217663e-11,2.426406584824114e-12,9.997191353750853e-09,7.731433111269901e-14,1.0018912101079659e-10,7.949238643826385e-13,2.5575197691602632e-14,4.102091037219231e-14,1.599990878107585e-07,1.2327456526507063e-14,8.999989046218093e-08,1.5327506420535927e-14,9.490928530973234e-14,1.3999999677544232e-06,6.999987245702693e-10,1.2273583055170248e-15,1.6433679528730569e-21,3.1360523690493554e-21,2.5761736719514493e-17,2.4302338172887783e-17,1.9999964401464585e-08,3.536675998857085e-14,1.798725744207068e-17,1.526501860374947e-17,3.1039037308935435e-15,2.4999609176756954e-09,6.054124179784865e-15,3.448044460317824e-14,3.399999983646587e-06,1.3931172233277199e-14,2.5100465816166106e-16,5.357749306032617e-16,2.1049542197633217e-15,2.0180318914273577e-16
3500,2.2324211889259617e-11,2.4723372867040883e-12,9.997204603590565e-09,7.947677212273283e-14,1.0019758530198777e-10,7.968574217135149e-13,2.7203998973506062e-14,4.341189671165234e-14,1.5999907225293687e-07,1.2714645217970749e-14,8.999988955978722e-08,1.5863942195003985e-14,9.634708395561905e-14,1.3999999664296793e-06,6.999987374878191e-10,1.233291635281453e-15,1.6418413508985599e-21,3.207391668439558e-21,2.5420670835180107e-17,2.6318782668509218e-17,1.9999961866289303e-08,3.706006883465467e-14,1.9020198714828282e-17,1.6339592237595617e-17,3.172895305742269e-15,2.4999592224150083e-09,6.097121149520772e-15,3.527664536935901e-14,3.3999999820581325e-06,1.433038222785084e-14,2.597282983050687e-16,5.44784073985045e-16,2.191562339151788e-15,2.078454881808843e-16
3600,2.2319522272712913e-11,2.5692328380101725e-12,9.997110169055505e-09,8.094198692364229e-14,1.0020556432789086e-10,8.351143789887468e-13,2.8227960151997023e-14,4.3132312858804874e-14,1.599990645379619e-07,1.3047776092687662e-14,8.999988322634367e-08,1.6211226900273427e-14,9.696907871544872e-14,1.3999999668261877e-06,6.999986873099957e-10,1.300850966318151e-15,1.7187103876182204e-21,3.2478415229329007e-21,2.6040044352155332e-17,2.7355966008625925e-17,1.999996237568633e-08,3.8791707533051887e-14,1.921489526495383e-17,1.6190012468363056e-17,3.2879597831857666e-15,2.499956837213055e-09,6.43505774210812e-15,3.6190195168290484e-14,3.3999999821444583e-06,1.4278678172454228e-14,2.7166089712713794e-16,5.521986359953273e-16,2.315044342798746e-15,2.1653869759895866e-16
3700,2.2197819450180304e-11,2.662368853976108e-12,9.99702367619788e-09,8.148083942166568e-14,1.0020879915850085e-10,8.550581183059133e-13,2.8167931018077753e-14,4.500397951706123e-14,1.5999901554589508e-07,1.3671161509419235e-14,8.999988041338493e-08,1.6552956678073208e-14,1.0140283742311158e-13,1.3999999647158695e-06,6.999986598547702e-10,1.3626328732399376e-15,1.7308757055346955e-21,3.3124251008570143e-21,2.7380166775734867e-17,2.714736601201329e-17,1.9999959928459783e-08,4.0230501520898734e-14,2.0242012690214704e-17,1.648661467889463e-17,3.322148536947396e-15,2.4999570831551567e-09,6.803798920169523e-15,3.763488740752209e-14,3.3999999817061344e-06,1.5259272082438907e-14,2.895529458574226e-16,5.932476660755144e-16,2.44358569107528e-15,2.273950409044682e-16
3800,2.214170992279978e-11,2.720912086104924e-12,9.996943949887061e-09,8.373291181811376e-14,1.0021814254037312e-10,8.830674046279877e-13,3.011693349690956e-14,4.554734472787201e-14,1.59999013910898e-07,1.3559042382217526e-14,8.999987932057068e-08,1.6985291423589574e-14,1.0455915532273362e-13,1.3999999651315393e-06,6.999985510856432e-10,1.3533542172004457e-15,1.876561052668111e-21,3.3844780739653835e-21,2.787184735816423e-17,2.8308947400384003e-17,1.9999958630654613e-08,4.0427031574571954e-14,2.1018267882400575e-17,1.774895674483856e-17,3.580624818609236e-15,2.499954775425249e-09,6.73541974627211e-15,3.831595302858093e-14,3.3999999812015747e-06,1.5764183501966436e-14,2.8956046941611704e-16,6.003766934992905e-16,2.4591576183184897e-15,2.2850640077751235e-16
3900,2.207600524730269e-11,2.7874956921887896e-12,9.996776679909274e-09,8.692011757638223e-14,1.0023007999853184e-10,9.380612082034529e-13,3.1796145158945824e-14,4.760281710952793e-14,1.5999895770188848e-07,1.4295487113395487e-14,8.999987397504341e-08,1.758733425210923e-14,1.1301043056089336e-13,1.3999999605737367e-06,6.999984648337942e-10,1.512377062324884e-15,1.9662059515379735e-21,3.732230383545374e-21,3.247825110485923e-17,3.155838844360902e-17,1.9999955796538285e-08,4.461310269752091e-14,2.2800571532215295e-17,1.885946422097378e-17,3.937170254659084e-15,2.4999531174897563e-09,7.25296715374269e-15,3.96516708783285e-14,3.399999979247735e-06,1.7010530085182643e-14,3.4192745879237547e-16,6.456737866657583e-16,2.722341436106156e-15,2.3902138040999535e-16
4000,2.1926456737998573e-11,2.801862735684013e-12,9.99674921544318e-09,8.932853429603852e-14,1.002507056062628e-10,9.577632867356603e-13,3.3456201351151605e-14,4.7761576296104655e-14,1.5999888394037106e-07,1.423048060311472e-14,8.999986657323504e-08,1.7892580241369844e-14,1.17039208656065e-13,1.3999999572854915e-06,6.999982837554902e-10,1.6420653720721912e-15,2.196982914049593e-21,4.217254012100109e-21,3.632155626996643e-17,3.544585511768348e-17,1.999994991349097e-08,4.8619546927908916e-14,2.436555565040278e-17,2.111366336814219e-17,4.315200536279779e-15,2.4999491623407547e-09,7.927561486355648e-15,4.263546817848657e-14,3.399999977992541e-06,1.8361261904621766e-14,3.8320319262233893e-16,7.109630297758923e-16,2.880137596240261e-15,2.489202601049632e-16
4100,2.1927968950794963e-11,2.911536777101225e-12,9.99662866999709e-09,8.878045609498512e-14,1.0027130718283719e-10,9.99856808175053e-13,3.671965977474081e-14,5.01687668778959e-14,1.5999884261921384e-07,1.463434522278537e-14,8.999985691082553e-08,1.8041574931939257e-14,1.2314416872482479e-13,1.3999999557929608e-06,6.99998105085195e-10,1.8244382063090276e-15,2.4345527707047973e-21,4.639196882555035e-21,4.030327792776184e-17,4.013514220544514e-17,1.9999946606265238e-08,5.2934818977683925e-14,2.6907873590597703e-17,2.2202761894815564e-17,4.908123717721714e-15,2.4999479518002167e-09,8.262976785975356e-15,4.381834488289907e-14,3.399999976557378e-06,1.9340008091026462e-14,4.3427739629781784e-16,7.563431753528584e-16,3.1914311918153236e-15,2.6799392070528403e-16
4200,2.1818430387587157e-11,2.8937098517655113e-12,9.996510837175465e-09,9.115411438234618e-14,1.0028810277751103e-10,1.0665698172727128e-12,3.7966302351790184e-14,5.0960649788356496e-14,1.599987904340742e-07,1.5332320740647322e-14,8.99998562298186e-08,1.8447124514978976e-14,1.2693200030520108e-13,1.3999999527679738e-06,6.999979848260612e-10,1.974345594400111e-15,2.623191594592192e-21,4.911200061785609e-21,4.382109803237553e-17,4.389909442709119e-17,1.9999941189611606e-08,5.766223096168052e-14,2.95801600312583e-17,2.4453583931119087e-17,5.253153617561371e-15,2.499944269148439e-09,9.171986039723308e-15,4.6606616237942524e-14,3.3999999745979152e-06,2.0548791977835234e-14,4.671702928828287e-16,8.114653563233516e-16,3.4557928288669725e-15,2.737418733305681e-16
4300,2.1746081801012187e-11,3.0033821579468818e-12,9.99643704887931e-09,9.383699221777835e-14,1.0030532174673718e-10,1.1178477830845104e-12,4.0590613616744996e-14,5.205006630126332e-14,1.5999873576410328e-07,1.5309947337646563e-14,8.999984536662507e-08,1.9136842267894852e-14,1.3449118451622707e-13,1.399999948792095e-06,6.999978756021087e-10,2.0855466041528777e-15,2.7963689400947327e-21,5.3082809756657706e-21,4.8397224533487526e-17,4.851199779547015e-17,1.9999936984741727e-08,6.119206046146336e-14,3.1666640713054805e-17,2.583899106740132e-17,5.682965900224008e-15,2.499942125590277e-09,9.457120231842144e-15,4.7342246968701934e-14,3.399999972638312e-06,2.1547926119874046e-14,5.23522345980729e-16,8.316238062677284e-16,3.7444595586795314e-15,2.847529761299665e-16
4400,2.1705458542530655e-11,3.0472925693388356e-12,9.996403381296512e-09,9.598241490926006e-14,1.0032443932614367e-10,1.16883206473076e-12,4.314213564337632e-14,5.1847359302381546e-14,1.599986728657648e-07,1.542537664333722e-14,8.999984253704567e-08,1.9549671595035918e-14,1.396345134816619e-13,1.3999999467988469e-06,6.999977086202661e-10,2.2398933488532163e-15,3.0300270193517988e-21,5.673577585907392e-21,5.0961007484265784e-17,5.1468864222980485e-17,1.99999340511413e-08,6.541752114561601e-14,3.31634046793624e-17,2.8420256697907233e-17,6.072928455741249e-15,2.499939934845991e-09,1.0202554680955171e-14,4.9380683833570534e-14,3.399999971066579e-06,2.253004054388998e-14,5.567210503364595e-16,8.997391361337186e-16,4.0320622899057775e-15,2.9861678273023724e-16
4500,2.1669537123533203e-11,3.0849570324665802e-12,9.996334314845911e-09,9.807886400115087e-14,1.0034474995386479e-10,1.1780739894753638e-12,4.545655506756648e-14,5.3322862893916436e-14,1.5999864565710686e-07,1.606276426687258e-14,8.999983331292227e-08,1.950191413792114e-14,1.4301891382398742e-13,1.3999999421483548e-06,6.99997499062467e-10,2.396743848715173e-15,3.2654230163012668e-21,6.061483435636386e-21,5.603800271865967e-17,5.5388396974878645e-17,1.9999928965267686e-08,6.99647065732632e-14,3.5405838392722877e-17,2.9470903543139364e-17,6.718891126866814e-15,2.4999368769138604e-09,1.0710150783592644e-14,5.1344017572886025e-14,3.3999999693806467e-06,2.387185416532438e-14,6.051662165155762e-16,9.323345881476817e-16,4.323775720338753e-15,3.137683802957536e-16
4600,2.1617614861523747e-11,3.168139967961513e-12,9.99620380820865e-09,9.823739989719613e-14,1.0036435400445567e-10,1.2400807667763343e-12,4.7201338825337804e-14,5.523847165120505e-14,1.599985948369553e-07,1.629947004087353e-14,8.99998302286178e-08,2.009930075866521e-14,1.4936616926398174e-13,1.3999999405329622e-06,6.999973777094339e-10,2.592344862537324e-15,3.3700641148933688e-21,6.3778094467983975e-21,5.854848980887478e-17,5.959950998245342e-17,1.999992551489271e-08,7.504140560732338e-14,3.747492719729371e-17,3.131320756852018e-17,7.166980712635843e-15,2.499935663233587e-09,1.1188023250556802e-14,5.4417925276950823e-14,3.3999999679448395e-06,2.5081207414859226e-14,6.452214692050484e-16,9.818076827597085e-16,4.536424866643635e-15,3.246419917457688e-16
4700,2.1492895095686078e-11,3.296550644435259e-12,9.996102166653964e-09,1.0070903360283045e-13,1.0037571397732339e-10,1.284139446569498e-12,4.953857941401703e-14,5.47518694724189e-14,1.599985615237318e-07,1.6669849510879605e-14,8.999982695842286e-08,2.0263007264653375e-14,1.5313630015868792e-13,1.3999999376396107e-06,6.99997194334285e-10,2.6739455192301372e-15,3.671404263790783e-21,6.930642404632255e-21,6.295748741929862e-17,6.412188017304421e-17,1.9999920776065074e-08,8.018246116153628e-14,3.904893771586491e-17,3.3672360802433393e-17,7.630327696744296e-15,2.4999322840991666e-09,1.1699583983890131e-14,5.6705844462272405e-14,3.3999999670354352e-06,2.6688261193491846e-14,6.977138712542997e-16,1.0468413349020937e-15,4.778602428461952e-15,3.3523185661300395e-16
4800,2.1403074830812277e-11,3.2969711145738384e-12,9.995997768423022e-09,1.0125362483062246e-13,1.0039797499439837e-10,1.313263630320012e-12,5.29537540419158e-14,5.577481270311477e-14,1.5999850175042748e-07,1.6886564680070718e-14,8.999981644229388e-08,2.1154178629323435e-14,1.6036811756201226e-13,1.3999999343520105e-06,6.999970943307744e-10,2.873092520348694e-15,3.850180122693907e-21,7.20951822108531e-21,6.765830533603363e-17,6.801429091072607e-17,1.9999916716952225e-08,8.444514187297509e-14,4.202172847648224e-17,3.4725043871435126e-17,8.00185856459274e-15,2.499930779216812e-09,1.2225353161418671e-14,5.864405345952693e-14,3.3999999649789227e-06,2.802514679013393e-14,7.494830143038286e-16,1.0965083739447499e-15,5.002690982419912e-15,3.4688241273883453e-16
4900,2.1331352488136974e-11,3.384219958224829e-12,9.995971315842074e-09,1.0531409488098923e-13,1.0040959148096697e-10,1.3810290454358457e-12,5.477063149282417e-14,5.660711285111253e-14,1.5999844295780783e-07,1.748465346318433e-14,8.99998119940822e-08,2.1432348985430657e-14,1.6533763343959706e-13,1.3999999307774775e-06,6.999968979666681e-10,2.993967438456246e-15,4.02459375581395e-21,7.601802140290677e-21,7.17082763881753e-17,7.041275334780525e-17,1.9999912156108664e-08,8.830079448391781e-14,4.366706086303663e-17,3.69191643480976e-17,8.361607310544807e-15,2.4999279536079135e-09,1.2746496636124947e-14,6.047209204190879e-14,3.399999963641395e-06,2.897026067439358e-14,7.907002493371781e-16,1.1468081876735404e-15,5.3294875171925515e-15,3.5105539339690124e-16
5000,2.131631112874176e-11,3.4110645031785804e-12,9.995942467436381e-09,1.0556326461140943e-13,1.0043429150680524e-10,1.4320843803936962e-12,5.711130839647152e-14,5.874371609233638e-14,1.5999839208659784e-07,1.7449932155667545e-14,8.999980665363843e-08,2.1636529277932348e-14,1.7043992412060887e-13,1.3999999273549807e-06,6.999968181351149e-10,3.179666430702812e-15,4.186015752683681e-21,8.084574947265486e-21,7.464939916302828e-17,7.408391261376332e-17,1.999990719355189e-08,9.245303483357538e-14,4.621911025278959e-17,3.8802560314002347e-17,8.949402426319261e-15,2.4999239991308663e-09,1.349529019780187e-14,6.168608109228903e-14,3.399999961917724e-06,3.063825728600474e-14,8.475976403382219e-16,1.1990438307736824e-15,5.509410732021477e-15,3.6729156724056343e-16
