miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
3400,2.2466177989006787e-11,2.3646375426486586e-12,9.997226315789589e-09,7.462135900026031e-14,1.0018439417643314e-10,8.007554518343367e-13,2.6036598562965516e-14,4.1388235725343734e-14,1.5999911978364527e-07,1.2477101928526396e-14,8.999988906132053e-08,1.5398433631812962e-14,9.479195094245652e-14,1.399999968530972e-06,6.999987401011968e-10,1.24593173292259e-15,1.6454780613545656e-21,3.0128269689774543e-21,2.451614380779252e-17,2.6021682489131655e-17,1.9999963140474166e-08,3.693368402851317e-14,1.8841521386908017e-17,1.5682033784755024e-17,3.0106402481205285e-15,2.499959196707229e-09,6.135058800073428e-15,3.4144689004832955e-14,3.3999999832929287e-06,1.350167326718033e-14,2.660107733450581e-16,5.337616728240954e-16,2.1201393452954322e-15,1.9830709336753676e-16
3500,2.2370706010874413e-11,2.5213219312433475e-12,9.997088061889165e-09,7.682688511993995e-14,1.0019906247129292e-10,8.184992876481842e-13,2.7741089697484026e-14,4.2669800174280485e-14,1.5999907235549435e-07,1.27722501734289e-14,8.99998852319362e-08,1.5584401112390346e-14,9.828467172243056e-14,1.3999999670742345e-06,6.999987171933501e-10,1.2916597949523002e-15,1.6502533954460688e-21,3.2446527569537328e-21,2.6581634031011505e-17,2.6990664896838218e-17,1.9999963402941337e-08,3.660960625627486e-14,1.855073867702673e-17,1.568933121796132e-17,3.1926970081001825e-15,2.499959120786168e-09,6.0702429376242926e-15,3.563028316962258e-14,3.3999999829386796e-06,1.4127222803796695e-14,2.6036864844294346e-16,5.368409344580953e-16,2.277849386565086e-15,2.1390527701193346e-16
3600,2.22573171842381e-11,2.533619544821531e-12,9.997015691541655e-09,8.139077396332932e-14,1.002008973265991e-10,8.244227464453037e-13,2.7194652281620084e-14,4.3780884016250606e-14,1.5999902930949732e-07,1.3043736075784715e-14,8.999988573583478e-08,1.6219141534239494e-14,1.0165944805570893e-13,1.39999996544258e-06,6.999986576239724e-10,1.2909616127730099e-15,1.7042894379871522e-21,3.3004924236452954e-21,2.6184111327640597e-17,2.7429060061053766e-17,1.999996063700057e-08,3.7860187473831985e-14,1.9351463751275546e-17,1.615688843328143e-17,3.4127697417446413e-15,2.499957779379606e-09,6.36207593842394e-15,3.653462406765916e-14,3.39999998243242e-06,1.4799014999352536e-14,2.6304831339122716e-16,5.615582802104986e-16,2.3629454518891597e-15,2.1144403728035236e-16
3700,2.222753880699236e-11,2.64601694160524e-12,9.996928919520973e-09,8.367555113674416e-14,1.0020098893387068e-10,8.822844284178751e-13,2.798551844668934e-14,4.546337137780451e-14,1.59999036021997e-07,1.3697866982028352e-14,8.999987961248113e-08,1.649466199555943e-14,1.0246287942435955e-13,1.3999999653635662e-06,6.999986530006589e-10,1.3666026447712616e-15,1.7678907293489497e-21,3.3899004649451476e-21,2.8535632439093216e-17,2.6893833385514348e-17,1.9999960090179387e-08,4.008372053040683e-14,1.9935709126607585e-17,1.7395269676840432e-17,3.298785047445549e-15,2.4999559159820166e-09,6.74759469821202e-15,3.6673147166056026e-14,3.39999998170751e-06,1.491987242818767e-14,2.8977521638058643e-16,5.714394391033425e-16,2.3683992306814478e-15,2.181354529705725e-16
3800,2.211084586834167e-11,2.704812213669247e-12,9.996849005789751e-09,8.454280518517739e-14,1.002118431938304e-10,8.922821283977376e-13,3.0273435985039215e-14,4.5503264987747054e-14,1.599989887147639e-07,1.3815500668866267e-14,8.999987968009875e-08,1.6827204149169767e-14,1.0330941918719879e-13,1.3999999634425816e-06,6.999985636629293e-10,1.3487328921894302e-15,1.8652705117166247e-21,3.3899670399549184e-21,2.901313396863948e-17,2.8638957464939846e-17,1.9999960116307796e-08,3.9721041109272686e-14,2.1132904848509058e-17,1.7890841010369426e-17,3.4548604945348803e-15,2.499955614253177e-09,6.944727008521619e-15,3.9114737938305084e-14,3.399999980663286e-06,1.538853666547245e-14,2.8976776586733785e-16,5.876531837992008e-16,2.4981244468871947e-15,2.3181037358665905e-16
3900,2.2088102331452623e-11,2.7825908273944082e-12,9.996834668538765e-09,8.609337644440292e-14,1.0023224421041218e-10,9.36743137317707e-13,3.2023064566589724e-14,4.640060794754758e-14,1.599989294454917e-07,1.4267800791335916e-14,8.999987027188052e-08,1.765657886782838e-14,1.1134935114696597e-13,1.3999999610869804e-06,6.999984291201106e-10,1.504650026219597e-15,2.0142812607753636e-21,3.7366154452346884e-21,3.1955141953127914e-17,3.1862577957509434e-17,1.999995600322815e-08,4.5438960509643453e-14,2.3206836541079898e-17,1.888577569582524e-17,3.9206504202418405e-15,2.499952231432154e-09,7.339439043285488e-15,3.9974828121317077e-14,3.399999979495893e-06,1.6545542246890013e-14,3.2275795975283905e-16,6.51457595322133e-16,2.6675805244069574e-15,2.3725401236280513e-16
4000,2.1951544139265435e-11,2.8484705071384715e-12,9.996750823010267e-09,8.762152283202418e-14,1.002462589506374e-10,9.781174407478792e-13,3.3651845270475826e-14,4.800649924563508e-14,1.599988730721085e-07,1.4276730934971146e-14,8.999986778983367e-08,1.774403991014967e-14,1.139419082221551e-13,1.3999999591890894e-06,6.999983126129438e-10,1.6577124936515289e-15,2.2208854113247606e-21,4.278760129492569e-21,3.615793300983512e-17,3.5339081174952134e-17,1.9999950052523836e-08,4.849705998008429e-14,2.5126041096294097e-17,2.1272643249871046e-17,4.477201808267023e-15,2.499950146179278e-09,8.01619038315555e-15,4.2479594932641404e-14,3.3999999782473033e-06,1.785774053182202e-14,3.716203596303447e-16,6.989174012719954e-16,2.9973524857040473e-15,2.473818764590709e-16
4100,2.1911903830376475e-11,2.8565900964157413e-12,9.996665671272027e-09,9.096541882768004e-14,1.0027384157685802e-10,1.0371322497475687e-12,3.67517022977501e-14,4.9022610671842187e-14,1.599988310540502e-07,1.467058136720985e-14,8.999985750206326e-08,1.8236435741724296e-14,1.2047723662600417e-13,1.3999999546620746e-06,6.999981158718056e-10,1.7809679778289015e-15,2.4447082834929392e-21,4.6138908130023855e-21,3.915211749419171e-17,3.9530492562682995e-17,1.9999947692915657e-08,5.2742588668663115e-14,2.7366778256253758e-17,2.2556820920481795e-17,4.759292847220125e-15,2.499947723645609e-09,8.26483403658154e-15,4.336521913493459e-14,3.399999975672748e-06,1.915838392447119e-14,4.2980577639099735e-16,7.386453253784959e-16,3.2648275333915086e-15,2.676463318568357e-16
4200,2.1848264136087063e-11,2.9244595915336518e-12,9.996504662356153e-09,9.282041192365099e-14,1.0029136813216847e-10,1.0630697374099279e-12,3.800866578172664e-14,4.9725443754683387e-14,1.5999877679659786e-07,1.5296724873019207e-14,8.999985540776857e-08,1.8486328747337606e-14,1.2608641704767232e-13,1.3999999524814224e-06,6.999980161815814e-10,1.941979299546174e-15,2.655684489099348e-21,4.856688196923674e-21,4.375134891083064e-17,4.440245420996702e-17,1.999994258393489e-08,5.735240370234452e-14,2.874055261983575e-17,2.4358910834806718e-17,5.376337706577342e-15,2.4999440098071786e-09,8.813097229738737e-15,4.5871127888719554e-14,3.3999999751005065e-06,2.006844760478809e-14,4.69538187890566e-16,7.931736488297909e-16,3.5075115662285998e-15,2.710888716180816e-16
4300,2.1795254940497088e-11,3.0172137243327007e-12,9.996503005249568e-09,9.298713185703728e-14,1.0030861307879463e-10,1.1024456012954142e-12,4.1019724001630264e-14,5.167024722999997e-14,1.599987531355716e-07,1.5552924895603124e-14,8.999984638300528e-08,1.876405547187613e-14,1.340900175790396e-13,1.3999999490511177e-06,6.99997798208721e-10,2.1519779385238897e-15,2.798410773529568e-21,5.36288206049474e-21,4.7195126415185456e-17,4.719580149378255e-17,1.9999937500551768e-08,6.224747070959933e-14,3.159997359635434e-17,2.6514095384424144e-17,5.723081724003922e-15,2.4999421162290328e-09,9.499195699132488e-15,4.80208552846122e-14,3.3999999733620175e-06,2.1803683835302105e-14,5.1946574394574865e-16,8.464782192135402e-16,3.768267946319881e-15,2.830041543151495e-16
4400,2.170494423722486e-11,3.0594610030938754e-12,9.996337720852125e-09,9.493176102520465e-14,1.0032215710368441e-10,1.150917629561002e-12,4.3179914699841665e-14,5.173149480739203e-14,1.5999867949709217e-07,1.5726864792257273e-14,8.999984406842956e-08,1.9265655094956597e-14,1.359039043892748e-13,1.3999999465260426e-06,6.999976469133484e-10,2.2755879519206167e-15,2.9715952481520322e-21,5.695505725863593e-21,5.149810894444825e-17,5.104371356002751e-17,1.9999933963311654e-08,6.658677499437161e-14,3.3863840764664245e-17,2.8422896273286987e-17,6.1798971993051995e-15,2.4999409407619136e-09,1.0017154986662084e-14,5.0537842940209116e-14,3.399999970935539e-06,2.2622235121158298e-14,5.582201001782563e-16,8.989555584808079e-16,4.056665344530809e-15,2.980501976360209e-16
4500,2.1617113488176574e-11,3.134666630988812e-12,9.996329325327622e-09,9.845421668835542e-14,1.0034514607115649e-10,1.1801111900366333e-12,4.5271784282401273e-14,5.358659798427389e-14,1.5999863623495898e-07,1.6022996271355957e-14,8.999983469268714e-08,1.9425448282055303e-14,1.4520268165852015e-13,1.3999999440499186e-06,6.9999756462466e-10,2.4201166406999048e-15,3.1794156744517532e-21,6.120096998894122e-21,5.460714615319136e-17,5.5194321658103034e-17,1.9999930094950452e-08,7.008161576774568e-14,3.5994147326971236e-17,2.975867519341484e-17,6.664892871395112e-15,2.49993770466914e-09,1.0457746765323845e-14,5.1283126567244604e-14,3.399999969530869e-06,2.4255634373056913e-14,5.993213489419897e-16,9.264411240627736e-16,4.2093304749429054e-15,3.055864708561686e-16
4600,2.1593794278835278e-11,3.174287520607955e-12,9.996190693783114e-09,9.856143507533319e-14,1.0036183101810407e-10,1.2566014275196965e-12,4.748726817549504e-14,5.465569934060084e-14,1.5999859122185413e-07,1.6497948370220226e-14,8.999982808047228e-08,1.9931687156909542e-14,1.51106864059841e-13,1.3999999395520065e-06,6.999973894774432e-10,2.57604373803845e-15,3.383182582246961e-21,6.422963817484909e-21,5.8500770977697e-17,5.929592396740145e-17,1.9999925865839173e-08,7.467762551932095e-14,3.789995691851785e-17,3.177203648123753e-17,7.132575014896615e-15,2.499935819558083e-09,1.109668995113079e-14,5.4141525221272064e-14,3.3999999680164065e-06,2.5735117414503597e-14,6.627864037614462e-16,9.886970613666956e-16,4.483268875959857e-15,3.219773106707994e-16
4700,2.1565703451975067e-11,3.2256018345537617e-12,9.99619264575083e-09,1.0115811308115557e-13,1.0037937200118755e-10,1.3037365941477377e-12,4.987899457521834e-14,5.479628187868285e-14,1.59998566309351e-07,1.6535051168474666e-14,8.999982339127966e-08,2.0837566491022708e-14,1.5388679691680974e-13,1.3999999376506615e-06,6.999972019206085e-10,2.6693440590336866e-15,3.678217571078079e-21,6.819498585118523e-21,6.269380455577444e-17,6.23806723225332e-17,1.999992076361484e-08,7.922248234176292e-14,3.910176584882805e-17,3.331788546955841e-17,7.622126970692371e-15,2.499933119563281e-09,1.1637823002019729e-14,5.509319610651988e-14,3.399999966977348e-06,2.6410280124616018e-14,7.06376735276833e-16,1.0398581164082548e-15,4.826241782011695e-15,3.2907632541612835e-16
4800,2.1425512465657372e-11,3.284104091351127e-12,9.996088224220782e-09,1.0284196735728716e-13,1.0040051137964188e-10,1.3291332721817974e-12,5.199721240249437e-14,5.630281941757377e-14,1.5999851629827942e-07,1.6749379453122918e-14,8.999981885189245e-08,2.105346688929246e-14,1.5864715280707947e-13,1.3999999337568754e-06,6.999971042073185e-10,2.839116314612465e-15,3.789080209328953e-21,7.13783646741594e-21,6.642272194277617e-17,6.707498563138534e-17,1.9999916888553685e-08,8.290581871721226e-14,4.1475260446396043e-17,3.458338319749859e-17,8.078325503852687e-15,2.4999301009402476e-09,1.2170614291052613e-14,5.831010385330692e-14,3.3999999649711495e-06,2.761487556057215e-14,7.352020215881622e-16,1.0718512431764812e-15,5.09268862209604e-15,3.4635528923485036e-16
4900,2.1337835052718306e-11,3.390559071296117e-12,9.995917292460934e-09,1.0302599048127686e-13,1.004202024621275e-10,1.3787601502547209e-12,5.4188975399353325e-14,5.742522823313117e-14,1.5999843680530357e-07,1.7103032625625138e-14,8.99998155543246e-08,2.1574602270495836e-14,1.6538708666202118e-13,1.3999999310879917e-06,6.999969034977219e-10,3.0156338283531587e-15,4.0304658583929745e-21,7.632638941341068e-21,7.016100744033264e-17,7.036650629276576e-17,1.9999912346137634e-08,8.666730096458565e-14,4.403318934481891e-17,3.6946008633458256e-17,8.338259456672796e-15,2.499926569681809e-09,1.275048486177845e-14,6.028603324359744e-14,3.399999963619745e-06,2.8653130477435427e-14,7.947076129896742e-16,1.1198674977500053e-15,5.301388935440726e-15,3.558340651069018e-16
5000,2.1343434478395606e-11,3.4535405612062574e-12,9.995839296615323e-09,1.0570446449135587e-13,1.0043744781679604e-10,1.4389722831328319e-12,5.6524328588855123e-14,5.899375199956417e-14,1.5999838792434895e-07,1.7729855707498582e-14,8.999980676152834e-08,2.1904085535886582e-14,1.7149114269500081e-13,1.399999928544989e-06,6.999967508777919e-10,3.1873673628546344e-15,4.1950327502715185e-21,7.981736014124653e-21,7.393306269360973e-17,7.419892481547053e-17,1.9999907483769918e-08,9.194475110999755e-14,4.555049938386395e-17,3.8941895818199125e-17,8.778118311301137e-15,2.499924664570245e-09,1.3215616743630642e-14,6.121667275084135e-14,3.3999999617676133e-06,3.005397612289752e-14,8.334888118835254e-16,1.1736752958885156e-15,5.500667519719769e-15,3.7056452777093455e-16
