milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
3900,0.0004830695816576048,2.3539410332693074e-12,0.0010285346895533255,0.11014761923416883,-0.00014017323278849277,-1.3023336681278088e-11,0.15849785800488234,0.014957640865398386,0.11643275930073012,0.22832476929303086,0.17484902638767863
4000,0.0003247575032601516,7.862830504764484e-12,0.0011452101827469131,0.1107297565496522,-0.0014945561901600708,8.153306149071775e-12,0.15710006500273,0.014926886080730332,0.11526052056772003,0.22916693667413585,0.1696217016539732
4100,-0.0007627684999911301,-1.4979452698982772e-11,0.00117150431533857,0.11137653287436709,0.0017447241580764,2.5076900203500056e-11,0.15326171899069857,0.014778226061229402,0.11787118087403294,0.22855760707347927,0.17052169182503313
4200,-0.00047791727134272494,5.1453127938797585e-12,0.001055367418339077,0.11040223645276157,-0.0007747697842970474,-3.8416449412310484e-11,0.15164310336326448,0.014506310969823508,0.12303268999677028,0.23372090025893408,0.16542943323630852
4300,-0.00010646658145849383,9.873985060293328e-12,0.0011315690432598835,0.1106244050953279,9.37115186195485e-05,-1.894379537965149e-11,0.14881676455382606,0.014139496117129897,0.12362507554160083,0.233524468878251,0.16489280547833896
4400,-0.0004278806958834003,-5.708325966228559e-12,0.0010594368935302103,0.11048278909006141,0.0009576572808832283,3.7278571757437915e-11,0.1471149946947443,0.014087926865126362,0.12510528637244525,0.2354671842472931,0.16344463830171913
4500,-6.992403128910609e-05,-1.122953336144929e-11,0.0011282314177673749,0.11091545657453537,-0.0014487110334612697,2.734575706507585e-12,0.14811907817121947,0.014129007806387879,0.1270423824490982,0.2364357623341589,0.1619812319478982
4600,-0.0006253899299964706,-9.15755150296321e-13,0.0009944197468093208,0.1103573183375079,0.0004949665212820076,-3.7024155791713667e-11,0.14619149609201335,0.013770592890599434,0.129947049402921,0.23905471780479487,0.1587866655166013
4700,-2.082262103515404e-05,3.275720667432074e-12,0.0010606898218895602,0.11056623351046459,0.0002210668060810256,3.166451252992277e-11,0.14432495167320855,0.013427945702128238,0.13053240322377582,0.2422780778185559,0.15904692844731919
4800,-0.0004199321388067218,1.50627107762947e-11,0.0011983561863553533,0.11154604041460922,0.001101270915828336,1.7753529938730553e-11,0.14185585424619626,0.01329680105690032,0.13320935475224666,0.2454149770001789,0.15631210308351942
4900,0.00010741664088103343,-6.175722463573451e-12,0.001147532156770004,0.1102721525243791,0.0016032768141399313,2.5957462674720952e-11,0.1405864963739523,0.013141265929488468,0.1367718159606268,0.24534450308535422,0.15462090985325366
5000,0.00018055285585479123,-1.2847914059929263e-11,0.001192065214723999,0.11109056963156733,-0.0015535284544452408,-3.2451303986832874e-12,0.13803030894898888,0.012956058825524986,0.1360641415536412,0.24782483948816875,0.15331811119021063
