milliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
2900,0.7891510214627936,0.1453531587930196,0.23970172915481358,0.25054094816741085,0.04751029820750739,0.035182719016689734,0.03202611456623316,0.020327148998998287,0.12205301386108532,1.0417958278180373
3000,0.7841422713795736,0.1475262217291146,0.23865980231460893,0.23136188938150576,0.030814030657207652,0.03585466944406547,0.03307667672323924,0.020632142639401066,0.12154019609055365,1.031098091288384
3100,0.7687542086670317,0.15207984075224862,0.2344973176835792,0.23908601740029686,0.10114419517883742,0.03700427184709556,0.03328229523853661,0.020697435039337377,0.12111692818548815,1.0212141324717867
3200,0.7644678697693478,0.1541697144249478,0.2261565992095339,0.22244553693747218,0.007175181138585125,0.03805614419290066,0.03405508696832952,0.021057409734717234,0.1194456575317311,1.018320617420329
3300,0.7533523319102166,0.16059913738328022,0.22588532819007198,0.2249908813916157,0.028618817326971035,0.038878143792982094,0.0346685327684024,0.021527532354474015,0.11883267177986259,1.0102636233486153
3400,0.7605978961890267,0.16179501834346097,0.22425290042928367,0.21425705682046609,0.10351617812774586,0.03915877096543604,0.03512796867691958,0.02184944742469538,0.11630808598588908,1.0033674739741854
3500,0.7453886478926914,0.16683371806395966,0.2200821330652496,0.2162996112746215,-0.010545735194419113,0.040211675958464144,0.036144913824865045,0.021709744958921636,0.1166849430057706,0.9922398690000862
3600,0.74522708553741,0.16918067920796795,0.22184884602572316,0.1994573569528738,0.0201681364751871,0.04164473742925295,0.03697184146395897,0.022108013662128913,0.11443681044288802,0.9855362305502638
3700,0.7366074986796863,0.17233297003112502,0.21619932581046253,0.19273081225451022,0.050059352477962296,0.04223039274695154,0.03759726348858915,0.022365997007049835,0.11309116424065845,0.9849615728341108
3800,0.7293103135195863,0.17795197277809569,0.2093492130804225,0.20797339495121298,0.08764017427681592,0.04303023382131966,0.0384655021141168,0.022758351282026815,0.11431518759847605,0.9699890460606939
3900,0.7363405176452645,0.18160866915485277,0.21011151692608995,0.19683405502899448,-0.014119660636124833,0.04392769120010316,0.039416503903992865,0.023106126128482455,0.11332733392378792,0.9717638171867089
4000,0.7337564238085211,0.18668300100526597,0.2042401282072874,0.19943881974287012,0.10094934346153944,0.04515476379844627,0.04102329794570584,0.02352076443278435,0.11141386266920149,0.9588031357863254
4100,0.7166232669159018,0.193174776274799,0.21206122866176066,0.18825469837740713,0.014909269510511816,0.04626440437957864,0.04121828194746415,0.023713208422140017,0.11141645840324758,0.952400142156847
4200,0.7347537362042631,0.19425308255045398,0.20223440847421487,0.19121487843050786,0.0017813407454665628,0.04704643692551295,0.0421934160986719,0.023963192979418957,0.1107963488216018,0.9447196439955924
4300,0.7171984172203264,0.20211375083817512,0.20394201447172536,0.19729847840979287,0.05149243824590967,0.04907522801433075,0.04367040163444678,0.02456837428665219,0.10950543279078802,0.9444962948704058
4400,0.7188688532904272,0.20495394577057566,0.20080323804477476,0.18573670427253305,0.01851551627497772,0.049313313047195564,0.044172697918038704,0.024713168674678,0.10931647615894031,0.9367199315750122
4500,0.7179694187914851,0.21051268562992265,0.2037176284628457,0.19224208801128373,0.0819061578458655,0.05055379615269135,0.045304632204607065,0.025450063335296962,0.10720227377740306,0.9232521903065511
4600,0.7231552475312891,0.2160558587930321,0.20282411462915795,0.19084747881891886,0.06816188025200177,0.051684891478666194,0.04638409540597566,0.025599799838961913,0.10713988167498271,0.9195636594550485
4700,0.7231033274237026,0.2200175689819996,0.20320115452797616,0.1875969612853074,-0.023351310694240006,0.053008368495065246,0.047650963175936166,0.02605522555288197,0.10622220754445012,0.9122315058365867
4800,0.7438557732773486,0.22477062421087157,0.20079676279048933,0.19168733547617212,0.09455411967360777,0.05427513791881113,0.04893890300852617,0.026562706434509163,0.10455487312855911,0.908887789097119
4900,0.7407381847323555,0.2292344146300745,0.20194345895519214,0.18719436067384757,-0.001016777091209703,0.05584290519305465,0.04947259701304481,0.026867936857893845,0.1054593914830623,0.9057334106827352
5000,0.7554113250493573,0.23590716411232482,0.20677117303764767,0.1905542376187742,0.0470526740098366,0.05753640562110664,0.050655831971317,0.027415091190299664,0.1027293466440845,0.8951868281974781
