miliseconds,Myc,E2F,CycD,CycE,Rb,Phosphorylated_Rb,Rb_E2F_complex,serum
1700,0.0,0.9473058465390501,0.2202845384376463,0.0990708323745514,0.01450721430553695,6.997399829574907,299.11052764444145,2.0
1800,0.0,1.2953747247901635,0.22189290768877093,0.11600858073905061,0.030355453985172184,6.797570649633038,302.07856382266925,2.0
1900,0.0,1.706027816539679,0.22389750323531246,0.13156445675728287,0.00015907447921088662,8.017450546566407,330.6848518660208,2.0
2000,0.0,2.1048315280970566,0.22765920028495037,0.14355526488238807,0.014687149596211813,8.571823471573264,338.324834237419,2.0
2100,0.0,2.6761778456195806,0.22711170412963558,0.14794224632640637,-0.007908816894963913,8.57169501475698,350.5366220119152,2.0
2200,0.0,2.9409171927714994,0.23029100043169065,0.16368362436389963,-0.0014133846783013337,9.249175814577566,386.44785554504205,2.0
2300,0.0,3.165620613402524,0.2302188255574216,0.16847059800342398,-0.011584674371579031,10.597089199526158,385.9993114663206,2.0
2400,0.0,3.9927064154091862,0.2330530324753169,0.1759475942914421,-0.007815722519713984,11.099629565041154,402.94649717147536,2.0
2500,0.0,4.358909381132471,0.23346019804079834,0.1807215630094825,0.00838372961258941,11.382404054944189,427.7840260589515,2.0
2600,0.0,4.559781309871175,0.23457151640312257,0.18972322887597814,0.010059168092026722,12.7160664455025,455.2259963214608,2.0
2700,0.0,5.112961823810012,0.23687117499741156,0.19681662095667268,0.004835033283363158,12.846119075646207,453.2275635908495,2.0
2800,0.0,5.279841898620553,0.234358393195316,0.20131978125192526,-0.014241930924134867,13.842490715711463,472.84992042953155,2.0
2900,0.0,5.955895987153714,0.2370351062594319,0.2074195726155868,-0.00818151999515582,14.093662535804452,484.02245282487047,2.0
3000,0.0,6.532448682382771,0.23806145004955728,0.20716208365422428,0.01730614491089184,14.893470476064692,510.9388983071048,2.0
3100,0.0,6.765237100674459,0.23667104002009634,0.2129381581546531,0.010088215724541938,15.61961297166751,530.6422102594366,2.0
3200,0.0,7.239915739286921,0.23752359060710085,0.21514039666143694,-0.002504220334149003,16.73080596439994,539.7055010617266,2.0
3300,0.0,7.5357822773200125,0.2397316831389153,0.21425312243920774,-0.012804139005730034,16.993534084884317,556.78790201209,2.0
3400,0.0,7.858825628207785,0.2397219133968678,0.21857167694741522,0.018124251442998913,17.950076333724496,578.3569597913817,2.0
3500,0.0,8.577711366499798,0.23983035800267266,0.21746849428041282,0.0007297959445765256,18.854930815564845,590.7202529244879,2.0
3600,0.0,8.962602654288618,0.2389472354991946,0.21784790319938188,0.010119776974142253,19.693141783386462,599.5651992350842,2.0
3700,0.0,9.106333777124188,0.23788864782382746,0.219211750573777,0.01845792612873354,20.41115094960789,614.6942538500366,2.0
3800,0.0,9.580121930679663,0.238164213637125,0.22421280529655943,0.00669654699239917,20.695275405989396,637.6344852916785,2.0
3900,0.0,9.97947420668047,0.23682860807264103,0.22388936458780306,0.0060495243167421504,21.71458920552515,666.2241785231703,2.0
4000,0.0,10.376940315571016,0.23726693692581896,0.22434038797474928,-0.0026348911329901635,22.01013896221738,676.0938545867806,2.0
4100,0.0,10.642966914796464,0.24008069644645272,0.2222706132212974,0.017076153281786362,22.711598818535034,682.1976324984432,2.0
4200,0.0,10.842864211607779,0.23967188442061796,0.22981023322049454,-0.01241797319801445,23.8675559955069,714.2524728825512,2.0
4300,0.0,11.432780626858708,0.2398145060610604,0.22565292551505886,0.01576202683926063,24.701656450321856,718.6306058656719,2.0
4400,0.0,11.801995793722122,0.2380085110992514,0.22394705253940295,-0.009077948390389334,24.721895248821724,726.8890864108309,2.0
4500,0.0,12.148585103789344,0.23860833810517365,0.22700365698151387,0.009232011638277252,25.878586452324445,763.6394599716673,2.0
4600,0.0,12.195236653561683,0.23816325247536702,0.22880170267935657,0.01803265527100741,26.241586366531156,775.80329576961,2.0
4700,0.0,12.624348894373698,0.24255624814413815,0.22590109182689114,0.011899605539316214,27.11979509542489,787.4294075670499,2.0
4800,0.0,12.676631306136265,0.2401613891075657,0.22697852388239362,0.020102434205969258,27.62864775588594,793.2681213030763,2.0
4900,0.0,13.354380469875295,0.23882379523721203,0.22621430196117326,0.0006456537944835545,28.54218153480857,821.5007775463948,2.0
5000,0.0,13.396830275344357,0.23949099750880315,0.2266625732615265,-0.015248950325102071,28.99716693142453,822.1902242607695,2.0
