miliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
1000,0.09877949102794387,0.003844947605874313,0.11899975257140816,7.173809294991046e-05,0.1060007797311393,0.10468197117345238,0.00013609226951844382,3.204794386147295e-05,0.19998450878564672,0.11480460943368424,0.0038651128299357572,6.266749931080157e-05,0.9999063498392811,0.002347820398202231,0.0022956267257260798,0.9976178635968199,0.019971419106313927,0.000890955653068603
1100,0.09847604200861726,0.004400506426320339,0.11899971204493816,7.765184207547956e-05,0.10600088081771124,0.10467520274044678,0.0001372164768052255,3.4508268633047985e-05,0.19998349499680407,0.11475868958211118,0.0036500526378329193,6.68533728771952e-05,0.9999054104903149,0.0023508249015639264,0.002299362457690681,0.9976007315785026,0.01997030045639829,0.0008888347990137584
1200,0.10725745704504205,0.005352609157603843,0.11899970496265838,8.571645037398675e-05,0.10600085393243609,0.10467305998877088,0.0001474166187587595,3.425775269332554e-05,0.1999822631169385,0.11474913518537222,0.00440629667377855,7.04021830828129e-05,0.9999059024296226,0.0023643009462446466,0.002308177371908088,0.9975973526916184,0.019968060223101245,0.0008926915078406768
1300,0.1267809593586301,0.0056401996026027475,0.11899967589409889,9.0192082847341e-05,0.1060009857504854,0.10466659754622804,0.00015318792641347566,3.62740766664342e-05,0.19998077238257117,0.11473278061391193,0.004522350438191228,7.430495232090281e-05,0.999905311129322,0.0023645537023726498,0.0023177103136098358,0.9975954117105564,0.01996415716404441,0.0008911331105278294
1400,0.1318829255713437,0.006073223610232814,0.11899966881578308,9.324089514264403e-05,0.10600110397114422,0.10466831884898423,0.0001541646471574776,3.663777456619197e-05,0.19997914759187874,0.11471775291213643,0.005365322545079596,8.154370256496122e-05,0.9999042355089259,0.0023761356443459773,0.0023189466340208355,0.9975880159416097,0.019961679099942325,0.0008977860804530753
1500,0.14147959823635115,0.006646989398186887,0.11899962410408596,9.792237352628262e-05,0.10600107640114775,0.10465965725556353,0.00015752787862651264,3.874824084701426e-05,0.19997782446476514,0.11469791351558835,0.005946691802035312,8.660571284122445e-05,0.9999040448978208,0.0023782777427089575,0.002324825214087785,0.997580847605009,0.01996085521064165,0.0008992456486911772
1600,0.1464436697495443,0.00693275290337885,0.11899962706777864,0.00010435548819874104,0.10600124711907355,0.10465300989571473,0.0001705552019249081,4.0184131510377356e-05,0.1999764498202609,0.11466250465694793,0.006228938316779404,8.806379222531007e-05,0.999903593117185,0.002380979338342149,0.0023224768350141325,0.9975751500404493,0.019957450500773122,0.0009014679077758741
1700,0.15687824606967743,0.007204479837554372,0.11899958297644889,0.000107612352048766,0.10600132406625502,0.10464541266938147,0.00016728249223172382,4.090798705100507e-05,0.19997496457888156,0.11462878052157516,0.006452810449669551,9.021448970690609e-05,0.9999018162925642,0.0023840045180698512,0.0023299687669273276,0.9975767185726918,0.01995696627060528,0.0009076458726243031
1800,0.16430954116780105,0.007646852220842034,0.11899957686286454,0.0001094831432902723,0.10600133453464546,0.10464312628598785,0.00017233490851180152,4.2072252679710326e-05,0.199974337725035,0.11462780211755981,0.006830770861784285,9.68043912694628e-05,0.9999024242284018,0.002383664092784343,0.002330851805681474,0.9975747986620441,0.01995286672644122,0.0009076656199490214
1900,0.16925302589433133,0.007973680335318235,0.11899953559421893,0.00011193518734005839,0.10600149764456741,0.10463578560054967,0.0001836431167987506,4.391372299451214e-05,0.19997270540276046,0.11459362990127116,0.007484318708251227,0.00010086626241685728,0.9999023841594051,0.0023887336128597123,0.002331556510483563,0.9975724605478776,0.019951128848928343,0.000916339019528058
2000,0.1787792991187606,0.008759063014902995,0.11899953222834546,0.00011694184376374552,0.10600146697515567,0.10463587740738789,0.00018549386415756764,4.604866984513118e-05,0.1999720122999599,0.11456111306914227,0.007669934692744682,0.0001021366743708343,0.9999013994592132,0.002386538153683616,0.0023324277687377173,0.9975725528630659,0.01994901691618979,0.0009205282862921015
2100,0.1938365756416695,0.009387981423675463,0.11899949209744437,0.00012038518146882992,0.10600159674926526,0.10463313640336976,0.00019596400685250803,4.5437821550995086e-05,0.1999712937116844,0.11456505010211371,0.008337847428175867,0.00010544026697504927,0.9999005693162255,0.002390340816445669,0.002330940852157542,0.9975688774709075,0.019947993525853545,0.0009207952050946874
2200,0.1971633931626737,0.009672587719369253,0.11899947955542702,0.00012414515407975832,0.10600162086820134,0.10462200720376323,0.00019942513782900194,4.845096077826223e-05,0.19996925048876024,0.1145294206078909,0.008380811220531945,0.00010808321912255313,0.9999004883046206,0.0023842825820392763,0.002332523764564397,0.9975612993378467,0.019944602778616143,0.0009278159899217985
2300,0.2018741507420462,0.009934037003056319,0.11899944295826173,0.00012734874060021836,0.10600176855236149,0.10461336029953192,0.00020143159936157086,4.850073778377815e-05,0.19996828650951423,0.11450449347144426,0.009353275235246629,0.00011268660662547647,0.9998993441058993,0.002384551611045786,0.002331592669197064,0.9975647742957648,0.019942781302080295,0.0009355365228730489
2400,0.21577248668074786,0.01030109729882849,0.11899942529329838,0.00012915679006618712,0.10600181452189046,0.10461200772746242,0.00021400336330531575,5.0922735787986086e-05,0.19996795277321042,0.11449353984111278,0.00925804119877587,0.00011284870499457184,0.9998993654724968,0.002387621546567644,0.002333012433778616,0.9975614298868433,0.019942924063280708,0.0009400141757498887
2500,0.22415774912743597,0.011353642699502961,0.11899940523825528,0.00013039084060478408,0.10600195284650582,0.10460065712582738,0.00021899765938502696,5.2206228257731646e-05,0.19996698507331212,0.11444218947130799,0.009806342777127967,0.00011473815247428688,0.9998986140514738,0.002390561236466073,0.002334147856942854,0.9975590667884818,0.019939033427601054,0.0009455049817872892
2600,0.23226942355729524,0.011765310598137534,0.11899938616450888,0.0001366867852241472,0.1060019395907117,0.10459556954578332,0.00022537601474992866,5.3339734173165254e-05,0.19996500464462386,0.11441560762370066,0.010248036560931498,0.00012156952640715361,0.9998974294231339,0.002386127536320499,0.002334067171614787,0.9975632799944883,0.01993834723642332,0.0009462755197692282
2700,0.23870719531768217,0.012051763173157997,0.11899937556932587,0.00013702377377296392,0.10600203392717779,0.10458958724320296,0.00023085093984768186,5.393583962152144e-05,0.19996394915995586,0.11439918853774846,0.010698058552912108,0.00012064593111783432,0.9998979300982958,0.0023920157388692418,0.002333220706229996,0.997564247219681,0.01993634212648326,0.000956410849752505
2800,0.23920235312990168,0.012725880793240768,0.11899935776473809,0.00013884606641156711,0.10600211517313989,0.10458882139466774,0.0002359931599492842,5.588341039066261e-05,0.1999633854421323,0.11437062814653366,0.011419268380748174,0.00012252772031715102,0.9998956823432714,0.002389584727544526,0.0023378724955429543,0.9975579957028912,0.01993602640087662,0.0009580504462375162
2900,0.25215035129465785,0.013181194543127833,0.11899933612590903,0.0001439741779027072,0.10600225654266156,0.10458399822558422,0.00023957835037596533,5.767179217780165e-05,0.19996247204561338,0.11434647879146977,0.011917336469668314,0.000126472838295471,0.9998964908100713,0.0023897046763111883,0.0023362483680844596,0.9975577164309216,0.019932882377387034,0.0009679713911689873
3000,0.25904825712517016,0.01374961791893456,0.1189993189878479,0.00014481674662079305,0.1060023565997538,0.10457161232785656,0.00024475658240580967,5.9831701893930906e-05,0.19996139169757923,0.1143485061409012,0.012349629703526066,0.00012973395539851062,0.999895150242437,0.0023886230782302247,0.0023364171518464342,0.9975613670750507,0.019931396296230423,0.0009704176370906253
3100,0.2715143376895361,0.013788679287763853,0.11899927073080736,0.00014780637328579423,0.10600239771514076,0.10457330523473649,0.00025540986017356677,6.122375193309946e-05,0.19995898026112532,0.11431140769607431,0.012810781848805164,0.00012900495547073123,0.9998951022607806,0.0023957959160214805,0.0023349920859000346,0.9975610445435987,0.019930064168854532,0.0009754894499552718
3200,0.27537937116121447,0.014818483009444439,0.11899927794630667,0.00014756256159271938,0.10600240432291358,0.10456054521976643,0.00026078323150289124,6.325319883134744e-05,0.19995850259836448,0.11428367951404507,0.013123895237687333,0.00013104133735084703,0.9998942272259833,0.0023900888607992763,0.002341099318000697,0.9975609901083706,0.01992838164011677,0.0009854022819076869
3300,0.2754943932219458,0.014998924376567368,0.11899925288744793,0.00014997531334084185,0.10600249752703267,0.10455844196242585,0.0002636371917416424,6.447207301322858e-05,0.19995728301949578,0.11424641914828004,0.013633172030375342,0.0001316971183905099,0.9998927216629092,0.0023890837390674905,0.002336123207927199,0.99756084061766,0.019927771284489845,0.0009889851596631806
3400,0.28832533800732435,0.015472305738671635,0.11899922717544278,0.0001541890340629886,0.10600258879259267,0.10455174187486527,0.0002758984856791463,6.572018899852454e-05,0.1999560006335437,0.11422963031599298,0.014214663271058945,0.00013291685710538657,0.9998935463611824,0.0023960676101338883,0.002342224318352331,0.9975568345282673,0.019925857224961742,0.0009958184424870666
3500,0.3011096178079412,0.01625461703164671,0.11899919792974464,0.0001556031056602418,0.10600264103458684,0.10454331614849922,0.0002780849545895311,6.624444513899177e-05,0.1999552883469304,0.11419964759718647,0.014825778865452563,0.00013704756577543361,0.9998931659173265,0.0023932045766855785,0.002334803385979501,0.9975527265423376,0.019924706685506055,0.0010030896994707285
3600,0.2968627758188885,0.01677736474313175,0.11899919202060417,0.0001576406416469926,0.10600274273905423,0.10453485557989677,0.0002872514496103799,7.017907060005116e-05,0.19995445694239744,0.11415546302344423,0.014912849135149219,0.00013568179448922017,0.9998925045173483,0.002391669971712733,0.00234189947245235,0.9975490841592571,0.019921045994547096,0.0010060426522641192
3700,0.3127729390369567,0.01671007286761736,0.1189991543052716,0.00015883296163769076,0.10600289550032464,0.10453162906461252,0.00029127644132618657,7.125423847593196e-05,0.1999541096734672,0.11414062881392067,0.015436781609215267,0.00014066760828450385,0.9998908457665696,0.002394619602677861,0.002336476527500489,0.9975505458928127,0.019921342967243405,0.0010178002286328237
3800,0.31271221585994424,0.01738856616202486,0.11899911921072015,0.00015793187795947152,0.1060028930200045,0.10452343073429808,0.0003046164731217616,7.150402423381229e-05,0.1999525134803828,0.11411302661467254,0.016420586726390202,0.00013996871741158185,0.9998897606610277,0.002389182916056741,0.0023387896578613812,0.9975534079382004,0.01991870438796741,0.001020758643377873
3900,0.3173322837181446,0.017757396867854013,0.11899911324474818,0.00016051210971275749,0.10600300967862658,0.10451372286085207,0.0003059921080974334,7.46824942782565e-05,0.19995070306660667,0.11405898186286714,0.016546816586492694,0.00013949078063892363,0.9998890893878348,0.002389113404277926,0.002338780638213079,0.9975550644113834,0.019918379156649863,0.0010321450242046463
4000,0.33181092243962756,0.018565219158375834,0.11899909478852623,0.00016142750759668884,0.1060030890381851,0.10450215356885553,0.0003119538087185454,7.63048811164815e-05,0.1999504770066979,0.11405322468138418,0.017230956993413492,0.00014342511769803353,0.9998888283220285,0.002390818249238409,0.0023368190701810263,0.9975524248364348,0.019916162476318146,0.001039241099836293
4100,0.33081196685735004,0.018759640847415403,0.11899906736780463,0.00016121641194135591,0.10600313427170167,0.10449793585162019,0.00032623917913607135,7.71702194371229e-05,0.19994947014557407,0.11400403345520284,0.017224230579365164,0.00014448181187845494,0.9998881970995026,0.002392982946430061,0.002336622839794769,0.9975500749848266,0.019915416617487074,0.0010419553014539167
4200,0.33829684858098596,0.01929249519254711,0.11899906628348592,0.00016271726070046956,0.10600327081244734,0.10449218618673879,0.0003321243368148959,7.897042021571819e-05,0.19994858074774047,0.11396962519383337,0.018221651480117878,0.00014298188186168795,0.999888038981499,0.0023944692515745864,0.0023430857839797548,0.9975495198918436,0.019914246913995428,0.0010479835917671628
4300,0.3498145842126849,0.019896172772022335,0.11899904262102244,0.0001630770704287473,0.10600337375708326,0.1044889957107396,0.00034180282453313615,8.23573256876238e-05,0.19994657623513062,0.11396125003120122,0.018356987117204803,0.00014331667151772526,0.9998877926526767,0.0023949517271562,0.0023362788662485753,0.997551127969974,0.01991222077496386,0.00105471747399919
4400,0.35561125192852183,0.02034759093676472,0.11899900713414813,0.00016710276362553658,0.10600338878629936,0.10447481185249999,0.00034061060963223963,8.266291031079447e-05,0.1999467519956727,0.11392179775394115,0.01924729149798623,0.0001464654819921054,0.9998868208791939,0.0023954535310107996,0.002337495819179218,0.9975424512717731,0.019912787386335732,0.0010671588286102003
4500,0.36144831094139046,0.02125165768715865,0.11899898073195987,0.00016804659188530591,0.10600346328833896,0.10446715021709926,0.0003569651653240803,8.495461042703483e-05,0.19994520611481514,0.11388356548532709,0.01956457159758816,0.00014666456594055027,0.9998851258033213,0.0023907128908406375,0.0023402994968514906,0.9975492440857191,0.01991121111459236,0.0010760308983474947
4600,0.36971998768194636,0.021557039462046842,0.1189989661308002,0.0001676574210733067,0.10600352374981299,0.10445601456612137,0.00036179526829796397,8.725939295570317e-05,0.19994416270301962,0.11384641975836339,0.020006204171102094,0.00014662276862540237,0.9998847823729494,0.002389647225471343,0.0023407499428591905,0.9975439865774026,0.019908277406238094,0.0010843871843093042
4700,0.3715550391396129,0.022214551035747657,0.118998960287926,0.00016805152795283147,0.10600362158753508,0.10445204714953243,0.0003709883017092968,8.84476418258626e-05,0.1999429244186902,0.11380340430063052,0.020320852153426057,0.0001496542720921672,0.9998845266818602,0.0023959651537234904,0.002340814066035269,0.9975407470815275,0.019906855944948246,0.0010887269823681778
4800,0.3850338995305187,0.022609087546612606,0.11899892328243228,0.00016850058331544705,0.10600367676325058,0.10444177817386088,0.0003750500055345983,9.120692643563319e-05,0.1999425495461566,0.11377266286155852,0.02088576844668565,0.0001492347694937876,0.9998826184249814,0.0023913271902879737,0.002336528223970444,0.9975391315294837,0.019907252556087992,0.0010938105952934395
4900,0.38661152106555513,0.023120807338421163,0.11899889421982902,0.00017036573645102054,0.10600384487024898,0.1044384625613687,0.0003841917742679046,9.352136691351394e-05,0.19994178009806346,0.11374714259164655,0.0213115374593586,0.00015213353146347052,0.9998831146877106,0.0023929214830696326,0.002336557489274407,0.9975379981092032,0.019905613482026345,0.0011037682848750974
5000,0.39204168265848416,0.023592692524205646,0.11899888782496831,0.0001702440724505816,0.10600381953950776,0.10442428553963552,0.0003961862332767536,9.603649093412988e-05,0.19994109791917417,0.11373080318187212,0.021846322735373597,0.00015195769345690787,0.9998828772101337,0.002389939000348004,0.002343349791792988,0.9975454159239467,0.019905418671983033,0.00111204869470394
