milliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
2900,8.539515188446447e-05,8.52599060379559e-05,0.00022263436527673972,8.45135793348736e-05,8.306539750932842e-05,0.00010365525522739137,5.321492021604069e-05,0.0027314710922003048,6.06385949811992e-05,0.00019741008251411858
3000,8.301883168685172e-05,8.253344863261365e-05,-0.00011158209165442114,8.357559603698263e-05,8.002886943282035e-05,9.882446565341431e-05,5.334602222686462e-05,0.002842959826101113,6.018529467212477e-05,0.0001962609415445603
3100,8.16938026696852e-05,8.201867371502035e-05,-4.603787834777488e-05,7.865014754876688e-05,7.726916462001344e-05,9.709133636313088e-05,5.1025805234936123e-05,0.002907358106464152,5.7355554326422094e-05,0.00020141204839257067
3200,7.72778458588984e-05,8.337457860733632e-05,0.0002580335119410687,7.839727355578646e-05,7.838495935973793e-05,9.518350074715828e-05,5.123377759847357e-05,0.0029927682355912477,5.51676168161339e-05,0.00021123324822611017
3300,7.383274328278147e-05,8.024597335724324e-05,0.00023653904136801602,7.54636874795127e-05,7.416314289972157e-05,9.563899806378268e-05,4.9765254133315e-05,0.003145222559085066,5.362782022763548e-05,0.00021451854672718826
3400,7.310895702420601e-05,7.435985984759719e-05,-2.8159134484733136e-06,7.153128137958024e-05,7.332851779145662e-05,9.165888372175468e-05,4.6279001053711875e-05,0.0031964471791722897,5.354823307538636e-05,0.0002242392962833579
3500,7.062955624207609e-05,7.594448436049104e-05,6.7340559459881e-05,7.362654945331839e-05,7.107010231528185e-05,8.929178701147411e-05,4.656635827874926e-05,0.0032867243661050334,5.339461443808056e-05,0.00022803766942693725
3600,6.906195105452731e-05,7.034570739943084e-05,3.798597675381967e-05,7.143812932133545e-05,6.951251747927056e-05,8.811275038933014e-05,4.728537483330804e-05,0.003244919137526733,5.210470578951623e-05,0.00022860014249776375
3700,6.601651764447593e-05,7.201497571541771e-05,-0.00015954962818721594,6.642831845166816e-05,6.721029194266467e-05,8.53243574863965e-05,4.2374247884302594e-05,0.0032807986505546008,4.900488553526537e-05,0.00023469680426562367
3800,6.663427974000477e-05,6.266571658425268e-05,8.473252886954371e-05,6.736034681914662e-05,6.40032421508208e-05,8.06023773671809e-05,4.18207129310933e-05,0.0033442590224846123,4.959730412129126e-05,0.00023957477395703788
3900,6.24063960706527e-05,6.986233119371383e-05,4.4485696257387186e-05,6.571534963486422e-05,6.371804044427044e-05,8.266468011421166e-05,3.904053790799088e-05,0.0034791821333739876,4.628355748597752e-05,0.0002507463123301768
4000,6.216413994698961e-05,6.12522410615249e-05,-0.0001851729003295953,6.255913172258368e-05,6.387016808818447e-05,8.035238994499083e-05,3.913643143554469e-05,0.0034046130580486144,4.414981953219915e-05,0.00024894365786884214
4100,6.16035184614384e-05,5.896224558853645e-05,0.00012422039757854056,6.28913231867264e-05,6.063830172642558e-05,7.519839865217584e-05,3.730047383943556e-05,0.0035403066866768365,4.3893531053067516e-05,0.0002537443280915562
4200,5.775596011933239e-05,6.193706479894936e-05,2.5767457702568896e-05,5.743640063805921e-05,5.959217497709104e-05,7.225274661721238e-05,4.077940017666512e-05,0.0034530932243391527,4.365583377126394e-05,0.0002585749295363074
4300,5.629234518972534e-05,6.150724123001512e-05,-3.311548882929818e-05,5.989121245714601e-05,5.6834563481042044e-05,6.907482087178562e-05,3.722377065458853e-05,0.003455826800691782,4.2252707664983485e-05,0.0002545250330553411
4400,5.766413832860065e-05,5.785133525804463e-05,-0.0001159799976627884,5.430241784860447e-05,5.8565109042466746e-05,6.990692646954524e-05,3.3960800791894465e-05,0.0035383362150366096,4.047077782956908e-05,0.0002663280551589576
4500,5.440602289994676e-05,5.774196310013866e-05,2.1907023285293533e-05,5.302612582213184e-05,5.6221411881810406e-05,6.896528736038074e-05,3.7475429251769955e-05,0.003635403228427031,4.0923583675619665e-05,0.00026881785718754206
4600,5.1713845199446344e-05,5.463623329193602e-05,-0.00011832009360590599,5.1052736323888565e-05,5.149919111970539e-05,6.830607406496356e-05,3.387806672974735e-05,0.0037821419050807076,3.967069566247007e-05,0.0002623143601609025
4700,5.256288923025689e-05,5.632712124983147e-05,0.00012374644522263073,5.3338644692083914e-05,5.028742552940002e-05,6.442782879271385e-05,3.3394440977976254e-05,0.0036379717207826404,3.616842659428229e-05,0.0002741931583974536
4800,5.175031474821153e-05,5.077073257269164e-05,9.380760098289444e-05,4.928396568726572e-05,5.277975695721588e-05,6.35381965248765e-05,2.9939115991670203e-05,0.0038701333540079293,3.801384731005635e-05,0.0002709703311479961
4900,5.04105900278855e-05,5.418472438199674e-05,-0.00012346183245496355,5.001650246455224e-05,4.931452885706902e-05,5.911114263812279e-05,3.3391644943807974e-05,0.003737709940635995,3.53848241297783e-05,0.0002832242592854871
5000,4.976395839599122e-05,5.1262676837473266e-05,-0.00010687783219035673,4.989041995156386e-05,4.7615198066205016e-05,5.9221067591751966e-05,3.1841647783311945e-05,0.0038169872833640657,3.660114927155141e-05,0.00028471029714090886
