milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
3300,3.409550992723007,0.8855880420540884,0.06960052478417895,0.2464005236745497,0.4323259688896617,0.004659597143845857,0.14585805219164372,156.0434369080629
3400,3.409811180473434,0.8861237875389113,0.06976450001028996,0.24632194311880817,0.43202996439133046,0.004662020990787162,0.14584362871830234,155.91300783514674
3500,3.4077059216220227,0.8879086087542101,0.06990117408255285,0.24689196123597895,0.43199120237172334,0.004664164510108675,0.1454414257845839,155.77286748779127
3600,3.4054301018110724,0.8883465394556447,0.06998603943748326,0.2471714754496902,0.43170062847502044,0.004666839246193115,0.14546808587978025,155.6707616587426
3700,3.403606038897175,0.8895787783239771,0.0700868510147845,0.2484129210609096,0.4314267917729013,0.004667022895130237,0.1451229751959158,155.6431121924365
3800,3.3971855931099983,0.8898401815815609,0.07004332185516884,0.24813974048746085,0.4313784662227361,0.0046718700762832625,0.14524306266488873,155.62569892562314
3900,3.399423642575433,0.8903601102390397,0.07030307398132432,0.24905138465204696,0.4311029863137502,0.004674911180725202,0.14485128526870739,155.46399747768467
4000,3.39384782963201,0.8906786604777469,0.07025201715842522,0.24974319197878078,0.4311645161458295,0.004675479128896159,0.14483305634104796,155.46548640996397
4100,3.392152226636569,0.8920950363893887,0.07039728769531396,0.2501698058989116,0.43081754493610247,0.004682516879847767,0.1448552250702849,155.33499600690183
4200,3.3924218684742224,0.8930964758158474,0.07036729663224499,0.2501214804388568,0.4307085408729093,0.004684614204143751,0.14451343615778212,155.3928591479051
4300,3.3889864715411817,0.8927300129577604,0.07059502710671209,0.25088637429742205,0.43049018451343996,0.0046878268866499765,0.14459780175043543,155.2662163249152
4400,3.3850049807824862,0.8937884706376215,0.07063702243672886,0.25120536698895746,0.4305222827128123,0.004693307281546939,0.14433561125763103,155.25762095149884
4500,3.3852392802579803,0.895256060411495,0.07069850474779497,0.2517595655335311,0.430435583539148,0.0046939540456162375,0.1443126681747145,155.14927129575344
4600,3.385317791120885,0.89538439611551,0.07070250173888186,0.2516411776406748,0.43012258628909444,0.004701192504505682,0.1440823250296344,155.08177927504832
4700,3.38206283061674,0.8964087866929796,0.07077035276913363,0.2522693450392823,0.43017055900721846,0.004705096639524421,0.14410579204587104,155.02283739686885
4800,3.379032512294496,0.8966394539591918,0.07078324013819526,0.2529706124595613,0.429921150242636,0.004706707237032147,0.14394065351530966,154.89026561983164
4900,3.3765660213124318,0.8968542317853605,0.07099479982468315,0.25308937939136467,0.42960051568062474,0.00470946385942959,0.14383690257856388,154.84685959494982
5000,3.374708554362191,0.8985898761375056,0.07089772365716254,0.2531159473041859,0.4297018635418428,0.004715011729313381,0.14374472428711155,154.74149367205916
