miliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
3200,3.414285876004738,0.8846327026096488,0.06939932406565877,0.24576363294370568,0.43252718277074,0.004652305596263841,0.14590494787686595,155.97515151495176
3300,3.4107575404396178,0.8855573644565025,0.06966839609515289,0.24593089812928035,0.4322987488494973,0.004657020314275673,0.1459081453070164,156.00020212555708
3400,3.409523598107211,0.8867818678968659,0.06982709783666563,0.2463848707756912,0.43219416040878994,0.0046579220559298225,0.14569709019214128,155.86083059582145
3500,3.4051700224691563,0.8878145072496993,0.06989647292576312,0.247105796248604,0.4318169032214795,0.00466206943941028,0.14564874115667545,155.8641076128638
3600,3.4034623379777322,0.8876143692657891,0.06996011708992372,0.24795019155539802,0.4316962535877541,0.004664619376132206,0.1454452882161376,155.7271880603217
3700,3.4025630618822307,0.8894332523599409,0.07003098798213109,0.24774649375438396,0.4314915197501632,0.004667142175545977,0.14516867571518288,155.6384844422645
3800,3.398278134068737,0.890085523632219,0.0700520676565877,0.2488590423711982,0.43151356056971285,0.004669191251689375,0.14515695023570593,155.533264938818
3900,3.396046895290934,0.8903478372626988,0.07024933334569697,0.24884037777943988,0.43136028723233355,0.004675019537116998,0.145109746396982,155.4477951010686
4000,3.395867710010236,0.8913454365404803,0.07028433485787446,0.24915821123820273,0.43111613838895135,0.004677874572210606,0.14501676196187954,155.40514420007577
4100,3.3929018994777933,0.8916280269817177,0.0704049207185677,0.2500602542789351,0.4309572762405267,0.004680876979117861,0.14476555562957794,155.4477836913026
4200,3.3929216958829196,0.8926666532548747,0.07055539556445584,0.2502112800370544,0.43079767452726675,0.004682588455513665,0.14448834940437472,155.33184328468622
4300,3.3888351670505643,0.8937676968964632,0.07052397240571716,0.25085516755299114,0.4306798567307136,0.0046908265111599064,0.1445140210727647,155.28945591610403
4400,3.385578393309546,0.8938556662059755,0.07053121938121203,0.2511741720775866,0.4303220931942232,0.004689901059254816,0.1444395849436369,155.17870412480306
4500,3.3845139551004713,0.8944615781206177,0.07063160939480347,0.25170362701285265,0.4303083047481862,0.004696450302101969,0.1442423087592194,155.04094427307692
4600,3.3825950591343945,0.8953445258212315,0.07078131774181604,0.2522232303497966,0.43017333739185626,0.004701769658014323,0.14404674469407241,155.10050702319273
4700,3.383647951335936,0.8956269353447265,0.07084029265074716,0.2522899625390417,0.4301037693555809,0.004701859142050285,0.144084499929838,155.02695094818273
4800,3.3786318878945,0.8962765753106153,0.07092663857437081,0.25278617167408945,0.4298638651596216,0.004707738112558995,0.14385316146484273,154.88363007873792
4900,3.375842412531645,0.8975463180342959,0.07088183317097169,0.25310423588856545,0.42973832253972605,0.00471179074893086,0.14386960749491343,154.83249105699923
5000,3.3754723462481957,0.8977464935163284,0.07100396924087651,0.2534569697222053,0.4294856208309828,0.0047129414744146335,0.14370266760878783,154.82678782485632
