miliseconds,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rast,ERKt,Xt,D,Kt,Fgf
2400,0.054710893329381956,0.5669252288620835,0.0012570109447098137,0.019061939703628936,0.007183087090934841,0.0008641447658897785,0.13558357475337193,0.0038127550521392683,2.8984705624778497,0.3339885936164555,0.6498385073945213,1.9939738169839363,1.8144697470325313,0.35017498922532325,0.09854477329022909,0.017960743545860223,2.0,2.0,2.0,2.0,3.0,1.0
2500,0.05041973931416101,0.5724083647486707,0.0012948390789489163,0.016085883973311593,0.007197030209406062,4.8947328658209186e-05,0.14176134253889852,0.003208479997407217,2.8972850221671056,0.3435034226459415,0.6772314135334327,1.9935454523228058,1.870416673234022,0.35958385070377374,0.1091736585642024,0.016552278372768823,2.0,2.0,2.0,2.0,3.0,1.0
2600,0.0540829210408504,0.5747081247275084,0.0013017338740936506,0.0171849198861086,0.007014263061098061,1.3939801049655078e-05,0.142491943385303,0.003577936455698828,2.8957059842720154,0.3499970038689281,0.7013196385918786,1.9689353191827483,1.9541700461314506,0.41212638889127085,0.11997207773376044,0.01644109075733645,2.0,2.0,2.0,2.0,3.0,1.0
2700,0.04544671336667501,0.5744717854298959,0.0013153931288123072,0.01398140344578444,0.006989817401125619,0.0004938292732750771,0.15212139320987078,0.00329953440508663,2.8941380261713325,0.3587908935393779,0.7160115075897555,2.0035411182746117,1.9903326180238161,0.41059037851932284,0.11905461964072324,0.017850396905144287,2.0,2.0,2.0,2.0,3.0,1.0
2800,0.04776941795111592,0.5773669138192372,0.0013369728119253716,0.013915237549551108,0.006861864308477886,0.0006362759356388714,0.153371556856337,0.004013994884951838,2.893028027982517,0.37164406594794475,0.7590369639210944,1.976546327844177,1.9718835146121316,0.461419614143789,0.1315278395628273,0.017349416165318893,2.0,2.0,2.0,2.0,3.0,1.0
2900,0.046698080044529806,0.5848113602509729,0.0013808812143267495,0.013332833334132476,0.006863369304179726,0.0010202042512390624,0.15685562850008922,0.004268625902085807,2.888949426175054,0.37580740775021354,0.7747283143250039,1.9807533621167135,2.017414355625927,0.5019032901472599,0.1463925913563993,0.01739544951645672,2.0,2.0,2.0,2.0,3.0,1.0
3000,0.04580214068797767,0.5868718661092526,0.001368868715212327,0.01229898319552453,0.006781328360280902,-0.00011631946124662535,0.16370007861121547,0.004285324770662501,2.8876736682042408,0.37874362706162706,0.7942250302051568,2.0049388184382035,1.967123986680979,0.5267590307815687,0.15655339861388365,0.01664548434353795,2.0,2.0,2.0,2.0,3.0,1.0
3100,0.04424606358446419,0.5919793840850893,0.0013759287908129882,0.011642334866257787,0.006680476021405056,0.001226121200831964,0.16709289211524161,0.004420002400036251,2.886548325685605,0.39614636737299175,0.8204957459433778,1.9723405578295523,1.9958690529754948,0.5731652732830762,0.16048080216532468,0.016763737765880846,2.0,2.0,2.0,2.0,3.0,1.0
3200,0.04063132288020663,0.5951023278194747,0.00139358967615228,0.011622453499864958,0.0065164866811738414,0.0012341285420460568,0.16692188033162983,0.004959102159757926,2.8840649263074836,0.39525989712822085,0.8443047082061008,1.984407947963323,1.997238396564197,0.6076563553026798,0.17027561556356308,0.017797041478514183,2.0,2.0,2.0,2.0,3.0,1.0
3300,0.047362869421639496,0.5909004794661976,0.001430034448820669,0.009678397483409781,0.006378793441077746,0.00030746304167352786,0.17340752362231837,0.004356140009361268,2.883698630987726,0.4033083994996766,0.8456006081347608,1.9862706889553825,2.0131983826333606,0.6089507352106291,0.18773745436394162,0.017835297105817032,2.0,2.0,2.0,2.0,3.0,1.0
3400,0.04069103547552697,0.5984579479307568,0.0014517044127789005,0.008932751923452095,0.0063117995244289645,8.378925954349078e-06,0.17765717949080703,0.005051350577484606,2.881093370382229,0.4224235271356208,0.8817295663330795,1.9804225386809007,2.0146167283038454,0.6631079682529216,0.2004699664783796,0.019587976993175743,2.0,2.0,2.0,2.0,3.0,1.0
3500,0.046542892050745945,0.5984896321514045,0.0014764002214904504,0.007539987405546317,0.00615040802358597,0.0008183373795033391,0.17948996453112046,0.004954999516524224,2.8807021203441208,0.43179834859241617,0.9025189684355325,1.9705446165679028,1.9915890805792797,0.6855062936170743,0.21714895944710952,0.020216327792993104,2.0,2.0,2.0,2.0,3.0,1.0
3600,0.04733847089638718,0.6066685889172918,0.0014586980474311085,0.006719342760003878,0.00601704108828647,0.0005410178689538763,0.1882489757564833,0.005314670063002931,2.876908985374012,0.4396407812056048,0.9068900421462976,1.9939233033723074,2.0325260277246846,0.7335009032653291,0.2274768461715488,0.020175930553770302,2.0,2.0,2.0,2.0,3.0,1.0
3700,0.03977525992699807,0.602000056376573,0.0014881417561466309,0.007726347860590461,0.0059378442952383315,0.0007522531711839864,0.19156431205298524,0.004639753878801792,2.8747639760766184,0.4480614687559357,0.9450111509188998,1.994765305738655,1.9677564714282838,0.7580315609907248,0.24244835795315564,0.02306360157062852,2.0,2.0,2.0,2.0,3.0,1.0
3800,0.044819235408778135,0.6054345632269758,0.0015219371931290099,0.0070438764944379855,0.005825526250226454,-1.799404032052569e-05,0.1941702742784561,0.005080152307065211,2.874194351692983,0.4467492180862408,0.9464615605709092,1.9999286402461476,1.9936405064347515,0.7987518667730638,0.24987303832194158,0.023797837522622246,2.0,2.0,2.0,2.0,3.0,1.0
3900,0.04402923472570495,0.6109133720182394,0.0015044233754544086,0.005935354237880783,0.0056719435191563,0.0007118930179188722,0.19767870013291988,0.004768066915731435,2.872152372489642,0.46345636870447326,0.9833674362991673,1.9998593651548644,1.9881972690643799,0.8172378034251011,0.27119047940434904,0.023752772293153406,2.0,2.0,2.0,2.0,3.0,1.0
4000,0.04711867756733015,0.6162749526678539,0.0015363237838218716,0.0049818710023706745,0.005616563992456098,0.000927916727934111,0.1999311376298716,0.00470598075734215,2.868994469204773,0.4707377789351252,0.9987507212376622,2.004815598584061,2.0291447550568784,0.8309558100012224,0.28502875256390975,0.024833476692020955,2.0,2.0,2.0,2.0,3.0,1.0
4100,0.03952778650528728,0.6104771746083374,0.0015413629159773058,0.006792607472255358,0.005494868013651361,0.0003333434987464552,0.2027987640024497,0.005816296775222766,2.86709375988685,0.48254801782803347,1.013670572793837,1.9912440381147132,2.0285841402141043,0.8884901635688153,0.2936213846070959,0.02663420915148539,2.0,2.0,2.0,2.0,3.0,1.0
4200,0.03923348664864575,0.6131899574147219,0.0015626428199684783,0.006417568814039036,0.005371756462216411,0.0008810172508611991,0.20992670155276813,0.005139857004266175,2.864241291864353,0.4814770176709646,1.0606262839262108,1.994671847745576,1.9969356400665366,0.9258052258911237,0.3162554644058122,0.027492658674648847,2.0,2.0,2.0,2.0,3.0,1.0
4300,0.04560356563716499,0.6175228497658366,0.0015687871055446966,0.0036975103493348043,0.005158525358233269,0.0014284711849918306,0.2122675255562189,0.004945936006478735,2.8627854702509685,0.4947836426646911,1.0730694272111845,2.000738075664198,1.9908861883935534,0.9609348904575671,0.32810233467348654,0.030296433697370125,2.0,2.0,2.0,2.0,3.0,1.0
4400,0.044126082128684886,0.625737389038424,0.0015737298804368537,0.0033625441931887214,0.005159579216997235,0.0007302685829540047,0.21721335760740737,0.0051598321447305735,2.8592176748218265,0.49730625384377714,1.0892508487065404,1.9802574975077594,2.0003026894951774,0.9791345724574956,0.3380782203097716,0.031625942908353896,2.0,2.0,2.0,2.0,3.0,1.0
4500,0.03911558354347883,0.6243588933662201,0.001619008563517313,0.004042743529693776,0.004943708948696786,0.0013814257037868018,0.22093420475227707,0.005414168489306481,2.859335378741019,0.5121583296562221,1.1074676096983556,1.974524193521734,2.032113694762811,1.0023451741752716,0.3537928117399745,0.0326335371834423,2.0,2.0,2.0,2.0,3.0,1.0
4600,0.04828854302044348,0.6243413667340393,0.0016250331068037728,0.0046286589926688,0.004842958987650718,0.00029229174526435324,0.22612000807250524,0.0054913358923293215,2.8549383449851757,0.5198037811064425,1.1342870782836263,1.988634949024042,2.0043220893839186,1.0386893423199115,0.3763484876081439,0.034032597092094254,2.0,2.0,2.0,2.0,3.0,1.0
4700,0.04426137402268951,0.6256742473901127,0.0016279072791936483,0.0034649133926921683,0.004738154843861547,0.0003711972560552396,0.22903694963841661,0.0060690505222565135,2.8535781668515394,0.5305159589291246,1.140261523275151,1.9771106036938841,1.9726922283658357,1.0744826918802735,0.39275978509383613,0.036941317413025566,2.0,2.0,2.0,2.0,3.0,1.0
4800,0.046123549876249885,0.6345361556714287,0.0016434604360193342,0.004609862171575538,0.004672744100041377,0.0009812969602944893,0.2344500348814658,0.006305129476652165,2.851840460753294,0.5350861937489374,1.193718318221796,2.0006269963273704,2.0311318402554766,1.1168316569946528,0.4063561177387608,0.03748170714311843,2.0,2.0,2.0,2.0,3.0,1.0
4900,0.03997929760618824,0.6280573919561397,0.0016904795510603898,0.0025861899525733882,0.004557187823028669,0.001225624245152289,0.23292907178770794,0.006959995058163596,2.849274616017061,0.5463852281969732,1.1999866506417611,2.006678813715925,2.02442399798729,1.1227079927896284,0.421607027595108,0.039238104142841124,2.0,2.0,2.0,2.0,3.0,1.0
5000,0.04253063037072364,0.6322903780779533,0.0016757980387527025,0.002285900490091237,0.004352682367217997,0.0004263317187009145,0.24118798284765944,0.006913179829028462,2.8463137814471406,0.5450452866072888,1.2140391107796722,1.9785694796294622,1.9857323822404636,1.1685377072406222,0.43944988264224266,0.04126859197449863,2.0,2.0,2.0,2.0,3.0,1.0
