miliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
2500,0.005466769342480096,0.06309955153214149,0.4482640269641134,0.05603490344770883,0.6436923706019899,1.5664316213200615,0.7802015037122941,0.04001251006111296
2600,0.005371890046592573,0.06310312423014902,0.45291550888374493,0.05338615680614658,0.6239226544545468,1.5856984683506046,0.7955811501628222,0.03920425706909246
2700,0.005289067039929834,0.061868965377710805,0.45719411442173036,0.05234564770026182,0.616542667828623,1.5869224231599859,0.8373577455860735,0.03731245668587765
2800,0.005114609126455744,0.060243894638776246,0.4527334735893146,0.05201428006107802,0.6036830202328635,1.5995062674122094,0.8597914451131997,0.035698800915069516
2900,0.005093926728998134,0.05968454087517934,0.45525877349560434,0.050359401260577114,0.5876779568925811,1.6115334770770249,0.855319674902963,0.03453606677377453
3000,0.004971453370351048,0.0586936137918284,0.45800804484917684,0.04838603545668403,0.5784004051132445,1.6093880455429392,0.8759782140920722,0.033203848223702426
3100,0.004809302714742716,0.05690680648343667,0.4568276002014233,0.048187045427453966,0.5704407683728936,1.6178230735517571,0.8932646089105923,0.03105803661374174
3200,0.004671643249819345,0.0563772743272499,0.45605898232778913,0.04788427803197899,0.5628287078378004,1.6278209051668282,0.8969118026460946,0.03180954630357524
3300,0.004521719926020257,0.05508577278437161,0.45451398234916257,0.04643905594882485,0.553518742759792,1.6285553026216053,0.9209901649922962,0.03085974128327421
3400,0.004446348823657122,0.053897353147863994,0.4530859925562229,0.045351702828326027,0.549933906394522,1.6439191025553421,0.9472771049970518,0.028871680478936224
3500,0.004491428458239366,0.05326724919123282,0.4511865923174692,0.04297197694886314,0.5391604732077864,1.642991103958141,0.9552990661769751,0.027709315468611245
3600,0.004188108275233687,0.05136527920955991,0.45397934478194724,0.04227194175173989,0.5152412823533257,1.6574339980133237,0.9623897358327053,0.02637384555287863
3700,0.0042000861646542716,0.05120830115016992,0.44707847365246545,0.042272746991415706,0.5171664067629806,1.6597906211001112,0.9957774582425852,0.025226379429232244
3800,0.0041135826723299,0.05046219540813765,0.44453082485169043,0.040960954946906415,0.508039675435571,1.6514507297159764,0.9935752433974229,0.025380117497711577
3900,0.004074235385307301,0.0501955380922495,0.43836972513306954,0.040236420515492664,0.4866966279623019,1.6593447652240771,1.0008396616910926,0.02300657251367637
4000,0.003899007442471262,0.047620285529543976,0.4289250747570319,0.03817349958029087,0.4914245413053117,1.6535402113813615,1.0074029310859176,0.0233450729833777
4100,0.0038918318176190112,0.04681826609522621,0.4250105716010954,0.038166651818199074,0.47282867546007257,1.6553411732344436,1.0300363305010622,0.022139992525459673
4200,0.0036588219010192297,0.04696088355601973,0.417798470957172,0.03753864898288456,0.46801618437603404,1.6579726571400668,1.0525266970310794,0.020496458363661464
4300,0.00361029124268797,0.04532433788910129,0.41852063179266524,0.036430791201744306,0.44948153787822764,1.6599923507161167,1.0526390458285708,0.020694978122647353
4400,0.0036300598168601274,0.04417990304679269,0.40859849690686056,0.03464528520960191,0.4529451731641954,1.6595199002416854,1.0649967733122476,0.01955687562364167
4500,0.003475157255322828,0.04337753052494467,0.40706450036318104,0.034420722052700886,0.4480813123392248,1.665069309145378,1.0800568734035645,0.02060660570948204
4600,0.0034890974139033318,0.04353796410445551,0.3934743562877033,0.03451283021044171,0.42931022339804736,1.6626057366080957,1.070447961078257,0.01761637272699208
4700,0.0032194369952437585,0.04228807552952981,0.393082382214227,0.032528648839047915,0.42344031705290447,1.6625524803761669,1.0961238202679588,0.019059009002874345
4800,0.0031405179178333117,0.04149261780978023,0.38017549467521855,0.03147188619357395,0.4118674294114873,1.6667773945471593,1.1070157377911989,0.01858959922904402
4900,0.003211732049960068,0.04031833825975881,0.3775482503780163,0.03258492469500788,0.40238117614430835,1.6603759945674073,1.1187962195371384,0.017703230465416234
5000,0.003117152764615973,0.04100186904504589,0.36893516413725097,0.03125610096999083,0.40297662458233596,1.6682103394931245,1.1204564445605856,0.0173319676919283
