milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
1000,0.03867661183053399,-7.902184387703373e-08,0.004194818003692799,2.370035802900971e-09,0.004223239849683175,7.467558047448053e-06,1.0571846823468083e-07,9.34478937481541e-07,-1.2376056911301038e-10,0.008485043801492608,1.2609380703029165e-06,7.257038936786263e-14,-1.088804182366249e-08
1100,0.040301225001196574,3.0631966326915696e-06,0.004394730111989525,1.751998625990197e-08,0.004497513199968127,1.3351975437344937e-05,7.63417910505347e-07,1.0632430275551248e-06,5.297463042050613e-12,0.008487337172923342,-1.1234547341049677e-06,-4.7137469439877957e-14,7.861411662359395e-09
1200,0.04294042079980945,3.6508750535617e-06,0.0053494756628953664,5.179286530226059e-10,0.005279128446517539,1.2385491830324498e-05,4.062867101337615e-06,8.853785045693247e-06,-3.187124361686374e-11,0.009464943350047036,7.834638716083727e-08,1.0218128400072996e-13,6.06061112552263e-09
1300,0.046969618535254276,3.883990762727549e-06,0.005061557456732763,2.6436005371829973e-09,0.005897033527912886,2.444126218893925e-05,2.931842879615494e-06,1.2213000174899049e-05,4.436433235864457e-11,0.008974636903923569,9.121227760928125e-07,8.328249749782843e-14,8.990668197060912e-09
1400,0.055549788567393274,6.450964766465343e-06,0.005813672250210707,1.539041289251899e-08,0.006112466672832343,2.0489156640706773e-05,1.971888599803149e-06,1.4099083556522746e-05,1.476906207323855e-10,0.009653122590377717,1.4368325804545543e-06,-6.60742064631553e-14,2.3144978221049476e-09
1500,0.05530772532457237,7.4415258917205555e-06,0.006258697414623103,1.0010567198606376e-08,0.006192093781060025,2.281189701867665e-05,4.415443229544724e-06,8.311815727429932e-06,-1.22309120438473e-10,0.01045242448860346,9.014365862901745e-07,8.825401156988793e-14,2.5184272562068303e-09
1600,0.06022865370562715,7.2079096798676075e-06,0.006624616794541434,1.6970980540923863e-08,0.006402099402774456,3.0009923079891685e-05,6.317736666147917e-06,1.7195697206487666e-05,-3.457033368349312e-11,0.010215511718008405,1.7652200233482415e-06,1.243807057127581e-13,8.287146696646839e-09
1700,0.06522217786269956,9.68397521357014e-06,0.006271481878019635,1.9656447496122643e-08,0.007021603766590961,2.9882136884331272e-05,5.916486180525435e-06,1.2582964649951775e-05,1.8038929834196828e-11,0.010465042628241395,1.0792236018167171e-06,1.228815408284656e-14,1.45287990388237e-08
1800,0.061463948065179165,7.99887556881056e-06,0.007232563240555923,1.8281365162117977e-08,0.00736448709634541,3.7502163462367544e-05,5.122861251654098e-06,2.144358569339915e-05,-9.107436280218138e-11,0.011431264557678384,2.885422791990193e-07,-6.6810780351726e-14,7.411016579631681e-09
1900,0.06350532524844586,8.524461037841057e-06,0.006818000738021492,1.4584611113279231e-08,0.007687026176249795,3.298328068704121e-05,9.793468939786592e-06,2.4505380360603748e-05,-7.334495946720548e-11,0.011833260905570396,2.166468044671427e-06,-3.416629012941808e-14,1.4592792725296552e-08
2000,0.06888575633269882,1.1210577397225929e-05,0.007454493083723874,-3.216372267189954e-09,0.007440557948479901,3.386284512714052e-05,9.585288337669776e-06,2.6331463055132178e-05,-4.25379108755135e-11,0.011273230107436036,5.492785379244466e-08,2.5731965913031424e-14,1.509127134878255e-08
2100,0.0732759665392469,1.2405503980252253e-05,0.008014517176736527,1.847253941470708e-08,0.007774960504706033,4.401086333152283e-05,8.227798794320356e-06,4.52620235369912e-05,1.6785625011765674e-10,0.012277835758170659,1.9238950219816557e-06,-9.417699423685615e-14,-1.0802688702162554e-09
2200,0.0828112190259906,1.4883502426620319e-05,0.007986446726238126,1.3909534483413347e-08,0.008894562929026776,4.898024321599958e-05,1.0067856948336562e-05,4.25862346244226e-05,9.58518680190388e-11,0.012055531039049758,3.6420367820308e-06,1.1532077993296933e-13,6.771474358172389e-11
2300,0.07961028400348975,1.9181692246759997e-05,0.008075626118890561,3.843835334334157e-08,0.00842793496055127,5.0393137631128354e-05,1.5479992913560672e-05,4.264694314767863e-05,2.7077636541419576e-10,0.012392552956437375,4.675085788754959e-06,-6.409274210923893e-14,1.3756797144546791e-08
2400,0.08753563107826821,2.086585110134308e-05,0.008824160871234622,3.245490696440501e-08,0.00933286753012595,4.7597173192762756e-05,1.5896450952380223e-05,4.460176352093658e-05,9.727679177752454e-11,0.013481213553262265,4.554977196167704e-06,1.0612096340031004e-13,1.662518532593651e-08
2500,0.08459055986184186,2.039511101086483e-05,0.008861568469159769,4.2404478772636694e-08,0.009229448589433205,5.6074906102260726e-05,1.3866871716536293e-05,6.130680632903682e-05,2.9882760347775293e-10,0.013400581496011678,3.656362579864153e-06,-9.724806459669122e-14,2.8305313521172922e-08
2600,0.09500397791146302,2.0329176645728076e-05,0.009780424078648202,4.382533060702154e-08,0.00981445690147382,6.0922788728579536e-05,1.6802529462747712e-05,6.988377441502578e-05,1.6819874707749605e-10,0.01344157484294027,5.953305055751502e-06,1.4903755398740303e-13,1.737911992861325e-08
2700,0.09596461373313175,2.7971765732783923e-05,0.009880685495587025,3.576005394905033e-08,0.009795687696736199,6.223240777969392e-05,1.7700023357682687e-05,6.338775163758923e-05,2.906391522513071e-10,0.01384099672916271,6.254724937180006e-06,7.203938288802164e-14,3.023775316395305e-08
2800,0.10179124497696995,2.5705521043546645e-05,0.009966921828037269,5.066385761870581e-08,0.010473960154893582,6.642481988318896e-05,2.314978034574882e-05,7.077294492545028e-05,4.5958586064281423e-10,0.014238416433974973,4.881928709261773e-06,-4.9708072695947956e-14,2.343258896761144e-08
2900,0.09888435959001828,3.1456071231428374e-05,0.010412981176155231,6.850444953935186e-08,0.011119700316923649,7.43210207581761e-05,2.2733553954270696e-05,8.341592002292143e-05,3.976730600875314e-10,0.014166131308524692,5.878090609739358e-06,1.4883807635617715e-13,3.249840445381596e-08
3000,0.10185646206678775,3.0107480708062008e-05,0.010536941809947261,8.130416669556562e-08,0.011345969941367683,8.20415907825038e-05,2.4357304827696038e-05,9.798565623239353e-05,3.983492589905338e-10,0.015093730176580618,8.938007997861066e-06,-2.090540532965231e-14,4.290412713015258e-08
3100,0.11285714361112884,3.498083739609779e-05,0.010740076409457903,8.757223257185523e-08,0.011675926643867986,8.161600855390213e-05,2.6137402944680275e-05,9.813741403916278e-05,6.498415438360532e-10,0.015061968729889342,8.524846645023413e-06,1.1283532022849554e-13,6.130866156508074e-08
3200,0.11070040176041436,3.908661059336911e-05,0.011065067039653025,1.0228834042474378e-07,0.011717089758590501,8.151937561296536e-05,2.9205756820100248e-05,0.00011519534168062784,8.184839867031173e-10,0.015542083239723002,1.2657927452911104e-05,3.710396448539756e-14,6.179637329508616e-08
3300,0.11165063948323815,3.720033124158298e-05,0.011266486253381575,1.042584707107127e-07,0.01223223169523951,9.659053912575829e-05,3.049211733497927e-05,0.00012338811120163744,8.855562613017312e-10,0.015862175464204008,1.4233546708461175e-05,2.413847049109078e-13,7.529088680867635e-08
3400,0.12113941650092591,4.383441064917835e-05,0.012148480634536007,1.3446894862584992e-07,0.012691078036422993,9.12245947555629e-05,3.458907927054482e-05,0.00011665431644746578,1.0941167307778549e-09,0.01588426071288868,1.4346338698243569e-05,3.652380777113928e-13,8.227198096361955e-08
3500,0.11688370118179751,4.914789693583358e-05,0.01159152064887471,1.7174508678938346e-07,0.012819835751937092,0.00010454786899160566,3.349292949308281e-05,0.00013845809622282948,1.0909167558010956e-09,0.016317644902821477,1.7484918574805217e-05,2.936365314444324e-13,9.583369882821135e-08
3600,0.1249892582306529,4.64775201558636e-05,0.012646695304737438,1.6609177118808914e-07,0.013436089697130203,0.00010867135656367486,3.767633030980867e-05,0.0001503589538450418,1.1136469481380169e-09,0.0169151368372971,1.7419357721871446e-05,3.7720005649477824e-13,9.683606512448171e-08
3700,0.1316899321589645,5.458560290872477e-05,0.01282345398433502,1.8606077589040137e-07,0.01296945848709475,0.00010556695703888018,4.270330054071718e-05,0.0001621890500442556,1.339550895855573e-09,0.017271610679546953,2.1662530754258076e-05,4.0711178263421227e-13,1.0275011196810382e-07
3800,0.1331529794277971,5.2736620412060306e-05,0.012684804076583065,2.1818531187736105e-07,0.013909946997522718,0.00011218264198378183,4.125795095039256e-05,0.00017357680597446105,1.5938816656817653e-09,0.017271757454788973,2.3720184742134903e-05,5.893979463367334e-13,1.3626812402697404e-07
3900,0.13785761421394468,5.971022542845576e-05,0.01270752811724981,2.2847804727207935e-07,0.014435398464895418,0.00011819618086125808,4.424189634592085e-05,0.0001885211313378091,1.6684054097660136e-09,0.017735347957820842,2.359607165380773e-05,8.790237427541867e-13,1.4141345691419637e-07
4000,0.13803026433338741,6.495993751484042e-05,0.013040653714606242,2.853031855897733e-07,0.014012044900064044,0.0001342539536800623,4.7808494489038435e-05,0.00018719425230251418,2.0198156277592744e-09,0.018141085079915784,2.8599777897655587e-05,9.006786035292377e-13,1.6512565188748051e-07
4100,0.1436874749378278,6.825334157083352e-05,0.013851539678157295,3.0435537177388186e-07,0.014870248342098396,0.0001353688987367588,5.3273773216037e-05,0.0002136511603159281,2.366011190877383e-09,0.018199938876601162,3.178305589024232e-05,1.2029960343075527e-12,1.7753156238953857e-07
4200,0.14600920299590056,6.704777235968283e-05,0.01357437149744206,3.307194163733547e-07,0.015230851503302759,0.00014194774798078513,5.32122569173389e-05,0.0002277440034404016,2.4823411671060007e-09,0.018808018992741402,3.4161575641812565e-05,1.3461572661147908e-12,1.873547837635713e-07
4300,0.14609704633878443,7.152890822947509e-05,0.014399710985162994,3.628157739198602e-07,0.015135957813564157,0.0001437340608736433,5.539375338351295e-05,0.00023893573880319415,2.7573953736586036e-09,0.019458838704142993,3.6328598376914263e-05,1.7218265422777586e-12,2.1038623602214327e-07
4400,0.15326258909931242,7.415876725830847e-05,0.014969751950737986,3.9316972955058247e-07,0.015099241358373898,0.0001478094659341737,6.195816014773941e-05,0.00024527391055720034,3.1898825164572154e-09,0.018962010547717203,3.8391412650789995e-05,2.0594961154342956e-12,2.3618213133039467e-07
4500,0.15482300721732156,8.247798461789982e-05,0.014577238826287768,4.192918564558898e-07,0.01578470046238145,0.00016331110005879162,6.0716031111188854e-05,0.00026477329430993796,3.3149918296161237e-09,0.01985611220958837,4.259226755111559e-05,2.2710340897726285e-12,2.694404572880528e-07
4600,0.15575764037030376,8.3739502669724e-05,0.015408128263871534,4.961596077885789e-07,0.016651042742987898,0.00017074520969127173,6.349273617085094e-05,0.00028302171526613836,3.801596120056885e-09,0.020012840167614912,4.635821191209444e-05,2.6596061150315123e-12,3.086126686155569e-07
4700,0.16510174434734493,8.788759112394006e-05,0.015777684247666447,5.141258979291219e-07,0.016951457165704648,0.00017405079440910764,7.037187208705035e-05,0.00029464208032710355,4.245383790418926e-09,0.01990567163630367,5.235011506233389e-05,3.3060814306733988e-12,3.2069002957188117e-07
4800,0.1655477602921084,8.993863352441152e-05,0.01536208602235405,5.62169066275309e-07,0.016962773247576692,0.000180056307980988,7.045741521175116e-05,0.00032627634272904725,4.479863695996866e-09,0.02060061362600619,5.695740395785045e-05,3.869392260719653e-12,3.506023508743985e-07
4900,0.16775404926203608,9.65909743041584e-05,0.015818157081198932,6.192106644121594e-07,0.016962925465435964,0.00018593073128964224,7.445788310330741e-05,0.0003360497042815312,4.871004045927893e-09,0.021146667592125162,6.114004193762185e-05,4.384698253892178e-12,3.9823485555462375e-07
5000,0.16857968965759845,9.962815003146613e-05,0.015789932150303304,6.801275225529648e-07,0.017511740211815632,0.00019616339932123844,7.953543402539533e-05,0.00035692335150888204,5.349989729357638e-09,0.0210911460104254,6.562763143068763e-05,5.36667890969605e-12,4.3809547681999305e-07
